1.491895131766796112e-02 8.357752114534378052e-02 1.010297536849975586e-01 1.152474582195281982e-01 1.233977675437927246e-01 7.152926176786422729e-02 1.301873773336410522e-01 1.166922599077224731e-01 1.382084935903549194e-01 1.245203912258148193e-01 1.597961634397506714e-01 1.719108372926712036e-01 2.044943571090698242e-01 1.313575208187103271e-01 1.832467317581176758e-01 8.841751515865325928e-02 2.807625830173492432e-01 2.171629816293716431e-01 2.113566845655441284e-01 1.874451488256454468e-01 2.424212694168090820e-01 2.073129415512084961e-01 2.476308494806289673e-01 1.318730562925338745e-01 2.193030416965484619e-01 1.455966830253601074e-01 1.386372596025466919e-01 1.361004561185836792e-01 1.040087863802909851e-01 1.734832823276519775e-01 6.366655230522155762e-02 9.685689210891723633e-02 5.247038230299949646e-02 1.356846541166305542e-01 7.015450298786163330e-02 1.091957986354827881e-01 8.831052482128143311e-02 5.373251810669898987e-02 8.741805702447891235e-02 8.349687606096267700e-02 6.062731146812438965e-02 9.132967144250869751e-02
1.646364778280258179e-01 3.151481449604034424e-01 2.780490517616271973e-01 2.417881041765213013e-01 2.543215155601501465e-01 1.299703568220138550e-01 1.166119948029518127e-01 4.008187055587768555e-01 4.594673812389373779e-01 4.531718492507934570e-01 5.524837970733642578e-01 3.337864279747009277e-01 3.401493430137634277e-01 4.537958204746246338e-01 4.555330276489257812e-01 4.345462620258331299e-01 6.780508756637573242e-01 5.498186349868774414e-01 4.961722791194915771e-01 3.210397362709045410e-01 5.332258939743041992e-01 6.773951053619384766e-01 6.163932681083679199e-01 5.471552610397338867e-01 4.475887417793273926e-01 4.381278455257415771e-01 3.606038093566894531e-01 2.142389863729476929e-01 2.164637595415115356e-01 2.099495828151702881e-01 2.631842494010925293e-01 4.125925898551940918e-01 1.289868801832199097e-01 3.068080842494964600e-01 1.571828126907348633e-01 3.559637665748596191e-01 1.483018845319747925e-01 7.162786275148391724e-02 8.655727654695510864e-02 8.352992683649063110e-02 1.230435892939567566e-01 1.474636197090148926e-01
8.043033629655838013e-02 1.346514821052551270e-01 2.545174360275268555e-01 2.751608192920684814e-01 4.891437590122222900e-01 3.477356433868408203e-01 2.847394943237304688e-01 3.347897827625274658e-01 4.147602915763854980e-01 2.022911906242370605e-01 3.236788511276245117e-01 6.985417604446411133e-01 5.245270729064941406e-01 4.794645905494689941e-01 6.830914020538330078e-01 4.411756992340087891e-01 6.031166315078735352e-01 3.785453736782073975e-01 4.830595254898071289e-01 5.397193431854248047e-01 4.914475679397583008e-01 4.967366755008697510e-01 3.796763122081756592e-01 3.041912913322448730e-01 2.244604974985122681e-01 2.348281443119049072e-01 4.286261498928070068e-01 2.101763486862182617e-01 1.035644859075546265e-01 2.336415946483612061e-01 1.534589082002639771e-01 1.290710419416427612e-01 1.339803338050842285e-01 4.066820442676544189e-01 3.434050083160400391e-01 4.962524771690368652e-01 3.305011987686157227e-01 2.476182729005813599e-01 2.091621905565261841e-01 1.650526523590087891e-01 1.810807734727859497e-01 7.093264907598495483e-02
5.694650858640670776e-02 1.181219145655632019e-01 1.223148927092552185e-01 1.139207705855369568e-01 1.896734535694122314e-01 7.020850479602813721e-02 1.179266795516014099e-01 1.745321005582809448e-01 3.538456261157989502e-01 1.826505511999130249e-01 2.777426242828369141e-01 1.342634856700897217e-01 1.303994953632354736e-01 1.339655518531799316e-01 2.106490433216094971e-01 2.528643012046813965e-01 4.537532925605773926e-01 4.621091485023498535e-01 5.187152624130249023e-01 2.755194902420043945e-01 4.506078660488128662e-01 4.447039961814880371e-01 3.452607393264770508e-01 2.069610506296157837e-01 1.826681345701217651e-01 2.095997929573059082e-01 5.599448084831237793e-01 3.452744781970977783e-01 3.140733242034912109e-01 3.324485123157501221e-01 2.783468961715698242e-01 3.599396646022796631e-01 2.911198437213897705e-01 2.161198854446411133e-01 3.051688075065612793e-01 4.096470177173614502e-01 1.664112061262130737e-01 1.383413076400756836e-01 1.383068263530731201e-01 1.570908129215240479e-01 8.153063058853149414e-02 1.145905926823616028e-01
9.768450260162353516e-02 1.487161517143249512e-01 4.311519861221313477e-01 2.347952276468276978e-01 3.304854333400726318e-01 1.375023871660232544e-01 2.345382571220397949e-01 2.489215731620788574e-01 6.036264896392822266e-01 4.883412122726440430e-01 5.189074873924255371e-01 5.629268884658813477e-01 6.252501010894775391e-01 6.649563312530517578e-01 7.240031957626342773e-01 3.468036055564880371e-01 5.633422136306762695e-01 4.361607432365417480e-01 2.523798644542694092e-01 2.378838360309600830e-01 4.424251019954681396e-01 5.781624913215637207e-01 3.845933079719543457e-01 2.779575288295745850e-01 3.458158373832702637e-01 4.602097570896148682e-01 5.949100852012634277e-01 2.337653040885925293e-01 2.337400019168853760e-01 3.489920794963836670e-01 3.394524455070495605e-01 3.301002383232116699e-01 1.950048357248306274e-01 4.485934078693389893e-01 2.398930788040161133e-01 6.122112274169921875e-01 3.041540086269378662e-01 2.208178341388702393e-01 1.083021610975265503e-01 5.935027077794075012e-02 1.724698692560195923e-01 1.534014791250228882e-01
1.183230709284543991e-02 9.268174320459365845e-02 7.283569872379302979e-02 1.101414263248443604e-01 1.026994660496711731e-01 6.823080778121948242e-02 8.019935339689254761e-02 1.224862039089202881e-01 1.620307415723800659e-01 8.850329369306564331e-02 2.021321952342987061e-01 1.438242346048355103e-01 1.766079068183898926e-01 1.915296912193298340e-01 2.132586836814880371e-01 8.215983211994171143e-02 2.840979993343353271e-01 2.072158902883529663e-01 2.054117023944854736e-01 1.662104129791259766e-01 2.350585013628005981e-01 2.664604187011718750e-01 2.783121168613433838e-01 1.301479041576385498e-01 1.373216658830642700e-01 8.456683158874511719e-02 1.613794416189193726e-01 1.268584728240966797e-01 8.350171148777008057e-02 2.101474702358245850e-01 8.798348903656005859e-02 1.221150159835815430e-01 6.090863421559333801e-02 1.464944630861282349e-01 8.454304188489913940e-02 1.033592224121093750e-01 7.669758051633834839e-02 5.720891430974006653e-02 1.106877923011779785e-01 7.917281985282897949e-02 5.109826847910881042e-02 7.840729504823684692e-02
1.575053781270980835e-01 3.204246759414672852e-01 3.353538811206817627e-01 2.025309801101684570e-01 1.837528795003890991e-01 1.581522226333618164e-01 1.156988590955734253e-01 3.307442963123321533e-01 5.163120031356811523e-01 4.751537740230560303e-01 6.286219358444213867e-01 3.094355762004852295e-01 2.263666391372680664e-01 2.951616346836090088e-01 3.643859028816223145e-01 2.246851921081542969e-01 7.359616160392761230e-01 4.954857826232910156e-01 4.302526414394378662e-01 3.573339879512786865e-01 5.530099868774414062e-01 6.205341815948486328e-01 7.093108296394348145e-01 5.796546339988708496e-01 3.705025315284729004e-01 4.617764055728912354e-01 3.038537502288818359e-01 1.203810498118400574e-01 2.411712706089019775e-01 1.721605807542800903e-01 2.874343991279602051e-01 2.619948685169219971e-01 7.930310815572738647e-02 2.503611147403717041e-01 1.206994801759719849e-01 2.065017819404602051e-01 1.301307231187820435e-01 6.483102589845657349e-02 7.503136247396469116e-02 5.466447398066520691e-02 1.399140208959579468e-01 1.704536825418472290e-01
1.426230370998382568e-01 1.944686472415924072e-01 2.295398414134979248e-01 3.119335174560546875e-01 4.288432598114013672e-01 2.898495197296142578e-01 2.342270612716674805e-01 3.304232358932495117e-01 3.045150935649871826e-01 1.904455423355102539e-01 4.180494844913482666e-01 6.236446499824523926e-01 5.417267680168151855e-01 4.874446094036102295e-01 6.718883514404296875e-01 4.154340028762817383e-01 4.832721948623657227e-01 3.464399278163909912e-01 4.192442595958709717e-01 4.622999727725982666e-01 4.084016084671020508e-01 4.915859699249267578e-01 4.744537472724914551e-01 2.544830143451690674e-01 2.528940737247467041e-01 2.358952313661575317e-01 3.465271890163421631e-01 3.248501121997833252e-01 1.733490079641342163e-01 1.772817224264144897e-01 1.444149315357208252e-01 1.687080115079879761e-01 2.038045823574066162e-01 3.812597393989562988e-01 3.112035989761352539e-01 4.902210533618927002e-01 3.231604993343353271e-01 2.952623665332794189e-01 3.287880122661590576e-01 1.141701266169548035e-01 1.532345265150070190e-01 7.880055904388427734e-02
9.979406744241714478e-02 1.008438989520072937e-01 1.398225724697113037e-01 1.058690845966339111e-01 2.083891332149505615e-01 8.278100937604904175e-02 1.231718510389328003e-01 2.020298093557357788e-01 3.888833820819854736e-01 2.862927913665771484e-01 5.016884803771972656e-01 1.371033042669296265e-01 1.592100113630294800e-01 1.118918135762214661e-01 2.261956781148910522e-01 2.114908397197723389e-01 5.285745263099670410e-01 4.960398972034454346e-01 3.459472656250000000e-01 2.296418249607086182e-01 4.596654176712036133e-01 3.744369149208068848e-01 4.102189242839813232e-01 2.646113038063049316e-01 2.630153894424438477e-01 4.559740722179412842e-01 6.799304485321044922e-01 3.134396374225616455e-01 3.832028508186340332e-01 3.342066109180450439e-01 3.178083896636962891e-01 4.023953974246978760e-01 3.287342786788940430e-01 2.749981284141540527e-01 3.258264064788818359e-01 3.877363502979278564e-01 1.197059527039527893e-01 1.091094985604286194e-01 7.668226212263107300e-02 1.010122373700141907e-01 5.877940356731414795e-02 9.540305286645889282e-02
5.949407815933227539e-02 1.202785074710845947e-01 2.896131873130798340e-01 2.046984732151031494e-01 3.223554193973541260e-01 1.228113546967506409e-01 2.139633595943450928e-01 1.446129083633422852e-01 4.878737628459930420e-01 3.471813201904296875e-01 4.769411087036132812e-01 4.718035161495208740e-01 4.842579066753387451e-01 6.795562505722045898e-01 7.375895380973815918e-01 3.915316462516784668e-01 5.432090759277343750e-01 4.307521283626556396e-01 3.167506158351898193e-01 3.061754703521728516e-01 5.064703226089477539e-01 4.437595009803771973e-01 4.540776014328002930e-01 2.226843088865280151e-01 3.902581334114074707e-01 3.347070813179016113e-01 4.979092776775360107e-01 2.598557174205780029e-01 2.926184833049774170e-01 3.022134006023406982e-01 3.010956645011901855e-01 2.846924364566802979e-01 1.910715252161026001e-01 3.482067286968231201e-01 5.690057873725891113e-01 6.174741983413696289e-01 3.520272672176361084e-01 2.774142324924468994e-01 1.841520816087722778e-01 4.799739271402359009e-02 1.942188292741775513e-01 1.314441263675689697e-01
1.415778975933790207e-02 8.022733777761459351e-02 5.878460407257080078e-02 1.002961322665214539e-01 7.917252928018569946e-02 9.722062200307846069e-02 5.030769854784011841e-02 1.044149026274681091e-01 2.439600676298141479e-01 1.131617277860641479e-01 1.307240724563598633e-01 1.062027513980865479e-01 1.397197842597961426e-01 1.277803033590316772e-01 1.657081246376037598e-01 1.060591787099838257e-01 3.532728552818298340e-01 1.912591457366943359e-01 1.879030466079711914e-01 1.567528694868087769e-01 2.677474319934844971e-01 2.080518603324890137e-01 1.292650252580642700e-01 1.241484284400939941e-01 1.093539744615554810e-01 9.816261380910873413e-02 2.214998304843902588e-01 1.085052415728569031e-01 9.952592849731445312e-02 1.844027936458587646e-01 1.208388954401016235e-01 1.189843490719795227e-01 7.511778920888900757e-02 1.461075693368911743e-01 7.777158170938491821e-02 8.898602426052093506e-02 8.322376012802124023e-02 5.728445947170257568e-02 7.836304605007171631e-02 8.358246833086013794e-02 5.476745963096618652e-02 9.202592819929122925e-02
2.130239307880401611e-01 3.504709601402282715e-01 4.160213470458984375e-01 1.828284859657287598e-01 2.166202515363693237e-01 1.788348406553268433e-01 1.120415255427360535e-01 2.299769073724746704e-01 5.656741261482238770e-01 5.809341073036193848e-01 5.822957158088684082e-01 5.448204874992370605e-01 3.567980527877807617e-01 3.716925978660583496e-01 3.288056254386901855e-01 2.065967470407485962e-01 6.242245435714721680e-01 3.540159761905670166e-01 2.829782664775848389e-01 4.063336253166198730e-01 6.338455677032470703e-01 6.932888031005859375e-01 6.969876885414123535e-01 5.112856030464172363e-01 3.714453876018524170e-01 3.966332077980041504e-01 3.413401246070861816e-01 1.193061769008636475e-01 2.089224159717559814e-01 2.513662874698638916e-01 2.786309719085693359e-01 2.164941728115081787e-01 1.087418347597122192e-01 2.527004778385162354e-01 1.550810039043426514e-01 2.637451589107513428e-01 1.115660220384597778e-01 9.071867167949676514e-02 7.260931283235549927e-02 4.585022106766700745e-02 1.464752703905105591e-01 1.680513769388198853e-01
