model_id, fold, beta_1, lr, recurrent_dropout, lstm_units, epoch, loss, acc, f1, val_loss, val_acc, val_f1, time
6, 9, 0.8343351171850638, 0.00010910370703902423, 0.3, 22.0, 57, 0.5348835984865824, 0.7564448449346755, 0.3391527069939507, 0.534941554069519, 0.8227605819702148, 0.5677971839904785, 498.0533137321472
7, 3, 0.8154987403358338, 0.006641270629535482, 0.3, 36.0, 105, 0.41000385416878593, 0.8067818085352579, 0.5492380261421204, 0.5078458786010742, 0.7039805054664612, 0.4863780736923218, 689.6699876785278
7, 5, 0.8154987403358338, 0.006641270629535482, 0.3, 36.0, 165, 0.3330417407883538, 0.8563743697272407, 0.5648246341281467, 0.46582353115081787, 0.8087772727012634, 0.6187341213226318, 690.6878685951233
7, 9, 0.8154987403358338, 0.006641270629535482, 0.3, 36.0, 103, 0.3490198022789425, 0.8537456327014499, 0.5221405360433791, 0.3927246332168579, 0.84328293800354, 0.6604888439178467, 689.882447719574
8, 3, 0.8927154815455085, 0.001033671721252048, 0, 28.0, 131, 0.4205714994006687, 0.8004589279492696, 0.5061941047509512, 0.46095961332321167, 0.7997517585754395, 0.45607128739356995, 580.8984434604645
8, 5, 0.8927154815455085, 0.001033671721252048, 0, 28.0, 86, 0.38981417814890545, 0.8150095409817166, 0.5144509938028123, 0.5067182779312134, 0.8103446960449219, 0.633420467376709, 577.9751920700073
8, 9, 0.8927154815455085, 0.001033671721252048, 0, 28.0, 92, 0.32776639196607804, 0.8577426142162747, 0.5381008187929789, 0.4609487056732178, 0.8152979016304016, 0.6452092528343201, 571.4356904029846
9, 3, 0.7779385099897147, 0.00028453425172379466, 0.2, 58.0, 68, 0.5577866368823581, 0.679989238580068, 0.2999506625864241, 0.4782066345214844, 0.7574631571769714, 0.5242524743080139, 1129.798754453659
9, 5, 0.7779385099897147, 0.00028453425172379466, 0.2, 58.0, 145, 0.4000111156039768, 0.812952544954088, 0.4786267744170295, 0.49341610074043274, 0.8056424856185913, 0.6048936247825623, 1136.1900703907013
9, 9, 0.7779385099897147, 0.00028453425172379466, 0.2, 58.0, 74, 0.37467580371432835, 0.8381351033846537, 0.46827083163791233, 0.4184536933898926, 0.8143650889396667, 0.6023407578468323, 1122.9915056228638
10, 3, 0.8314065326746187, 0.0005167285156795385, 0.3, 32.0, 88, 0.49460525314013165, 0.742716544204288, 0.46911505195829606, 0.4784093499183655, 0.7649258375167847, 0.5084447264671326, 638.968911409378
10, 5, 0.8314065326746187, 0.0005167285156795385, 0.3, 32.0, 167, 0.36998820304870605, 0.8291935920715332, 0.5045797824859619, 0.5011386275291443, 0.8244512677192688, 0.5866357684135437, 637.6529915332794
10, 9, 0.8314065326746187, 0.0005167285156795385, 0.3, 32.0, 135, 0.33363181352615356, 0.8611241711510552, 0.49776561392678154, 0.44831791520118713, 0.82182776927948, 0.615558385848999, 623.7550222873688
11, 3, 0.7809260817168888, 0.0016057621693097875, 0.2, 60.0, 135, 0.3669956856303745, 0.8346071905559964, 0.5555134978559282, 0.5351403951644897, 0.7761198878288269, 0.5323967337608337, 1163.5795283317566
11, 5, 0.7809260817168888, 0.0016057621693097875, 0.2, 60.0, 120, 0.4006308880117204, 0.8079328536987305, 0.5226630436049567, 0.5292626619338989, 0.8025076985359192, 0.6203867793083191, 1156.6172008514404
11, 9, 0.7809260817168888, 0.0016057621693097875, 0.2, 60.0, 175, 0.21045384638839298, 0.9112852679358588, 0.6112833817799886, 0.6123479008674622, 0.8152979612350464, 0.6264203786849976, 1157.5031003952026
12, 3, 0.900247200711271, 0.00011886524473190139, 0.2, 50.0, 151, 0.4658239980538686, 0.7629575530687968, 0.41012270251909894, 0.46104222536087036, 0.8134332895278931, 0.47671017050743103, 963.0094904899597
12, 5, 0.900247200711271, 0.00011886524473190139, 0.2, 50.0, 148, 0.4301711254649692, 0.7975952691502042, 0.4478768077161577, 0.5666376352310181, 0.7789967060089111, 0.4871402084827423, 955.4621338844299
12, 9, 0.900247200711271, 0.00011886524473190139, 0.2, 50.0, 176, 0.35708539684613544, 0.8472420970598856, 0.4723717537191179, 0.44964152574539185, 0.8069024682044983, 0.6177765130996704, 926.5997681617737
13, 3, 0.7405062468113793, 0.00683319027793225, 0.2, 44.0, 77, 0.4686393075519138, 0.7627475592825148, 0.5438673628701104, 0.4192010760307312, 0.781095027923584, 0.46711352467536926, 850.7455990314484
