6.848638504743576050e-02 1.456401199102401733e-01 8.044339716434478760e-02 2.409580647945404053e-01 3.701410293579101562e-01 5.330939292907714844e-01 2.272398471832275391e-01 4.045851230621337891e-01 1.653278470039367676e-01 1.789123862981796265e-01 1.169069707393646240e-01 1.833630651235580444e-01 3.313506543636322021e-01 3.723939955234527588e-01 4.505590796470642090e-01 3.540762662887573242e-01 2.216806560754776001e-01 2.284484952688217163e-01 1.871535927057266235e-01 3.396965265274047852e-01 1.502542197704315186e-01 2.175820916891098022e-01 7.372005283832550049e-02 1.333355009555816650e-01 8.948906511068344116e-02 6.803897023200988770e-02 6.042251735925674438e-02 8.531740307807922363e-02 9.538590908050537109e-02 1.245522499084472656e-01 1.492916345596313477e-01 1.168956682085990906e-01 8.156114816665649414e-02 1.799643188714981079e-01 1.814487576484680176e-01 1.406772732734680176e-01 1.218782216310501099e-01
1.076501980423927307e-01 1.289614737033843994e-01 7.456044852733612061e-02 2.097764909267425537e-01 1.985063552856445312e-01 3.032083809375762939e-01 2.596660852432250977e-01 2.964326739311218262e-01 1.443230211734771729e-01 8.859382569789886475e-02 6.565082073211669922e-02 1.120334044098854065e-01 1.993979513645172119e-01 7.157628536224365234e-01 7.501108646392822266e-01 6.913993954658508301e-01 3.338794708251953125e-01 2.678927183151245117e-01 2.152216881513595581e-01 3.282855451107025146e-01 3.549272418022155762e-01 2.708112001419067383e-01 8.457560092210769653e-02 1.917784512042999268e-01 1.338824480772018433e-01 1.062521487474441528e-01 9.012028574943542480e-02 1.202022582292556763e-01 1.599969565868377686e-01 1.891973018646240234e-01 1.430691033601760864e-01 1.189116239547729492e-01 1.049305871129035950e-01 1.142416596412658691e-01 1.418556869029998779e-01 1.553610861301422119e-01 1.678231358528137207e-01
2.265155315399169922e-02 1.255227774381637573e-01 5.794860050082206726e-02 1.800192892551422119e-01 1.937513053417205811e-01 2.468634545803070068e-01 3.106981515884399414e-01 2.891789078712463379e-01 9.433117508888244629e-02 8.140077441930770874e-02 7.943157106637954712e-02 1.483802050352096558e-01 2.296548634767532349e-01 5.480268597602844238e-01 4.021540284156799316e-01 6.819504499435424805e-01 4.185481965541839600e-01 3.933437764644622803e-01 1.633953154087066650e-01 4.152201414108276367e-01 2.993367314338684082e-01 3.646980226039886475e-01 2.501483634114265442e-02 3.436546027660369873e-02 3.101735003292560577e-02 2.377879992127418518e-02 1.701160334050655365e-02 2.195442281663417816e-02 3.565970435738563538e-02 3.240744769573211670e-02 2.227286435663700104e-02 3.301232680678367615e-02 2.914099581539630890e-02 4.471917077898979187e-02 6.256269663572311401e-02 5.114789679646492004e-02 5.049627646803855896e-02
1.181033104658126831e-01 3.368325233459472656e-01 1.568396985530853271e-01 5.108463764190673828e-01 3.820526599884033203e-01 6.990326046943664551e-01 7.270252704620361328e-01 7.969099283218383789e-01 3.549045026302337646e-01 1.050330772995948792e-01 1.316872686147689819e-01 1.749194562435150146e-01 1.014741063117980957e-01 5.204535126686096191e-01 5.836965441703796387e-01 3.857714831829071045e-01 1.270526945590972900e-01 2.119609117507934570e-01 1.036377027630805969e-01 1.270765513181686401e-01 2.767699956893920898e-01 1.122586429119110107e-01 9.461065381765365601e-02 9.955843538045883179e-02 1.753685325384140015e-01 2.261065691709518433e-01 1.151460483670234680e-01 1.447158306837081909e-01 1.675484180450439453e-01 2.052493691444396973e-01 1.426461488008499146e-01 1.092467531561851501e-01 8.885484188795089722e-02 7.697164267301559448e-02 1.092828810214996338e-01 8.223906904458999634e-02 8.940917253494262695e-02
1.653234846889972687e-02 2.983883395791053772e-02 1.091909222304821014e-02 4.578110948204994202e-02 2.564311921596527100e-01 1.551711410284042358e-01 1.273361593484878540e-01 3.094925582408905029e-01 6.751405447721481323e-02 2.142130210995674133e-02 3.846227005124092102e-02 6.443058699369430542e-02 1.004723757505416870e-01 4.439810812473297119e-01 4.286831021308898926e-01 5.289477705955505371e-01 2.527076601982116699e-01 3.057202696800231934e-01 1.614669114351272583e-01 2.301632761955261230e-01 2.052384763956069946e-01 2.569990754127502441e-01 3.483605012297630310e-02 8.386635035276412964e-02 6.860857456922531128e-02 6.966999173164367676e-02 4.455269873142242432e-02 3.601530194282531738e-02 4.813050851225852966e-02 4.560282453894615173e-02 4.818147420883178711e-02 4.863837361335754395e-02 3.043871559202671051e-02 5.755699053406715393e-02 4.574093967676162720e-02 3.894669935107231140e-02 3.752283379435539246e-02
1.070604771375656128e-01 1.932113319635391235e-01 7.975829392671585083e-02 3.035784065723419189e-01 4.118176996707916260e-01 5.927324295043945312e-01 3.379117548465728760e-01 4.845407009124755859e-01 1.699896752834320068e-01 1.659660041332244873e-01 1.239849254488945007e-01 2.284867018461227417e-01 2.703475356101989746e-01 3.429179191589355469e-01 4.287675023078918457e-01 3.465653061866760254e-01 1.490632295608520508e-01 1.828361153602600098e-01 2.074803411960601807e-01 3.409265875816345215e-01 1.588372886180877686e-01 1.850950419902801514e-01 7.496384531259536743e-02 1.144430264830589294e-01 8.586374670267105103e-02 6.224355846643447876e-02 4.573357477784156799e-02 7.890260964632034302e-02 7.651207596063613892e-02 1.083107218146324158e-01 1.526633650064468384e-01 1.202409118413925171e-01 1.089622154831886292e-01 1.646180748939514160e-01 1.722338944673538208e-01 1.420470029115676880e-01 1.162426397204399109e-01
9.913437068462371826e-02 1.650873273611068726e-01 5.519116669893264771e-02 1.930628716945648193e-01 1.478162109851837158e-01 2.158685028553009033e-01 1.946894824504852295e-01 3.040612637996673584e-01 1.662819236516952515e-01 7.927745580673217773e-02 5.415660142898559570e-02 1.034199818968772888e-01 2.131563276052474976e-01 6.992078423500061035e-01 7.834572196006774902e-01 7.339036464691162109e-01 2.622669637203216553e-01 2.742128372192382812e-01 2.470513284206390381e-01 3.604056835174560547e-01 2.525615692138671875e-01 2.321672588586807251e-01 8.016154915094375610e-02 1.705800294876098633e-01 1.166836544871330261e-01 8.291190117597579956e-02 6.306373327970504761e-02 7.432658225297927856e-02 8.217892795801162720e-02 1.075707077980041504e-01 8.507491648197174072e-02 1.112455204129219055e-01 8.977914601564407349e-02 1.025614216923713684e-01 1.488496661186218262e-01 1.589855104684829712e-01 1.101459860801696777e-01
1.809773966670036316e-02 1.753110140562057495e-01 4.951484501361846924e-02 1.921353638172149658e-01 1.792543530464172363e-01 2.961098253726959229e-01 2.696079313755035400e-01 1.862025260925292969e-01 1.377208828926086426e-01 7.022377848625183105e-02 1.094828248023986816e-01 3.133118450641632080e-01 1.656309664249420166e-01 6.482527256011962891e-01 3.901876807212829590e-01 6.988184452056884766e-01 2.437680065631866455e-01 2.545030117034912109e-01 1.281050294637680054e-01 2.334994822740554810e-01 2.487820684909820557e-01 2.505701780319213867e-01 3.673341870307922363e-02 4.827136918902397156e-02 3.301074355840682983e-02 3.123828768730163574e-02 2.716894261538982391e-02 2.565955743193626404e-02 4.430148378014564514e-02 3.660678118467330933e-02 2.715348079800605774e-02 2.638363279402256012e-02 3.467283770442008972e-02 5.856717377901077271e-02 4.992838203907012939e-02 6.376817077398300171e-02 7.365284115076065063e-02
1.184127032756805420e-01 3.096413016319274902e-01 1.524444371461868286e-01 5.201396942138671875e-01 4.184038937091827393e-01 6.113660931587219238e-01 4.446856975555419922e-01 6.633382439613342285e-01 2.150971889495849609e-01 7.429137825965881348e-02 8.295097202062606812e-02 7.990476489067077637e-02 1.227361336350440979e-01 4.729876816272735596e-01 6.674034595489501953e-01 4.538981616497039795e-01 2.144404351711273193e-01 1.836366951465606689e-01 7.253224402666091919e-02 1.607642471790313721e-01 2.769881784915924072e-01 2.204679995775222778e-01 6.002248451113700867e-02 9.918012470006942749e-02 2.615354359149932861e-01 1.594422608613967896e-01 6.530536711215972900e-02 1.210764050483703613e-01 1.373142451047897339e-01 2.022906094789505005e-01 1.723967492580413818e-01 9.658211469650268555e-02 1.036247834563255310e-01 1.056682765483856201e-01 1.002077683806419373e-01 1.207040399312973022e-01 7.997666299343109131e-02
1.573614217340946198e-02 2.825083024799823761e-02 2.105563506484031677e-02 6.912323832511901855e-02 2.611932456493377686e-01 2.781586647033691406e-01 1.491147428750991821e-01 4.356472790241241455e-01 6.612064689397811890e-02 2.485135756433010101e-02 7.286658883094787598e-02 5.743262171745300293e-02 1.015710383653640747e-01 5.232308506965637207e-01 5.271213054656982422e-01 5.725352764129638672e-01 3.045854568481445312e-01 3.773241341114044189e-01 2.130586057901382446e-01 3.567169308662414551e-01 2.594693899154663086e-01 2.715467810630798340e-01 6.258347630500793457e-02 8.558694273233413696e-02 1.012940853834152222e-01 6.076971068978309631e-02 4.583046212792396545e-02 3.568892180919647217e-02 5.340994521975517273e-02 4.733299463987350464e-02 5.948695167899131775e-02 4.900165274739265442e-02 3.603373095393180847e-02 5.870902165770530701e-02 5.888292938470840454e-02 5.307847633957862854e-02 4.985816776752471924e-02
