2.961787208914756775e-02 2.465081065893173218e-01 3.064758777618408203e-01 4.409108757972717285e-01 3.856976330280303955e-01 3.648725748062133789e-01 2.920602262020111084e-01 4.919071197509765625e-01 9.908822923898696899e-02 1.587924212217330933e-01 1.328581422567367554e-01 6.710504740476608276e-02 4.743557274341583252e-01 2.144705131649971008e-02 3.239088654518127441e-01 3.819371014833450317e-02 2.467990815639495850e-01 3.013502359390258789e-01 3.031623661518096924e-01 5.449909567832946777e-01 6.254042387008666992e-01 4.276624619960784912e-01 5.026999115943908691e-01 6.560999751091003418e-01 2.527195215225219727e-01 7.815771102905273438e-01 5.219374895095825195e-01 2.945255041122436523e-01 7.505591511726379395e-01 6.160393357276916504e-01 2.008659243583679199e-01 7.768961787223815918e-01 2.951420545578002930e-01 5.670002698898315430e-01 1.197085753083229065e-01 5.250544548034667969e-01 4.981495067477226257e-02 4.249726235866546631e-01 7.106097936630249023e-01 5.262251496315002441e-01 5.264151096343994141e-01 1.144946366548538208e-01 4.413106739521026611e-01 6.338941454887390137e-01 7.372894138097763062e-02 2.166778892278671265e-01 2.582342624664306641e-01 9.829357266426086426e-02 1.807222813367843628e-01 1.332529187202453613e-01 3.318322300910949707e-01 3.844879567623138428e-01 7.220170497894287109e-01 7.833944559097290039e-01 6.035448908805847168e-01 9.189119935035705566e-01 7.828278541564941406e-01 4.440547823905944824e-01 4.876765310764312744e-01 6.132731437683105469e-01 8.797932863235473633e-01 6.940308809280395508e-01 5.629230141639709473e-01 7.754541039466857910e-01 5.416310429573059082e-01 6.969596743583679199e-01 2.641101479530334473e-01 2.789916694164276123e-01 2.299507707357406616e-01 5.135682821273803711e-01 2.881228029727935791e-01 7.361658215522766113e-01 8.374712467193603516e-01 8.960527777671813965e-01 4.423981308937072754e-01 2.460427731275558472e-01 1.682355403900146484e-01 9.686563163995742798e-02 1.079407632350921631e-01 1.231051310896873474e-01 2.406744845211505890e-02 1.483649909496307373e-01 8.013583421707153320e-01 7.755430340766906738e-01 8.938169479370117188e-01 9.555643796920776367e-01 9.344186782836914062e-01 8.768928050994873047e-01 7.598467469215393066e-01 7.984738349914550781e-01 1.549942642450332642e-01 6.615744531154632568e-02 8.524803817272186279e-02 1.122659370303153992e-01 1.308488845825195312e-01 1.221423298120498657e-01 9.091234952211380005e-02 3.241460919380187988e-01 1.307117193937301636e-01 2.633052766323089600e-01 1.478576660156250000e-01 4.968021214008331299e-01 4.107453525066375732e-01 6.150786876678466797e-01 4.396421909332275391e-01 6.319379806518554688e-01 4.440008401870727539e-01 4.537211060523986816e-01 6.132105737924575806e-02 4.047041758894920349e-02
5.081501603126525879e-02 2.709282934665679932e-01 2.890768647193908691e-01 5.588701367378234863e-01 7.332361936569213867e-01 6.539210677146911621e-01 6.832466721534729004e-01 8.449878692626953125e-01 1.558858454227447510e-01 2.021446079015731812e-01 2.847277820110321045e-01 1.727427393198013306e-01 5.064375400543212891e-01 3.056691400706768036e-02 2.225408256053924561e-01 3.656095266342163086e-02 1.974336951971054077e-01 3.801611363887786865e-01 1.933899521827697754e-01 1.673615127801895142e-01 3.795679509639739990e-01 6.826321035623550415e-02 5.952435731887817383e-01 7.452327609062194824e-01 3.745922446250915527e-01 7.540342211723327637e-01 5.848501324653625488e-01 1.724255681037902832e-01 6.096040606498718262e-01 7.170230746269226074e-01 3.012598752975463867e-01 8.175465464591979980e-01 2.298006564378738403e-01 7.964735627174377441e-01 7.447955012321472168e-02 3.066434860229492188e-01 1.106410622596740723e-01 4.347664415836334229e-01 7.772690057754516602e-01 5.331889390945434570e-01 6.357315778732299805e-01 1.304792761802673340e-01 6.940261721611022949e-01 8.220647573471069336e-01 3.876862302422523499e-02 7.742424607276916504e-01 7.049742341041564941e-01 1.618217378854751587e-01 1.831924319267272949e-01 3.626199066638946533e-01 5.166559219360351562e-01 1.968895792961120605e-01 8.114631772041320801e-01 7.036816477775573730e-01 7.506912350654602051e-01 8.388079404830932617e-01 7.831507325172424316e-01 6.746850609779357910e-01 4.724674224853515625e-01 7.362579703330993652e-01 8.698722720146179199e-01 7.608863711357116699e-01 6.590540409088134766e-01 3.986800611019134521e-01 4.398072957992553711e-01 2.840023040771484375e-01 8.382354676723480225e-02 1.469216644763946533e-01 5.573492869734764099e-02 4.646449163556098938e-02 1.972559094429016113e-01 5.186553597450256348e-01 6.756775975227355957e-01 8.098027110099792480e-01 4.608925580978393555e-01 4.544714689254760742e-01 7.989319413900375366e-02 1.347439084202051163e-02 4.189501330256462097e-02 4.511543363332748413e-02 5.691732466220855713e-02 1.396379619836807251e-01 6.960607171058654785e-01 6.937253475189208984e-01 8.502478003501892090e-01 9.155175685882568359e-01 7.245006561279296875e-01 5.462014079093933105e-01 6.473561525344848633e-01 5.342198014259338379e-01 1.719020009040832520e-01 1.992996037006378174e-01 1.066417247056961060e-01 1.208642870187759399e-01 3.516434505581855774e-02 2.676957249641418457e-01 7.500966638326644897e-02 6.013020277023315430e-01 1.958670318126678467e-01 1.653133481740951538e-01 1.211489886045455933e-01 2.113852351903915405e-01 3.092384338378906250e-01 2.551343142986297607e-01 2.402757853269577026e-01 1.564466655254364014e-01 1.808483749628067017e-01 3.661766052246093750e-01 2.216538339853286743e-01 3.159914910793304443e-01
1.829135045409202576e-02 2.990526258945465088e-01 3.235751092433929443e-01 2.652027904987335205e-01 3.363599479198455811e-01 1.983170211315155029e-01 1.620909571647644043e-01 4.924645721912384033e-01 8.221169561147689819e-02 1.731574982404708862e-01 1.047516763210296631e-01 2.437650859355926514e-01 5.381838083267211914e-01 1.535205915570259094e-02 5.210654735565185547e-01 3.258483111858367920e-02 1.862854510545730591e-01 3.781248629093170166e-01 2.126138843595981598e-02 3.199224472045898438e-01 6.123743653297424316e-01 1.710564643144607544e-01 3.927515745162963867e-01 2.882159650325775146e-01 6.283798068761825562e-02 6.404012441635131836e-01 4.562598168849945068e-01 2.869220376014709473e-01 4.230651259422302246e-01 6.140354275703430176e-01 1.122184470295906067e-01 6.012281179428100586e-01 6.944818049669265747e-02 4.234169125556945801e-01 2.298760600388050079e-02 2.610162198543548584e-01 7.157229352742433548e-03 3.810230493545532227e-01 5.396248698234558105e-01 6.408381462097167969e-02 4.638064801692962646e-01 9.178663603961467743e-03 2.942904531955718994e-01 5.355699658393859863e-01 1.045655179768800735e-02 2.871601283550262451e-01 1.679851859807968140e-01 5.704075098037719727e-02 4.437392204999923706e-02 1.021758615970611572e-01 9.770627319812774658e-02 1.924106031656265259e-01 5.684162974357604980e-01 5.066992044448852539e-01 8.063356280326843262e-01 9.224721193313598633e-01 8.050002455711364746e-01 6.710113883018493652e-01 5.527250170707702637e-01 7.644256353378295898e-01 9.653041362762451172e-01 9.102184772491455078e-01 8.306016921997070312e-01 9.351150989532470703e-01 8.578829765319824219e-01 5.549441576004028320e-01 1.603988260030746460e-01 3.323861062526702881e-01 9.466870874166488647e-02 4.033021926879882812e-01 3.173221647739410400e-01 6.247163414955139160e-01 6.251735091209411621e-01 5.274459719657897949e-01 3.520181477069854736e-01 4.365914165973663330e-01 1.800883412361145020e-01 5.449053645133972168e-02 1.314373314380645752e-01 7.453067600727081299e-02 4.988416284322738647e-02 2.585556507110595703e-01 7.923276424407958984e-01 7.641177177429199219e-01 8.584859371185302734e-01 9.706161022186279297e-01 8.947076201438903809e-01 7.980765104293823242e-01 5.924880504608154297e-01 6.140567064285278320e-01 7.343067228794097900e-02 2.826340496540069580e-01 2.459842711687088013e-01 2.299380153417587280e-01 1.215641945600509644e-01 3.921356797218322754e-01 1.870457082986831665e-01 6.955987811088562012e-01 3.664808273315429688e-01 4.445908665657043457e-01 2.948343157768249512e-01 4.104454219341278076e-01 3.556627631187438965e-01 4.351794719696044922e-01 2.923638224601745605e-01 3.164660036563873291e-01 2.474519163370132446e-01 2.557316422462463379e-01 2.209466248750686646e-01 2.979081869125366211e-01
2.269092947244644165e-02 6.025281548500061035e-01 5.340244770050048828e-01 3.447051942348480225e-01 7.689112424850463867e-01 7.731213569641113281e-01 7.605177164077758789e-01 8.078624010086059570e-01 8.907826244831085205e-02 1.468717753887176514e-01 2.422470450401306152e-01 2.431521713733673096e-01 5.496108531951904297e-01 2.349166572093963623e-02 3.221475183963775635e-01 7.781291007995605469e-02 2.106882482767105103e-01 6.460977792739868164e-01 1.363299936056137085e-01 2.661479413509368896e-01 6.762852072715759277e-01 3.083511888980865479e-01 4.613139331340789795e-01 6.314554214477539062e-01 2.900061607360839844e-01 7.939997315406799316e-01 4.828618466854095459e-01 3.551961779594421387e-01 6.248089075088500977e-01 6.270585656166076660e-01 1.592535674571990967e-01 7.693824172019958496e-01 1.759695559740066528e-01 6.210719943046569824e-01 1.645624041557312012e-01 1.564783900976181030e-01 2.600006759166717529e-02 3.986837267875671387e-01 4.640235304832458496e-01 6.871913373470306396e-02 2.543986737728118896e-01 2.304661832749843597e-02 4.509918391704559326e-01 6.209806799888610840e-01 4.531971365213394165e-02 2.290649563074111938e-01 3.005678057670593262e-01 3.091045096516609192e-02 2.139582633972167969e-01 2.051081061363220215e-01 5.398014783859252930e-01 3.193621039390563965e-01 8.765562176704406738e-01 5.281597971916198730e-01 6.839175224304199219e-01 9.303777813911437988e-01 8.630424141883850098e-01 6.254414916038513184e-01 7.335934042930603027e-01 7.124813795089721680e-01 8.315806984901428223e-01 6.178709864616394043e-01 6.779468059539794922e-01 7.826712131500244141e-01 7.426047325134277344e-01 2.283862382173538208e-01 1.906959116458892822e-01 1.590728312730789185e-01 9.086911380290985107e-02 1.329500824213027954e-01 2.808403968811035156e-01 6.270379424095153809e-01 8.636904358863830566e-01 8.741675615310668945e-01 2.870258688926696777e-01 1.312272995710372925e-01 5.235368758440017700e-02 6.814657244831323624e-03 9.152262471616268158e-03 1.089715119451284409e-02 2.150084637105464935e-02 1.167002767324447632e-01 8.329694867134094238e-01 6.576303839683532715e-01 4.831047654151916504e-01 8.463755249977111816e-01 8.128976821899414062e-01 7.678334712982177734e-01 7.681455016136169434e-01 5.677287578582763672e-01 1.194965466856956482e-01 1.836905479431152344e-01 1.569534838199615479e-01 7.172875851392745972e-02 6.827316433191299438e-02 2.251595705747604370e-01 1.260825693607330322e-01 2.899780571460723877e-01 2.076202630996704102e-01 2.578739821910858154e-01 2.820307910442352295e-01 5.104755163192749023e-01 3.950066566467285156e-01 3.722134232521057129e-01 4.473369717597961426e-01 4.090050756931304932e-01 3.325604796409606934e-01 2.064349353313446045e-01 1.330072432756423950e-01 1.334757059812545776e-01
1.578585803508758545e-02 3.647125661373138428e-01 4.523058831691741943e-01 2.393354028463363647e-01 7.431738376617431641e-01 7.474831342697143555e-01 7.515310645103454590e-01 8.296786546707153320e-01 1.215695738792419434e-01 1.985282897949218750e-01 1.597905755043029785e-01 1.817986369132995605e-01 3.838608562946319580e-01 9.006075561046600342e-03 1.787906289100646973e-01 2.013497240841388702e-02 2.207519561052322388e-01 2.547266483306884766e-01 6.514120846986770630e-02 8.563379943370819092e-02 1.374821066856384277e-01 5.233694985508918762e-02 2.454583495855331421e-01 2.193326801061630249e-01 1.247941553592681885e-01 8.124780058860778809e-01 4.360551834106445312e-01 2.752233147621154785e-01 6.514238119125366211e-01 6.228645443916320801e-01 4.130395650863647461e-01 8.152009248733520508e-01 1.729891300201416016e-01 7.561713457107543945e-01 3.089011274278163910e-02 3.070136904716491699e-01 8.430904708802700043e-03 2.829933464527130127e-01 4.665930569171905518e-01 1.564960554242134094e-02 6.406920403242111206e-02 1.685980707406997681e-03 1.052215322852134705e-01 2.104837447404861450e-01 2.668731845915317535e-03 7.834777235984802246e-02 2.203719019889831543e-01 2.171492017805576324e-02 7.776451110839843750e-02 1.673191785812377930e-02 1.443800330162048340e-01 2.073194980621337891e-01 2.339001446962356567e-01 2.401699721813201904e-01 7.873612046241760254e-01 9.692820906639099121e-01 8.730325102806091309e-01 5.663887858390808105e-01 6.217880845069885254e-01 7.718779444694519043e-01 8.813608884811401367e-01 7.660256028175354004e-01 6.098631620407104492e-01 8.398553729057312012e-01 6.160306930541992188e-01 5.142744779586791992e-01 2.124304622411727905e-01 2.634517550468444824e-01 1.610873639583587646e-01 1.876743882894515991e-01 4.946282505989074707e-01 6.527199745178222656e-01 8.212419748306274414e-01 8.540226221084594727e-01 6.353152990341186523e-01 3.974511027336120605e-01 2.244728803634643555e-01 8.033404499292373657e-02 2.680566906929016113e-01 1.025322303175926208e-01 8.273631334304809570e-02 2.941496074199676514e-01 7.866063714027404785e-01 9.165303111076354980e-01 9.080603718757629395e-01 9.677799344062805176e-01 8.198839426040649414e-01 7.418735623359680176e-01 6.275088191032409668e-01 2.375690340995788574e-01 3.212758526206016541e-02 1.767029911279678345e-01 1.874203830957412720e-01 8.935460448265075684e-02 1.589589379727840424e-02 1.215423196554183960e-01 6.103210523724555969e-02 1.929799914360046387e-01 7.604692876338958740e-02 3.163323700428009033e-01 6.558981537818908691e-02 2.202454954385757446e-01 2.752913832664489746e-01 4.092293381690979004e-01 1.312535107135772705e-01 2.661054432392120361e-01 1.549413204193115234e-01 2.738190293312072754e-01 2.310223430395126343e-01 2.643264830112457275e-01
3.256592527031898499e-02 3.310875296592712402e-01 3.328512609004974365e-01 4.152516424655914307e-01 5.551473498344421387e-01 3.276250660419464111e-01 4.335421919822692871e-01 6.133710741996765137e-01 1.815448403358459473e-01 2.046673595905303955e-01 1.936636567115783691e-01 8.192907273769378662e-02 4.820266664028167725e-01 2.402241528034210205e-02 2.700999081134796143e-01 4.155596345663070679e-02 2.883303761482238770e-01 3.201710581779479980e-01 2.871432006359100342e-01 5.202201604843139648e-01 5.734377503395080566e-01 4.274591207504272461e-01 4.834756553173065186e-01 6.510473489761352539e-01 2.496569752693176270e-01 7.889886498451232910e-01 6.947014331817626953e-01 2.603790760040283203e-01 6.247690320014953613e-01 7.285718917846679688e-01 2.400089353322982788e-01 7.382922172546386719e-01 3.222201466560363770e-01 5.946846008300781250e-01 1.305823475122451782e-01 5.952914357185363770e-01 6.192533671855926514e-02 2.512722611427307129e-01 6.287709474563598633e-01 6.120888590812683105e-01 4.248377382755279541e-01 1.005219370126724243e-01 5.279474854469299316e-01 4.597205817699432373e-01 7.377991080284118652e-02 2.435359358787536621e-01 2.545605599880218506e-01 1.049578636884689331e-01 1.803809404373168945e-01 3.102155923843383789e-01 1.984891891479492188e-01 4.354509115219116211e-01 7.885943055152893066e-01 8.217921257019042969e-01 6.105633378028869629e-01 8.937870264053344727e-01 6.843572258949279785e-01 4.355031549930572510e-01 3.392942547798156738e-01 7.001971602439880371e-01 8.858019113540649414e-01 7.237995862960815430e-01 6.777663230895996094e-01 8.153527379035949707e-01 5.306487083435058594e-01 6.890647411346435547e-01 2.703615427017211914e-01 3.486492633819580078e-01 2.843871414661407471e-01 6.914831399917602539e-01 4.302401840686798096e-01 6.628960967063903809e-01 8.461235761642456055e-01 8.421813249588012695e-01 4.950153827667236328e-01 1.867438405752182007e-01 1.150120347738265991e-01 8.753909915685653687e-02 9.047389775514602661e-02 7.655952125787734985e-02 2.446856908500194550e-02 1.014836058020591736e-01 8.427379727363586426e-01 7.891530990600585938e-01 7.919761538505554199e-01 9.470815062522888184e-01 8.949934244155883789e-01 8.915924429893493652e-01 7.792507410049438477e-01 7.687340378761291504e-01 2.149715572595596313e-01 6.208429113030433655e-02 6.064147502183914185e-02 1.686643213033676147e-01 8.086877316236495972e-02 1.101385653018951416e-01 8.253031224012374878e-02 4.108818471431732178e-01 2.357440292835235596e-01 4.480421841144561768e-01 1.628757268190383911e-01 5.279794931411743164e-01 5.309382081031799316e-01 5.742066502571105957e-01 5.973075628280639648e-01 6.001302003860473633e-01 4.703753292560577393e-01 3.559611737728118896e-01 6.783597171306610107e-02 5.757266283035278320e-02
3.521025180816650391e-02 2.174149900674819946e-01 2.480946779251098633e-01 4.039995670318603516e-01 5.511636137962341309e-01 6.871117353439331055e-01 5.997167825698852539e-01 8.467891216278076172e-01 1.775474995374679565e-01 1.636640131473541260e-01 2.156721055507659912e-01 1.425990015268325806e-01 4.806258380413055420e-01 4.175093397498130798e-02 1.680627763271331787e-01 5.204778909683227539e-02 1.540047675371170044e-01 3.424480855464935303e-01 1.237531751394271851e-01 1.695656031370162964e-01 1.454704105854034424e-01 4.541513696312904358e-02 4.933359920978546143e-01 6.138134598731994629e-01 2.560999095439910889e-01 6.195312738418579102e-01 6.458894610404968262e-01 1.815831512212753296e-01 5.747947096824645996e-01 6.742326617240905762e-01 3.383865952491760254e-01 6.265997290611267090e-01 1.875465363264083862e-01 6.669605374336242676e-01 3.609586879611015320e-02 1.890822499990463257e-01 1.504542678594589233e-02 2.892622947692871094e-01 6.777346730232238770e-01 4.356989264488220215e-01 6.239543557167053223e-01 6.535187363624572754e-02 4.871397018432617188e-01 7.366529703140258789e-01 1.296644285321235657e-02 5.141146779060363770e-01 4.952774941921234131e-01 4.644074290990829468e-02 5.171425268054008484e-02 2.091274112462997437e-01 3.201710879802703857e-01 8.910004049539566040e-02 6.428776979446411133e-01 6.187534928321838379e-01 7.042467594146728516e-01 9.019103050231933594e-01 8.018381595611572266e-01 4.838900268077850342e-01 5.424520969390869141e-01 7.985391020774841309e-01 9.136737585067749023e-01 8.468190431594848633e-01 5.699372887611389160e-01 3.084333539009094238e-01 4.040176868438720703e-01 2.772698998451232910e-01 8.126943558454513550e-02 9.334790706634521484e-02 4.973335564136505127e-02 6.624204665422439575e-02 3.229169845581054688e-01 5.209065079689025879e-01 4.514030516147613525e-01 6.694239974021911621e-01 4.258771538734436035e-01 3.090389966964721680e-01 1.018513441085815430e-01 1.686264388263225555e-02 3.323036432266235352e-02 5.250232294201850891e-02 7.430759072303771973e-02 7.718499004840850830e-02 7.293460965156555176e-01 7.637743949890136719e-01 8.526305556297302246e-01 9.425529241561889648e-01 8.068135380744934082e-01 5.100311636924743652e-01 6.843070387840270996e-01 5.342656970024108887e-01 1.760863065719604492e-01 2.351665198802947998e-01 1.411944925785064697e-01 1.366065442562103271e-01 4.875232279300689697e-02 2.014985680580139160e-01 7.845219969749450684e-02 4.214464426040649414e-01 1.825356930494308472e-01 1.509399265050888062e-01 1.577937602996826172e-01 2.239463627338409424e-01 1.911285221576690674e-01 2.595723271369934082e-01 2.208874672651290894e-01 2.285033315420150757e-01 2.071396708488464355e-01 3.496720790863037109e-01 2.655720412731170654e-01 4.417077600955963135e-01
2.597216330468654633e-02 2.669872343540191650e-01 2.684092223644256592e-01 2.548494637012481689e-01 4.146097302436828613e-01 1.368313729763031006e-01 2.417404949665069580e-01 4.621759951114654541e-01 1.142424046993255615e-01 2.046171575784683228e-01 1.254098117351531982e-01 2.027269601821899414e-01 5.090113878250122070e-01 1.640341803431510925e-02 4.010213613510131836e-01 4.350220039486885071e-02 3.593623936176300049e-01 4.034592211246490479e-01 4.684242233633995056e-02 3.603608310222625732e-01 5.441157221794128418e-01 1.661530733108520508e-01 4.588486254215240479e-01 3.513764441013336182e-01 9.815721213817596436e-02 4.518677294254302979e-01 3.339299261569976807e-01 1.461068242788314819e-01 5.028900504112243652e-01 5.940924286842346191e-01 1.301189959049224854e-01 6.870956420898437500e-01 7.995388656854629517e-02 4.303857982158660889e-01 2.148658037185668945e-02 4.239035546779632568e-01 1.227935776114463806e-02 3.051131069660186768e-01 5.035676360130310059e-01 2.133313417434692383e-01 4.640487730503082275e-01 1.832916587591171265e-02 4.686269462108612061e-01 5.654497146606445312e-01 1.673811115324497223e-02 1.743609160184860229e-01 2.179709523916244507e-01 4.920913651585578918e-02 3.468362241983413696e-02 1.041731089353561401e-01 1.669951826333999634e-01 2.531429529190063477e-01 5.487408041954040527e-01 5.830346345901489258e-01 7.208200693130493164e-01 9.368419051170349121e-01 6.715211272239685059e-01 7.440379261970520020e-01 6.655161976814270020e-01 8.681414723396301270e-01 9.423905014991760254e-01 9.084476232528686523e-01 8.079811930656433105e-01 9.140202403068542480e-01 8.126778006553649902e-01 4.656645655632019043e-01 1.100423410534858704e-01 2.617526948451995850e-01 8.019736409187316895e-02 5.261908769607543945e-01 3.459571301937103271e-01 5.619763135910034180e-01 6.773863434791564941e-01 4.809304475784301758e-01 5.032526254653930664e-01 3.411857783794403076e-01 2.472538799047470093e-01 5.177951231598854065e-02 1.021674796938896179e-01 3.002130240201950073e-02 3.023816831409931183e-02 2.049024552106857300e-01 6.814151406288146973e-01 8.473789691925048828e-01 8.181033134460449219e-01 9.711006283760070801e-01 9.271862506866455078e-01 8.470816612243652344e-01 6.933017373085021973e-01 6.011248230934143066e-01 7.288125902414321899e-02 3.175010979175567627e-01 2.492295205593109131e-01 2.634579241275787354e-01 1.823428273200988770e-01 3.234305679798126221e-01 3.201698064804077148e-01 6.696465611457824707e-01 3.433167636394500732e-01 3.907294571399688721e-01 1.997631192207336426e-01 4.492473006248474121e-01 2.928921878337860107e-01 3.531973958015441895e-01 3.192422389984130859e-01 3.309296369552612305e-01 1.910323202610015869e-01 3.179438710212707520e-01 1.514007151126861572e-01 3.322683572769165039e-01
2.778354473412036896e-02 5.108226537704467773e-01 6.222750544548034668e-01 5.057592391967773438e-01 6.980931162834167480e-01 7.636842727661132812e-01 7.684429883956909180e-01 8.708083033561706543e-01 1.338950395584106445e-01 1.471126526594161987e-01 1.401029974222183228e-01 2.692369818687438965e-01 5.736290812492370605e-01 3.131982311606407166e-02 2.958520948886871338e-01 1.014508530497550964e-01 1.853768080472946167e-01 5.756186246871948242e-01 1.459756940603256226e-01 2.181490212678909302e-01 6.979632973670959473e-01 2.091608345508575439e-01 4.531885981559753418e-01 7.151689529418945312e-01 2.633857727050781250e-01 6.902696490287780762e-01 4.850062429904937744e-01 3.460513055324554443e-01 5.727459788322448730e-01 6.755678653717041016e-01 3.683457076549530029e-01 7.642313838005065918e-01 1.994371414184570312e-01 6.641117334365844727e-01 8.173224329948425293e-02 3.425879180431365967e-01 3.465623781085014343e-02 5.753110647201538086e-01 5.070318579673767090e-01 1.162057444453239441e-01 5.059710741043090820e-01 1.278505846858024597e-02 4.728093445301055908e-01 5.131022334098815918e-01 2.486320026218891144e-02 3.456254303455352783e-01 3.213387727737426758e-01 3.514119982719421387e-02 1.493404060602188110e-01 3.297741115093231201e-01 5.042173266410827637e-01 2.275293320417404175e-01 9.096162319183349609e-01 6.253323554992675781e-01 6.307251453399658203e-01 9.049160480499267578e-01 8.124164938926696777e-01 7.517433762550354004e-01 7.964850068092346191e-01 7.310440540313720703e-01 8.884041905403137207e-01 5.557855963706970215e-01 6.927238106727600098e-01 6.974332928657531738e-01 7.587560415267944336e-01 1.202908679842948914e-01 9.004086256027221680e-02 1.184600889682769775e-01 8.820398151874542236e-02 1.289299428462982178e-01 1.850343197584152222e-01 7.180295586585998535e-01 8.166466355323791504e-01 9.247089028358459473e-01 6.292201280593872070e-01 1.622709333896636963e-01 6.238513812422752380e-02 5.199046805500984192e-03 1.056714262813329697e-02 1.354718022048473358e-02 2.491591870784759521e-02 1.681694239377975464e-01 6.991325020790100098e-01 6.010876893997192383e-01 6.578662395477294922e-01 8.337553739547729492e-01 8.552698493003845215e-01 7.966537475585937500e-01 6.934788823127746582e-01 4.211826026439666748e-01 1.652166694402694702e-01 1.674932092428207397e-01 9.614627808332443237e-02 7.604125887155532837e-02 2.738163806498050690e-02 1.246846392750740051e-01 7.418503612279891968e-02 3.253988027572631836e-01 2.300448566675186157e-01 1.934493184089660645e-01 1.658433973789215088e-01 3.166519403457641602e-01 3.369698822498321533e-01 2.073354870080947876e-01 2.973453700542449951e-01 2.437805235385894775e-01 2.598932683467864990e-01 1.007450595498085022e-01 1.020801812410354614e-01 1.367292106151580811e-01
1.125560980290174484e-02 2.520652711391448975e-01 3.021067380905151367e-01 2.038229256868362427e-01 6.692104339599609375e-01 6.583838462829589844e-01 7.135096788406372070e-01 7.669101953506469727e-01 2.117591798305511475e-01 2.304910123348236084e-01 1.860647797584533691e-01 1.863146126270294189e-01 4.854322969913482666e-01 8.308773860335350037e-03 2.917825877666473389e-01 1.627424731850624084e-02 2.113931477069854736e-01 3.754023909568786621e-01 4.276365786790847778e-02 1.384064704179763794e-01 1.662755012512207031e-01 3.111094236373901367e-02 1.914605796337127686e-01 3.464351296424865723e-01 9.186486899852752686e-02 7.755502462387084961e-01 5.570073127746582031e-01 2.592471539974212646e-01 6.517995595932006836e-01 7.033602595329284668e-01 3.844581544399261475e-01 8.126810789108276367e-01 1.031709536910057068e-01 5.717706084251403809e-01 2.313295565545558929e-02 4.830354452133178711e-01 8.967867121100425720e-03 3.612914085388183594e-01 5.344759225845336914e-01 2.414443530142307281e-02 8.623198419809341431e-02 1.572173205204308033e-03 8.997613936662673950e-02 2.647915780544281006e-01 2.399764256551861763e-03 9.795139729976654053e-02 1.475804299116134644e-01 3.799157962203025818e-02 1.152418330311775208e-01 3.506034612655639648e-02 1.539385914802551270e-01 1.127742603421211243e-01 1.287315040826797485e-01 1.701863110065460205e-01 8.639637231826782227e-01 9.603546857833862305e-01 9.015603661537170410e-01 4.958053529262542725e-01 5.877985358238220215e-01 8.407964706420898438e-01 9.118986129760742188e-01 7.914773225784301758e-01 6.418747901916503906e-01 8.673188090324401855e-01 6.357709765434265137e-01 5.765501260757446289e-01 3.472002446651458740e-01 3.251665830612182617e-01 1.189336851239204407e-01 1.595057398080825806e-01 4.894566237926483154e-01 6.527654528617858887e-01 8.684986829757690430e-01 8.502277731895446777e-01 4.830760657787322998e-01 5.185753107070922852e-01 2.221943885087966919e-01 6.864694505929946899e-02 2.810074388980865479e-01 1.385427862405776978e-01 5.743758007884025574e-02 2.554944753646850586e-01 7.700360417366027832e-01 9.045340418815612793e-01 9.218390583992004395e-01 9.522629380226135254e-01 7.982223629951477051e-01 7.669090628623962402e-01 5.003303885459899902e-01 2.207087874412536621e-01 3.563344478607177734e-02 1.549848616123199463e-01 1.648568511009216309e-01 1.208957955241203308e-01 1.979280076920986176e-02 8.418534696102142334e-02 9.483840316534042358e-02 2.006633877754211426e-01 1.000604107975959778e-01 2.796403467655181885e-01 1.036586537957191467e-01 3.928320705890655518e-01 2.958380579948425293e-01 5.005409121513366699e-01 2.606008648872375488e-01 4.065108895301818848e-01 2.161642014980316162e-01 4.792546033859252930e-01 2.169524729251861572e-01 2.147592008113861084e-01
