4.120805263519287109e-01 8.454281091690063477e-01 4.843955934047698975e-01 4.792679548263549805e-01 5.215851664543151855e-01 9.014310240745544434e-01 9.533971548080444336e-01 9.981727600097656250e-01 9.977607727050781250e-01 9.524070620536804199e-01 7.869678735733032227e-01 7.505615949630737305e-01 3.423250913619995117e-01 2.960104942321777344e-01 4.296011626720428467e-01 4.707259833812713623e-01 4.304184615612030029e-01 2.704488635063171387e-01 4.488704800605773926e-01 1.636672019958496094e-01 1.507629901170730591e-01 1.478242427110671997e-01 1.290805935859680176e-01 1.687905192375183105e-01 2.783090472221374512e-01 2.197824269533157349e-01 1.599452942609786987e-01 2.727952003479003906e-01 2.161592096090316772e-01 1.160353571176528931e-01 2.374470680952072144e-01 3.130613267421722412e-01 2.208540141582489014e-01 4.046753644943237305e-01 2.822788953781127930e-01 5.136176347732543945e-01 7.744714617729187012e-01 6.153864860534667969e-01 4.845148921012878418e-01 4.283075034618377686e-01 4.518644213676452637e-01 7.053101062774658203e-01 5.456814765930175781e-01 8.219230175018310547e-01 7.937111258506774902e-01 5.302489399909973145e-01 2.900492846965789795e-01 3.826062977313995361e-01 5.328888297080993652e-01 2.875712215900421143e-01 3.075770139694213867e-01 4.582733809947967529e-01 6.992983818054199219e-01 5.857204794883728027e-01 4.025259912014007568e-01
6.322731971740722656e-01 9.363176822662353516e-01 3.242660760879516602e-01 2.895293831825256348e-01 2.447563856840133667e-01 5.818522572517395020e-01 9.181993603706359863e-01 9.968264102935791016e-01 9.955314993858337402e-01 8.926197886466979980e-01 6.479291319847106934e-01 8.312579393386840820e-01 3.393385708332061768e-01 4.681173264980316162e-01 5.328395962715148926e-01 6.443077325820922852e-01 5.781300663948059082e-01 4.182242453098297119e-01 5.555894374847412109e-01 3.867733776569366455e-01 2.611337006092071533e-01 3.935952782630920410e-01 3.282462954521179199e-01 3.204878866672515869e-01 5.199615955352783203e-01 3.557913005352020264e-01 3.127311170101165771e-01 3.998342752456665039e-01 3.341029584407806396e-01 2.367754131555557251e-01 1.123320162296295166e-01 1.940121948719024658e-01 2.559914886951446533e-01 2.966990768909454346e-01 4.135126173496246338e-01 8.250412940979003906e-01 8.175219297409057617e-01 5.649685859680175781e-01 6.016585230827331543e-01 5.777699947357177734e-01 7.692379355430603027e-01 8.592780828475952148e-01 8.051369190216064453e-01 9.311730265617370605e-01 8.159267902374267578e-01 5.450677275657653809e-01 5.062590837478637695e-01 5.019572377204895020e-01 3.870953917503356934e-01 2.832749783992767334e-01 3.517529964447021484e-01 7.407579421997070312e-01 5.473523139953613281e-01 4.059903323650360107e-01 4.381127655506134033e-01
7.676636576652526855e-01 9.134076237678527832e-01 4.739731550216674805e-01 4.343989193439483643e-01 1.276856362819671631e-01 7.401067018508911133e-01 9.263219833374023438e-01 9.966823458671569824e-01 9.959632158279418945e-01 9.258987307548522949e-01 7.692485451698303223e-01 7.652864456176757812e-01 5.866727232933044434e-01 4.518380761146545410e-01 5.637730956077575684e-01 5.342504382133483887e-01 4.272060692310333252e-01 2.828183472156524658e-01 3.093088269233703613e-01 1.151374876499176025e-01 1.706580668687820435e-01 9.367272257804870605e-02 1.527868509292602539e-01 1.243566796183586121e-01 2.667924761772155762e-01 1.166387721896171570e-01 1.075943484902381897e-01 1.816808730363845825e-01 1.118167117238044739e-01 8.925239741802215576e-02 9.308646619319915771e-02 4.918085783720016479e-02 7.410185784101486206e-02 2.072298079729080200e-01 5.440765991806983948e-02 6.125356554985046387e-01 6.291949748992919922e-01 3.324485421180725098e-01 3.022672533988952637e-01 5.077384710311889648e-01 5.961312651634216309e-01 6.896834373474121094e-01 5.391623377799987793e-01 8.528570532798767090e-01 5.431049466133117676e-01 6.323374509811401367e-01 5.379154682159423828e-01 2.858828902244567871e-01 4.567206799983978271e-01 3.000253140926361084e-01 2.319563627243041992e-01 5.609450340270996094e-01 6.913552284240722656e-01 7.276229858398437500e-01 4.848692119121551514e-01
5.363807678222656250e-01 8.676313757896423340e-01 6.487066149711608887e-01 4.003428518772125244e-01 1.667431741952896118e-01 5.211616158485412598e-01 9.074352979660034180e-01 9.972082972526550293e-01 9.946910738945007324e-01 9.054428339004516602e-01 8.076153993606567383e-01 8.804342150688171387e-01 4.106633961200714111e-01 5.620397329330444336e-01 7.002949714660644531e-01 6.598687171936035156e-01 7.130755186080932617e-01 5.283710360527038574e-01 6.194451451301574707e-01 3.667592406272888184e-01 2.927974164485931396e-01 4.256080985069274902e-01 3.362169265747070312e-01 3.393358588218688965e-01 4.039791524410247803e-01 3.355309665203094482e-01 3.007159233093261719e-01 3.421883881092071533e-01 2.907986938953399658e-01 1.199423968791961670e-01 1.610845476388931274e-01 2.720470130443572998e-01 1.971371769905090332e-01 2.060937285423278809e-01 2.284923344850540161e-01 7.118826508522033691e-01 8.539525270462036133e-01 5.856274962425231934e-01 2.803803682327270508e-01 5.312154293060302734e-01 8.006821870803833008e-01 9.310010671615600586e-01 7.477588057518005371e-01 9.376785159111022949e-01 8.197531700134277344e-01 6.728541851043701172e-01 5.456883311271667480e-01 7.391906976699829102e-01 3.300304412841796875e-01 3.525032997131347656e-01 2.123517990112304688e-01 7.537194490432739258e-01 6.694353818893432617e-01 4.972127676010131836e-01 3.803497552871704102e-01
7.398428916931152344e-01 8.815243840217590332e-01 4.510695040225982666e-01 3.493374586105346680e-01 2.643258571624755859e-01 9.428859949111938477e-01 9.869596362113952637e-01 9.982703924179077148e-01 9.958672523498535156e-01 8.874168992042541504e-01 5.937244296073913574e-01 5.959556102752685547e-01 2.501904666423797607e-01 2.314562499523162842e-01 4.456110894680023193e-01 4.008342623710632324e-01 4.991087615489959717e-01 2.650476992130279541e-01 3.491550981998443604e-01 2.625227570533752441e-01 2.993018627166748047e-01 3.495498299598693848e-01 2.845574617385864258e-01 4.118860065937042236e-01 4.252573549747467041e-01 1.799721121788024902e-01 2.499444335699081421e-01 5.377646088600158691e-01 3.305757343769073486e-01 2.145226895809173584e-01 1.689762026071548462e-01 3.048822581768035889e-01 1.933722794055938721e-01 2.923243343830108643e-01 1.627968847751617432e-01 7.039584517478942871e-01 8.159822821617126465e-01 5.487102270126342773e-01 3.319928050041198730e-01 3.860029578208923340e-01 6.857751607894897461e-01 8.336728811264038086e-01 7.940372228622436523e-01 8.917800784111022949e-01 8.846360445022583008e-01 6.069725751876831055e-01 3.483041524887084961e-01 2.822291851043701172e-01 4.065360426902770996e-01 3.816639184951782227e-01 4.059631526470184326e-01 4.970143437385559082e-01 3.992224335670471191e-01 5.316447615623474121e-01 4.803684651851654053e-01
3.969892263412475586e-01 7.535107731819152832e-01 4.183115065097808838e-01 4.316484332084655762e-01 5.698962807655334473e-01 8.774455189704895020e-01 9.510815739631652832e-01 9.986132383346557617e-01 9.966222047805786133e-01 9.080548286437988281e-01 7.914225459098815918e-01 7.830928564071655273e-01 4.122354984283447266e-01 2.545631527900695801e-01 4.517574310302734375e-01 4.623422324657440186e-01 4.272341728210449219e-01 2.403144985437393188e-01 3.810558021068572998e-01 1.671635359525680542e-01 1.811234652996063232e-01 1.562068164348602295e-01 7.135525345802307129e-02 1.017216369509696960e-01 1.939791440963745117e-01 2.103669196367263794e-01 2.044421285390853882e-01 2.788186371326446533e-01 1.657119244337081909e-01 1.295636147260665894e-01 1.792332828044891357e-01 2.710213661193847656e-01 1.396087408065795898e-01 3.246175944805145264e-01 2.560443282127380371e-01 5.199972987174987793e-01 7.234944105148315430e-01 6.055095195770263672e-01 5.935902595520019531e-01 4.271254837512969971e-01 5.315760970115661621e-01 7.565290331840515137e-01 4.745886027812957764e-01 7.896119952201843262e-01 7.252174615859985352e-01 5.665311813354492188e-01 3.266685605049133301e-01 3.194161057472229004e-01 4.829730391502380371e-01 3.030921518802642822e-01 3.171893954277038574e-01 4.909209609031677246e-01 6.793833971023559570e-01 4.843370914459228516e-01 3.588770329952239990e-01
8.005776405334472656e-01 9.548431038856506348e-01 3.635585010051727295e-01 2.560680210590362549e-01 1.511905491352081299e-01 6.485983729362487793e-01 9.428907036781311035e-01 9.959988594055175781e-01 9.921703934669494629e-01 9.373444914817810059e-01 7.824566364288330078e-01 7.669187784194946289e-01 3.600660562515258789e-01 5.367249846458435059e-01 5.777232646942138672e-01 5.644325017929077148e-01 5.538985133171081543e-01 4.272691607475280762e-01 5.694854855537414551e-01 2.877483069896697998e-01 3.493507802486419678e-01 3.767619431018829346e-01 2.355668693780899048e-01 2.577835321426391602e-01 4.717850089073181152e-01 2.924713790416717529e-01 3.023290038108825684e-01 3.495526909828186035e-01 3.068997561931610107e-01 2.186336815357208252e-01 1.694360375404357910e-01 2.232620418071746826e-01 1.971256732940673828e-01 3.023034334182739258e-01 4.052873849868774414e-01 7.858973145484924316e-01 8.558879494667053223e-01 5.037207007408142090e-01 5.510194897651672363e-01 5.521726608276367188e-01 7.673768997192382812e-01 7.585943937301635742e-01 8.535448312759399414e-01 9.331136941909790039e-01 8.026592731475830078e-01 6.219921708106994629e-01 4.753898084163665771e-01 5.165354609489440918e-01 3.819510638713836670e-01 2.252825945615768433e-01 3.193624615669250488e-01 6.172466874122619629e-01 4.991398453712463379e-01 3.866158425807952881e-01 3.536671698093414307e-01
7.988225221633911133e-01 9.249225258827209473e-01 4.892469048500061035e-01 5.699528455734252930e-01 1.859396249055862427e-01 7.204051613807678223e-01 9.095365405082702637e-01 9.959626793861389160e-01 9.971653819084167480e-01 9.343969821929931641e-01 7.972697019577026367e-01 6.631404757499694824e-01 5.872700810432434082e-01 4.608025550842285156e-01 5.817590355873107910e-01 5.215493440628051758e-01 4.864639639854431152e-01 2.736892998218536377e-01 4.374345839023590088e-01 1.731566637754440308e-01 1.600197106599807739e-01 1.309099346399307251e-01 7.423674315214157104e-02 7.297281175851821899e-02 3.739638328552246094e-01 1.775805950164794922e-01 1.672660708427429199e-01 1.923154592514038086e-01 9.717962145805358887e-02 1.098438724875450134e-01 9.180141985416412354e-02 8.459154516458511353e-02 8.808673918247222900e-02 2.124472260475158691e-01 1.119489520788192749e-01 6.028617024421691895e-01 4.924453794956207275e-01 5.767918229103088379e-01 3.356215357780456543e-01 5.039878487586975098e-01 6.500431299209594727e-01 7.040591835975646973e-01 5.129983425140380859e-01 7.153257727622985840e-01 4.150778055191040039e-01 5.627671480178833008e-01 4.388042092323303223e-01 2.818090915679931641e-01 3.304510712623596191e-01 4.170955419540405273e-01 2.811918556690216064e-01 5.751494765281677246e-01 7.183008790016174316e-01 7.539210915565490723e-01 4.888691902160644531e-01
6.797705888748168945e-01 8.567315936088562012e-01 5.345005989074707031e-01 3.970801234245300293e-01 2.014183551073074341e-01 4.837697446346282959e-01 9.068197607994079590e-01 9.940130114555358887e-01 9.939516186714172363e-01 9.463653564453125000e-01 7.824944853782653809e-01 9.059536457061767578e-01 3.280991613864898682e-01 4.860858321189880371e-01 7.257198691368103027e-01 6.704144477844238281e-01 6.242994666099548340e-01 4.572187662124633789e-01 5.850195884704589844e-01 3.377208709716796875e-01 3.351546227931976318e-01 5.260150432586669922e-01 4.129678606986999512e-01 3.005370795726776123e-01 5.169113278388977051e-01 3.696476519107818604e-01 2.915682196617126465e-01 3.425452113151550293e-01 2.394734621047973633e-01 2.130459994077682495e-01 2.644754946231842041e-01 2.176203429698944092e-01 1.796568483114242554e-01 2.786985635757446289e-01 2.977485954761505127e-01 5.995034575462341309e-01 8.704997897148132324e-01 4.956889748573303223e-01 2.475298345088958740e-01 5.188444852828979492e-01 7.682738304138183594e-01 8.472626209259033203e-01 8.428437709808349609e-01 9.490696191787719727e-01 8.009988069534301758e-01 8.058204650878906250e-01 4.802542030811309814e-01 5.576171278953552246e-01 3.234515786170959473e-01 3.485653400421142578e-01 2.929503023624420166e-01 6.375724077224731445e-01 6.762767434120178223e-01 4.866882860660552979e-01 3.544771969318389893e-01
5.985981225967407227e-01 9.167321324348449707e-01 4.598194062709808350e-01 4.359016716480255127e-01 2.184522449970245361e-01 9.558729529380798340e-01 9.897978305816650391e-01 9.985935091972351074e-01 9.956674575805664062e-01 8.763244748115539551e-01 5.650762319564819336e-01 5.435172915458679199e-01 3.457000553607940674e-01 2.145140022039413452e-01 2.827879190444946289e-01 3.363150060176849365e-01 4.138680994510650635e-01 1.902935951948165894e-01 2.575735747814178467e-01 1.252951025962829590e-01 2.782249450683593750e-01 3.558508753776550293e-01 3.181904554367065430e-01 2.420851886272430420e-01 4.384259879589080811e-01 1.677760630846023560e-01 2.328357994556427002e-01 3.971137106418609619e-01 2.899937033653259277e-01 2.109986841678619385e-01 1.132193356752395630e-01 2.480910122394561768e-01 1.641457378864288330e-01 2.890822291374206543e-01 2.058173716068267822e-01 7.230144143104553223e-01 8.230950832366943359e-01 4.951045513153076172e-01 2.350086122751235962e-01 3.894777595996856689e-01 7.056852579116821289e-01 8.097969293594360352e-01 8.083855509757995605e-01 8.502235412597656250e-01 7.901923060417175293e-01 6.265493035316467285e-01 2.640091478824615479e-01 3.075278401374816895e-01 4.055870771408081055e-01 3.185182213783264160e-01 3.624334037303924561e-01 5.202498435974121094e-01 5.218012332916259766e-01 6.296677589416503906e-01 5.102804899215698242e-01
