8.989700078964233398e-01 9.345956444740295410e-01 8.488021492958068848e-01 9.799237847328186035e-01 9.734529256820678711e-01 9.565154314041137695e-01 9.787707924842834473e-01 9.623893499374389648e-01 8.500168323516845703e-01 8.328199982643127441e-01 9.184401631355285645e-01 8.841823935508728027e-01 7.663682103157043457e-01 6.612650156021118164e-01 8.196944594383239746e-01 6.428394317626953125e-01 3.457180857658386230e-01 4.071207344532012939e-01 4.090035557746887207e-01 3.489214777946472168e-01 5.805507302284240723e-01 7.656325697898864746e-01 2.576506435871124268e-01 4.194046556949615479e-01 6.221056580543518066e-01 3.039464056491851807e-01 5.406349897384643555e-01 3.558981716632843018e-01 2.683399915695190430e-01 3.125039935111999512e-01 7.591448426246643066e-01 7.254111170768737793e-01 7.949454784393310547e-01 9.045720100402832031e-01 8.999788165092468262e-01 7.387059926986694336e-01 7.267913222312927246e-01 7.047032117843627930e-01 7.633711099624633789e-01 9.740197658538818359e-01 9.384417533874511719e-01 9.406868815422058105e-01 9.053573012351989746e-01 9.534723758697509766e-01 9.519286751747131348e-01 9.210718870162963867e-01 9.079785943031311035e-01 9.493675827980041504e-01 5.729990601539611816e-01 1.360395848751068115e-01 1.236872971057891846e-01
7.321826815605163574e-01 9.090285301208496094e-01 8.447707891464233398e-01 8.918238878250122070e-01 7.410009503364562988e-01 6.474897861480712891e-01 6.240966916084289551e-01 4.988469779491424561e-01 5.007047057151794434e-01 4.528767168521881104e-01 4.446022808551788330e-01 4.399624764919281006e-01 2.713332176208496094e-01 3.790670931339263916e-01 5.153676867485046387e-01 3.876153230667114258e-01 2.404047995805740356e-01 3.644102513790130615e-01 1.033701449632644653e-01 2.387856543064117432e-01 2.021985501050949097e-01 2.650040984153747559e-01 2.633125185966491699e-01 2.482705265283584595e-01 4.463981091976165771e-01 5.165426731109619141e-01 3.606268763542175293e-01 3.860079050064086914e-01 3.389817178249359131e-01 2.408670634031295776e-01 3.820613622665405273e-01 6.531861424446105957e-01 3.221867978572845459e-01 2.598313689231872559e-01 5.029552578926086426e-01 4.463056921958923340e-01 7.375892400741577148e-01 8.173012733459472656e-01 9.120578169822692871e-01 8.036321997642517090e-01 8.595682978630065918e-01 8.516330718994140625e-01 9.531698822975158691e-01 9.668508768081665039e-01 9.723553657531738281e-01 9.543084502220153809e-01 9.425321817398071289e-01 9.411612749099731445e-01 6.404978632926940918e-01 4.311121106147766113e-01 3.177390992641448975e-01
8.715896606445312500e-01 8.788623809814453125e-01 6.879561543464660645e-01 9.602969884872436523e-01 9.182211756706237793e-01 7.934905290603637695e-01 8.683298230171203613e-01 7.358668446540832520e-01 6.198408007621765137e-01 6.736449599266052246e-01 8.170594573020935059e-01 6.148946285247802734e-01 6.617885231971740723e-01 4.312815070152282715e-01 7.436001300811767578e-01 7.438240647315979004e-01 3.502354323863983154e-01 5.304077863693237305e-01 3.178351223468780518e-01 6.081243157386779785e-01 5.613945126533508301e-01 4.374040365219116211e-01 2.186858206987380981e-01 4.866397380828857422e-01 3.638190925121307373e-01 1.370972394943237305e-01 1.931089013814926147e-01 1.575356870889663696e-01 2.463589459657669067e-01 3.554154634475708008e-01 3.604546487331390381e-01 7.248719334602355957e-01 7.598383426666259766e-01 7.603032588958740234e-01 8.401699662208557129e-01 6.418908238410949707e-01 7.843822240829467773e-01 7.531688213348388672e-01 6.747115254402160645e-01 8.177243471145629883e-01 7.446519136428833008e-01 8.519800901412963867e-01 9.598972201347351074e-01 8.851981163024902344e-01 9.014561176300048828e-01 9.183069467544555664e-01 9.532603621482849121e-01 9.569507241249084473e-01 8.146250247955322266e-01 2.135702669620513916e-01 1.900938600301742554e-01
5.316032171249389648e-01 7.653427124023437500e-01 7.268628478050231934e-01 8.370918631553649902e-01 7.619562745094299316e-01 6.056578159332275391e-01 6.078917384147644043e-01 5.900103449821472168e-01 4.389786422252655029e-01 3.441698253154754639e-01 3.805912137031555176e-01 4.868006408214569092e-01 4.030793309211730957e-01 3.039189279079437256e-01 3.915987014770507812e-01 3.734605312347412109e-01 3.664843738079071045e-01 4.209556579589843750e-01 4.406616985797882080e-01 5.879654884338378906e-01 6.810564994812011719e-01 8.426770567893981934e-01 4.763938486576080322e-01 6.289772391319274902e-01 6.445783972740173340e-01 3.328302502632141113e-01 9.871245920658111572e-02 2.375908792018890381e-01 3.028825819492340088e-01 3.171317577362060547e-01 6.941480040550231934e-01 6.654370427131652832e-01 6.276956200599670410e-01 6.893473267555236816e-01 5.519415736198425293e-01 2.302881330251693726e-01 6.885120868682861328e-01 8.356419205665588379e-01 9.165369272232055664e-01 9.535673260688781738e-01 9.623911976814270020e-01 9.302713274955749512e-01 8.466209173202514648e-01 9.027231335639953613e-01 9.590571522712707520e-01 9.611156582832336426e-01 9.624782204627990723e-01 9.086041450500488281e-01 4.677807688713073730e-01 3.116522729396820068e-01 3.132151961326599121e-01
8.529493212699890137e-01 7.351417541503906250e-01 7.237117886543273926e-01 8.919767737388610840e-01 7.063689231872558594e-01 6.385563015937805176e-01 5.476567745208740234e-01 3.264489173889160156e-01 2.400859594345092773e-01 4.145578444004058838e-01 5.388751626014709473e-01 4.437554776668548584e-01 4.225791096687316895e-01 2.862973809242248535e-01 2.514899671077728271e-01 2.201675921678543091e-01 9.443897008895874023e-02 1.958639919757843018e-01 1.837558746337890625e-01 3.481213450431823730e-01 3.288390338420867920e-01 3.216373622417449951e-01 1.323865801095962524e-01 3.086405694484710693e-01 2.545851767063140869e-01 3.101559877395629883e-01 4.209188520908355713e-01 1.310324966907501221e-01 4.471561312675476074e-01 3.547788858413696289e-01 3.437886834144592285e-01 6.269214749336242676e-01 7.142348885536193848e-01 8.889970183372497559e-01 8.403133749961853027e-01 8.715524673461914062e-01 7.901126146316528320e-01 6.004437208175659180e-01 6.331989169120788574e-01 7.385157346725463867e-01 6.944338679313659668e-01 6.082369089126586914e-01 8.760575652122497559e-01 9.373577833175659180e-01 9.606577754020690918e-01 8.747780323028564453e-01 9.324300885200500488e-01 9.180706739425659180e-01 7.763350009918212891e-01 2.012935429811477661e-01 2.728169560432434082e-01
8.029659986495971680e-01 9.412195682525634766e-01 8.104010820388793945e-01 9.790862202644348145e-01 9.784854650497436523e-01 9.337221384048461914e-01 9.380626082420349121e-01 9.523393511772155762e-01 8.215415477752685547e-01 8.451707363128662109e-01 8.357624411582946777e-01 8.793488144874572754e-01 6.569041013717651367e-01 7.006239891052246094e-01 8.420929908752441406e-01 4.751008152961730957e-01 3.312531411647796631e-01 4.285437762737274170e-01 3.090896606445312500e-01 4.136807620525360107e-01 5.458568334579467773e-01 6.965237259864807129e-01 3.108230829238891602e-01 6.864890456199645996e-01 6.833799481391906738e-01 3.154910504817962646e-01 5.543822050094604492e-01 5.669516324996948242e-01 6.320734024047851562e-01 5.475233793258666992e-01 7.626847624778747559e-01 7.528154850006103516e-01 7.557904124259948730e-01 8.584697246551513672e-01 9.057679772377014160e-01 7.482824325561523438e-01 8.074406981468200684e-01 6.665007472038269043e-01 8.597096800804138184e-01 9.788845777511596680e-01 9.600172638893127441e-01 9.445647597312927246e-01 9.047538638114929199e-01 9.629551768302917480e-01 9.737598299980163574e-01 9.519978165626525879e-01 8.784526586532592773e-01 8.993092179298400879e-01 4.834849536418914795e-01 1.756986081600189209e-01 1.727577596902847290e-01
7.477041482925415039e-01 9.199542999267578125e-01 8.678792119026184082e-01 8.452332615852355957e-01 7.870105504989624023e-01 7.700961232185363770e-01 7.100864052772521973e-01 5.449800491333007812e-01 4.562777578830718994e-01 5.943493843078613281e-01 5.616433024406433105e-01 5.133281946182250977e-01 2.995167374610900879e-01 4.042977094650268555e-01 5.082163214683532715e-01 3.809733390808105469e-01 2.174437791109085083e-01 3.876122534275054932e-01 8.151067048311233521e-02 3.282051682472229004e-01 3.461557626724243164e-01 3.589316010475158691e-01 1.150609031319618225e-01 2.370541840791702271e-01 3.913529813289642334e-01 4.364829659461975098e-01 2.914420962333679199e-01 3.647033274173736572e-01 2.804179787635803223e-01 2.108276486396789551e-01 4.268063902854919434e-01 6.650038361549377441e-01 3.260616362094879150e-01 3.019784390926361084e-01 6.010459065437316895e-01 5.492165088653564453e-01 7.358444333076477051e-01 7.823591828346252441e-01 8.088145256042480469e-01 8.198153376579284668e-01 8.712617158889770508e-01 8.458157181739807129e-01 9.078063368797302246e-01 9.619357585906982422e-01 9.770786166191101074e-01 9.755234122276306152e-01 9.461364746093750000e-01 9.789004325866699219e-01 7.836784720420837402e-01 4.422474503517150879e-01 3.592742979526519775e-01
9.134181141853332520e-01 9.095476865768432617e-01 6.525088548660278320e-01 9.738999009132385254e-01 9.474954009056091309e-01 9.298946857452392578e-01 9.122836589813232422e-01 8.117460608482360840e-01 6.960038542747497559e-01 6.943767070770263672e-01 8.294803500175476074e-01 7.022842168807983398e-01 6.427140831947326660e-01 5.265373587608337402e-01 7.144165635108947754e-01 7.294595241546630859e-01 3.790796399116516113e-01 7.533006072044372559e-01 4.424432814121246338e-01 5.631666183471679688e-01 6.644678711891174316e-01 4.137513339519500732e-01 1.904429644346237183e-01 5.224995613098144531e-01 3.541784584522247314e-01 1.329586654901504517e-01 2.445399314165115356e-01 1.667045205831527710e-01 2.775492370128631592e-01 3.989266753196716309e-01 3.720076680183410645e-01 4.088711440563201904e-01 5.921122431755065918e-01 8.035416007041931152e-01 7.967524528503417969e-01 7.114523649215698242e-01 7.414727807044982910e-01 5.929206609725952148e-01 6.270585060119628906e-01 7.965213656425476074e-01 6.651733517646789551e-01 8.350284099578857422e-01 9.742363095283508301e-01 8.429544568061828613e-01 9.208803176879882812e-01 9.192451238632202148e-01 9.261460900306701660e-01 9.287698864936828613e-01 8.242078423500061035e-01 1.380914151668548584e-01 1.509725302457809448e-01
5.535425543785095215e-01 8.384318351745605469e-01 7.855238914489746094e-01 7.454304695129394531e-01 7.073303461074829102e-01 4.561992287635803223e-01 5.518851280212402344e-01 5.833756923675537109e-01 4.542222917079925537e-01 3.824653625488281250e-01 3.034680485725402832e-01 3.904498219490051270e-01 2.817830741405487061e-01 2.976591587066650391e-01 4.013206362724304199e-01 3.360927700996398926e-01 2.932185530662536621e-01 4.550778269767761230e-01 3.535548150539398193e-01 4.880353808403015137e-01 7.245147228240966797e-01 5.451063513755798340e-01 5.130726695060729980e-01 6.931945681571960449e-01 5.980638265609741211e-01 4.280170500278472900e-01 1.492518335580825806e-01 2.573122084140777588e-01 2.788111865520477295e-01 3.525225520133972168e-01 6.014174818992614746e-01 5.878392457962036133e-01 6.757774353027343750e-01 7.519504427909851074e-01 6.803121566772460938e-01 2.875568568706512451e-01 7.323767542839050293e-01 8.072369694709777832e-01 9.082202911376953125e-01 9.109054803848266602e-01 9.525593519210815430e-01 9.343231916427612305e-01 8.906643986701965332e-01 9.222752451896667480e-01 9.325919747352600098e-01 9.300023317337036133e-01 9.115741252899169922e-01 8.538944721221923828e-01 3.891484141349792480e-01 3.471664786338806152e-01 2.784528732299804688e-01
8.366422653198242188e-01 7.315533161163330078e-01 7.926919460296630859e-01 9.551262259483337402e-01 8.160777688026428223e-01 7.060346007347106934e-01 4.724034965038299561e-01 3.430286645889282227e-01 2.744800150394439697e-01 4.710349142551422119e-01 6.793170571327209473e-01 5.433350801467895508e-01 5.441507697105407715e-01 3.380738794803619385e-01 3.968781828880310059e-01 2.964384555816650391e-01 1.132344678044319153e-01 2.383888959884643555e-01 1.885503828525543213e-01 3.386174440383911133e-01 4.685444533824920654e-01 4.087794721126556396e-01 2.075400203466415405e-01 6.002900004386901855e-01 4.273233711719512939e-01 1.821225583553314209e-01 3.608607649803161621e-01 1.070271134376525879e-01 3.936707079410552979e-01 3.661713898181915283e-01 3.103674054145812988e-01 6.953864693641662598e-01 8.290721774101257324e-01 9.343490004539489746e-01 8.444083929061889648e-01 8.755151033401489258e-01 7.559674382209777832e-01 6.302723288536071777e-01 5.722938179969787598e-01 6.245039701461791992e-01 6.372509002685546875e-01 6.581493616104125977e-01 8.867977857589721680e-01 9.491279125213623047e-01 9.804745912551879883e-01 8.857638835906982422e-01 9.158632159233093262e-01 9.494744539260864258e-01 7.688127756118774414e-01 1.944289803504943848e-01 2.038786858320236206e-01
