9.885520674288272858e-03 1.371691841632127762e-02 6.608014460653066635e-03 7.027796469628810883e-03 5.798641126602888107e-03 6.832915823906660080e-03 6.288414821028709412e-03 8.747083134949207306e-03 7.861934602260589600e-03 8.515262976288795471e-03 8.315335027873516083e-03 8.003951981663703918e-03 3.902976401150226593e-03 6.435297429561614990e-03 6.893276702612638474e-03 3.658438846468925476e-02 1.496013533324003220e-02 3.582317233085632324e-01 8.788748979568481445e-01 3.476168513298034668e-01 1.275466084480285645e-01 4.184875190258026123e-01 1.724629849195480347e-01 3.627141118049621582e-01 4.912390559911727905e-02 4.164217785000801086e-02 1.531100459396839142e-02 3.405442833900451660e-02 9.593319147825241089e-03 1.209534239023923874e-02 5.655737128108739853e-03 1.192724332213401794e-02 9.692983701825141907e-03 1.826122216880321503e-02 1.120071671903133392e-02 7.773776538670063019e-03 7.815485820174217224e-03 3.304604813456535339e-02 1.664624176919460297e-02 6.647292524576187134e-02 7.055499553680419922e-01 6.190462708473205566e-01 3.587332963943481445e-01 1.290926039218902588e-01 8.615194261074066162e-02 1.537989079952239990e-02 3.270799666643142700e-02 2.912087365984916687e-02 4.266675189137458801e-02 4.827965423464775085e-02 1.011663451790809631e-01 8.854815363883972168e-02 1.355385035276412964e-01 7.050284743309020996e-02 6.638040393590927124e-02 8.176714181900024414e-02 1.495699584484100342e-02 6.737852096557617188e-02 3.594120964407920837e-02 1.084247827529907227e-01 7.622321695089340210e-02 1.537563949823379517e-01 4.383486509323120117e-01 3.159479200839996338e-01 4.772752895951271057e-02 6.257163733243942261e-02 4.765530303120613098e-02 8.339596539735794067e-02 1.876544579863548279e-02 1.721732020378112793e-01 5.069509148597717285e-01 8.665537834167480469e-01 5.415559411048889160e-01 8.816053271293640137e-01 4.448933303356170654e-01 2.545946240425109863e-01 2.033122926950454712e-01 6.340213418006896973e-01 4.014729857444763184e-01 6.014179587364196777e-01 7.585184574127197266e-01 8.171307444572448730e-01 9.385460019111633301e-01 2.936484515666961670e-01 2.443529367446899414e-01 3.017652034759521484e-02 2.975093945860862732e-02 1.707712933421134949e-02 4.744625464081764221e-02 3.461753204464912415e-02 3.697183355689048767e-02 3.773456066846847534e-02 6.187591701745986938e-02 8.843673020601272583e-02 4.487918019294738770e-01 1.900211721658706665e-01
6.192412227392196655e-03 9.198686107993125916e-03 7.484837900847196579e-03 4.965898580849170685e-03 7.619626820087432861e-03 2.970707602798938751e-03 2.815088024362921715e-03 5.738489795476198196e-03 5.681613925844430923e-03 4.876593127846717834e-03 3.684059949591755867e-03 4.918380640447139740e-03 4.544443916529417038e-03 6.910769268870353699e-03 4.954352509230375290e-03 6.584911793470382690e-02 8.455725759267807007e-02 2.315476387739181519e-01 8.889963626861572266e-01 6.423614025115966797e-01 2.011073678731918335e-01 3.489890098571777344e-01 1.927511543035507202e-01 3.336277604103088379e-01 1.883556134998798370e-02 2.104010060429573059e-02 1.367895398288965225e-02 3.393465653061866760e-02 1.082182675600051880e-02 1.293865684419870377e-02 5.938358139246702194e-03 3.219237178564071655e-02 1.314856018871068954e-02 8.879335969686508179e-02 1.814540475606918335e-02 1.063229236751794815e-02 1.314309798181056976e-02 7.770024240016937256e-02 7.005152851343154907e-02 5.479866638779640198e-02 6.362673640251159668e-01 7.755569219589233398e-01 2.989162504673004150e-01 2.335435748100280762e-01 9.868459403514862061e-02 3.475423902273178101e-02 3.219980746507644653e-02 6.728547811508178711e-02 1.055222079157829285e-01 7.512062788009643555e-02 6.916981190443038940e-02 7.094270735979080200e-02 4.075680300593376160e-02 6.956070661544799805e-02 1.063591428101062775e-02 6.738085299730300903e-02 4.005495086312294006e-02 5.379876866936683655e-02 2.573869004845619202e-02 4.647397249937057495e-02 7.901215553283691406e-02 1.306683719158172607e-01 4.716869890689849854e-01 3.084726929664611816e-01 1.006488054990768433e-01 3.885532319545745850e-01 1.676940172910690308e-01 4.377269446849822998e-01 1.454227119684219360e-01 4.969119429588317871e-01 5.761089920997619629e-01 7.457509040832519531e-01 6.057182550430297852e-01 7.746317982673645020e-01 6.756037473678588867e-01 5.926790237426757812e-01 2.288568764925003052e-01 8.524078726768493652e-01 5.973693728446960449e-01 7.338166832923889160e-01 6.695203185081481934e-01 8.506530523300170898e-01 8.456427454948425293e-01 4.149558544158935547e-01 1.529857218265533447e-01 2.946909703314304352e-02 1.792426779866218567e-02 8.132932707667350769e-03 1.164205465465784073e-02 1.583187840878963470e-02 1.725514605641365051e-02 1.313311979174613953e-02 4.214987531304359436e-02 3.677381575107574463e-02 1.304116696119308472e-01 3.157963231205940247e-02
1.892142184078693390e-02 1.934158802032470703e-02 1.359869353473186493e-02 1.068131439387798309e-02 8.269364945590496063e-03 1.549475640058517456e-02 1.707569509744644165e-02 1.518616825342178345e-02 2.120665460824966431e-02 1.125825289636850357e-02 6.236366461962461472e-03 7.845203392207622528e-03 4.479489754885435104e-03 9.503224864602088928e-03 6.901712622493505478e-03 1.793488115072250366e-02 3.299487754702568054e-02 2.605936825275421143e-01 5.902014970779418945e-01 4.664699137210845947e-01 5.885179713368415833e-02 1.249666586518287659e-01 6.293097883462905884e-02 8.414454758167266846e-02 1.522986590862274170e-02 9.925255551934242249e-03 2.907294780015945435e-03 1.399382669478654861e-02 7.021885365247726440e-03 4.786805249750614166e-03 2.530669560655951500e-03 6.053104996681213379e-03 4.827881697565317154e-03 1.464036572724580765e-02 3.894652239978313446e-03 1.742146792821586132e-03 3.708734409883618355e-03 6.096602883189916611e-03 4.963031038641929626e-02 4.844132065773010254e-02 7.074144482612609863e-01 7.189010977745056152e-01 3.675299584865570068e-01 1.454090774059295654e-01 1.515855789184570312e-01 1.143946871161460876e-02 1.797667145729064941e-02 1.672836579382419586e-02 1.920489780604839325e-02 1.653233915567398071e-02 1.105834357440471649e-02 7.540661375969648361e-03 2.343882992863655090e-02 7.308563590049743652e-02 2.205825783312320709e-02 7.279279083013534546e-02 3.600792959332466125e-02 4.900968074798583984e-02 5.121574550867080688e-02 1.555357575416564941e-01 1.428847163915634155e-01 2.495705783367156982e-01 7.099530696868896484e-01 4.636165797710418701e-01 1.065072938799858093e-01 2.677273452281951904e-01 2.311137765645980835e-01 1.911572813987731934e-01 2.922679185867309570e-01 5.168863534927368164e-01 4.942649900913238525e-01 7.958831191062927246e-01 7.795925140380859375e-01 7.912347912788391113e-01 3.917790353298187256e-01 3.223914206027984619e-01 3.229118585586547852e-01 7.464857697486877441e-01 3.788624107837677002e-01 6.002931594848632812e-01 7.033876180648803711e-01 6.313514113426208496e-01 8.569554090499877930e-01 3.488963842391967773e-01 7.307928800582885742e-02 3.316729515790939331e-02 3.421428427100181580e-02 2.311295457184314728e-02 7.995855808258056641e-02 4.419161751866340637e-02 5.080745369195938110e-02 4.769535735249519348e-02 3.627168387174606323e-02 3.722825646400451660e-02 2.459686100482940674e-01 9.678717702627182007e-02
9.377220645546913147e-03 1.142427697777748108e-02 1.321053970605134964e-02 7.353445049375295639e-03 8.339121937751770020e-03 4.064984153956174850e-03 3.102039219811558723e-03 7.257577963173389435e-03 1.124556269496679306e-02 5.244933534413576126e-03 3.186891321092844009e-03 6.722017657011747360e-03 4.324439913034439087e-03 5.456155631691217422e-03 5.877690855413675308e-03 2.422575652599334717e-02 2.879361063241958618e-02 3.899923861026763916e-01 7.348573207855224609e-01 4.317649006843566895e-01 2.416704893112182617e-01 4.960596561431884766e-01 2.473058998584747314e-01 3.734450042247772217e-01 4.160544648766517639e-02 3.168483451008796692e-02 3.732682019472122192e-02 2.179937064647674561e-02 1.471281703561544418e-02 2.420583553612232208e-02 6.770812440663576126e-03 1.898899488151073456e-02 1.497101690620183945e-02 6.861519068479537964e-02 9.538590908050537109e-03 6.236162967979907990e-03 1.304278336465358734e-02 1.934440806508064270e-02 3.463833406567573547e-02 1.016915291547775269e-01 8.138890266418457031e-01 6.494446992874145508e-01 2.789886891841888428e-01 3.264628946781158447e-01 1.488321423530578613e-01 4.496170580387115479e-02 3.529402986168861389e-02 8.032692223787307739e-02 8.544800430536270142e-02 1.017889752984046936e-01 1.257629394531250000e-01 8.437975496053695679e-02 8.282241970300674438e-02 1.154147982597351074e-01 2.899803034961223602e-02 1.482915282249450684e-01 4.510033875703811646e-02 1.881895214319229126e-01 1.469642221927642822e-01 3.795797526836395264e-01 4.004323184490203857e-01 4.812857210636138916e-01 8.061281442642211914e-01 5.343258380889892578e-01 3.778379037976264954e-02 2.981201410293579102e-01 1.692063957452774048e-01 2.345164120197296143e-01 1.512767970561981201e-01 4.978424906730651855e-01 4.527632892131805420e-01 7.713685035705566406e-01 5.990160703659057617e-01 8.483388423919677734e-01 4.066529572010040283e-01 2.951111495494842529e-01 1.565331220626831055e-01 7.828653454780578613e-01 5.753749012947082520e-01 6.899234652519226074e-01 4.553639888763427734e-01 3.499396145343780518e-01 6.700808405876159668e-01 1.281455755233764648e-01 1.921751722693443298e-02 5.316324066370725632e-03 7.441546767950057983e-03 5.952686071395874023e-03 1.646816730499267578e-02 1.773341745138168335e-02 2.184573374688625336e-02 8.165917359292507172e-03 2.232255972921848297e-02 3.468854725360870361e-02 3.662441968917846680e-01 4.250055178999900818e-02
9.023899212479591370e-03 1.133506093174219131e-02 7.813271135091781616e-03 5.173335783183574677e-03 2.416757866740226746e-02 7.736951112747192383e-03 6.828442215919494629e-03 7.193414028733968735e-03 6.771206855773925781e-03 4.761875607073307037e-03 9.139907546341419220e-03 8.131056092679500580e-03 3.432400291785597801e-03 9.291242808103561401e-03 5.798391066491603851e-03 6.825456768274307251e-02 5.306086689233779907e-02 4.633789360523223877e-01 6.595776677131652832e-01 4.945017993450164795e-01 1.310494542121887207e-01 2.263403981924057007e-01 9.293298423290252686e-02 1.456435024738311768e-01 1.298061572015285492e-02 1.464310381561517715e-02 8.670152164995670319e-03 2.503501810133457184e-02 1.251466106623411179e-02 9.358696639537811279e-03 4.318754188716411591e-03 8.188201114535331726e-03 7.369374856352806091e-03 1.411798596382141113e-02 4.788679536432027817e-03 3.914015367627143860e-03 9.227264672517776489e-03 6.324185524135828018e-03 1.340637635439634323e-02 1.240818947553634644e-01 6.290041208267211914e-01 7.906882166862487793e-01 6.148177385330200195e-01 2.043700218200683594e-01 7.751939445734024048e-02 2.541080676019191742e-02 2.072193101048469543e-02 5.299819260835647583e-02 6.694263219833374023e-02 3.868690878152847290e-02 3.533813729882240295e-02 2.946294657886028290e-02 8.005073666572570801e-02 9.525553882122039795e-02 4.030048102140426636e-02 1.257057636976242065e-01 5.369231849908828735e-02 7.585861533880233765e-02 3.809501603245735168e-02 2.073810398578643799e-01 3.315808475017547607e-01 3.282150924205780029e-01 5.566796064376831055e-01 2.210047245025634766e-01 1.050184890627861023e-01 3.457047343254089355e-01 1.702671498060226440e-01 4.475978314876556396e-01 3.023083806037902832e-01 6.533924937248229980e-01 3.103067576885223389e-01 8.768640160560607910e-01 7.482818961143493652e-01 9.506843686103820801e-01 7.068914771080017090e-01 3.868866562843322754e-01 2.904625236988067627e-01 7.826397418975830078e-01 4.889578521251678467e-01 4.188869297504425049e-01 5.910874009132385254e-01 4.058245718479156494e-01 8.070692420005798340e-01 2.507245242595672607e-01 1.321017444133758545e-01 5.033526942133903503e-02 4.190945625305175781e-02 2.621696889400482178e-02 3.268974646925926208e-02 2.245420776307582855e-02 2.727362513542175293e-02 4.006182774901390076e-02 1.729006879031658173e-02 2.100840583443641663e-02 8.439335227012634277e-02 4.909092560410499573e-02
8.442400954663753510e-03 1.193992327898740768e-02 8.121266961097717285e-03 8.123263716697692871e-03 7.485946174710988998e-03 6.960768718272447586e-03 4.963952582329511642e-03 7.214168086647987366e-03 6.769664585590362549e-03 5.644225515425205231e-03 6.719824392348527908e-03 6.552006117999553680e-03 3.817490767687559128e-03 5.876640323549509048e-03 5.473135504871606827e-03 3.006936050951480865e-02 1.196663919836282730e-02 3.295026123523712158e-01 7.754950523376464844e-01 3.871324062347412109e-01 1.583829224109649658e-01 3.997121155261993408e-01 1.700617223978042603e-01 3.577764332294464111e-01 6.195408478379249573e-02 3.844678029417991638e-02 1.785704866051673889e-02 3.274728730320930481e-02 1.107015088200569153e-02 1.618104986846446991e-02 6.405308376997709274e-03 1.450946275144815445e-02 1.424152497202157974e-02 2.216780930757522583e-02 1.438162662088871002e-02 8.031812496483325958e-03 8.382510393857955933e-03 2.828991226851940155e-02 3.051423467695713043e-02 6.866773217916488647e-02 7.603255510330200195e-01 7.555788755416870117e-01 2.415302097797393799e-01 1.264390051364898682e-01 1.746650338172912598e-01 1.351230964064598083e-02 2.512004971504211426e-02 3.733910620212554932e-02 6.083338707685470581e-02 7.306238263845443726e-02 9.058111160993576050e-02 1.126403287053108215e-01 1.492649167776107788e-01 1.045233756303787231e-01 4.983932152390480042e-02 7.158661633729934692e-02 1.655455119907855988e-02 6.569921225309371948e-02 4.537185654044151306e-02 1.182449385523796082e-01 1.237778365612030029e-01 2.981719076633453369e-01 4.347638189792633057e-01 3.183260262012481689e-01 2.685930207371711731e-02 9.588673710823059082e-02 9.150852262973785400e-02 1.219937428832054138e-01 1.877765171229839325e-02 1.475783884525299072e-01 5.802243351936340332e-01 8.377937078475952148e-01 3.743546903133392334e-01 7.951640486717224121e-01 3.798807263374328613e-01 3.508271276950836182e-01 1.886410415172576904e-01 8.512313961982727051e-01 5.094155669212341309e-01 5.447552204132080078e-01 7.606029510498046875e-01 7.308112978935241699e-01 8.753513097763061523e-01 3.386862874031066895e-01 2.180269807577133179e-01 4.229137301445007324e-02 3.076604939997196198e-02 1.984329149127006531e-02 2.780742570757865906e-02 4.603711888194084167e-02 5.480143427848815918e-02 3.697181493043899536e-02 6.040022894740104675e-02 9.353563189506530762e-02 4.840358197689056396e-01 1.875963956117630005e-01
6.809659767895936966e-03 9.583891369402408600e-03 9.382773190736770630e-03 4.726802930235862732e-03 7.718292530626058578e-03 3.729192772880196571e-03 4.221505019813776016e-03 6.967265158891677856e-03 5.760084837675094604e-03 5.870662163943052292e-03 3.945768345147371292e-03 5.430349614471197128e-03 4.492601379752159119e-03 5.292734131217002869e-03 3.942904528230428696e-03 9.839476644992828369e-02 7.350917160511016846e-02 1.762840598821640015e-01 8.321014046669006348e-01 6.346311569213867188e-01 2.666431069374084473e-01 3.447876870632171631e-01 1.835930347442626953e-01 3.397169113159179688e-01 2.159393019974231720e-02 1.351459231227636337e-02 1.144649181514978409e-02 3.092942386865615845e-02 1.154603529721498489e-02 1.598389819264411926e-02 7.120595779269933701e-03 1.947665400803089142e-02 2.147625759243965149e-02 6.157942861318588257e-02 1.720062457025051117e-02 7.228806614875793457e-03 1.446744706481695175e-02 4.308937117457389832e-02 3.442144766449928284e-02 5.172937363386154175e-02 7.059913873672485352e-01 7.700914740562438965e-01 1.929029226303100586e-01 1.521211713552474976e-01 8.391120284795761108e-02 2.636184915900230408e-02 3.377451747655868530e-02 8.138489723205566406e-02 1.102659478783607483e-01 5.749462172389030457e-02 1.186705678701400757e-01 1.082133129239082336e-01 5.781973898410797119e-02 7.209153473377227783e-02 1.208564825356006622e-02 6.310736387968063354e-02 3.150321170687675476e-02 3.904631733894348145e-02 1.575527526438236237e-02 4.170741885900497437e-02 6.499816477298736572e-02 1.298537254333496094e-01 4.245928525924682617e-01 2.230270653963088989e-01 8.001662045717239380e-02 3.357283473014831543e-01 8.158233016729354858e-02 2.741382122039794922e-01 1.817128211259841919e-01 5.098816752433776855e-01 5.098696351051330566e-01 8.710384368896484375e-01 4.309001863002777100e-01 6.809255480766296387e-01 6.868179440498352051e-01 5.809494853019714355e-01 2.858175933361053467e-01 8.323093652725219727e-01 6.155791878700256348e-01 7.163395285606384277e-01 6.978169679641723633e-01 8.520962595939636230e-01 8.948822021484375000e-01 4.227899014949798584e-01 1.847143173217773438e-01 4.972492903470993042e-02 1.832217164337635040e-02 9.015169925987720490e-03 9.062156081199645996e-03 1.899184845387935638e-02 1.435990538448095322e-02 1.432828046381473541e-02 3.984914720058441162e-02 2.875665202736854553e-02 1.292951256036758423e-01 3.953446820378303528e-02
1.227808557450771332e-02 1.993108913302421570e-02 1.674239523708820343e-02 1.018555369228124619e-02 9.967016987502574921e-03 1.796183548867702484e-02 1.153291668742895126e-02 1.298747118562459946e-02 1.766147278249263763e-02 1.598087511956691742e-02 7.584412582218647003e-03 8.518243208527565002e-03 5.272755865007638931e-03 8.574922569096088409e-03 5.694186780601739883e-03 2.488810755312442780e-02 2.741788327693939209e-02 3.415452837944030762e-01 5.600525140762329102e-01 4.214896261692047119e-01 4.430626332759857178e-02 1.156788989901542664e-01 6.581775099039077759e-02 1.091504916548728943e-01 1.850457116961479187e-02 9.062961675226688385e-03 5.071666557341814041e-03 2.048956416547298431e-02 7.350041531026363373e-03 5.692346021533012390e-03 3.239253070205450058e-03 8.481813594698905945e-03 7.036922499537467957e-03 2.334334328770637512e-02 5.861674901098012924e-03 2.756911795586347580e-03 3.910757135599851608e-03 9.001467376947402954e-03 2.548906765878200531e-02 6.200670078396797180e-02 7.748478055000305176e-01 7.610260248184204102e-01 4.961858391761779785e-01 1.876057386398315430e-01 1.187315210700035095e-01 1.456315070390701294e-02 1.553898584097623825e-02 1.580683700740337372e-02 1.443583332002162933e-02 1.740204729139804840e-02 1.083732955157756805e-02 9.932943619787693024e-03 2.051577530801296234e-02 6.086964160203933716e-02 2.282578498125076294e-02 6.752259284257888794e-02 2.544004283845424652e-02 6.848614662885665894e-02 5.078662931919097900e-02 1.547645181417465210e-01 1.386378854513168335e-01 2.431187480688095093e-01 6.282701492309570312e-01 4.154466688632965088e-01 5.481331795454025269e-02 1.847301423549652100e-01 1.263695359230041504e-01 3.114832937717437744e-01 1.872657686471939087e-01 4.630908370018005371e-01 3.431134223937988281e-01 6.590551137924194336e-01 7.868838310241699219e-01 8.234046697616577148e-01 3.414634466171264648e-01 3.444430232048034668e-01 3.056136965751647949e-01 6.223496794700622559e-01 3.147343993186950684e-01 7.004517912864685059e-01 7.499737143516540527e-01 6.451280713081359863e-01 8.168079853057861328e-01 2.512399256229400635e-01 6.833618879318237305e-02 3.266016021370887756e-02 3.007463924586772919e-02 2.001274935901165009e-02 4.477430507540702820e-02 6.369554251432418823e-02 7.355510443449020386e-02 3.356240689754486084e-02 3.223312273621559143e-02 3.393596038222312927e-02 3.113603889942169189e-01 1.040024086833000183e-01
8.646670728921890259e-03 1.054385583847761154e-02 1.088565867394208908e-02 9.170835837721824646e-03 1.010082755237817764e-02 4.866040777415037155e-03 3.896250855177640915e-03 5.406920332461595535e-03 9.767554700374603271e-03 7.138191256672143936e-03 4.232389386743307114e-03 7.045024074614048004e-03 3.121187677606940269e-03 5.458262749016284943e-03 5.403885152190923691e-03 2.859937399625778198e-02 2.472674287855625153e-02 3.208322823047637939e-01 5.763273239135742188e-01 4.501089155673980713e-01 3.415243923664093018e-01 4.887418150901794434e-01 3.689431846141815186e-01 4.167722165584564209e-01 4.138561710715293884e-02 3.868467733263969421e-02 1.830666698515415192e-02 1.325108576565980911e-02 1.026986725628376007e-02 1.159757561981678009e-02 6.924235727638006210e-03 1.479851361364126205e-02 1.151514425873756409e-02 8.665978163480758667e-02 1.137086655944585800e-02 5.285832099616527557e-03 1.598314009606838226e-02 3.097310103476047516e-02 5.169328302145004272e-02 7.142261415719985962e-02 7.992117404937744141e-01 7.174009680747985840e-01 2.783865630626678467e-01 3.095808923244476318e-01 1.421900093555450439e-01 3.215801715850830078e-02 3.453779965639114380e-02 6.685759872198104858e-02 8.485587686300277710e-02 9.674328565597534180e-02 1.242239996790885925e-01 6.927656382322311401e-02 6.928259134292602539e-02 1.164253652095794678e-01 3.489796817302703857e-02 2.238467782735824585e-01 6.068900972604751587e-02 2.821951806545257568e-01 1.381859481334686279e-01 4.078144431114196777e-01 3.605712056159973145e-01 7.981280088424682617e-01 8.843848705291748047e-01 6.703377366065979004e-01 5.994467437267303467e-02 3.208900392055511475e-01 2.123737186193466187e-01 4.090737998485565186e-01 1.366852521896362305e-01 4.262823760509490967e-01 3.764388859272003174e-01 8.206626176834106445e-01 6.425954103469848633e-01 8.585957288742065430e-01 5.389581322669982910e-01 3.443262875080108643e-01 1.480741053819656372e-01 6.177116632461547852e-01 5.786623954772949219e-01 5.113231539726257324e-01 3.957271277904510498e-01 5.013127326965332031e-01 4.394253194332122803e-01 1.278436481952667236e-01 1.706300675868988037e-02 6.016431376338005066e-03 5.986089818179607391e-03 5.564162973314523697e-03 1.059953868389129639e-02 1.397708524018526077e-02 1.799053512513637543e-02 6.088893394917249680e-03 2.081960998475551605e-02 1.993352547287940979e-02 2.431269735097885132e-01 3.400715440511703491e-02
1.301518362015485764e-02 1.261443272233009338e-02 8.619556203484535217e-03 6.280154455453157425e-03 3.077291510999202728e-02 1.044318359345197678e-02 1.160769164562225342e-02 1.086169388145208359e-02 8.884055539965629578e-03 6.270704790949821472e-03 9.842766448855400085e-03 1.043290551751852036e-02 3.181252395734190941e-03 1.002926286309957504e-02 5.630412138998508453e-03 3.922703862190246582e-02 6.002905592322349548e-02 4.514431357383728027e-01 7.407846450805664062e-01 5.064965486526489258e-01 1.553875654935836792e-01 1.753226816654205322e-01 1.391511857509613037e-01 2.812553644180297852e-01 2.486381679773330688e-02 1.723076589405536652e-02 1.048805192112922668e-02 1.658312790095806122e-02 1.069164462387561798e-02 6.273367442190647125e-03 5.289275199174880981e-03 7.944076322019100189e-03 7.422134280204772949e-03 1.615857332944869995e-02 6.775069050490856171e-03 4.525242839008569717e-03 7.952961139380931854e-03 5.695574451237916946e-03 1.252060197293758392e-02 1.491057574748992920e-01 5.360805392265319824e-01 7.541560530662536621e-01 4.380590021610260010e-01 1.131672933697700500e-01 1.021370887756347656e-01 1.993859186768531799e-02 1.690533012151718140e-02 4.741597548127174377e-02 6.169007718563079834e-02 4.472460970282554626e-02 2.192509360611438751e-02 3.319643437862396240e-02 9.396208822727203369e-02 8.230376243591308594e-02 5.490041524171829224e-02 2.011244893074035645e-01 7.274222373962402344e-02 9.749761223793029785e-02 6.250557303428649902e-02 3.820581734180450439e-01 3.832067847251892090e-01 3.471290171146392822e-01 4.463102817535400391e-01 3.212970197200775146e-01 1.264511197805404663e-01 3.407087326049804688e-01 3.858380317687988281e-01 4.617204964160919189e-01 2.999174892902374268e-01 6.757519841194152832e-01 3.982166051864624023e-01 8.092767000198364258e-01 7.837339043617248535e-01 9.485487937927246094e-01 7.797543406486511230e-01 4.795136451721191406e-01 3.124296069145202637e-01 7.346298694610595703e-01 6.365577578544616699e-01 5.182051062583923340e-01 5.378797650337219238e-01 4.207673370838165283e-01 7.473911046981811523e-01 2.575897872447967529e-01 1.309414207935333252e-01 3.068423457443714142e-02 3.920986875891685486e-02 2.533441968262195587e-02 3.868125006556510925e-02 3.266560286283493042e-02 3.100484795868396759e-02 4.388162493705749512e-02 1.878406107425689697e-02 2.512378618121147156e-02 1.181967109441757202e-01 7.344128191471099854e-02
