6.821406483650207520e-01 8.875718712806701660e-01 8.853988647460937500e-01 8.447159528732299805e-01 6.677681803703308105e-01 3.940295577049255371e-01 6.868420839309692383e-01 5.800653696060180664e-01 7.859250307083129883e-01 9.267419576644897461e-01 8.579054474830627441e-01 7.372123599052429199e-01 2.887711822986602783e-01 2.575924992561340332e-01 1.882897019386291504e-01 1.534808129072189331e-01 3.717412054538726807e-01 7.845765948295593262e-01 9.670982360839843750e-01 7.350578904151916504e-01 2.821500003337860107e-01 4.148691892623901367e-01 5.912610292434692383e-01 6.539699435234069824e-01 4.854381382465362549e-01 2.459206134080886841e-01 4.108074605464935303e-01 5.163391232490539551e-01 6.167969107627868652e-01 6.726680397987365723e-01 5.841023325920104980e-01 7.413246631622314453e-01 7.659561634063720703e-01 3.316430449485778809e-01 1.428168267011642456e-01 1.922216415405273438e-01 2.311805933713912964e-01 1.823399215936660767e-01 3.303781449794769287e-01 3.269832134246826172e-01 3.180798292160034180e-01 2.564053833484649658e-01 1.922938525676727295e-01 1.441530138254165649e-01 5.140372365713119507e-02 1.763379871845245361e-01 2.793880999088287354e-01 1.359955668449401855e-01 2.806308120489120483e-02 2.174344286322593689e-02 1.824446581304073334e-02 1.662389375269412994e-02 4.785353541374206543e-01 8.200260996818542480e-01 5.031627416610717773e-01 5.499023795127868652e-01 4.786605238914489746e-01 4.448581337928771973e-01 2.642371654510498047e-01 2.216446399688720703e-01 1.180443316698074341e-01 8.019746840000152588e-02 1.373274773359298706e-01 3.167552351951599121e-01 1.037973836064338684e-01 1.819928139448165894e-01 8.443536609411239624e-02 1.908448189496994019e-01 6.584727168083190918e-01 5.867463946342468262e-01
7.011843919754028320e-01 8.691892623901367188e-01 8.804493546485900879e-01 8.503820896148681641e-01 7.604715228080749512e-01 6.629791855812072754e-01 7.062163949012756348e-01 7.083685994148254395e-01 8.425689339637756348e-01 8.601048588752746582e-01 8.571413159370422363e-01 8.413811326026916504e-01 7.717667222023010254e-01 5.514241456985473633e-01 6.081296801567077637e-01 6.193217039108276367e-01 5.130196809768676758e-01 8.824599981307983398e-01 9.457514286041259766e-01 8.909457325935363770e-01 5.023335814476013184e-01 7.543466687202453613e-01 7.574331164360046387e-01 7.887259125709533691e-01 9.118283987045288086e-01 7.981127500534057617e-01 7.753604650497436523e-01 6.457234025001525879e-01 5.718121528625488281e-01 7.613851428031921387e-01 6.646353006362915039e-01 6.837393045425415039e-01 8.138222694396972656e-01 5.130734443664550781e-01 1.883962601423263550e-01 3.226021826267242432e-01 2.066385149955749512e-01 2.398736774921417236e-01 4.514266550540924072e-01 4.467300176620483398e-01 2.167358398437500000e-01 1.538396477699279785e-01 1.086617931723594666e-01 8.170760422945022583e-02 1.491034924983978271e-01 2.217319160699844360e-01 1.639125794172286987e-01 1.483573466539382935e-01 1.272199582308530807e-02 1.992837898433208466e-02 6.239579245448112488e-02 3.449921309947967529e-02 1.717256456613540649e-01 2.702071368694305420e-01 1.891344785690307617e-01 2.532751262187957764e-01 2.609496116638183594e-01 2.408853769302368164e-01 1.384321600198745728e-01 1.310343593358993530e-01 7.547142356634140015e-02 3.257944881916046143e-01 3.155915439128875732e-01 5.840421319007873535e-01 3.128531873226165771e-01 3.704984486103057861e-01 4.371311664581298828e-01 5.088716745376586914e-01 7.479900717735290527e-01 6.961457729339599609e-01
5.435889959335327148e-01 6.396386623382568359e-01 7.209351062774658203e-01 7.159234881401062012e-01 7.764933705329895020e-01 4.203627705574035645e-01 6.338068246841430664e-01 7.091740369796752930e-01 8.434318900108337402e-01 9.062468409538269043e-01 7.575570344924926758e-01 8.440411090850830078e-01 4.359375238418579102e-01 6.832850575447082520e-01 6.266319155693054199e-01 6.052584052085876465e-01 7.314831614494323730e-01 9.715206027030944824e-01 9.880628585815429688e-01 9.406810402870178223e-01 5.369749665260314941e-01 7.066427469253540039e-01 7.291983962059020996e-01 7.606190443038940430e-01 6.160960793495178223e-01 5.050649642944335938e-01 4.305293560028076172e-01 4.834931492805480957e-01 3.845316171646118164e-01 2.353790253400802612e-01 3.204368352890014648e-01 4.410422742366790771e-01 3.911774754524230957e-01 1.600181907415390015e-01 4.737857729196548462e-02 1.002598032355308533e-01 9.125161916017532349e-02 1.153933107852935791e-01 2.244468778371810913e-01 2.711278796195983887e-01 2.921309769153594971e-01 1.471873074769973755e-01 1.505623310804367065e-01 3.106192946434020996e-01 2.366739958524703979e-01 4.259288012981414795e-01 6.552751660346984863e-01 6.291360259056091309e-01 4.549816623330116272e-02 1.827005483210086823e-02 1.554256118834018707e-02 9.805102832615375519e-03 2.840794324874877930e-01 3.364974558353424072e-01 2.684120237827301025e-01 3.240453302860260010e-01 4.268725812435150146e-01 3.594468533992767334e-01 8.139856904745101929e-02 5.311062186956405640e-02 4.675018414855003357e-02 8.074036985635757446e-02 1.955872327089309692e-01 2.323206812143325806e-01 9.295857697725296021e-02 1.128994747996330261e-01 1.127853021025657654e-01 1.095119938254356384e-01 6.486231088638305664e-01 6.008377671241760254e-01
5.746650695800781250e-01 7.862292528152465820e-01 8.225890994071960449e-01 7.987401485443115234e-01 8.441604375839233398e-01 5.968863368034362793e-01 8.180861473083496094e-01 6.210771203041076660e-01 6.985750198364257812e-01 8.729426860809326172e-01 8.119727969169616699e-01 4.704864621162414551e-01 5.270308852195739746e-01 3.826144635677337646e-01 4.199112057685852051e-01 4.504090845584869385e-01 4.319748580455780029e-01 9.259161949157714844e-01 9.589012265205383301e-01 8.187891840934753418e-01 4.337444901466369629e-01 5.422672033309936523e-01 8.990061283111572266e-01 8.386920690536499023e-01 7.695053815841674805e-01 6.022941470146179199e-01 6.823074221611022949e-01 5.574079751968383789e-01 5.491999983787536621e-01 7.373893260955810547e-01 7.120621800422668457e-01 5.374944210052490234e-01 7.230734229087829590e-01 2.830964028835296631e-01 3.940819948911666870e-02 6.002518534660339355e-02 7.306879758834838867e-02 6.146059557795524597e-02 1.514311879873275757e-01 1.870004832744598389e-01 2.776878476142883301e-01 1.935798674821853638e-01 1.135615259408950806e-01 1.769072413444519043e-01 1.982068717479705811e-01 3.019849061965942383e-01 3.123893141746520996e-01 4.761809706687927246e-01 4.157698154449462891e-02 2.687743678689002991e-02 3.883230686187744141e-02 7.538557052612304688e-02 4.940434098243713379e-01 6.993527412414550781e-01 4.906678199768066406e-01 4.937864542007446289e-01 2.331000268459320068e-01 2.507549226284027100e-01 3.778516054153442383e-01 2.482987940311431885e-01 2.261778265237808228e-01 1.291251182556152344e-01 1.539029777050018311e-01 3.914100527763366699e-01 1.430855244398117065e-01 4.240903854370117188e-01 3.281801044940948486e-01 3.624059557914733887e-01 7.124683260917663574e-01 5.465391874313354492e-01
5.421891212463378906e-01 6.376434564590454102e-01 6.424389481544494629e-01 7.314965724945068359e-01 8.786578774452209473e-01 5.157211422920227051e-01 5.051485300064086914e-01 6.203442811965942383e-01 8.170154690742492676e-01 8.941797614097595215e-01 8.878164291381835938e-01 8.145548105239868164e-01 6.173341274261474609e-01 6.805909276008605957e-01 6.401491761207580566e-01 4.927333593368530273e-01 7.156600952148437500e-01 7.385051846504211426e-01 9.514499902725219727e-01 7.251707315444946289e-01 3.430043756961822510e-01 6.442326903343200684e-01 6.361874938011169434e-01 6.779491901397705078e-01 7.036593556404113770e-01 7.518499493598937988e-01 7.653117179870605469e-01 5.671272277832031250e-01 5.408906936645507812e-01 5.561336874961853027e-01 5.922391414642333984e-01 3.996926248073577881e-01 3.234161734580993652e-01 2.358394116163253784e-01 1.045783981680870056e-01 2.713624835014343262e-01 2.444542497396469116e-01 2.163776457309722900e-01 2.647932171821594238e-01 3.420743346214294434e-01 2.705416381359100342e-01 2.237321734428405762e-01 1.812910437583923340e-01 9.023862332105636597e-02 8.225041627883911133e-02 2.114337384700775146e-01 2.926275134086608887e-01 2.413615882396697998e-01 3.881581872701644897e-02 2.813585102558135986e-02 7.548872381448745728e-02 3.123275376856327057e-02 1.738633215427398682e-01 1.779337376356124878e-01 1.306906342506408691e-01 2.383097410202026367e-01 1.550780981779098511e-01 1.765012592077255249e-01 7.868613302707672119e-02 4.710716009140014648e-02 6.517706811428070068e-02 1.237631961703300476e-01 2.653447091579437256e-01 2.471941858530044556e-01 1.894762367010116577e-01 3.791743218898773193e-01 2.657147943973541260e-01 3.806456923484802246e-01 6.317369341850280762e-01 6.665275692939758301e-01
6.906744837760925293e-01 8.983346819877624512e-01 9.179475903511047363e-01 8.510732054710388184e-01 7.349510788917541504e-01 4.819270968437194824e-01 7.549228072166442871e-01 5.789226293563842773e-01 7.924768924713134766e-01 9.336310625076293945e-01 8.510628342628479004e-01 7.038331627845764160e-01 3.486585021018981934e-01 2.880577743053436279e-01 2.203827351331710815e-01 1.696962565183639526e-01 2.621396780014038086e-01 7.292057275772094727e-01 9.534363746643066406e-01 7.118415236473083496e-01 2.814609110355377197e-01 4.105786383152008057e-01 7.036013007164001465e-01 5.910469889640808105e-01 7.490668892860412598e-01 2.501617074012756348e-01 4.221939146518707275e-01 5.269996523857116699e-01 4.971243739128112793e-01 5.724762082099914551e-01 5.988815426826477051e-01 7.343738675117492676e-01 7.338947653770446777e-01 4.153088629245758057e-01 1.401154398918151855e-01 2.049639523029327393e-01 1.743211001157760620e-01 1.895233243703842163e-01 3.351413607597351074e-01 3.651622533798217773e-01 3.898586928844451904e-01 2.573194205760955811e-01 1.744462102651596069e-01 1.406628042459487915e-01 5.084642767906188965e-02 1.556999534368515015e-01 2.419428080320358276e-01 1.243591830134391785e-01 2.942450530827045441e-02 1.698176749050617218e-02 1.889564655721187592e-02 3.122930042445659637e-02 4.982202351093292236e-01 7.228803634643554688e-01 4.619690775871276855e-01 5.339223742485046387e-01 4.545205831527709961e-01 4.395927488803863525e-01 2.649491727352142334e-01 2.192181497812271118e-01 1.390243470668792725e-01 9.218783676624298096e-02 1.891902387142181396e-01 3.832517564296722412e-01 1.564169973134994507e-01 2.725391387939453125e-01 1.124229207634925842e-01 1.974451988935470581e-01 7.421802282333374023e-01 7.540689110755920410e-01
6.887033581733703613e-01 7.642906308174133301e-01 7.911046743392944336e-01 8.240485191345214844e-01 8.146275281906127930e-01 6.346223950386047363e-01 7.188310623168945312e-01 7.890109419822692871e-01 8.662228584289550781e-01 8.917819261550903320e-01 9.092844128608703613e-01 8.738700151443481445e-01 6.804220676422119141e-01 4.948858916759490967e-01 5.436149835586547852e-01 6.648933887481689453e-01 4.693506360054016113e-01 8.160266876220703125e-01 9.440974593162536621e-01 8.703615069389343262e-01 5.285590887069702148e-01 7.935137152671813965e-01 7.196702361106872559e-01 7.950434088706970215e-01 9.240755438804626465e-01 7.065652608871459961e-01 7.840561866760253906e-01 6.905259490013122559e-01 7.616145610809326172e-01 6.718080043792724609e-01 7.498870491981506348e-01 7.619250416755676270e-01 7.566910386085510254e-01 5.170263051986694336e-01 1.704168915748596191e-01 3.629566431045532227e-01 2.218218296766281128e-01 2.943299412727355957e-01 4.302979111671447754e-01 4.312413632869720459e-01 2.508449256420135498e-01 1.635604500770568848e-01 1.182219833135604858e-01 5.891564860939979553e-02 1.191012263298034668e-01 1.593612283468246460e-01 1.828113943338394165e-01 1.430253982543945312e-01 2.188152633607387543e-02 1.420896127820014954e-02 7.347131520509719849e-02 3.207920864224433899e-02 1.418902277946472168e-01 2.448136955499649048e-01 1.580661833286285400e-01 3.297778666019439697e-01 2.582251429557800293e-01 1.867804527282714844e-01 1.362145543098449707e-01 1.158044561743736267e-01 7.787743955850601196e-02 3.061038553714752197e-01 3.705510795116424561e-01 5.341392755508422852e-01 2.743963897228240967e-01 5.118097662925720215e-01 5.651946067810058594e-01 4.711024165153503418e-01 7.779332995414733887e-01 7.276113629341125488e-01
5.377476811408996582e-01 5.607207417488098145e-01 6.235498785972595215e-01 7.515472173690795898e-01 7.719520330429077148e-01 3.165881335735321045e-01 6.113330125808715820e-01 6.259667873382568359e-01 7.978984713554382324e-01 8.959542512893676758e-01 9.323521256446838379e-01 7.951329350471496582e-01 4.020020067691802979e-01 6.100845932960510254e-01 5.644699931144714355e-01 4.508680403232574463e-01 6.145554184913635254e-01 9.348394870758056641e-01 9.718992114067077637e-01 9.012517333030700684e-01 4.423249959945678711e-01 6.674302816390991211e-01 7.019659280776977539e-01 7.013131380081176758e-01 6.193433403968811035e-01 4.767877757549285889e-01 4.968139529228210449e-01 5.277314186096191406e-01 3.914088904857635498e-01 2.622082531452178955e-01 3.473065793514251709e-01 3.865876793861389160e-01 4.209074378013610840e-01 1.627847403287887573e-01 6.102367863059043884e-02 1.008883714675903320e-01 1.080476120114326477e-01 1.416854858398437500e-01 2.212563306093215942e-01 2.946027815341949463e-01 2.508750855922698975e-01 2.178713828325271606e-01 1.797648221254348755e-01 2.475650459527969360e-01 2.703801691532135010e-01 4.570342600345611572e-01 6.274372935295104980e-01 7.047519087791442871e-01 7.250917702913284302e-02 3.363616764545440674e-02 2.567151747643947601e-02 1.139323599636554718e-02 4.025804698467254639e-01 3.634976446628570557e-01 2.538376152515411377e-01 3.379473686218261719e-01 4.745270609855651855e-01 3.803196549415588379e-01 1.324632465839385986e-01 6.138724833726882935e-02 6.025359779596328735e-02 5.213951319456100464e-02 1.618337482213973999e-01 3.373540937900543213e-01 6.950396299362182617e-02 1.367537230253219604e-01 1.362421363592147827e-01 1.392797529697418213e-01 8.063702583312988281e-01 6.614597439765930176e-01
5.327602028846740723e-01 8.468567132949829102e-01 8.246468305587768555e-01 8.198719620704650879e-01 7.085659503936767578e-01 5.184737443923950195e-01 7.858011722564697266e-01 7.568361163139343262e-01 8.204925060272216797e-01 8.745448589324951172e-01 8.087856769561767578e-01 4.298971891403198242e-01 5.116150379180908203e-01 4.357261359691619873e-01 4.388888776302337646e-01 5.372437834739685059e-01 4.993058443069458008e-01 9.021056294441223145e-01 9.137395620346069336e-01 8.893821239471435547e-01 4.126981496810913086e-01 6.181308627128601074e-01 8.504760265350341797e-01 8.462555408477783203e-01 8.303918838500976562e-01 5.375154614448547363e-01 6.594401597976684570e-01 6.007711887359619141e-01 5.736303925514221191e-01 6.600941419601440430e-01 6.216729283332824707e-01 3.431466817855834961e-01 5.908048748970031738e-01 2.909096479415893555e-01 6.357762217521667480e-02 1.402307748794555664e-01 1.051719561219215393e-01 1.059821844100952148e-01 1.744245737791061401e-01 1.733216494321823120e-01 2.878171503543853760e-01 1.677004992961883545e-01 1.110322698950767517e-01 1.173913180828094482e-01 1.889914572238922119e-01 2.968204915523529053e-01 3.357589244842529297e-01 5.495660901069641113e-01 3.959209471940994263e-02 2.484199032187461853e-02 3.136493265628814697e-02 9.280046075582504272e-02 4.544715583324432373e-01 6.895601153373718262e-01 3.881056606769561768e-01 5.582190752029418945e-01 1.870025545358657837e-01 1.989988982677459717e-01 2.975846230983734131e-01 2.759597897529602051e-01 2.201797515153884888e-01 1.504689306020736694e-01 1.700157076120376587e-01 4.102483093738555908e-01 1.946739703416824341e-01 4.394714534282684326e-01 3.716415464878082275e-01 3.854296505451202393e-01 6.701925992965698242e-01 4.444945454597473145e-01
4.211913943290710449e-01 7.565667629241943359e-01 7.779865860939025879e-01 7.538881897926330566e-01 8.160097599029541016e-01 5.165341496467590332e-01 5.488835573196411133e-01 7.082926034927368164e-01 8.067282438278198242e-01 8.703681230545043945e-01 8.866900801658630371e-01 8.057312369346618652e-01 5.729320049285888672e-01 7.196129560470581055e-01 6.227146983146667480e-01 4.654121994972229004e-01 7.302013635635375977e-01 8.202165365219116211e-01 9.623177051544189453e-01 7.184778451919555664e-01 2.515417933464050293e-01 4.127599596977233887e-01 6.409717202186584473e-01 6.774815320968627930e-01 7.235351204872131348e-01 5.509415864944458008e-01 4.708894193172454834e-01 5.125932097434997559e-01 5.300904512405395508e-01 3.396755158901214600e-01 5.979513525962829590e-01 5.158945918083190918e-01 3.597331345081329346e-01 2.221460044384002686e-01 1.147937104105949402e-01 2.077988386154174805e-01 2.107602357864379883e-01 2.408423721790313721e-01 2.820691466331481934e-01 3.679226636886596680e-01 2.451959848403930664e-01 1.753419786691665649e-01 1.251207739114761353e-01 6.552319973707199097e-02 5.905063077807426453e-02 2.238308638334274292e-01 2.300374507904052734e-01 2.079160958528518677e-01 2.934391424059867859e-02 1.635441370308399200e-02 5.760205164551734924e-02 4.393739253282546997e-02 1.387094259262084961e-01 2.194561064243316650e-01 1.876409351825714111e-01 2.038217782974243164e-01 2.247597128152847290e-01 2.156969904899597168e-01 9.482823312282562256e-02 4.929517954587936401e-02 4.920382052659988403e-02 5.872941017150878906e-02 1.792946308851242065e-01 2.131163626909255981e-01 1.570281386375427246e-01 4.107547998428344727e-01 2.854776084423065186e-01 3.335551619529724121e-01 6.669141650199890137e-01 6.347138881683349609e-01
