9.283815510571002960e-03 1.382731273770332336e-02 9.842083789408206940e-03 9.841494262218475342e-03 6.624052673578262329e-02 7.865376770496368408e-02 1.559734065085649490e-02 5.876959115266799927e-02 7.143798470497131348e-02 3.318034484982490540e-02 2.422264032065868378e-02 3.136741369962692261e-02 5.569026246666908264e-02 1.101519167423248291e-01 1.270876377820968628e-01 2.859832160174846649e-02 3.042757511138916016e-02 3.400961309671401978e-02 4.042803496122360229e-02 4.552205651998519897e-02 8.085247129201889038e-02 3.698898479342460632e-02 1.444774214178323746e-02 1.388553716242313385e-02 1.603305153548717499e-02 3.837277740240097046e-02 2.399647608399391174e-02 2.212541736662387848e-02 2.906800992786884308e-02 9.494247287511825562e-02 1.324753910303115845e-01 3.156618773937225342e-01 6.483850479125976562e-01 8.046972751617431641e-01 6.346421241760253906e-01 5.043755099177360535e-02 7.579535841941833496e-01 8.709136247634887695e-01 3.381113708019256592e-01 2.342191636562347412e-01 1.896966099739074707e-01 4.105025827884674072e-01 7.184077799320220947e-02 7.007842510938644409e-02 1.397351175546646118e-01 6.469637900590896606e-02 8.916437625885009766e-02 8.055461943149566650e-02 4.209582135081291199e-02 2.763271890580654144e-02 5.576111748814582825e-02 5.714884772896766663e-02 1.086745411157608032e-01 2.128995805978775024e-01 2.148616015911102295e-01 3.106597065925598145e-01 4.081233143806457520e-01 1.337025910615921021e-01 1.652010679244995117e-01 1.727115362882614136e-01 7.979403436183929443e-02 1.780710741877555847e-02 1.641299203038215637e-02 1.599786058068275452e-02 1.369396038353443146e-02 1.407107431441545486e-02 2.585688978433609009e-02 2.175256982445716858e-02 3.694856539368629456e-02 4.651772975921630859e-02 2.590447105467319489e-02 1.783908717334270477e-02 1.689831726253032684e-02 3.282707557082176208e-02 2.948350831866264343e-02 1.727410778403282166e-02 1.703152433037757874e-02 1.387404929846525192e-02 1.553676091134548187e-02 1.135531533509492874e-02 5.445857066661119461e-03 9.380715899169445038e-03 1.003786828368902206e-02 6.035046651959419250e-03 7.174340542405843735e-03 4.918322432786226273e-03 1.225857809185981750e-02 9.598584845662117004e-03 4.006072506308555603e-02 9.372151643037796021e-02 4.970816895365715027e-02 1.755884289741516113e-02 1.858359389007091522e-02 1.751363463699817657e-02 4.955698177218437195e-02 2.275419235229492188e-02 3.881848603487014771e-02 1.281334161758422852e-01 1.116938814520835876e-01 5.639342218637466431e-02 7.828971743583679199e-02 6.970411539077758789e-02 1.291773319244384766e-01 3.307214975357055664e-01 3.368989825248718262e-01 4.118033945560455322e-01 5.301495194435119629e-01 5.247956514358520508e-01 7.493277192115783691e-01 4.654435813426971436e-01 3.698104918003082275e-01 7.833096981048583984e-01 8.584080338478088379e-01
2.992451377213001251e-02 1.560918334871530533e-02 9.239374659955501556e-03 8.811633102595806122e-03 4.101257398724555969e-02 5.194804072380065918e-02 1.383032277226448059e-02 3.039641119539737701e-02 6.222805753350257874e-02 5.937019735574722290e-02 9.636723436415195465e-03 7.728488650172948837e-03 4.596540704369544983e-02 9.634042531251907349e-02 9.290380775928497314e-02 9.481100365519523621e-03 3.320525959134101868e-02 4.022734612226486206e-02 4.017812758684158325e-02 1.905314438045024872e-02 4.706839844584465027e-02 6.817513704299926758e-02 1.848045736551284790e-02 1.206046529114246368e-02 1.476544979959726334e-02 8.805401623249053955e-03 9.953766129910945892e-03 1.381213869899511337e-02 1.261935755610466003e-02 3.066560439765453339e-02 3.823963925242424011e-02 1.761860102415084839e-01 4.314299225807189941e-01 4.683873653411865234e-01 3.858292996883392334e-01 3.415798023343086243e-02 2.182787060737609863e-01 7.683611512184143066e-01 2.829510867595672607e-01 1.616307348012924194e-01 2.830299735069274902e-01 8.296250551939010620e-02 3.983834758400917053e-02 2.699724771082401276e-02 4.384263977408409119e-02 2.121311426162719727e-02 3.183393552899360657e-02 5.553446337580680847e-02 2.877991273999214172e-02 1.566653139889240265e-02 2.657792158424854279e-02 3.389016911387443542e-02 3.277867287397384644e-02 1.017223075032234192e-01 9.692642092704772949e-02 9.696029871702194214e-02 9.424705803394317627e-02 9.597940742969512939e-02 6.469717621803283691e-02 1.691385954618453979e-01 3.859187290072441101e-02 1.976839266717433929e-02 3.059257753193378448e-02 1.632466912269592285e-02 3.795629739761352539e-02 2.755739912390708923e-02 4.344686865806579590e-02 4.741923883557319641e-02 3.782051429152488708e-02 3.757510706782341003e-02 3.489722311496734619e-02 3.011220879852771759e-02 2.301194518804550171e-02 2.559480071067810059e-02 1.604054495692253113e-02 2.323571778833866119e-02 1.919905282557010651e-02 2.776512131094932556e-02 2.998679503798484802e-02 2.590829879045486450e-02 2.060147374868392944e-02 2.814803458750247955e-02 2.419409528374671936e-02 1.713118143379688263e-02 2.239674329757690430e-02 2.232410013675689697e-02 9.230330586433410645e-02 8.576341718435287476e-02 1.523435562849044800e-01 2.626375555992126465e-01 1.708604395389556885e-01 9.747833758592605591e-02 9.057958424091339111e-02 7.876329123973846436e-02 1.268181949853897095e-01 1.447803676128387451e-01 1.964461952447891235e-01 3.028608858585357666e-01 3.043572008609771729e-01 1.660627275705337524e-01 8.709840476512908936e-02 1.942645460367202759e-01 4.733471572399139404e-01 3.701600134372711182e-01 3.004943430423736572e-01 2.857381105422973633e-01 4.435844123363494873e-01 3.731710016727447510e-01 5.258910059928894043e-01 6.181532740592956543e-01 1.996021717786788940e-01 4.855961203575134277e-01 6.935650110244750977e-01
2.041817456483840942e-02 2.470934577286243439e-02 3.232794255018234253e-02 2.897822111845016479e-02 1.110553666949272156e-01 1.349005252122879028e-01 1.458411384373903275e-02 1.105931624770164490e-01 1.665812432765960693e-01 1.298947334289550781e-01 2.923163957893848419e-02 2.354098856449127197e-02 7.100377976894378662e-02 2.056016027927398682e-01 1.815945208072662354e-01 5.309363827109336853e-02 8.050470799207687378e-02 1.264778524637222290e-01 1.187322437763214111e-01 5.561613291501998901e-02 1.549963802099227905e-01 5.509225279092788696e-02 2.021545916795730591e-02 1.106674876064062119e-02 1.843015663325786591e-02 3.115066513419151306e-02 3.783351927995681763e-02 2.277791500091552734e-02 4.286312311887741089e-02 9.987509250640869141e-02 1.838039010763168335e-01 3.371570110321044922e-01 7.048215270042419434e-01 6.650350689888000488e-01 7.304477691650390625e-01 4.206373170018196106e-02 6.977133154869079590e-01 7.424177527427673340e-01 4.405546784400939941e-01 3.598443567752838135e-01 1.583891957998275757e-01 1.114731058478355408e-01 4.876051843166351318e-02 4.241491481661796570e-02 6.731522083282470703e-02 3.258718177676200867e-02 8.698774874210357666e-02 3.046051412820816040e-02 6.178776919841766357e-02 2.173946797847747803e-02 1.787910610437393188e-02 1.958708278834819794e-02 1.172348335385322571e-01 1.168101802468299866e-01 1.569809764623641968e-01 1.446140110492706299e-01 2.719131112098693848e-01 9.158948063850402832e-02 7.657118141651153564e-02 8.660008013248443604e-02 3.269843384623527527e-02 1.254955306649208069e-02 1.481800526380538940e-02 1.523137558251619339e-02 1.557021494954824448e-02 1.345723029226064682e-02 1.495467685163021088e-02 9.571308270096778870e-03 1.554663851857185364e-02 1.173286139965057373e-02 9.583720006048679352e-03 7.960474118590354919e-03 6.713856477290391922e-03 8.019827306270599365e-03 7.913559675216674805e-03 5.034632515162229538e-03 7.128245662897825241e-03 4.437892232090234756e-03 1.146150007843971252e-02 5.834102630615234375e-03 8.426154963672161102e-03 1.090980693697929382e-02 1.029347255825996399e-02 5.698153749108314514e-03 9.245382621884346008e-03 7.887385785579681396e-03 8.649831637740135193e-03 1.341822650283575058e-02 2.872034721076488495e-02 3.720895946025848389e-02 5.427775159478187561e-02 9.463181719183921814e-03 1.203997712582349777e-02 1.257276721298694611e-02 1.563341729342937469e-02 2.322383224964141846e-02 6.901195645332336426e-02 3.154302537441253662e-01 3.167859017848968506e-01 1.845308095216751099e-01 5.505530163645744324e-02 1.034137085080146790e-01 3.463346064090728760e-01 4.615033566951751709e-01 4.934526979923248291e-01 2.990646660327911377e-01 5.216709971427917480e-01 3.862187266349792480e-01 6.212850213050842285e-01 4.708779156208038330e-01 1.848743855953216553e-01 4.871100485324859619e-01 5.378804802894592285e-01
2.321231551468372345e-02 2.758812904357910156e-02 1.835736073553562164e-02 1.197843346744775772e-02 7.315509766340255737e-02 6.090987846255302429e-02 1.831227727234363556e-02 6.162917241454124451e-02 8.529558777809143066e-02 1.309684813022613525e-01 3.748613223433494568e-02 4.219602793455123901e-02 1.241299659013748169e-01 1.063480228185653687e-01 9.933355450630187988e-02 3.392696380615234375e-02 4.430531337857246399e-02 6.991813331842422485e-02 9.634094685316085815e-02 4.159040749073028564e-02 6.825080513954162598e-02 1.016520708799362183e-01 3.244880586862564087e-02 4.429195448756217957e-02 4.770407453179359436e-02 5.267269164323806763e-02 3.579552099108695984e-02 4.877073690295219421e-02 5.452704429626464844e-02 6.867741048336029053e-02 5.816910043358802795e-02 1.511158049106597900e-01 3.220780491828918457e-01 4.262883663177490234e-01 4.365791082382202148e-01 2.624689042568206787e-02 3.519454300403594971e-01 7.375347614288330078e-01 1.716226041316986084e-01 1.968832761049270630e-01 1.189114600419998169e-01 1.242450773715972900e-01 4.587129130959510803e-02 1.555096078664064407e-02 2.813668362796306610e-02 1.505747903138399124e-02 3.202555328607559204e-02 3.843708708882331848e-02 2.716852538287639618e-02 2.045617252588272095e-02 2.389556355774402618e-02 3.454209864139556885e-02 3.777151554822921753e-02 7.175146788358688354e-02 4.552340507507324219e-02 3.974842280149459839e-02 1.633122712373733521e-01 3.380156680941581726e-02 5.747425183653831482e-02 5.899393931031227112e-02 3.223351761698722839e-02 2.068735659122467041e-02 2.215459756553173065e-02 1.865476556122303009e-02 2.137343585491180420e-02 1.966264471411705017e-02 3.504226729273796082e-02 3.099878318607807159e-02 4.266276210546493530e-02 3.607789799571037292e-02 3.430965542793273926e-02 4.403524845838546753e-02 3.917616605758666992e-02 4.085915163159370422e-02 6.264524906873703003e-02 3.897096961736679077e-02 4.624982923269271851e-02 6.662991642951965332e-02 4.535649344325065613e-02 2.821364440023899078e-02 2.507754415273666382e-02 4.681093618273735046e-02 3.898344933986663818e-02 3.362205624580383301e-02 2.249263599514961243e-02 2.625669352710247040e-02 7.031589746475219727e-02 9.202325344085693359e-02 2.459317445755004883e-01 3.850159645080566406e-01 2.932409346103668213e-01 8.352841436862945557e-02 7.661585509777069092e-02 4.558129981160163879e-02 7.300501316785812378e-02 3.912486508488655090e-02 7.349423319101333618e-02 4.596723243594169617e-02 7.997962832450866699e-02 1.289014667272567749e-01 1.175710260868072510e-01 2.324752211570739746e-01 4.232438802719116211e-01 3.895276784896850586e-01 3.354894518852233887e-01 2.655986845493316650e-01 4.580106139183044434e-01 2.259592711925506592e-01 3.270813226699829102e-01 3.800631463527679443e-01 1.624227762222290039e-01 4.701510369777679443e-01 6.908462047576904297e-01
2.793946862220764160e-02 3.880275413393974304e-02 2.389238029718399048e-02 1.197963580489158630e-02 2.615505456924438477e-02 5.633691325783729553e-02 1.759310252964496613e-02 2.293709665536880493e-02 9.018569439649581909e-02 8.101619780063629150e-02 1.692562922835350037e-02 1.361602544784545898e-02 7.022815197706222534e-02 1.358883529901504517e-01 1.837196201086044312e-01 1.650284230709075928e-02 4.255267232656478882e-02 4.367273673415184021e-02 3.508988022804260254e-02 2.971349097788333893e-02 4.462938383221626282e-02 5.604273825883865356e-02 3.411213681101799011e-02 1.610006392002105713e-02 3.407519683241844177e-02 3.141205012798309326e-02 4.147058352828025818e-02 3.020658344030380249e-02 9.776602499186992645e-03 7.471439242362976074e-02 1.081436872482299805e-01 3.274928629398345947e-01 5.307037234306335449e-01 3.456513285636901855e-01 5.378993153572082520e-01 6.391346454620361328e-02 3.247713148593902588e-01 6.696326732635498047e-01 4.208475649356842041e-01 2.749362289905548096e-01 2.542667388916015625e-01 2.428460568189620972e-01 7.068753987550735474e-02 3.062294609844684601e-02 7.900473475456237793e-02 3.154940903186798096e-02 4.834670946002006531e-02 3.324717655777931213e-02 5.831871554255485535e-02 2.340745925903320312e-02 6.009489670395851135e-02 8.222705870866775513e-02 9.993310272693634033e-02 1.682298183441162109e-01 1.205770224332809448e-01 1.238348409533500671e-01 8.955398947000503540e-02 1.029616370797157288e-01 6.226251646876335144e-02 1.223537474870681763e-01 3.937144577503204346e-02 1.962707936763763428e-02 2.143842540681362152e-02 1.963996514678001404e-02 2.578451484441757202e-02 1.671734265983104706e-02 1.810052618384361267e-02 1.124649029225111008e-02 1.527921669185161591e-02 1.393551565706729889e-02 1.071598753333091736e-02 8.986121043562889099e-03 1.041455846279859543e-02 9.346203878521919250e-03 8.651380427181720734e-03 7.804370485246181488e-03 7.876184768974781036e-03 8.216607384383678436e-03 1.060618087649345398e-02 1.146033965051174164e-02 7.421172223985195160e-03 9.817536920309066772e-03 1.034263893961906433e-02 1.103756669908761978e-02 1.657755300402641296e-02 1.404337771236896515e-02 1.287819724529981613e-02 1.435057353228330612e-02 2.583526261150836945e-02 5.656639486551284790e-02 8.803510665893554688e-02 2.147444523870944977e-02 1.919105835258960724e-02 1.287151221185922623e-02 2.558019012212753296e-02 2.123695053160190582e-02 8.493626117706298828e-02 1.325265020132064819e-01 1.718436926603317261e-01 8.581676334142684937e-02 4.866802692413330078e-02 7.269126921892166138e-02 1.748154014348983765e-01 2.438553869724273682e-01 3.965493440628051758e-01 2.447778135538101196e-01 4.351303279399871826e-01 4.313136041164398193e-01 4.048299789428710938e-01 5.056043267250061035e-01 2.230033427476882935e-01 4.407268464565277100e-01 6.353713274002075195e-01
9.961481206119060516e-03 1.212013047188520432e-02 1.200487278401851654e-02 1.221145689487457275e-02 5.036446079611778259e-02 7.486667484045028687e-02 1.947392709553241730e-02 6.018521636724472046e-02 6.168562918901443481e-02 5.181953683495521545e-02 2.805322222411632538e-02 2.937502972781658173e-02 7.034253329038619995e-02 1.455544829368591309e-01 1.409836411476135254e-01 2.872851863503456116e-02 4.755288362503051758e-02 4.608215019106864929e-02 4.340646788477897644e-02 3.206013515591621399e-02 6.434629112482070923e-02 5.799032002687454224e-02 2.396418899297714233e-02 2.193963155150413513e-02 1.510255876928567886e-02 2.461661957204341888e-02 2.225834131240844727e-02 2.394711412489414215e-02 1.924432627856731415e-02 6.559026986360549927e-02 1.588566899299621582e-01 3.153603076934814453e-01 5.496809482574462891e-01 7.468838691711425781e-01 6.117486357688903809e-01 5.340014770627021790e-02 6.687408685684204102e-01 8.150290250778198242e-01 3.275150954723358154e-01 2.185394763946533203e-01 2.308839857578277588e-01 4.513066411018371582e-01 8.045388013124465942e-02 6.438145041465759277e-02 1.104825213551521301e-01 8.891572803258895874e-02 1.357522308826446533e-01 5.601353198289871216e-02 4.432646557688713074e-02 1.999592408537864685e-02 4.628552123904228210e-02 5.078841000795364380e-02 9.082957357168197632e-02 1.770189851522445679e-01 2.093857973814010620e-01 1.856993734836578369e-01 2.490215599536895752e-01 9.523244947195053101e-02 1.562887430191040039e-01 1.079300194978713989e-01 5.442710220813751221e-02 1.657260954380035400e-02 2.351977862417697906e-02 1.980971358716487885e-02 1.854144036769866943e-02 1.597787626087665558e-02 2.370763011276721954e-02 2.142358198761940002e-02 4.512722790241241455e-02 3.313292562961578369e-02 2.939278632402420044e-02 1.889415271580219269e-02 2.037194184958934784e-02 4.497693851590156555e-02 3.412954881787300110e-02 2.495435997843742371e-02 2.455451525747776031e-02 2.190135978162288666e-02 1.828748546540737152e-02 1.063626538962125778e-02 7.028777617961168289e-03 1.145363133400678635e-02 1.041336357593536377e-02 6.809907965362071991e-03 7.928487844765186310e-03 5.522886291146278381e-03 1.038070861250162125e-02 1.035325881093740463e-02 4.849291965365409851e-02 1.322596669197082520e-01 7.768981158733367920e-02 1.516547985374927521e-02 2.311024069786071777e-02 1.274377200752496719e-02 2.964965626597404480e-02 1.105820201337337494e-02 3.061125800013542175e-02 6.713239848613739014e-02 5.382200330495834351e-02 3.018564172089099884e-02 5.362263694405555725e-02 6.187784299254417419e-02 8.016251772642135620e-02 2.714507877826690674e-01 3.157855570316314697e-01 3.464253544807434082e-01 5.050711035728454590e-01 3.490620255470275879e-01 6.745603680610656738e-01 3.972909748554229736e-01 2.701930999755859375e-01 6.576980352401733398e-01 7.927498817443847656e-01
2.585241012275218964e-02 1.759438775479793549e-02 8.554953150451183319e-03 1.132392417639493942e-02 5.049229040741920471e-02 4.736644774675369263e-02 1.281665824353694916e-02 2.500790543854236603e-02 7.730868458747863770e-02 4.856592044234275818e-02 1.181309297680854797e-02 1.278897840529680252e-02 2.999130077660083771e-02 9.053049981594085693e-02 9.007079154253005981e-02 1.146956440061330795e-02 2.445065602660179138e-02 3.558332845568656921e-02 4.460014402866363525e-02 2.418930828571319580e-02 4.635087028145790100e-02 7.809682190418243408e-02 2.482834272086620331e-02 1.436119340360164642e-02 1.689362898468971252e-02 9.350835345685482025e-03 5.736117716878652573e-03 6.450962740927934647e-03 1.577031426131725311e-02 2.238340489566326141e-02 3.194363787770271301e-02 2.043481618165969849e-01 4.120178818702697754e-01 5.382154583930969238e-01 4.977453649044036865e-01 3.558500856161117554e-02 3.125851154327392578e-01 6.769939661026000977e-01 4.106994569301605225e-01 1.700578480958938599e-01 2.155084609985351562e-01 9.657849371433258057e-02 4.381470382213592529e-02 3.488396853208541870e-02 8.766045421361923218e-02 1.512322761118412018e-02 2.475922554731369019e-02 5.115646123886108398e-02 3.531981632113456726e-02 1.598860882222652435e-02 2.458508126437664032e-02 2.658706903457641602e-02 3.485641628503799438e-02 5.926870554685592651e-02 7.525228708982467651e-02 8.494502305984497070e-02 1.764181256294250488e-01 1.608093827962875366e-01 1.394697278738021851e-01 1.673701703548431396e-01 3.597353771328926086e-02 2.629355713725090027e-02 2.251965180039405823e-02 2.134376391768455505e-02 4.951657354831695557e-02 2.903347834944725037e-02 4.805215820670127869e-02 3.741591423749923706e-02 3.383553773164749146e-02 4.935300350189208984e-02 2.812483347952365875e-02 2.986414544284343719e-02 2.140901051461696625e-02 2.657666616141796112e-02 1.780664920806884766e-02 2.023692056536674500e-02 1.593472808599472046e-02 2.634720876812934875e-02 2.054427564144134521e-02 1.908990181982517242e-02 1.550169754773378372e-02 2.475254982709884644e-02 2.075092121958732605e-02 1.915666274726390839e-02 2.632044069468975067e-02 1.852571591734886169e-02 8.096338808536529541e-02 1.050291359424591064e-01 2.112240642309188843e-01 3.335279524326324463e-01 2.432604730129241943e-01 1.361397206783294678e-01 1.101069822907447815e-01 6.581526249647140503e-02 1.044601276516914368e-01 1.461970359086990356e-01 2.614843845367431641e-01 3.091312944889068604e-01 2.699486613273620605e-01 1.623625457286834717e-01 1.329238861799240112e-01 2.098942399024963379e-01 3.744989037513732910e-01 4.096919000148773193e-01 3.577523827552795410e-01 3.598172366619110107e-01 5.867659449577331543e-01 4.615387022495269775e-01 5.587392449378967285e-01 6.540303826332092285e-01 1.787958890199661255e-01 6.009360551834106445e-01 7.779473662376403809e-01
1.728425361216068268e-02 2.404705993831157684e-02 4.421538114547729492e-02 2.758566662669181824e-02 9.769675880670547485e-02 1.307377815246582031e-01 1.196342613548040390e-02 6.425786018371582031e-02 1.364479362964630127e-01 1.378908455371856689e-01 2.360827662050724030e-02 2.014508284628391266e-02 1.068599000573158264e-01 2.811627686023712158e-01 2.223106324672698975e-01 5.124893784523010254e-02 6.076825782656669617e-02 1.176150739192962646e-01 2.179906070232391357e-01 6.459046900272369385e-02 2.480775415897369385e-01 5.501923337578773499e-02 2.836342900991439819e-02 1.101506780833005905e-02 2.410302869975566864e-02 2.275925129652023315e-02 4.639093577861785889e-02 2.206148393452167511e-02 2.483631670475006104e-02 1.054320037364959717e-01 1.313848197460174561e-01 4.647228419780731201e-01 6.420965790748596191e-01 7.596296072006225586e-01 7.638195157051086426e-01 4.404043778777122498e-02 7.480217218399047852e-01 8.087681531906127930e-01 4.166849553585052490e-01 2.211265265941619873e-01 1.223827600479125977e-01 1.636261194944381714e-01 3.424252942204475403e-02 6.909891963005065918e-02 1.207707375288009644e-01 6.260598450899124146e-02 8.507921546697616577e-02 3.960656747221946716e-02 5.097432062029838562e-02 2.414065413177013397e-02 2.296972833573818207e-02 2.457600645720958710e-02 5.948479101061820984e-02 1.545305401086807251e-01 1.554984599351882935e-01 9.718233346939086914e-02 1.987053155899047852e-01 1.087144613265991211e-01 6.379937380552291870e-02 8.629700541496276855e-02 2.701033465564250946e-02 1.371401455253362656e-02 1.368074305355548859e-02 1.686489768326282501e-02 1.445382088422775269e-02 1.396888028830289841e-02 1.345699559897184372e-02 1.096632331609725952e-02 2.285002358257770538e-02 1.527262665331363678e-02 1.029831357300281525e-02 6.488804705440998077e-03 6.056721322238445282e-03 1.199799869209527969e-02 8.165323175489902496e-03 3.982608672231435776e-03 5.302667152136564255e-03 3.874279325827956200e-03 8.066331967711448669e-03 4.721314646303653717e-03 5.184341687709093094e-03 6.948379799723625183e-03 4.687565378844738007e-03 4.063561558723449707e-03 5.725896451622247696e-03 4.710057750344276428e-03 7.696437183767557144e-03 9.411855600774288177e-03 1.315445732325315475e-02 3.227688372135162354e-02 2.812206372618675232e-02 8.369821123778820038e-03 1.010370254516601562e-02 8.372207172214984894e-03 1.474067941308021545e-02 2.867543138563632965e-02 5.964239314198493958e-02 2.518819570541381836e-01 2.554684579372406006e-01 1.007115170359611511e-01 3.773603215813636780e-02 7.128815352916717529e-02 3.675850927829742432e-01 4.467664659023284912e-01 3.422505259513854980e-01 2.425220906734466553e-01 3.574618399143218994e-01 4.651545286178588867e-01 5.512423515319824219e-01 4.164218008518218994e-01 1.939204782247543335e-01 4.912694096565246582e-01 5.082568526268005371e-01
1.614473573863506317e-02 2.294870465993881226e-02 2.260757423937320709e-02 1.392591279000043869e-02 4.321597144007682800e-02 6.336694955825805664e-02 1.931851729750633240e-02 4.785307869315147400e-02 8.616063743829727173e-02 1.057651191949844360e-01 1.977943070232868195e-02 3.449948504567146301e-02 1.036519631743431091e-01 9.041047841310501099e-02 1.167887374758720398e-01 2.113368362188339233e-02 4.066748544573783875e-02 6.099888682365417480e-02 5.542075634002685547e-02 4.147897288203239441e-02 6.581953912973403931e-02 9.741155058145523071e-02 3.317151963710784912e-02 2.410504221916198730e-02 3.189389407634735107e-02 3.059339895844459534e-02 2.535862661898136139e-02 4.158763214945793152e-02 5.614432319998741150e-02 6.808946281671524048e-02 7.124840468168258667e-02 1.370002329349517822e-01 2.294850051403045654e-01 4.078997373580932617e-01 3.723998963832855225e-01 2.211793884634971619e-02 2.635391652584075928e-01 4.304031729698181152e-01 1.600702553987503052e-01 2.085695862770080566e-01 1.316827237606048584e-01 1.051622331142425537e-01 4.461159929633140564e-02 1.425609923899173737e-02 1.974036544561386108e-02 2.094531618058681488e-02 3.510434180498123169e-02 2.901728451251983643e-02 3.922263160347938538e-02 1.518278010189533234e-02 3.150852397084236145e-02 2.991016581654548645e-02 2.790330909192562103e-02 5.278247594833374023e-02 3.866053000092506409e-02 5.210948362946510315e-02 1.315539777278900146e-01 2.257803454995155334e-02 3.446120396256446838e-02 9.952795505523681641e-02 3.796678408980369568e-02 1.634441316127777100e-02 2.098357304930686951e-02 1.592678204178810120e-02 2.433575876057147980e-02 2.831140533089637756e-02 4.221952334046363831e-02 2.806231193244457245e-02 3.238060697913169861e-02 3.315987810492515564e-02 2.522112242877483368e-02 3.590760752558708191e-02 4.202600196003913879e-02 3.513450548052787781e-02 4.076998308300971985e-02 4.557281732559204102e-02 3.284449130296707153e-02 5.743932351469993591e-02 5.959193035960197449e-02 4.689035192131996155e-02 3.995047882199287415e-02 6.281224638223648071e-02 5.421938002109527588e-02 7.011172920465469360e-02 4.830711707472801208e-02 4.549207538366317749e-02 1.023495122790336609e-01 1.254138648509979248e-01 2.352269738912582397e-01 3.895159959793090820e-01 3.032081723213195801e-01 1.236051991581916809e-01 1.071341708302497864e-01 8.642484992742538452e-02 1.440432667732238770e-01 9.285836666822433472e-02 1.438364833593368530e-01 9.900713711977005005e-02 1.495884209871292114e-01 1.852975636720657349e-01 2.092164903879165649e-01 2.116556316614151001e-01 4.624215364456176758e-01 3.815621733665466309e-01 2.852405607700347900e-01 2.977685034275054932e-01 5.996559262275695801e-01 3.703484535217285156e-01 5.148876309394836426e-01 4.803951382637023926e-01 1.796454489231109619e-01 4.975861608982086182e-01 6.429013609886169434e-01
2.413852512836456299e-02 3.533961623907089233e-02 2.148572541773319244e-02 1.239437330514192581e-02 2.929148823022842407e-02 5.094148591160774231e-02 1.274434756487607956e-02 2.324354834854602814e-02 8.742252737283706665e-02 8.319091051816940308e-02 1.322697196155786514e-02 1.661881245672702789e-02 8.538547903299331665e-02 9.903752058744430542e-02 2.134184390306472778e-01 1.422098185867071152e-02 3.604518622159957886e-02 5.860650539398193359e-02 3.186198323965072632e-02 4.263545200228691101e-02 6.870241463184356689e-02 3.254452347755432129e-02 4.062198847532272339e-02 1.436911430209875107e-02 2.646854519844055176e-02 4.776783287525177002e-02 6.127456948161125183e-02 3.764419630169868469e-02 2.073433995246887207e-02 6.693284958600997925e-02 1.093082800507545471e-01 4.082272946834564209e-01 4.864516556262969971e-01 3.493419885635375977e-01 5.964861512184143066e-01 7.275255024433135986e-02 3.054125010967254639e-01 6.116009354591369629e-01 4.560724496841430664e-01 2.468711286783218384e-01 1.801671683788299561e-01 1.979781985282897949e-01 9.175033122301101685e-02 5.498733371496200562e-02 1.294465810060501099e-01 4.484278708696365356e-02 7.012899965047836304e-02 5.091490224003791809e-02 7.410742342472076416e-02 3.035553917288780212e-02 7.484783232212066650e-02 1.067132055759429932e-01 1.304392516613006592e-01 1.617333143949508667e-01 1.504072248935699463e-01 1.460858136415481567e-01 1.224180087447166443e-01 9.438136965036392212e-02 7.525923103094100952e-02 1.187082901597023010e-01 4.487949609756469727e-02 1.860074140131473541e-02 1.952924951910972595e-02 2.126624435186386108e-02 2.612464688718318939e-02 1.875128038227558136e-02 1.870608516037464142e-02 1.462516933679580688e-02 2.028344385325908661e-02 1.745447702705860138e-02 1.174223143607378006e-02 7.518714293837547302e-03 1.385719608515501022e-02 1.325399894267320633e-02 9.302495047450065613e-03 5.816443357616662979e-03 7.119645830243825912e-03 7.003659382462501526e-03 8.082181215286254883e-03 1.029924675822257996e-02 5.791483912616968155e-03 8.491467684507369995e-03 8.439898490905761719e-03 6.984077394008636475e-03 1.039777975529432297e-02 1.021472271531820297e-02 7.820286788046360016e-03 1.292714569717645645e-02 3.272605314850807190e-02 6.234214082360267639e-02 9.694638103246688843e-02 1.408213283866643906e-02 1.574893295764923096e-02 1.059297472238540649e-02 1.290277112275362015e-02 1.677882671356201172e-02 7.021538913249969482e-02 1.343247443437576294e-01 1.034795120358467102e-01 6.887263059616088867e-02 4.123621061444282532e-02 6.560537964105606079e-02 1.491402536630630493e-01 4.205948710441589355e-01 5.494460463523864746e-01 3.152914345264434814e-01 6.108978986740112305e-01 5.495407581329345703e-01 4.580349624156951904e-01 5.508360862731933594e-01 2.810416817665100098e-01 4.905778169631958008e-01 6.803096532821655273e-01
