model_id, fold, beta_1, lr, recurrent_dropout, lstm_units, epoch, loss, acc, f1, val_loss, val_acc, val_f1, time
16, 5, 0.9448677662877535, 0.0010970182847411473, 0.4, 28.0, 99, 0.3008559027246812, 0.8662593640806355, 0.5397530469887528, 0.5568007230758667, 0.7539185285568237, 0.5874829888343811, 1339.5262830257416
16, 9, 0.9448677662877535, 0.0010970182847411473, 0.4, 28.0, 194, 0.22963249496996746, 0.9047403380835825, 0.5628479627491794, 0.4996887743473053, 0.8451492786407471, 0.7020750641822815, 1052.5220069885254
17, 3, 0.7963721547644331, 0.0003538188809990969, 0.3, 58.0, 157, 0.3434676609665481, 0.8437474629977149, 0.5257636355881644, 0.5450499057769775, 0.7736318111419678, 0.44484782218933105, 1201.399873495102
17, 5, 0.7963721547644331, 0.0003538188809990969, 0.3, 58.0, 111, 0.36141207484513194, 0.8442264727069071, 0.4691423794407865, 0.5230463743209839, 0.7884012460708618, 0.5615957975387573, 1329.7671706676483
17, 9, 0.7963721547644331, 0.0003538188809990969, 0.3, 58.0, 146, 0.29613965880969717, 0.8792582232250707, 0.5120881715243838, 0.5370469093322754, 0.8022388219833374, 0.631948709487915, 1042.5212125778198
18, 3, 0.9918919531428638, 0.0017657504257132214, 0.2, 58.0, 58, 0.36409984217639263, 0.8336116082349005, 0.5361148725269113, 0.47131526470184326, 0.7910448312759399, 0.47824689745903015, 1202.3951258659363
18, 5, 0.9918919531428638, 0.0017657504257132214, 0.2, 58.0, 97, 0.3128705315718346, 0.8633551917550883, 0.6027501305460414, 0.5146145820617676, 0.7868338823318481, 0.636698305606842, 1329.6919167041779
18, 9, 0.9918919531428638, 0.0017657504257132214, 0.2, 58.0, 143, 0.25602089996427657, 0.8956532929456379, 0.5636495044448989, 0.37661346793174744, 0.8675373196601868, 0.7089237570762634, 1041.7230763435364
19, 3, 0.7674227065892781, 0.00037756557156347267, 0, 38.0, 102, 0.4331374427593891, 0.7998780560654982, 0.4982061314048588, 0.47883522510528564, 0.7972637414932251, 0.5803582072257996, 1208.4152779579163
19, 5, 0.7674227065892781, 0.00037756557156347267, 0, 38.0, 159, 0.37048934243114134, 0.8411172485626793, 0.49177578515935366, 0.5413460731506348, 0.7805642485618591, 0.6087529063224792, 1338.898202419281
