7.382068634033203125e-01 6.168044805526733398e-01 6.962613463401794434e-01 6.767655611038208008e-01 8.117082118988037109e-01 6.803154349327087402e-01 6.711440682411193848e-01 8.687401413917541504e-01 9.188928008079528809e-01 8.840373158454895020e-01 7.458398342132568359e-01 6.150537729263305664e-01 9.891512393951416016e-01 9.930608868598937988e-01 7.381045222282409668e-01 6.141156554222106934e-01 5.037045478820800781e-01 5.264196991920471191e-01 9.389453530311584473e-01 9.230674505233764648e-01 9.718575477600097656e-01 8.220530152320861816e-01 8.653955459594726562e-01 9.144988059997558594e-01 9.320166110992431641e-01 9.060681462287902832e-01 8.804727196693420410e-01 7.445123195648193359e-01 5.964073538780212402e-01 4.416223764419555664e-01 4.534420073032379150e-01 2.399377822875976562e-01 5.076742768287658691e-01 6.245468854904174805e-01 7.553439140319824219e-01 8.759617209434509277e-01 7.429032921791076660e-01 9.699049592018127441e-01 7.982642650604248047e-01 7.723210453987121582e-01 8.574653863906860352e-01 8.301854729652404785e-01 7.975926399230957031e-01 4.607737958431243896e-01 3.665721714496612549e-01 2.278767675161361694e-01 2.107004374265670776e-01 2.329731881618499756e-01 1.781468391418457031e-01 3.507334887981414795e-01 2.703098058700561523e-01 2.558591961860656738e-01 1.992453187704086304e-01 1.755876988172531128e-01 2.686987817287445068e-01 9.661878645420074463e-02
8.847602009773254395e-01 5.844858288764953613e-01 7.701012492179870605e-01 8.650114536285400391e-01 8.346542119979858398e-01 7.479605674743652344e-01 6.692118644714355469e-01 9.179046154022216797e-01 9.091786742210388184e-01 9.573186635971069336e-01 3.886763155460357666e-01 3.101460039615631104e-01 8.985064625740051270e-01 8.985543847084045410e-01 1.726264953613281250e-01 1.396675109863281250e-01 1.735936701297760010e-01 2.576205432415008545e-01 8.157425522804260254e-01 5.409131646156311035e-01 9.323560595512390137e-01 8.188996911048889160e-01 8.918627500534057617e-01 7.288109660148620605e-01 9.235455989837646484e-01 7.184435129165649414e-01 8.522891402244567871e-01 5.762890577316284180e-01 6.418781280517578125e-01 6.951389908790588379e-01 3.869342803955078125e-01 4.082977473735809326e-01 5.838596224784851074e-01 6.098689436912536621e-01 7.099285125732421875e-01 9.303591847419738770e-01 8.122465014457702637e-01 9.811496734619140625e-01 8.114373087882995605e-01 7.066203951835632324e-01 8.411992788314819336e-01 8.297704458236694336e-01 8.678858280181884766e-01 5.631251931190490723e-01 2.760676145553588867e-01 4.042138159275054932e-01 2.110927104949951172e-01 3.717810809612274170e-01 2.792395949363708496e-01 6.208793520927429199e-01 4.705794751644134521e-01 1.124271601438522339e-01 9.402000904083251953e-02 1.032006591558456421e-01 4.737986922264099121e-01 8.878747373819351196e-02
6.816611886024475098e-01 5.815926194190979004e-01 5.027619004249572754e-01 7.770658731460571289e-01 6.963934898376464844e-01 7.644599080085754395e-01 7.277187108993530273e-01 9.845126271247863770e-01 9.746082425117492676e-01 9.566020369529724121e-01 6.905205249786376953e-01 5.825860500335693359e-01 9.948033690452575684e-01 9.905359148979187012e-01 9.020289182662963867e-01 8.365121483802795410e-01 8.417703509330749512e-01 7.111870646476745605e-01 9.795513153076171875e-01 9.521096944808959961e-01 9.670461416244506836e-01 9.607825875282287598e-01 8.437991142272949219e-01 8.548949360847473145e-01 9.000369310379028320e-01 9.356768727302551270e-01 9.051281213760375977e-01 4.280424416065216064e-01 5.086247324943542480e-01 7.828710079193115234e-01 3.132627308368682861e-01 2.654526233673095703e-01 4.324597120285034180e-01 3.565065562725067139e-01 5.616046786308288574e-01 8.772022724151611328e-01 7.514467835426330566e-01 9.387978911399841309e-01 7.629842758178710938e-01 7.315454483032226562e-01 6.697106957435607910e-01 9.073954820632934570e-01 6.556317806243896484e-01 3.217639625072479248e-01 1.283128261566162109e-01 4.364978969097137451e-01 3.580216169357299805e-01 3.047969341278076172e-01 3.366099894046783447e-01 4.341483414173126221e-01 4.763359725475311279e-01 5.112245678901672363e-01 3.259229063987731934e-01 3.403865993022918701e-01 6.105743646621704102e-01 1.017357632517814636e-01
5.330994129180908203e-01 3.430455327033996582e-01 4.097008109092712402e-01 8.141953349113464355e-01 8.037624955177307129e-01 7.525169849395751953e-01 7.288075089454650879e-01 9.195498228073120117e-01 9.098136425018310547e-01 9.473775029182434082e-01 6.134737133979797363e-01 3.553138077259063721e-01 9.623360037803649902e-01 9.726136326789855957e-01 7.408931255340576172e-01 5.728477239608764648e-01 4.773236513137817383e-01 6.512104868888854980e-01 9.380810856819152832e-01 9.464433789253234863e-01 9.562383890151977539e-01 9.252031445503234863e-01 9.361302852630615234e-01 8.686470389366149902e-01 8.861082792282104492e-01 8.702312707901000977e-01 9.333260655403137207e-01 7.664368748664855957e-01 7.222096323966979980e-01 7.781508564949035645e-01 4.659531116485595703e-01 3.126465678215026855e-01 5.408996939659118652e-01 4.592632651329040527e-01 5.630040168762207031e-01 8.150309324264526367e-01 7.190114855766296387e-01 9.798897504806518555e-01 9.104781150817871094e-01 7.332866191864013672e-01 9.031405448913574219e-01 9.309608340263366699e-01 9.219734668731689453e-01 6.411081552505493164e-01 2.653069198131561279e-01 6.201795935630798340e-01 5.578972101211547852e-01 3.375587761402130127e-01 1.785974651575088501e-01 5.960484147071838379e-01 2.167815417051315308e-01 3.315316736698150635e-01 2.682051956653594971e-01 2.117901891469955444e-01 5.897011756896972656e-01 2.278584986925125122e-01
5.151512622833251953e-01 4.063448011875152588e-01 7.115038633346557617e-01 9.115170240402221680e-01 8.651565313339233398e-01 6.526466608047485352e-01 5.587252974510192871e-01 9.783574342727661133e-01 9.893833994865417480e-01 9.789807200431823730e-01 7.663300633430480957e-01 5.551130175590515137e-01 9.938361048698425293e-01 9.833279848098754883e-01 8.346161246299743652e-01 6.713810563087463379e-01 7.844641208648681641e-01 7.335163950920104980e-01 9.031634330749511719e-01 9.242902398109436035e-01 8.787105679512023926e-01 8.530696034431457520e-01 8.687303662300109863e-01 8.216716051101684570e-01 9.496494531631469727e-01 7.976447343826293945e-01 9.005059003829956055e-01 5.974645018577575684e-01 6.266627907752990723e-01 6.763457655906677246e-01 4.689939618110656738e-01 3.437912762165069580e-01 6.703402400016784668e-01 5.782976150512695312e-01 7.864185571670532227e-01 7.400184869766235352e-01 7.632153034210205078e-01 9.758719801902770996e-01 7.055842876434326172e-01 8.681322932243347168e-01 8.345162272453308105e-01 8.006253242492675781e-01 8.276022672653198242e-01 2.960776090621948242e-01 3.681314885616302490e-01 2.889161109924316406e-01 1.979187428951263428e-01 2.779708206653594971e-01 3.107660114765167236e-01 3.755459189414978027e-01 4.170997440814971924e-01 3.943143784999847412e-01 2.598091363906860352e-01 1.703751385211944580e-01 6.474010348320007324e-01 1.653699278831481934e-01
7.209489345550537109e-01 5.971311926841735840e-01 7.077445983886718750e-01 7.803897261619567871e-01 7.451959252357482910e-01 6.615941524505615234e-01 4.687843918800354004e-01 9.180883169174194336e-01 8.926230669021606445e-01 9.107972979545593262e-01 6.282367706298828125e-01 5.855258703231811523e-01 9.795488119125366211e-01 9.850023388862609863e-01 6.751857995986938477e-01 5.177963972091674805e-01 4.010404348373413086e-01 5.459790825843811035e-01 8.736118674278259277e-01 9.022079110145568848e-01 9.550254344940185547e-01 8.742657899856567383e-01 8.644465208053588867e-01 9.095860123634338379e-01 9.356665611267089844e-01 9.397960305213928223e-01 8.656747341156005859e-01 7.214745283126831055e-01 6.315234899520874023e-01 5.879888534545898438e-01 4.026133120059967041e-01 2.728199064731597900e-01 5.399608016014099121e-01 5.261812806129455566e-01 8.100420832633972168e-01 8.842920064926147461e-01 7.331594228744506836e-01 9.409869909286499023e-01 8.449506759643554688e-01 7.386143803596496582e-01 8.684828281402587891e-01 9.151440858840942383e-01 8.960121273994445801e-01 5.210400223731994629e-01 3.290870189666748047e-01 2.853257656097412109e-01 2.450293451547622681e-01 2.331256866455078125e-01 1.189917773008346558e-01 4.427005052566528320e-01 2.460864931344985962e-01 1.734203100204467773e-01 2.453061044216156006e-01 2.289356589317321777e-01 2.977768480777740479e-01 1.101276353001594543e-01
8.676045536994934082e-01 6.024969816207885742e-01 7.859678268432617188e-01 9.416998624801635742e-01 8.308900594711303711e-01 6.431519985198974609e-01 6.770766973495483398e-01 9.203918576240539551e-01 9.729806184768676758e-01 9.588886499404907227e-01 3.196786046028137207e-01 2.121400088071823120e-01 8.231977224349975586e-01 9.151913523674011230e-01 3.676441907882690430e-01 1.254410594701766968e-01 1.702206432819366455e-01 1.862583309412002563e-01 8.165920972824096680e-01 6.028957366943359375e-01 8.485178947448730469e-01 8.080386519432067871e-01 8.819189071655273438e-01 6.777536273002624512e-01 9.119714498519897461e-01 7.470877766609191895e-01 8.894482851028442383e-01 5.109660625457763672e-01 6.111741662025451660e-01 6.965839266777038574e-01 3.668367862701416016e-01 2.834827303886413574e-01 6.330576539039611816e-01 4.801519513130187988e-01 7.830780744552612305e-01 8.512549996376037598e-01 7.218068242073059082e-01 9.503597617149353027e-01 8.528225421905517578e-01 5.957614779472351074e-01 8.360965847969055176e-01 8.062103390693664551e-01 7.020858526229858398e-01 4.663756787776947021e-01 3.337632417678833008e-01 3.002478182315826416e-01 1.969648450613021851e-01 2.933825552463531494e-01 2.929819226264953613e-01 4.650799632072448730e-01 4.258283972740173340e-01 1.555844098329544067e-01 1.046412140130996704e-01 8.562468737363815308e-02 4.683252871036529541e-01 7.708682119846343994e-02
7.974405884742736816e-01 3.561831712722778320e-01 4.289615750312805176e-01 8.219858407974243164e-01 7.946587204933166504e-01 7.914916276931762695e-01 5.626254677772521973e-01 9.569737315177917480e-01 9.434146285057067871e-01 8.841328024864196777e-01 7.042890787124633789e-01 4.819964766502380371e-01 9.923223853111267090e-01 9.948428273200988770e-01 8.340160846710205078e-01 8.396190404891967773e-01 8.086476922035217285e-01 7.348033189773559570e-01 9.763016104698181152e-01 9.495144486427307129e-01 9.718722105026245117e-01 9.225473999977111816e-01 8.651836514472961426e-01 9.030168056488037109e-01 9.502854943275451660e-01 9.315268397331237793e-01 9.133869409561157227e-01 4.856416583061218262e-01 5.006784200668334961e-01 5.430032014846801758e-01 3.209517598152160645e-01 2.036644369363784790e-01 4.138637781143188477e-01 3.866800069808959961e-01 5.512842535972595215e-01 7.947889566421508789e-01 7.424668073654174805e-01 9.441170096397399902e-01 6.864714026451110840e-01 7.044849991798400879e-01 6.744299530982971191e-01 8.502716422080993652e-01 7.513070702552795410e-01 3.001872897148132324e-01 1.553670167922973633e-01 5.352132916450500488e-01 2.274184525012969971e-01 2.318439185619354248e-01 3.356578648090362549e-01 3.262030184268951416e-01 4.118311405181884766e-01 4.326849281787872314e-01 3.568176925182342529e-01 3.070472180843353271e-01 5.600542426109313965e-01 1.154508516192436218e-01
4.189066886901855469e-01 2.320637255907058716e-01 3.706388771533966064e-01 8.510120511054992676e-01 7.653637528419494629e-01 7.794605493545532227e-01 8.379086852073669434e-01 9.322692155838012695e-01 9.133111834526062012e-01 9.487465023994445801e-01 5.124992728233337402e-01 2.007393240928649902e-01 9.457500576972961426e-01 9.728286266326904297e-01 6.723172664642333984e-01 3.362437486648559570e-01 4.325780570507049561e-01 5.341899394989013672e-01 9.426969885826110840e-01 9.421028494834899902e-01 9.531258940696716309e-01 8.886610865592956543e-01 9.150267243385314941e-01 8.423533439636230469e-01 8.968163132667541504e-01 8.599501252174377441e-01 8.924909234046936035e-01 6.270602941513061523e-01 7.054719924926757812e-01 5.503100752830505371e-01 2.994393706321716309e-01 2.019887417554855347e-01 4.165485203266143799e-01 5.223177671432495117e-01 5.566526651382446289e-01 7.456645369529724121e-01 7.313638329505920410e-01 9.737932085990905762e-01 8.620019555091857910e-01 6.917467713356018066e-01 8.874107599258422852e-01 9.531126022338867188e-01 9.416943788528442383e-01 5.128189921379089355e-01 2.396653145551681519e-01 6.110062599182128906e-01 3.706367909908294678e-01 3.069829046726226807e-01 2.175082117319107056e-01 5.248919129371643066e-01 1.989260166883468628e-01 1.801219731569290161e-01 2.093639969825744629e-01 1.606532782316207886e-01 4.853801727294921875e-01 2.124943882226943970e-01
5.668870210647583008e-01 3.548141121864318848e-01 6.499953866004943848e-01 9.052625298500061035e-01 9.429594874382019043e-01 7.062392234802246094e-01 6.984451413154602051e-01 9.869596362113952637e-01 9.785773754119873047e-01 9.541153311729431152e-01 7.621768116950988770e-01 6.104554533958435059e-01 9.930625557899475098e-01 9.902438521385192871e-01 7.896399497985839844e-01 7.182230949401855469e-01 8.623935580253601074e-01 7.601338624954223633e-01 9.294025301933288574e-01 9.334492683410644531e-01 9.557193517684936523e-01 8.288035988807678223e-01 7.839388251304626465e-01 8.805637955665588379e-01 8.964909315109252930e-01 8.336827754974365234e-01 9.150323271751403809e-01 6.487966775894165039e-01 8.147266507148742676e-01 6.187385916709899902e-01 5.322570800781250000e-01 3.533302843570709229e-01 6.617484688758850098e-01 6.384610533714294434e-01 8.787114024162292480e-01 6.943507194519042969e-01 8.567833304405212402e-01 9.679631590843200684e-01 7.164090275764465332e-01 9.052264094352722168e-01 8.290280103683471680e-01 8.873437643051147461e-01 7.895070314407348633e-01 3.489091694355010986e-01 3.373333513736724854e-01 4.549065530300140381e-01 2.133111953735351562e-01 3.342344760894775391e-01 3.983889222145080566e-01 2.758165299892425537e-01 5.054787397384643555e-01 6.050198674201965332e-01 2.450853288173675537e-01 2.139399647712707520e-01 7.091556787490844727e-01 2.180640399456024170e-01
