7.486562132835388184e-01 7.639462351799011230e-01 8.898525834083557129e-01 8.317310214042663574e-01 7.619645595550537109e-01 1.107469424605369568e-01 7.803595662117004395e-01 8.696179986000061035e-01 5.067012310028076172e-01 3.903909623622894287e-01 6.637793779373168945e-01 6.977268457412719727e-01 9.047920703887939453e-01 6.229276657104492188e-01 7.554192543029785156e-01 4.217372536659240723e-01 2.911279201507568359e-01 6.107045412063598633e-01 2.252268940210342407e-01 2.715485692024230957e-01 2.287938445806503296e-01 1.877137273550033569e-01 2.144480496644973755e-01 3.022692799568176270e-01 4.646213948726654053e-01 4.740649163722991943e-01 5.790451765060424805e-01 7.554203271865844727e-01 5.971981287002563477e-01 8.292067646980285645e-01 7.318857312202453613e-01 9.232500791549682617e-01 9.697241187095642090e-01 9.754976034164428711e-01 9.819066524505615234e-01 9.844904541969299316e-01 9.604567289352416992e-01 7.906224727630615234e-01 6.479364633560180664e-01 4.342800080776214600e-01
8.429682254791259766e-01 7.083042263984680176e-01 6.595662832260131836e-01 5.195108652114868164e-01 1.780613064765930176e-01 2.812635004520416260e-01 4.233965277671813965e-01 4.645705819129943848e-01 3.219868838787078857e-01 2.211312353610992432e-01 1.828243732452392578e-01 3.140821158885955811e-01 4.728084802627563477e-01 2.429035454988479614e-01 1.822344958782196045e-01 1.297742724418640137e-01 1.495980471372604370e-01 1.543605327606201172e-01 1.131984218955039978e-01 2.246189117431640625e-01 2.054868936538696289e-01 6.492246687412261963e-02 7.216811180114746094e-02 3.747097030282020569e-02 5.338383093476295471e-02 5.796737223863601685e-02 3.020458221435546875e-01 6.147775650024414062e-01 8.441791534423828125e-01 9.355831742286682129e-01 9.534821510314941406e-01 9.327678680419921875e-01 9.137823581695556641e-01 9.541139602661132812e-01 9.823930263519287109e-01 9.706192612648010254e-01 9.841177463531494141e-01 6.580618023872375488e-01 8.681600093841552734e-01 6.783203482627868652e-01
9.731577634811401367e-01 7.455630898475646973e-01 9.007511138916015625e-01 9.402824044227600098e-01 6.972846984863281250e-01 3.071081340312957764e-01 7.339263558387756348e-01 7.173079252243041992e-01 5.103396177291870117e-01 3.436401486396789551e-01 5.736696124076843262e-01 6.700008511543273926e-01 8.825006484985351562e-01 8.517646789550781250e-01 8.002288937568664551e-01 1.597206443548202515e-01 2.838079631328582764e-01 5.873547196388244629e-01 2.331248521804809570e-01 2.860278189182281494e-01 5.104235410690307617e-01 1.656757444143295288e-01 1.825454086065292358e-01 1.214834079146385193e-01 2.672640979290008545e-01 4.297568500041961670e-01 6.881567835807800293e-01 6.781781315803527832e-01 7.086929082870483398e-01 8.912173509597778320e-01 9.069347977638244629e-01 8.886229991912841797e-01 9.693462252616882324e-01 9.837702512741088867e-01 9.660193920135498047e-01 9.790785312652587891e-01 9.886649847030639648e-01 8.919796347618103027e-01 9.079574346542358398e-01 7.466088533401489258e-01
8.459089398384094238e-01 8.305574655532836914e-01 9.110028147697448730e-01 4.860870242118835449e-01 4.254598021507263184e-01 3.029535114765167236e-01 4.400735497474670410e-01 3.610520064830780029e-01 2.416719943284988403e-01 2.055583000183105469e-01 2.318667322397232056e-01 4.174112677574157715e-01 4.858085513114929199e-01 2.366301864385604858e-01 3.934188783168792725e-01 2.495993822813034058e-01 4.015916883945465088e-01 3.380186259746551514e-01 2.022702395915985107e-01 1.805728971958160400e-01 1.179165542125701904e-01 1.740294694900512695e-01 2.105323970317840576e-01 2.877640724182128906e-01 2.907174825668334961e-01 3.718866407871246338e-01 9.029471278190612793e-01 8.163434863090515137e-01 8.061710000038146973e-01 9.323413372039794922e-01 9.431099891662597656e-01 9.501161575317382812e-01 9.850894212722778320e-01 9.940100908279418945e-01 9.765886068344116211e-01 9.434337019920349121e-01 9.877690672874450684e-01 8.436184525489807129e-01 7.131099700927734375e-01 8.649988174438476562e-01
9.482592940330505371e-01 9.533723592758178711e-01 9.761984348297119141e-01 7.074111104011535645e-01 3.633862733840942383e-01 2.976480424404144287e-01 8.206142783164978027e-01 6.147438883781433105e-01 3.398280441761016846e-01 3.649196326732635498e-01 5.207036733627319336e-01 4.354442059993743896e-01 7.903400063514709473e-01 7.371145486831665039e-01 3.933379352092742920e-01 8.811792731285095215e-02 1.931578665971755981e-01 3.453919887542724609e-01 1.854412257671356201e-01 7.557454705238342285e-02 1.191508919000625610e-01 3.569149971008300781e-02 1.103695109486579895e-01 9.559988230466842651e-02 1.724835336208343506e-01 2.382596135139465332e-01 8.348527550697326660e-01 8.892876505851745605e-01 8.633093833923339844e-01 9.755051732063293457e-01 9.609897136688232422e-01 9.644101262092590332e-01 9.943678975105285645e-01 9.835393428802490234e-01 9.794619679450988770e-01 9.746422171592712402e-01 9.771451950073242188e-01 8.066058158874511719e-01 9.297965764999389648e-01 3.295934498310089111e-01
9.195530414581298828e-01 7.115507721900939941e-01 7.348260879516601562e-01 6.576370596885681152e-01 6.927734613418579102e-01 1.757312268018722534e-01 8.617293834686279297e-01 8.898325562477111816e-01 6.112093329429626465e-01 6.469517350196838379e-01 6.440633535385131836e-01 6.213235855102539062e-01 8.081002831459045410e-01 5.867732763290405273e-01 7.213565111160278320e-01 4.483759403228759766e-01 5.033389329910278320e-01 5.724198222160339355e-01 2.763721942901611328e-01 1.894386857748031616e-01 1.698830723762512207e-01 1.618220657110214233e-01 2.974072098731994629e-01 3.919250965118408203e-01 3.972293734550476074e-01 4.387841224670410156e-01 6.574136018753051758e-01 8.105263113975524902e-01 7.175475358963012695e-01 9.085468649864196777e-01 7.999739646911621094e-01 9.080457091331481934e-01 9.700453877449035645e-01 9.756209254264831543e-01 9.573611617088317871e-01 9.778498411178588867e-01 9.638481736183166504e-01 7.886934280395507812e-01 4.999665021896362305e-01 3.432068526744842529e-01
7.708343863487243652e-01 5.961037278175354004e-01 6.810632348060607910e-01 6.336701512336730957e-01 2.392832934856414795e-01 2.645208239555358887e-01 4.939624071121215820e-01 3.990850746631622314e-01 2.547532320022583008e-01 2.053373605012893677e-01 2.728625833988189697e-01 3.059844672679901123e-01 5.264053344726562500e-01 3.580312132835388184e-01 1.820544004440307617e-01 1.645607352256774902e-01 1.260306686162948608e-01 1.616216599941253662e-01 1.223542988300323486e-01 1.917180567979812622e-01 1.617675870656967163e-01 2.867295406758785248e-02 4.968221485614776611e-02 3.222513571381568909e-02 5.014523118734359741e-02 4.230929538607597351e-02 1.807385087013244629e-01 4.315253198146820068e-01 6.578973531723022461e-01 9.006573557853698730e-01 9.635554552078247070e-01 9.354483485221862793e-01 9.310036301612854004e-01 9.500067234039306641e-01 9.637503027915954590e-01 9.660255908966064453e-01 9.801825284957885742e-01 7.629430890083312988e-01 8.510674834251403809e-01 3.830891251564025879e-01
9.341840147972106934e-01 6.102933287620544434e-01 7.768576145172119141e-01 9.466664195060729980e-01 7.346295714378356934e-01 1.743676215410232544e-01 7.307357788085937500e-01 8.251059651374816895e-01 6.163043975830078125e-01 4.972622394561767578e-01 5.049877762794494629e-01 5.086116194725036621e-01 8.524003028869628906e-01 7.225320339202880859e-01 7.217200398445129395e-01 2.227867394685745239e-01 4.203087687492370605e-01 5.824064016342163086e-01 2.716224491596221924e-01 3.597874939441680908e-01 3.846276700496673584e-01 3.034788966178894043e-01 2.774064838886260986e-01 2.345264554023742676e-01 3.319056332111358643e-01 4.109308719635009766e-01 7.435258030891418457e-01 8.777539730072021484e-01 8.115566372871398926e-01 9.092396497726440430e-01 8.162502050399780273e-01 8.427306413650512695e-01 9.018021821975708008e-01 9.681423902511596680e-01 9.596970081329345703e-01 9.708242416381835938e-01 9.895117878913879395e-01 8.958925008773803711e-01 9.218047857284545898e-01 7.906919717788696289e-01
8.828012347221374512e-01 8.839640021324157715e-01 9.443506002426147461e-01 4.614303410053253174e-01 2.820506691932678223e-01 3.598236739635467529e-01 3.226607739925384521e-01 2.671509385108947754e-01 2.521656155586242676e-01 2.894023358821868896e-01 3.025109171867370605e-01 4.683636128902435303e-01 5.369042158126831055e-01 2.809499204158782959e-01 3.813321888446807861e-01 2.205457091331481934e-01 2.938824892044067383e-01 3.305862545967102051e-01 2.592477798461914062e-01 1.567696630954742432e-01 1.516097337007522583e-01 2.726522386074066162e-01 3.437859714031219482e-01 2.163873910903930664e-01 3.375611901283264160e-01 2.260647714138031006e-01 7.529861927032470703e-01 7.230468988418579102e-01 7.126865983009338379e-01 8.814525604248046875e-01 9.591766595840454102e-01 9.422125816345214844e-01 9.891191720962524414e-01 9.911941885948181152e-01 9.684514403343200684e-01 9.638468623161315918e-01 9.854447245597839355e-01 8.731234073638916016e-01 7.934657335281372070e-01 8.512564301490783691e-01
9.646077156066894531e-01 9.807769656181335449e-01 9.795642495155334473e-01 7.955344319343566895e-01 3.977403342723846436e-01 3.304554522037506104e-01 7.367964386940002441e-01 4.112522900104522705e-01 4.168165326118469238e-01 1.537750363349914551e-01 6.014786362648010254e-01 3.787580430507659912e-01 7.549480795860290527e-01 7.531054615974426270e-01 4.343567192554473877e-01 7.297629863023757935e-02 1.902836412191390991e-01 3.393872082233428955e-01 1.598388999700546265e-01 1.623855382204055786e-01 1.713510155677795410e-01 4.751087352633476257e-02 1.012411639094352722e-01 6.293230503797531128e-02 1.811066865921020508e-01 2.359286695718765259e-01 6.930354833602905273e-01 9.020190238952636719e-01 8.971819281578063965e-01 9.709239602088928223e-01 9.734874963760375977e-01 9.660760164260864258e-01 9.854868650436401367e-01 9.734670519828796387e-01 9.835770726203918457e-01 9.776569008827209473e-01 9.751440882682800293e-01 7.406966686248779297e-01 8.882167935371398926e-01 4.509038925170898438e-01
9.378243088722229004e-01 5.437273383140563965e-01 6.936181187629699707e-01 5.317745208740234375e-01 6.461096405982971191e-01 4.363209009170532227e-01 9.106163978576660156e-01 8.388645052909851074e-01 5.872981548309326172e-01 4.111491143703460693e-01 4.836941063404083252e-01 4.652610719203948975e-01 5.927641391754150391e-01 4.161782562732696533e-01 5.867770314216613770e-01 2.864433228969573975e-01 4.263440668582916260e-01 5.505617260932922363e-01 3.709427118301391602e-01 1.749439984560012817e-01 2.214647531509399414e-01 1.358634829521179199e-01 2.372532784938812256e-01 3.985269069671630859e-01 3.919109702110290527e-01 3.587766289710998535e-01 7.298808097839355469e-01 8.393848538398742676e-01 6.915875673294067383e-01 9.221938252449035645e-01 7.904546260833740234e-01 9.261869788169860840e-01 9.683305621147155762e-01 9.802482724189758301e-01 9.592512249946594238e-01 9.508553743362426758e-01 9.575409293174743652e-01 7.707878351211547852e-01 3.457958102226257324e-01 2.982756495475769043e-01
6.685368418693542480e-01 7.904582619667053223e-01 8.251908421516418457e-01 4.832352399826049805e-01 3.828724324703216553e-01 3.144940435886383057e-01 5.056317448616027832e-01 4.504768252372741699e-01 2.898343801498413086e-01 2.977648079395294189e-01 2.505221664905548096e-01 2.745567858219146729e-01 6.059519052505493164e-01 4.969074130058288574e-01 3.454207181930541992e-01 1.195137649774551392e-01 1.335549056529998779e-01 1.478333622217178345e-01 1.109239533543586731e-01 1.156737655401229858e-01 1.510689109563827515e-01 3.451464697718620300e-02 4.031109437346458435e-02 2.851731516420841217e-02 7.711371034383773804e-02 7.266869395971298218e-02 3.662960827350616455e-01 5.025780200958251953e-01 6.547421216964721680e-01 8.868151307106018066e-01 9.335346817970275879e-01 9.615837931632995605e-01 9.384368062019348145e-01 9.635183811187744141e-01 9.827495813369750977e-01 9.511893987655639648e-01 9.776443839073181152e-01 7.305549979209899902e-01 7.365764975547790527e-01 3.659877181053161621e-01
9.105166196823120117e-01 6.191523075103759766e-01 6.660057902336120605e-01 9.439646601676940918e-01 8.067427277565002441e-01 1.807231754064559937e-01 7.378301024436950684e-01 6.897055506706237793e-01 6.314129233360290527e-01 4.512029886245727539e-01 5.378525257110595703e-01 7.236989736557006836e-01 8.885428905487060547e-01 7.772154808044433594e-01 7.474878430366516113e-01 2.873350381851196289e-01 3.194000422954559326e-01 5.601562857627868652e-01 3.157830834388732910e-01 3.626161217689514160e-01 3.938378393650054932e-01 2.356256842613220215e-01 2.761862874031066895e-01 2.500240802764892578e-01 3.074091970920562744e-01 4.485300481319427490e-01 6.919810175895690918e-01 8.657240271568298340e-01 7.419437170028686523e-01 9.363644123077392578e-01 7.958287596702575684e-01 8.329659104347229004e-01 9.308156967163085938e-01 9.611909985542297363e-01 9.592964649200439453e-01 9.662086367607116699e-01 9.846262335777282715e-01 8.504598736763000488e-01 9.043709635734558105e-01 7.800520658493041992e-01
9.591580033302307129e-01 7.681584954261779785e-01 9.164506196975708008e-01 7.093206644058227539e-01 3.409185111522674561e-01 4.418319463729858398e-01 3.325611948966979980e-01 3.099491298198699951e-01 2.576577961444854736e-01 1.952648907899856567e-01 2.150984257459640503e-01 5.169847607612609863e-01 4.585692882537841797e-01 3.613263964653015137e-01 2.986715137958526611e-01 1.874441206455230713e-01 2.239414900541305542e-01 4.405847191810607910e-01 2.577606737613677979e-01 1.340351700782775879e-01 1.212230771780014038e-01 1.551473587751388550e-01 3.528603911399841309e-01 1.715241819620132446e-01 2.434981912374496460e-01 1.407853662967681885e-01 5.355188846588134766e-01 7.062323093414306641e-01 5.698939561843872070e-01 9.403104186058044434e-01 9.664099812507629395e-01 9.398366808891296387e-01 9.823822379112243652e-01 9.881899356842041016e-01 9.833486676216125488e-01 9.696801304817199707e-01 9.776766896247863770e-01 8.091950416564941406e-01 8.786603212356567383e-01 7.824286222457885742e-01
9.714958071708679199e-01 9.651349186897277832e-01 9.844337701797485352e-01 8.474766612052917480e-01 4.124243855476379395e-01 2.462535053491592407e-01 7.698803544044494629e-01 5.150235891342163086e-01 4.563874602317810059e-01 2.958746552467346191e-01 6.991322636604309082e-01 3.925804197788238525e-01 7.956482172012329102e-01 7.016920447349548340e-01 4.478937685489654541e-01 5.984456464648246765e-02 1.241574361920356750e-01 3.500896096229553223e-01 1.792911887168884277e-01 1.091111674904823303e-01 3.737474083900451660e-01 6.545490026473999023e-02 5.778609588742256165e-02 4.744061082601547241e-02 1.476264446973800659e-01 2.723235487937927246e-01 7.670348286628723145e-01 9.049663543701171875e-01 8.879175186157226562e-01 9.670152664184570312e-01 9.605123996734619141e-01 9.171760082244873047e-01 9.820407629013061523e-01 9.216327071189880371e-01 9.815803170204162598e-01 9.469563364982604980e-01 9.573022723197937012e-01 7.265622019767761230e-01 8.872324228286743164e-01 5.668424963951110840e-01
7.743341326713562012e-01 5.251565575599670410e-01 5.685150623321533203e-01 5.560614466667175293e-01 4.356834888458251953e-01 4.428257644176483154e-01 8.155642151832580566e-01 8.114817142486572266e-01 4.720203578472137451e-01 3.387267589569091797e-01 5.019554495811462402e-01 4.897269308567047119e-01 5.818369984626770020e-01 3.720286190509796143e-01 5.281166434288024902e-01 2.836633324623107910e-01 3.712375462055206299e-01 5.627083778381347656e-01 5.017586946487426758e-01 2.394210249185562134e-01 2.368731796741485596e-01 1.326805800199508667e-01 2.102289944887161255e-01 3.326641917228698730e-01 2.520966231822967529e-01 2.965509593486785889e-01 8.447406888008117676e-01 8.985182046890258789e-01 8.179711103439331055e-01 9.617512822151184082e-01 8.795438408851623535e-01 9.686655998229980469e-01 9.718147516250610352e-01 9.957569241523742676e-01 9.798817634582519531e-01 9.564967155456542969e-01 9.627051353454589844e-01 7.544130086898803711e-01 4.513304233551025391e-01 3.269867300987243652e-01
6.962314844131469727e-01 8.718734383583068848e-01 9.010248184204101562e-01 4.760484695434570312e-01 3.989750742912292480e-01 2.382091134786605835e-01 6.771022081375122070e-01 3.777796030044555664e-01 2.271977514028549194e-01 3.213913440704345703e-01 4.739649593830108643e-01 3.930776119232177734e-01 6.446695923805236816e-01 6.312431097030639648e-01 3.466663658618927002e-01 1.501750499010086060e-01 1.391793191432952881e-01 1.893741041421890259e-01 1.981258988380432129e-01 1.537599712610244751e-01 1.628979742527008057e-01 5.736277997493743896e-02 5.010715499520301819e-02 3.657189384102821350e-02 1.117684692144393921e-01 1.618447899818420410e-01 5.042560696601867676e-01 7.373748421669006348e-01 7.929294705390930176e-01 9.407969117164611816e-01 9.618608951568603516e-01 9.586653113365173340e-01 9.771211743354797363e-01 9.789813160896301270e-01 9.797684550285339355e-01 9.717013239860534668e-01 9.778944253921508789e-01 8.320825099945068359e-01 7.253332138061523438e-01 4.081697463989257812e-01
8.810787200927734375e-01 5.870794653892517090e-01 8.186937570571899414e-01 9.386256337165832520e-01 8.316287994384765625e-01 2.072031944990158081e-01 7.912585139274597168e-01 8.726390600204467773e-01 6.851794123649597168e-01 5.800540447235107422e-01 5.048109292984008789e-01 7.759393453598022461e-01 9.032109975814819336e-01 7.329704165458679199e-01 7.743810415267944336e-01 2.384579181671142578e-01 3.333942592144012451e-01 5.699214935302734375e-01 3.273773491382598877e-01 2.955987751483917236e-01 3.552054464817047119e-01 2.396461963653564453e-01 2.571552097797393799e-01 3.219922482967376709e-01 4.504531025886535645e-01 4.175673723220825195e-01 7.039262652397155762e-01 8.026491999626159668e-01 7.701636552810668945e-01 9.139138460159301758e-01 6.898596286773681641e-01 8.483120203018188477e-01 8.917729854583740234e-01 9.729772210121154785e-01 9.815453886985778809e-01 9.781619310379028320e-01 9.790335297584533691e-01 8.813847899436950684e-01 8.240240812301635742e-01 8.305965065956115723e-01
