8.588466644287109375e-01 7.983375191688537598e-01 7.628216743469238281e-01 6.047576665878295898e-01 8.170444965362548828e-01 3.744501769542694092e-01 3.255792856216430664e-01 5.165320038795471191e-01 2.196798622608184814e-01 3.724680840969085693e-01 7.013189196586608887e-01 6.283379197120666504e-01 9.560272097587585449e-01 9.600282907485961914e-01 9.759039878845214844e-01 6.989306807518005371e-01 9.160815477371215820e-01 9.154490232467651367e-01 9.547144174575805664e-01 9.764967560768127441e-01 9.509432315826416016e-01 9.752686023712158203e-01 9.951705336570739746e-01 9.997010231018066406e-01 9.980722665786743164e-01 9.968908429145812988e-01 9.952707886695861816e-01 5.460978746414184570e-01 1.057641655206680298e-01 2.275678515434265137e-01 3.393424153327941895e-01 3.781516551971435547e-01 5.730950832366943359e-01 1.769300252199172974e-01 1.214988306164741516e-01
3.475924730300903320e-01 3.284502923488616943e-01 3.551310300827026367e-01 1.874421536922454834e-01 5.062905550003051758e-01 4.045485854148864746e-01 6.734551191329956055e-01 4.400765895843505859e-01 8.264114856719970703e-01 5.274894237518310547e-01 7.997547388076782227e-01 6.864274740219116211e-01 9.589755535125732422e-01 9.554523825645446777e-01 9.166757464408874512e-01 5.276552438735961914e-01 8.336634039878845215e-01 7.221068143844604492e-01 9.221901893615722656e-01 9.115177989006042480e-01 9.456005692481994629e-01 9.767239093780517578e-01 9.948443174362182617e-01 9.994476437568664551e-01 9.957742094993591309e-01 9.941797256469726562e-01 9.655995965003967285e-01 7.596300840377807617e-01 5.138945579528808594e-01 4.541443884372711182e-01 5.003632903099060059e-01 6.004288196563720703e-01 7.239626049995422363e-01 4.349782764911651611e-01 1.109412088990211487e-01
8.656824827194213867e-01 7.958699464797973633e-01 8.349204659461975098e-01 6.850677132606506348e-01 8.411868214607238770e-01 6.047218441963195801e-01 7.655569314956665039e-01 5.019424557685852051e-01 6.915361881256103516e-01 7.254199385643005371e-01 9.090093970298767090e-01 9.198811650276184082e-01 9.893144369125366211e-01 9.943478703498840332e-01 9.783903360366821289e-01 5.722046494483947754e-01 9.474061727523803711e-01 9.498568773269653320e-01 9.294667840003967285e-01 9.949201941490173340e-01 9.469610452651977539e-01 9.574650526046752930e-01 9.945322275161743164e-01 9.993989467620849609e-01 9.970822930335998535e-01 9.858925938606262207e-01 9.849409461021423340e-01 7.980949878692626953e-01 1.913848668336868286e-01 2.347135543823242188e-01 1.901576668024063110e-01 2.974615097045898438e-01 4.523661732673645020e-01 3.700807988643646240e-01 7.648405432701110840e-02
6.928088068962097168e-01 5.010987520217895508e-01 5.633116960525512695e-01 2.912428081035614014e-01 4.503016471862792969e-01 4.272241592407226562e-01 7.876636385917663574e-01 7.666399478912353516e-01 1.769630014896392822e-01 1.475652158260345459e-01 3.240561783313751221e-01 5.463361144065856934e-01 9.098424315452575684e-01 9.445199966430664062e-01 8.895050287246704102e-01 7.904050350189208984e-01 6.980854868888854980e-01 7.659834027290344238e-01 7.043095827102661133e-01 9.750406146049499512e-01 9.813040494918823242e-01 9.063194394111633301e-01 9.832597970962524414e-01 9.987959861755371094e-01 9.960246086120605469e-01 9.889111518859863281e-01 9.202228784561157227e-01 6.384224295616149902e-01 5.368825793266296387e-01 5.657818913459777832e-01 4.797236025333404541e-01 8.159372210502624512e-01 8.433328270912170410e-01 5.019930005073547363e-01 1.772206872701644897e-01
7.262100577354431152e-01 8.278096318244934082e-01 8.656048774719238281e-01 8.312948346138000488e-01 7.752935290336608887e-01 4.810099601745605469e-01 7.090070247650146484e-01 5.876795053482055664e-01 6.804462075233459473e-01 4.782292544841766357e-01 5.977742671966552734e-01 8.506293296813964844e-01 9.304614663124084473e-01 9.848008155822753906e-01 9.888404011726379395e-01 4.019122421741485596e-01 9.217759370803833008e-01 8.536054491996765137e-01 8.077022433280944824e-01 9.493310451507568359e-01 9.167431592941284180e-01 9.919405579566955566e-01 9.825666546821594238e-01 9.942832589149475098e-01 9.859004616737365723e-01 9.913404583930969238e-01 9.878323078155517578e-01 4.689038991928100586e-01 2.794767022132873535e-01 1.918968558311462402e-01 2.547177672386169434e-01 1.579443812370300293e-01 2.941014468669891357e-01 2.309405058622360229e-01 8.178538829088211060e-02
7.831934690475463867e-01 7.395486831665039062e-01 7.903707027435302734e-01 5.675313472747802734e-01 7.392179369926452637e-01 4.214893877506256104e-01 5.374241471290588379e-01 4.193693399429321289e-01 3.221361339092254639e-01 1.874240040779113770e-01 7.278249859809875488e-01 5.014241337776184082e-01 9.236791133880615234e-01 9.569959044456481934e-01 9.601511359214782715e-01 6.663879156112670898e-01 8.523572683334350586e-01 8.640112280845642090e-01 9.270491003990173340e-01 9.650322198867797852e-01 9.692211151123046875e-01 9.758093953132629395e-01 9.931857585906982422e-01 9.998272061347961426e-01 9.978260397911071777e-01 9.975666999816894531e-01 9.939226508140563965e-01 5.881041884422302246e-01 1.294856220483779907e-01 2.984633445739746094e-01 3.823944330215454102e-01 3.214719891548156738e-01 6.991909742355346680e-01 3.760864436626434326e-01 1.284941434860229492e-01
4.643435776233673096e-01 4.706976711750030518e-01 4.524132311344146729e-01 2.588084638118743896e-01 6.103896498680114746e-01 3.807362616062164307e-01 8.443555235862731934e-01 3.379202187061309814e-01 7.879807353019714355e-01 4.766564369201660156e-01 8.111941814422607422e-01 6.229562759399414062e-01 9.584192037582397461e-01 9.592987298965454102e-01 9.471117854118347168e-01 4.412763118743896484e-01 8.075513243675231934e-01 5.845647454261779785e-01 8.102790713310241699e-01 9.081666469573974609e-01 9.459294080734252930e-01 9.866987466812133789e-01 9.935577511787414551e-01 9.989627599716186523e-01 9.951741099357604980e-01 9.930728077888488770e-01 9.892737269401550293e-01 7.633453607559204102e-01 4.863108992576599121e-01 4.516892433166503906e-01 3.873192667961120605e-01 4.758057594299316406e-01 6.366456151008605957e-01 4.333004355430603027e-01 9.130688011646270752e-02
7.749249935150146484e-01 8.405984044075012207e-01 7.965105175971984863e-01 6.591790914535522461e-01 8.792471885681152344e-01 4.916742742061614990e-01 7.798503041267395020e-01 3.510121107101440430e-01 6.935440301895141602e-01 7.990546226501464844e-01 8.632375001907348633e-01 8.589318990707397461e-01 9.727894067764282227e-01 9.800067543983459473e-01 9.770675897598266602e-01 6.644365191459655762e-01 9.673502445220947266e-01 9.119998812675476074e-01 9.744496345520019531e-01 9.877122044563293457e-01 9.564518928527832031e-01 9.547165036201477051e-01 9.939408302307128906e-01 9.980964064598083496e-01 9.986591339111328125e-01 9.974723458290100098e-01 9.660657644271850586e-01 7.040159702301025391e-01 1.908615976572036743e-01 1.972256302833557129e-01 3.340494930744171143e-01 3.135550916194915771e-01 4.501951038837432861e-01 3.501895368099212646e-01 9.146222472190856934e-02
6.534845232963562012e-01 4.903406202793121338e-01 4.815443754196166992e-01 3.853948116302490234e-01 5.206919312477111816e-01 4.439233243465423584e-01 7.823020219802856445e-01 6.821164488792419434e-01 3.485607504844665527e-01 1.969436258077621460e-01 4.561228454113006592e-01 5.185082554817199707e-01 8.840852975845336914e-01 9.364144802093505859e-01 9.325441122055053711e-01 6.602027416229248047e-01 8.284636735916137695e-01 8.294458389282226562e-01 7.725433111190795898e-01 9.359471797943115234e-01 9.573190808296203613e-01 9.468076825141906738e-01 9.806779026985168457e-01 9.938832521438598633e-01 9.895980358123779297e-01 9.902640581130981445e-01 8.894130587577819824e-01 5.370076298713684082e-01 4.248969852924346924e-01 5.336983203887939453e-01 3.610046207904815674e-01 8.349297642707824707e-01 7.922047972679138184e-01 4.105831682682037354e-01 1.319477856159210205e-01
8.179330229759216309e-01 8.906182646751403809e-01 9.230062961578369141e-01 8.265362977981567383e-01 8.410257697105407715e-01 4.847737252712249756e-01 8.139841556549072266e-01 5.993688106536865234e-01 5.108537673950195312e-01 6.166177988052368164e-01 6.791283488273620605e-01 8.320326209068298340e-01 9.622942805290222168e-01 9.979162812232971191e-01 9.891535639762878418e-01 2.321217805147171021e-01 9.308707714080810547e-01 9.040511846542358398e-01 9.163056015968322754e-01 9.779914021492004395e-01 9.276031851768493652e-01 9.886016249656677246e-01 9.850729107856750488e-01 9.923394918441772461e-01 9.838562011718750000e-01 9.828546047210693359e-01 9.883258938789367676e-01 6.420670151710510254e-01 2.681262195110321045e-01 2.885678410530090332e-01 3.069921731948852539e-01 1.914369910955429077e-01 3.218415379524230957e-01 2.079899609088897705e-01 8.499173820018768311e-02
