1.098497286438941956e-01 5.850175768136978149e-02 5.943360924720764160e-02 4.261790961027145386e-02 5.289999768137931824e-02 5.963342264294624329e-02 4.220937564969062805e-02 3.451611101627349854e-02 3.668053448200225830e-02 3.243106603622436523e-02 3.367935121059417725e-02 3.994785621762275696e-02 5.055484920740127563e-02 6.988242268562316895e-02 6.936407834291458130e-02 8.839606493711471558e-02 1.712471842765808105e-01 1.722919195890426636e-01 1.808576434850692749e-01 2.434860914945602417e-01 1.865386366844177246e-01 1.152254566550254822e-01 9.879109263420104980e-02 8.424787968397140503e-02 6.386605650186538696e-02 5.912358686327934265e-02 1.274567693471908569e-01 1.484087109565734863e-01 1.565349102020263672e-01 3.619832545518875122e-02 3.156736493110656738e-02 3.699150681495666504e-02 4.935584217309951782e-02 5.488152801990509033e-02 7.227282226085662842e-02 1.009290665388107300e-01 3.678501248359680176e-01 1.486212611198425293e-01 1.579631119966506958e-01 3.512363880872726440e-02 9.882258623838424683e-02 1.087141707539558411e-01 1.357845962047576904e-01 1.127206534147262573e-01 6.774438172578811646e-02 1.253643035888671875e-01 1.226594895124435425e-01 8.796372264623641968e-02 1.843953430652618408e-01 3.000183403491973877e-01 6.476967334747314453e-01 4.932067990303039551e-01 4.703886210918426514e-01 4.491330087184906006e-01 4.842953681945800781e-01 4.541860818862915039e-01 5.606482625007629395e-01 6.997096538543701172e-01 4.417264461517333984e-01 3.633698523044586182e-01 4.613245725631713867e-01 3.806679844856262207e-01 3.014982342720031738e-01 4.185175001621246338e-01 4.618897140026092529e-01 3.980426192283630371e-01 6.543899774551391602e-01 5.985140800476074219e-01 8.113084435462951660e-01 7.479737997055053711e-01 4.823514521121978760e-01 5.716233253479003906e-01 8.574820756912231445e-01 2.505082786083221436e-01 2.345172464847564697e-01 2.024806886911392212e-01 4.918190836906433105e-01 6.227257847785949707e-01 6.444891691207885742e-01 4.765329062938690186e-01 9.117422103881835938e-01 8.125651478767395020e-01 6.755188703536987305e-01 9.961271882057189941e-01 5.005104541778564453e-01 1.787371337413787842e-01 4.685438275337219238e-01 4.038506746292114258e-01 1.375936716794967651e-01 1.378599703311920166e-01 2.575882375240325928e-01 1.484907120466232300e-01 2.029621154069900513e-01 1.680849194526672363e-01 2.897223234176635742e-01 4.065240621566772461e-01 9.847009181976318359e-02 8.466514945030212402e-02 8.438660949468612671e-02 7.877623289823532104e-02 1.844220459461212158e-01
4.138408228754997253e-02 4.791582003235816956e-02 3.836802020668983459e-02 4.735516011714935303e-02 6.127887964248657227e-02 3.386245295405387878e-02 3.030270151793956757e-02 8.437911979854106903e-03 1.838979870080947876e-02 3.586249798536300659e-02 4.113215953111648560e-02 4.336439818143844604e-02 5.473637580871582031e-02 8.405917137861251831e-02 1.241454482078552246e-01 1.065550670027732849e-01 2.437235563993453979e-01 5.078011155128479004e-01 4.904443919658660889e-01 4.406641423702239990e-01 4.516256153583526611e-01 2.887049913406372070e-01 2.194271385669708252e-01 2.324666678905487061e-01 2.636205255985260010e-01 3.769545555114746094e-01 4.476016461849212646e-01 6.113534569740295410e-01 3.382487297058105469e-01 1.417761296033859253e-01 2.030214220285415649e-01 1.158845499157905579e-01 8.305729925632476807e-02 1.602653712034225464e-01 2.857611775398254395e-01 1.004661172628402710e-01 3.413603901863098145e-01 3.179687559604644775e-01 2.960411012172698975e-01 8.981405198574066162e-02 1.121536418795585632e-01 8.567203581333160400e-02 1.663687825202941895e-01 1.654155850410461426e-01 1.340271979570388794e-01 1.187891960144042969e-01 2.792598605155944824e-01 3.534683883190155029e-01 6.460851430892944336e-01 6.492525339126586914e-01 6.507390141487121582e-01 7.048900723457336426e-01 7.237542271614074707e-01 8.203573226928710938e-01 6.415084004402160645e-01 7.448630332946777344e-01 6.570188403129577637e-01 8.474281430244445801e-01 7.291179895401000977e-01 5.147569179534912109e-01 6.703914999961853027e-01 6.383572220802307129e-01 9.109283685684204102e-01 9.743305444717407227e-01 9.404405951499938965e-01 7.030397057533264160e-01 8.625439405441284180e-01 8.980584740638732910e-01 9.538763761520385742e-01 9.340692758560180664e-01 5.103706121444702148e-01 7.614390254020690918e-01 9.382454752922058105e-01 3.637654781341552734e-01 1.595274657011032104e-01 1.837845593690872192e-01 3.876532316207885742e-01 3.807986378669738770e-01 1.678149104118347168e-01 5.093575119972229004e-01 6.952795982360839844e-01 9.401316046714782715e-01 9.468867778778076172e-01 9.945395588874816895e-01 5.491985678672790527e-01 1.600941121578216553e-01 1.315784156322479248e-01 3.693010210990905762e-01 3.674640059471130371e-01 1.122176200151443481e-01 2.759137749671936035e-01 2.519144713878631592e-01 2.710822820663452148e-01 2.318647801876068115e-01 6.838451027870178223e-01 7.439665794372558594e-01 2.189325243234634399e-01 1.605291664600372314e-01 1.649764776229858398e-01 1.722491085529327393e-01 2.365596294403076172e-01
1.219475492835044861e-01 7.620090991258621216e-02 7.460191100835800171e-02 7.586479932069778442e-02 8.697798103094100952e-02 7.603970915079116821e-02 8.235084265470504761e-02 9.973745048046112061e-02 8.551125228404998779e-02 6.885901093482971191e-02 6.386437267065048218e-02 8.735086023807525635e-02 1.290464848279953003e-01 3.779736459255218506e-01 4.516535401344299316e-01 5.044571757316589355e-01 3.816971182823181152e-01 6.445572972297668457e-01 5.936619043350219727e-01 6.594542264938354492e-01 3.217401504516601562e-01 1.481463760137557983e-01 9.284408390522003174e-02 1.424926817417144775e-01 4.960401356220245361e-02 1.131087467074394226e-01 3.320072293281555176e-01 4.274773299694061279e-01 1.044194027781486511e-01 6.386426091194152832e-02 4.789420217275619507e-02 6.632142513990402222e-02 1.595763117074966431e-01 2.572757303714752197e-01 1.776943802833557129e-01 1.502207219600677490e-01 5.562928318977355957e-01 2.680290937423706055e-01 1.640971601009368896e-01 3.707067668437957764e-02 6.818541139364242554e-02 2.034732848405838013e-01 1.174754202365875244e-01 1.539153754711151123e-01 2.134892642498016357e-01 2.462561130523681641e-01 2.453243434429168701e-01 2.208564281463623047e-01 4.429038166999816895e-01 4.387933015823364258e-01 6.325375437736511230e-01 6.175425648689270020e-01 5.606588721275329590e-01 4.838395714759826660e-01 5.308470726013183594e-01 7.030316591262817383e-01 7.640541195869445801e-01 9.042208790779113770e-01 5.323107838630676270e-01 5.483413934707641602e-01 7.008710503578186035e-01 5.792527794837951660e-01 4.969440400600433350e-01 7.924201488494873047e-01 6.796213388442993164e-01 4.292085468769073486e-01 8.517708182334899902e-01 7.837027311325073242e-01 8.933294415473937988e-01 8.246418833732604980e-01 6.056361198425292969e-01 6.606661081314086914e-01 6.903111338615417480e-01 6.693513393402099609e-01 2.591418325901031494e-01 3.402973711490631104e-01 6.344302892684936523e-01 6.379337310791015625e-01 7.523936629295349121e-01 7.949727177619934082e-01 8.785637021064758301e-01 8.855953216552734375e-01 9.578784704208374023e-01 9.926500916481018066e-01 4.453872144222259521e-01 2.104244083166122437e-01 4.967375099658966064e-01 7.044765949249267578e-01 4.425175189971923828e-01 4.014893770217895508e-01 4.989696443080902100e-01 5.009214878082275391e-01 3.062993586063385010e-01 3.757831752300262451e-01 6.320952177047729492e-01 6.971669197082519531e-01 2.116927504539489746e-01 2.526806890964508057e-01 1.819839775562286377e-01 2.067822366952896118e-01 1.955794543027877808e-01
1.511946320533752441e-01 5.468499287962913513e-02 1.037732660770416260e-01 7.329335808753967285e-02 8.079129457473754883e-02 5.073077976703643799e-02 3.292785584926605225e-02 5.350534990429878235e-02 4.297175630927085876e-02 3.341745212674140930e-02 3.689385950565338135e-02 4.021435230970382690e-02 8.250170201063156128e-02 1.471890807151794434e-01 1.164803504943847656e-01 1.247692480683326721e-01 3.486459851264953613e-01 5.906057953834533691e-01 3.238555192947387695e-01 4.486804008483886719e-01 3.664654195308685303e-01 3.145420849323272705e-01 2.992182075977325439e-01 3.403950035572052002e-01 1.553055346012115479e-01 2.885147631168365479e-01 6.009308099746704102e-01 4.723230302333831787e-01 4.202239811420440674e-01 3.412836194038391113e-01 2.776455581188201904e-01 2.353783398866653442e-01 3.552522361278533936e-01 2.252677828073501587e-01 1.854426860809326172e-01 1.227052956819534302e-01 6.216017007827758789e-01 1.131546273827552795e-01 6.144354492425918579e-02 4.947043955326080322e-02 4.754973202943801880e-02 7.007180899381637573e-02 4.217285290360450745e-02 6.038551405072212219e-02 5.611827224493026733e-02 9.300268441438674927e-02 2.039105594158172607e-01 3.258985877037048340e-01 4.381056725978851318e-01 5.359584689140319824e-01 7.312616705894470215e-01 8.415808081626892090e-01 6.959811449050903320e-01 4.969088137149810791e-01 5.541681051254272461e-01 6.942758560180664062e-01 6.496925354003906250e-01 8.173447847366333008e-01 6.587881445884704590e-01 6.075307130813598633e-01 6.815856695175170898e-01 7.220175266265869141e-01 7.747089266777038574e-01 7.143603563308715820e-01 6.818267107009887695e-01 6.217222213745117188e-01 8.213679790496826172e-01 8.305164575576782227e-01 9.091599583625793457e-01 8.974528908729553223e-01 6.294103264808654785e-01 7.556424140930175781e-01 9.118086695671081543e-01 4.315451085567474365e-01 3.490874171257019043e-01 2.896050512790679932e-01 5.130206942558288574e-01 3.305704593658447266e-01 2.159280478954315186e-01 7.170869112014770508e-01 9.177568554878234863e-01 9.750055074691772461e-01 9.711569547653198242e-01 9.968017339706420898e-01 8.474275469779968262e-01 2.078915089368820190e-01 2.163726389408111572e-01 2.470201253890991211e-01 9.405101090669631958e-02 9.491413831710815430e-02 1.590811908245086670e-01 1.055066362023353577e-01 1.175111308693885803e-01 9.027040004730224609e-02 3.788981437683105469e-01 4.258643090724945068e-01 1.229031234979629517e-01 1.639420986175537109e-01 1.337828487157821655e-01 2.877591848373413086e-01 1.806312799453735352e-01
5.450863018631935120e-02 6.221158429980278015e-02 6.071598455309867859e-02 5.019347742199897766e-02 9.342649579048156738e-02 8.641451597213745117e-02 7.352874428033828735e-02 6.806939095258712769e-02 5.696898326277732849e-02 4.939235374331474304e-02 4.599612951278686523e-02 8.087027817964553833e-02 5.655389651656150818e-02 8.709443360567092896e-02 1.258952319622039795e-01 1.658983826637268066e-01 2.621986567974090576e-01 5.872399210929870605e-01 6.235514879226684570e-01 6.345602273941040039e-01 6.068345904350280762e-01 2.660840153694152832e-01 1.769708096981048584e-01 2.198185026645660400e-01 2.222789824008941650e-01 6.559971570968627930e-01 5.151199698448181152e-01 4.085531532764434814e-01 3.982760608196258545e-01 4.343445301055908203e-01 1.742368936538696289e-01 9.675174951553344727e-02 3.924109935760498047e-01 3.440020382404327393e-01 3.368376791477203369e-01 1.543428450822830200e-01 4.538115262985229492e-01 4.219869673252105713e-01 2.511271238327026367e-01 1.176986396312713623e-01 1.754327863454818726e-01 1.676315069198608398e-01 9.846978634595870972e-02 1.694088876247406006e-01 1.410482525825500488e-01 1.771917641162872314e-01 1.576156020164489746e-01 1.513366103172302246e-01 4.624254107475280762e-01 2.237072885036468506e-01 1.855543255805969238e-01 3.947893083095550537e-01 4.550181031227111816e-01 3.618198931217193604e-01 4.592486321926116943e-01 6.804589629173278809e-01 4.782836735248565674e-01 9.301196932792663574e-01 7.089912891387939453e-01 5.747576951980590820e-01 5.994065999984741211e-01 5.713487863540649414e-01 7.159506082534790039e-01 9.137957096099853516e-01 8.930873870849609375e-01 6.128139495849609375e-01 8.002975583076477051e-01 8.884171247482299805e-01 9.609280824661254883e-01 7.423796653747558594e-01 2.567024230957031250e-01 3.303465247154235840e-01 5.136220455169677734e-01 2.901356220245361328e-01 1.357562541961669922e-01 1.410559266805648804e-01 3.007873892784118652e-01 5.598009228706359863e-01 6.968381404876708984e-01 6.672810912132263184e-01 8.920970559120178223e-01 9.737238883972167969e-01 9.808610081672668457e-01 9.959416985511779785e-01 6.822752952575683594e-01 1.355665922164916992e-01 3.029824197292327881e-01 2.789456546306610107e-01 2.435923069715499878e-01 1.248175054788589478e-01 2.584342956542968750e-01 2.909154295921325684e-01 2.657317817211151123e-01 1.400857120752334595e-01 3.132032454013824463e-01 5.247856378555297852e-01 2.569993436336517334e-01 1.307829767465591431e-01 1.215076744556427002e-01 2.500002980232238770e-01 1.386250257492065430e-01
1.640920192003250122e-01 6.753137707710266113e-02 8.354792743921279907e-02 4.967715591192245483e-02 1.004940867424011230e-01 6.756056845188140869e-02 6.076806038618087769e-02 4.882293194532394409e-02 4.509305953979492188e-02 4.042027518153190613e-02 4.198095202445983887e-02 6.299732625484466553e-02 6.201063469052314758e-02 1.396874487400054932e-01 1.207183748483657837e-01 7.998816668987274170e-02 2.170287221670150757e-01 2.285534888505935669e-01 2.020330131053924561e-01 2.445277869701385498e-01 1.628786027431488037e-01 1.120944768190383911e-01 9.392186254262924194e-02 1.155233383178710938e-01 9.620498865842819214e-02 7.909450680017471313e-02 1.108796149492263794e-01 1.007556840777397156e-01 1.094940453767776489e-01 4.714997857809066772e-02 4.464672133326530457e-02 4.633751884102821350e-02 5.572178959846496582e-02 5.822161957621574402e-02 8.179267495870590210e-02 1.105859652161598206e-01 4.020275175571441650e-01 1.862163692712783813e-01 1.046633943915367126e-01 4.683138802647590637e-02 1.337789148092269897e-01 1.460117250680923462e-01 9.447364509105682373e-02 1.006686463952064514e-01 7.200206071138381958e-02 1.144068390130996704e-01 1.570276767015457153e-01 1.663133949041366577e-01 1.961033046245574951e-01 3.999647498130798340e-01 7.083992958068847656e-01 6.002710461616516113e-01 5.982666015625000000e-01 3.843289017677307129e-01 4.182549417018890381e-01 4.731505811214447021e-01 5.414443612098693848e-01 6.734750270843505859e-01 4.879610240459442139e-01 4.243421554565429688e-01 5.107280015945434570e-01 3.999430239200592041e-01 4.814525544643402100e-01 4.936993718147277832e-01 5.200313925743103027e-01 4.616273939609527588e-01 7.441377043724060059e-01 7.371037602424621582e-01 8.543398380279541016e-01 7.468657493591308594e-01 6.048872470855712891e-01 6.294534802436828613e-01 8.279315233230590820e-01 3.506180346012115479e-01 2.435075193643569946e-01 2.724005579948425293e-01 3.272145688533782959e-01 4.809009432792663574e-01 6.474459171295166016e-01 5.058777928352355957e-01 8.578786253929138184e-01 8.523838520050048828e-01 7.964342832565307617e-01 9.895409941673278809e-01 5.897975564002990723e-01 1.850570142269134521e-01 3.456078767776489258e-01 2.628101408481597900e-01 1.609000712633132935e-01 1.144004985690116882e-01 1.944456547498703003e-01 9.660651534795761108e-02 1.740725189447402954e-01 1.583685576915740967e-01 2.762345373630523682e-01 3.843012750148773193e-01 1.162396222352981567e-01 1.511632949113845825e-01 1.108729690313339233e-01 9.551866352558135986e-02 1.751289963722229004e-01
5.460090190172195435e-02 5.784415081143379211e-02 4.825573042035102844e-02 5.150391906499862671e-02 8.404564857482910156e-02 3.550498187541961670e-02 2.388506568968296051e-02 1.005482114851474762e-02 1.394640281796455383e-02 1.747968979179859161e-02 3.054590336978435516e-02 5.875948816537857056e-02 5.992112308740615845e-02 4.554514214396476746e-02 6.450708210468292236e-02 8.848906308412551880e-02 2.346207350492477417e-01 5.044134855270385742e-01 3.182333111763000488e-01 2.180820554494857788e-01 3.537889122962951660e-01 2.166025489568710327e-01 2.596356570720672607e-01 1.945439130067825317e-01 2.206798493862152100e-01 1.958021968603134155e-01 2.925987541675567627e-01 4.312078952789306641e-01 3.127242624759674072e-01 9.655326604843139648e-02 1.604454219341278076e-01 1.059438437223434448e-01 5.496964603662490845e-02 1.347495019435882568e-01 2.150181531906127930e-01 9.443556517362594604e-02 2.710414230823516846e-01 3.249784111976623535e-01 2.732739150524139404e-01 9.815942496061325073e-02 1.426861286163330078e-01 1.399757266044616699e-01 1.173305436968803406e-01 1.741268038749694824e-01 1.475692242383956909e-01 1.499143242835998535e-01 2.339040040969848633e-01 3.213984072208404541e-01 6.508896350860595703e-01 6.997260451316833496e-01 6.457101702690124512e-01 7.492372393608093262e-01 7.110199928283691406e-01 7.352338433265686035e-01 7.255306243896484375e-01 7.772359251976013184e-01 7.718287110328674316e-01 9.186574220657348633e-01 7.811202406883239746e-01 5.595001578330993652e-01 7.070283293724060059e-01 6.733247041702270508e-01 8.949299454689025879e-01 9.727852940559387207e-01 9.399580955505371094e-01 7.151148319244384766e-01 8.658376932144165039e-01 9.419077634811401367e-01 9.781090021133422852e-01 8.816046118736267090e-01 3.928602337837219238e-01 6.718449592590332031e-01 8.452519774436950684e-01 4.083425998687744141e-01 2.061188369989395142e-01 2.097924500703811646e-01 2.530346512794494629e-01 4.239975214004516602e-01 2.049231082201004028e-01 4.504129588603973389e-01 5.620259046554565430e-01 8.857899308204650879e-01 9.094399809837341309e-01 9.937705397605895996e-01 4.765712022781372070e-01 9.914411604404449463e-02 1.650229245424270630e-01 3.126806020736694336e-01 3.332196474075317383e-01 1.651289165019989014e-01 3.143309354782104492e-01 4.062140285968780518e-01 1.245360970497131348e-01 2.033385485410690308e-01 6.095440983772277832e-01 8.405597209930419922e-01 1.827888041734695435e-01 1.785465031862258911e-01 1.655007898807525635e-01 1.359292864799499512e-01 1.983335167169570923e-01
1.306902766227722168e-01 8.562266826629638672e-02 1.014555692672729492e-01 7.395824790000915527e-02 7.646157592535018921e-02 5.819132924079895020e-02 7.114011049270629883e-02 5.381299927830696106e-02 5.145143344998359680e-02 6.086237728595733643e-02 4.762952402234077454e-02 9.165637195110321045e-02 2.105281800031661987e-01 4.788259863853454590e-01 3.562801778316497803e-01 4.258662164211273193e-01 3.689853250980377197e-01 5.450871586799621582e-01 4.564397633075714111e-01 4.829631447792053223e-01 2.574712634086608887e-01 9.260774403810501099e-02 6.563831120729446411e-02 6.714065372943878174e-02 5.244938656687736511e-02 1.183671504259109497e-01 5.278713107109069824e-01 3.825820088386535645e-01 8.474273979663848877e-02 5.285798385739326477e-02 2.154848165810108185e-02 7.165279984474182129e-02 1.519686281681060791e-01 1.614627093076705933e-01 1.603726744651794434e-01 1.184785217046737671e-01 4.304476082324981689e-01 2.397270947694778442e-01 1.648497879505157471e-01 2.863007411360740662e-02 6.830778717994689941e-02 1.308070868253707886e-01 1.481270343065261841e-01 1.435623019933700562e-01 1.992130130529403687e-01 3.749178051948547363e-01 2.639074325561523438e-01 2.413745969533920288e-01 4.567683935165405273e-01 5.550728440284729004e-01 7.088124155998229980e-01 6.165375709533691406e-01 5.830341577529907227e-01 4.001917541027069092e-01 5.680410265922546387e-01 6.156070828437805176e-01 6.713322401046752930e-01 8.910695314407348633e-01 5.623255372047424316e-01 4.941522479057312012e-01 5.762126445770263672e-01 5.470898747444152832e-01 4.924547374248504639e-01 7.100178599357604980e-01 6.691818237304687500e-01 4.848065078258514404e-01 7.992512583732604980e-01 8.521772623062133789e-01 8.783339858055114746e-01 8.007869124412536621e-01 5.871898531913757324e-01 6.410653591156005859e-01 6.484821438789367676e-01 5.415174365043640137e-01 2.769286930561065674e-01 3.473097681999206543e-01 6.520540118217468262e-01 6.751601099967956543e-01 6.026957035064697266e-01 6.868031620979309082e-01 8.861872553825378418e-01 8.673149943351745605e-01 9.094473719596862793e-01 9.909387826919555664e-01 7.538427710533142090e-01 2.936840653419494629e-01 5.976503491401672363e-01 7.558429241180419922e-01 4.182277321815490723e-01 4.028422534465789795e-01 4.687900543212890625e-01 2.923204004764556885e-01 3.338876664638519287e-01 5.778001546859741211e-01 6.604160070419311523e-01 5.707206130027770996e-01 9.768223762512207031e-02 2.055941522121429443e-01 2.035834640264511108e-01 1.551461368799209595e-01 2.090402096509933472e-01
8.888030052185058594e-02 5.410146713256835938e-02 9.200347959995269775e-02 1.028094291687011719e-01 6.807524710893630981e-02 6.081627681851387024e-02 4.920506477355957031e-02 4.549749195575714111e-02 3.414295986294746399e-02 2.448531985282897949e-02 3.528194129467010498e-02 3.890079632401466370e-02 6.049192696809768677e-02 1.739332973957061768e-01 7.654292136430740356e-02 1.499018073081970215e-01 2.811261713504791260e-01 5.646068453788757324e-01 4.604496359825134277e-01 5.629305839538574219e-01 4.055783152580261230e-01 3.028120696544647217e-01 2.135189920663833618e-01 2.858805656433105469e-01 2.246081531047821045e-01 2.748227715492248535e-01 5.699613690376281738e-01 7.808511853218078613e-01 3.339712619781494141e-01 3.688479959964752197e-01 3.151005804538726807e-01 1.847431063652038574e-01 3.263906538486480713e-01 2.275133877992630005e-01 2.589002549648284912e-01 2.119525223970413208e-01 4.774028062820434570e-01 1.278273761272430420e-01 1.101208105683326721e-01 5.386416241526603699e-02 4.392828047275543213e-02 6.832141429185867310e-02 4.378063231706619263e-02 5.490322411060333252e-02 6.080384925007820129e-02 7.059927284717559814e-02 1.937224119901657104e-01 2.305810749530792236e-01 5.179700255393981934e-01 7.418330311775207520e-01 7.174275517463684082e-01 8.053565025329589844e-01 7.481075525283813477e-01 6.530588865280151367e-01 5.857154130935668945e-01 6.290806531906127930e-01 6.028957962989807129e-01 7.772896885871887207e-01 6.922842264175415039e-01 5.816152691841125488e-01 7.767284512519836426e-01 6.287811398506164551e-01 7.136994600296020508e-01 7.131171226501464844e-01 7.736874818801879883e-01 5.850529670715332031e-01 8.345410227775573730e-01 8.244258165359497070e-01 9.261439442634582520e-01 8.901590704917907715e-01 6.754799485206604004e-01 6.772629618644714355e-01 8.848947882652282715e-01 4.617905318737030029e-01 2.246626615524291992e-01 2.383887171745300293e-01 4.978695511817932129e-01 3.795449435710906982e-01 1.182325258851051331e-01 4.314633011817932129e-01 9.456478953361511230e-01 9.755254983901977539e-01 9.681549668312072754e-01 9.967735409736633301e-01 8.274067640304565430e-01 2.032357156276702881e-01 1.699471175670623779e-01 4.373108148574829102e-01 8.967600017786026001e-02 1.268879771232604980e-01 2.472553998231887817e-01 1.224049776792526245e-01 1.115853264927864075e-01 1.075266450643539429e-01 4.516087472438812256e-01 6.753941774368286133e-01 1.114597171545028687e-01 2.062547057867050171e-01 2.282148450613021851e-01 2.387325763702392578e-01 1.791989356279373169e-01
6.007533147931098938e-02 3.798520192503929138e-02 7.619597762823104858e-02 5.447840318083763123e-02 7.209201157093048096e-02 8.756941556930541992e-02 8.278341591358184814e-02 6.911064684391021729e-02 7.942128926515579224e-02 6.495282799005508423e-02 5.718736723065376282e-02 7.181970030069351196e-02 8.964169025421142578e-02 1.127739027142524719e-01 1.424041390419006348e-01 1.528782844543457031e-01 1.754942685365676880e-01 4.470429122447967529e-01 4.860767126083374023e-01 5.245048999786376953e-01 5.387400984764099121e-01 1.602978706359863281e-01 1.418446600437164307e-01 1.725222021341323853e-01 1.158698499202728271e-01 4.491294324398040771e-01 7.650506496429443359e-01 4.798256754875183105e-01 4.985086321830749512e-01 3.907349109649658203e-01 3.207616209983825684e-01 1.788390427827835083e-01 3.736816644668579102e-01 2.299629598855972290e-01 2.392879873514175415e-01 2.256894558668136597e-01 5.923710465431213379e-01 4.295121133327484131e-01 1.626118421554565430e-01 8.201203495264053345e-02 1.379245370626449585e-01 2.348432391881942749e-01 4.923611879348754883e-02 2.082633972167968750e-01 1.920619308948516846e-01 2.301763594150543213e-01 1.293401718139648438e-01 1.645893454551696777e-01 3.897445797920227051e-01 2.898782193660736084e-01 2.753379344940185547e-01 4.032794535160064697e-01 7.257142663002014160e-01 3.691485822200775146e-01 4.415162801742553711e-01 6.661961674690246582e-01 5.965823531150817871e-01 9.228318333625793457e-01 7.106081247329711914e-01 4.959728419780731201e-01 7.464517354965209961e-01 7.851229310035705566e-01 7.998585104942321777e-01 9.652829170227050781e-01 8.796732425689697266e-01 5.812119841575622559e-01 7.159387469291687012e-01 8.040214180946350098e-01 9.240805506706237793e-01 6.288508176803588867e-01 4.034032821655273438e-01 3.709339201450347900e-01 2.877582907676696777e-01 2.662625610828399658e-01 3.128726780414581299e-01 2.046038657426834106e-01 4.848761856555938721e-01 6.804210543632507324e-01 7.335804104804992676e-01 7.706207633018493652e-01 9.569715857505798340e-01 9.712508320808410645e-01 9.738025665283203125e-01 9.952841401100158691e-01 7.212694287300109863e-01 1.477841585874557495e-01 2.892544567584991455e-01 3.601776361465454102e-01 2.064658850431442261e-01 1.689203828573226929e-01 3.912248909473419189e-01 4.326347708702087402e-01 3.204089105129241943e-01 2.001585364341735840e-01 2.582896053791046143e-01 5.288861989974975586e-01 2.316175550222396851e-01 1.855556666851043701e-01 1.831691116094589233e-01 3.273669183254241943e-01 1.642437875270843506e-01
