7.227904349565505981e-02 7.335877418518066406e-02 1.047337502241134644e-01 4.245854169130325317e-02 4.572512581944465637e-02 6.064881384372711182e-02 5.370901897549629211e-02 1.152140274643898010e-01 1.961763948202133179e-01 1.564585715532302856e-01 1.760406643152236938e-01 6.601679325103759766e-02 1.504901349544525146e-01 5.950927361845970154e-02 7.693460583686828613e-02 8.686242252588272095e-02 4.101857841014862061e-01 4.658264219760894775e-01 7.032757401466369629e-01 6.299933791160583496e-01 8.478605747222900391e-01 7.688127756118774414e-01 2.937903702259063721e-01 4.505807459354400635e-01 6.715561747550964355e-01 6.658657193183898926e-01 8.679240942001342773e-01 6.385159492492675781e-01 5.489025712013244629e-01 7.754001617431640625e-01
8.083332329988479614e-02 8.989576250314712524e-02 1.288081258535385132e-01 9.181439876556396484e-02 6.129045039415359497e-02 1.134295910596847534e-01 1.160221025347709656e-01 1.734422296285629272e-01 3.293653726577758789e-01 3.571704626083374023e-01 7.105165123939514160e-01 6.151492595672607422e-01 4.876170158386230469e-01 2.470974028110504150e-01 1.873917579650878906e-01 2.025063633918762207e-01 7.623199224472045898e-01 6.338713765144348145e-01 8.254799246788024902e-01 9.368751645088195801e-01 9.215179085731506348e-01 7.242377400398254395e-01 5.797726511955261230e-01 6.170824766159057617e-01 6.617351770401000977e-01 5.825219750404357910e-01 9.807053208351135254e-01 7.242519855499267578e-01 4.713948071002960205e-01 9.387571215629577637e-01
1.639398038387298584e-01 1.093605682253837585e-01 2.240655720233917236e-01 7.389154285192489624e-02 1.390143930912017822e-01 6.089773774147033691e-02 8.319827169179916382e-02 1.915013641119003296e-01 1.011693775653839111e-01 1.391917318105697632e-01 2.441514730453491211e-01 2.522142231464385986e-01 2.110376954078674316e-01 1.111745387315750122e-01 1.449771821498870850e-01 1.061983034014701843e-01 5.760288834571838379e-01 3.582475483417510986e-01 7.110769152641296387e-01 5.928980708122253418e-01 8.866445422172546387e-01 8.801183104515075684e-01 9.155366420745849609e-01 7.296448945999145508e-01 6.189054250717163086e-01 5.048846602439880371e-01 8.604641556739807129e-01 3.297555446624755859e-01 3.329936861991882324e-01 6.777668595314025879e-01
7.208534330129623413e-02 4.804880544543266296e-02 1.290843635797500610e-01 7.882302999496459961e-02 7.155146449804306030e-02 1.561641991138458252e-01 1.050392687320709229e-01 2.108418345451354980e-01 3.526745438575744629e-01 4.147887527942657471e-01 7.944974899291992188e-01 8.514483571052551270e-01 9.020379185676574707e-01 5.655927658081054688e-01 4.280958175659179688e-01 2.608297765254974365e-01 8.779467344284057617e-01 5.702646374702453613e-01 6.413707733154296875e-01 7.770745158195495605e-01 8.098814487457275391e-01 4.672049582004547119e-01 6.202122569084167480e-01 5.582691431045532227e-01 4.769818484783172607e-01 5.535672903060913086e-01 9.260942339897155762e-01 7.585354447364807129e-01 5.878154039382934570e-01 9.498432278633117676e-01
1.902462244033813477e-01 1.997543275356292725e-01 3.046866953372955322e-01 1.800060272216796875e-01 1.328764557838439941e-01 2.828079760074615479e-01 2.741076648235321045e-01 3.679534792900085449e-01 3.884056508541107178e-01 6.641535758972167969e-01 8.139038085937500000e-01 6.509646773338317871e-01 9.092436432838439941e-01 4.654743671417236328e-01 4.319598674774169922e-01 3.698590099811553955e-01 8.325024247169494629e-01 8.266971707344055176e-01 7.993804216384887695e-01 8.790078759193420410e-01 8.418285846710205078e-01 5.568028688430786133e-01 4.608084261417388916e-01 6.146383881568908691e-01 6.836619377136230469e-01 8.026927709579467773e-01 9.089559316635131836e-01 5.768463611602783203e-01 3.518989384174346924e-01 8.212258815765380859e-01
8.730757236480712891e-02 5.941258370876312256e-02 1.106990128755569458e-01 4.814166575670242310e-02 4.380527511239051819e-02 7.815410196781158447e-02 4.970278963446617126e-02 1.382561326026916504e-01 2.025800794363021851e-01 1.660878509283065796e-01 2.158868163824081421e-01 5.972107127308845520e-02 3.824649453163146973e-01 1.337090283632278442e-01 1.233324855566024780e-01 1.221773400902748108e-01 5.242576003074645996e-01 5.287746787071228027e-01 6.593578457832336426e-01 7.533565759658813477e-01 8.554946780204772949e-01 8.160390257835388184e-01 4.495204091072082520e-01 5.174292922019958496e-01 7.095389366149902344e-01 7.915940284729003906e-01 9.266880154609680176e-01 7.162426710128784180e-01 7.391878962516784668e-01 8.043509125709533691e-01
6.349045783281326294e-02 9.663796424865722656e-02 1.621413230895996094e-01 7.074115425348281860e-02 4.546931758522987366e-02 1.072303280234336853e-01 1.125674843788146973e-01 1.928432881832122803e-01 2.370429337024688721e-01 3.909267187118530273e-01 6.368319988250732422e-01 5.329257249832153320e-01 4.685361683368682861e-01 2.948558032512664795e-01 1.672451645135879517e-01 1.855904310941696167e-01 7.688911557197570801e-01 7.666698098182678223e-01 8.389528393745422363e-01 9.100137948989868164e-01 9.508553147315979004e-01 7.471703886985778809e-01 5.922024846076965332e-01 6.607890129089355469e-01 6.537731885910034180e-01 6.721861958503723145e-01 9.637784361839294434e-01 6.573669314384460449e-01 4.838129281997680664e-01 9.392180442810058594e-01
1.278258264064788818e-01 9.484159201383590698e-02 2.327401340007781982e-01 9.767549484968185425e-02 1.257359534502029419e-01 4.232049360871315002e-02 1.283172518014907837e-01 2.307290583848953247e-01 1.998335868120193481e-01 1.151376143097877502e-01 2.700669765472412109e-01 1.871902644634246826e-01 1.467659622430801392e-01 1.468094438314437866e-01 1.920163482427597046e-01 1.540825366973876953e-01 5.370615124702453613e-01 3.940399587154388428e-01 7.467431426048278809e-01 5.647382140159606934e-01 9.218886494636535645e-01 9.111213088035583496e-01 8.804313540458679199e-01 7.025326490402221680e-01 6.007021069526672363e-01 4.999934434890747070e-01 8.402712941169738770e-01 3.183439373970031738e-01 3.070966005325317383e-01 6.981487274169921875e-01
5.765952914953231812e-02 5.593503639101982117e-02 1.210422962903976440e-01 7.855150848627090454e-02 5.476844683289527893e-02 1.206409856677055359e-01 1.206585615873336792e-01 2.651339173316955566e-01 4.466454088687896729e-01 4.774168133735656738e-01 8.567293286323547363e-01 8.351687788963317871e-01 8.572049736976623535e-01 5.598276257514953613e-01 4.177352190017700195e-01 2.476653605699539185e-01 6.268652677536010742e-01 6.592645645141601562e-01 6.072856783866882324e-01 7.483776211738586426e-01 8.207685351371765137e-01 4.619662165641784668e-01 6.064752340316772461e-01 3.740948140621185303e-01 4.344680309295654297e-01 4.267020523548126221e-01 8.215941786766052246e-01 5.852528214454650879e-01 5.048821568489074707e-01 9.697050452232360840e-01
1.463314592838287354e-01 1.716340631246566772e-01 2.453579604625701904e-01 1.651475280523300171e-01 1.454543024301528931e-01 3.714697360992431641e-01 2.167683690786361694e-01 2.976228296756744385e-01 3.827769756317138672e-01 6.972369551658630371e-01 8.463618755340576172e-01 4.780146181583404541e-01 8.093232512474060059e-01 3.047511875629425049e-01 3.636771738529205322e-01 2.903469502925872803e-01 7.775874733924865723e-01 7.010145187377929688e-01 7.360850572586059570e-01 8.240938782691955566e-01 8.618685603141784668e-01 5.064005255699157715e-01 4.905598163604736328e-01 6.028603911399841309e-01 6.004953384399414062e-01 7.092389464378356934e-01 8.804916739463806152e-01 5.646656751632690430e-01 2.259326279163360596e-01 6.387175321578979492e-01
7.772705703973770142e-02 6.151130050420761108e-02 1.191589087247848511e-01 5.438878014683723450e-02 4.913657903671264648e-02 8.060107380151748657e-02 7.448475807905197144e-02 1.474650800228118896e-01 1.799111515283584595e-01 1.935150027275085449e-01 2.501915693283081055e-01 2.616547942161560059e-01 4.669857919216156006e-01 2.058145552873611450e-01 1.377252042293548584e-01 1.436297148466110229e-01 5.888243317604064941e-01 5.532799363136291504e-01 6.779519915580749512e-01 7.753852605819702148e-01 8.771068453788757324e-01 7.698467969894409180e-01 4.941868185997009277e-01 5.606530308723449707e-01 7.559135556221008301e-01 8.138445019721984863e-01 9.010593891143798828e-01 7.823793292045593262e-01 7.965201735496520996e-01 8.826752901077270508e-01
4.502103477716445923e-02 7.861799746751785278e-02 1.956713944673538208e-01 7.450727373361587524e-02 6.725188344717025757e-02 1.380113959312438965e-01 1.553317904472351074e-01 1.963580101728439331e-01 2.740387916564941406e-01 3.604319393634796143e-01 5.901750922203063965e-01 6.187009811401367188e-01 7.452033162117004395e-01 3.329865038394927979e-01 2.272728979587554932e-01 2.128078043460845947e-01 8.337936401367187500e-01 7.521116137504577637e-01 8.672720193862915039e-01 9.562632441520690918e-01 9.441009759902954102e-01 6.702252626419067383e-01 5.541421175003051758e-01 5.796527862548828125e-01 7.194597125053405762e-01 6.898303627967834473e-01 9.098853468894958496e-01 4.484641551971435547e-01 4.636624455451965332e-01 8.746014833450317383e-01
1.173039972782135010e-01 7.922096550464630127e-02 2.392977029085159302e-01 7.661531120538711548e-02 1.047331690788269043e-01 9.232314676046371460e-02 1.512592881917953491e-01 2.059889584779739380e-01 2.651159465312957764e-01 2.235995680093765259e-01 1.353583037853240967e-01 1.612216681241989136e-01 1.323084086179733276e-01 1.136558800935745239e-01 1.948951631784439087e-01 2.110842913389205933e-01 4.185125231742858887e-01 4.285941421985626221e-01 6.670099496841430664e-01 6.216891407966613770e-01 8.867417573928833008e-01 8.554425239562988281e-01 8.270303010940551758e-01 7.238544821739196777e-01 5.246782898902893066e-01 5.801778435707092285e-01 8.955315351486206055e-01 4.249735474586486816e-01 3.630607724189758301e-01 7.371645569801330566e-01
9.412806481122970581e-02 4.709788784384727478e-02 1.539797782897949219e-01 8.447705954313278198e-02 8.703194558620452881e-02 1.581154018640518188e-01 1.348214745521545410e-01 2.595323324203491211e-01 4.751471579074859619e-01 4.524435698986053467e-01 9.104750156402587891e-01 7.885230183601379395e-01 7.978199720382690430e-01 3.395684361457824707e-01 3.116726577281951904e-01 1.784909218549728394e-01 5.717987418174743652e-01 5.706954002380371094e-01 6.074663400650024414e-01 8.401849269866943359e-01 8.109037280082702637e-01 5.255966782569885254e-01 5.363721251487731934e-01 4.527148008346557617e-01 3.972423374652862549e-01 3.276634514331817627e-01 8.994622230529785156e-01 5.560887455940246582e-01 4.808934330940246582e-01 9.839052557945251465e-01
1.407985538244247437e-01 1.737222820520401001e-01 2.626028060913085938e-01 1.687280833721160889e-01 1.065524220466613770e-01 2.699007987976074219e-01 1.590240448713302612e-01 2.520592212677001953e-01 3.051868379116058350e-01 6.244322657585144043e-01 8.433517217636108398e-01 2.514764368534088135e-01 7.149056196212768555e-01 3.190445005893707275e-01 2.642578780651092529e-01 2.000575363636016846e-01 5.384778380393981934e-01 6.266986131668090820e-01 6.606832742691040039e-01 7.539488077163696289e-01 8.502900600433349609e-01 5.034554004669189453e-01 5.937346816062927246e-01 6.433222293853759766e-01 5.672895908355712891e-01 6.913344264030456543e-01 8.500688672065734863e-01 7.154848575592041016e-01 3.551021516323089600e-01 5.932038426399230957e-01
7.819150388240814209e-02 7.299596816301345825e-02 1.434378474950790405e-01 5.634459853172302246e-02 5.242254212498664856e-02 7.801646739244461060e-02 8.568717539310455322e-02 1.922648698091506958e-01 2.178321927785873413e-01 2.130276560783386230e-01 4.501095116138458252e-01 4.952191412448883057e-01 5.497415661811828613e-01 3.292806148529052734e-01 1.627181023359298706e-01 1.629873216152191162e-01 5.953696966171264648e-01 5.386049747467041016e-01 7.265350222587585449e-01 8.186921477317810059e-01 9.108237028121948242e-01 6.956054568290710449e-01 6.069623827934265137e-01 5.809810161590576172e-01 7.929863929748535156e-01 7.312399744987487793e-01 9.516021609306335449e-01 8.314893841743469238e-01 7.266129255294799805e-01 9.357742667198181152e-01
4.819987714290618896e-02 9.426070004701614380e-02 2.317433804273605347e-01 9.974905103445053101e-02 1.071482375264167786e-01 2.122631818056106567e-01 2.526132166385650635e-01 3.190993368625640869e-01 2.303756326436996460e-01 3.791636824607849121e-01 6.135625243186950684e-01 4.812455773353576660e-01 7.803322672843933105e-01 2.673500478267669678e-01 2.916458845138549805e-01 2.439827173948287964e-01 9.088798165321350098e-01 7.779420018196105957e-01 8.652786016464233398e-01 9.628100991249084473e-01 9.302901029586791992e-01 4.701612293720245361e-01 5.806193351745605469e-01 5.562492609024047852e-01 7.428441047668457031e-01 7.156810760498046875e-01 8.386055231094360352e-01 4.485509693622589111e-01 4.295509755611419678e-01 8.664333224296569824e-01
