1.072576716542243958e-01 2.694236934185028076e-01 3.156716525554656982e-01 3.225244283676147461e-01 4.128513932228088379e-01 9.463610500097274780e-02 1.007206588983535767e-01 1.654805988073348999e-01 8.815152198076248169e-02 8.758456259965896606e-02 7.316388189792633057e-02 6.494252383708953857e-02 4.176601395010948181e-02 4.129263013601303101e-02 4.096092656254768372e-02 3.671533614397048950e-02 5.506434291601181030e-02 9.376437216997146606e-02 2.665202915668487549e-01 3.088938593864440918e-01 5.615118741989135742e-01 3.207569718360900879e-01 1.977592706680297852e-01 1.216793581843376160e-01 1.519368886947631836e-01 4.214009046554565430e-01 2.004942893981933594e-01 8.063495159149169922e-02 1.561349779367446899e-01 8.289016783237457275e-02 1.117990016937255859e-01 7.083110511302947998e-02 1.747234314680099487e-01 3.368908166885375977e-01 1.282009333372116089e-01 1.036006659269332886e-01 4.672515019774436951e-02 3.472238034009933472e-02 5.813829600811004639e-02 4.516215249896049500e-02 4.914454370737075806e-02 7.198377698659896851e-02 8.231586962938308716e-02 7.556629925966262817e-02 8.658000826835632324e-02 8.784077316522598267e-02 4.888464510440826416e-02 4.389379173517227173e-02 4.510805010795593262e-02 9.557615220546722412e-02 3.651016205549240112e-02 5.434020608663558960e-02 9.985280036926269531e-02 4.236025363206863403e-02 1.055048406124114990e-01 5.154451727867126465e-02 4.267632588744163513e-02 4.024444520473480225e-02 2.266468293964862823e-02 2.231945842504501343e-02 3.802761062979698181e-02 5.697079002857208252e-02 6.395846605300903320e-02 3.466119989752769470e-02 4.156379774212837219e-02 1.927328109741210938e-02 3.145374730229377747e-02 4.359382018446922302e-02 1.817680522799491882e-02 8.583160117268562317e-03 1.670873165130615234e-02 6.423840299248695374e-03 3.858314827084541321e-03 1.412518788129091263e-02 1.523382216691970825e-02 2.014313079416751862e-02 1.026818063110113144e-02 3.910266980528831482e-02 2.295634523034095764e-02 2.107660472393035889e-02 4.702333826571702957e-03 3.108414821326732635e-02 2.675544656813144684e-02 6.552462000399827957e-03 2.056577056646347046e-02 1.470937579870223999e-02 1.947347447276115417e-02 2.792074345052242279e-02 1.447926647961139679e-02 1.661931164562702179e-02 3.432303071022033691e-01 4.739626348018646240e-01 6.012281179428100586e-01 6.063613891601562500e-01 5.195446014404296875e-01 1.496683955192565918e-01 1.788153648376464844e-01 1.141873449087142944e-01 7.079616189002990723e-02 1.362865418195724487e-02 3.667946532368659973e-02 7.847028970718383789e-02 4.651970788836479187e-02 1.170562952756881714e-02
7.639102637767791748e-02 3.255216479301452637e-01 2.756161093711853027e-01 3.327470123767852783e-01 3.304804265499114990e-01 1.603400707244873047e-01 9.920179098844528198e-02 1.004257053136825562e-01 9.099263697862625122e-02 9.028364717960357666e-02 1.109814569354057312e-01 9.086980670690536499e-02 4.981995001435279846e-02 3.690521046519279480e-02 4.870092496275901794e-02 8.400549739599227905e-02 1.247411966323852539e-01 5.217371881008148193e-02 1.501099169254302979e-01 2.189023494720458984e-01 3.920449614524841309e-01 2.910724282264709473e-01 1.781824380159378052e-01 1.365768164396286011e-01 9.830164909362792969e-02 3.434770405292510986e-01 2.028344273567199707e-01 1.866611838340759277e-01 1.440518498420715332e-01 1.664611995220184326e-01 1.483232378959655762e-01 1.147604361176490784e-01 1.897466629743576050e-01 2.269339561462402344e-01 1.764041483402252197e-01 1.589018851518630981e-01 1.135056614875793457e-01 4.819913208484649658e-02 9.204561263322830200e-02 1.531680766493082047e-02 2.770154364407062531e-02 2.777892909944057465e-02 3.914647176861763000e-02 3.000653907656669617e-02 1.067641749978065491e-01 3.934881091117858887e-02 2.618046663701534271e-02 3.688179701566696167e-02 5.502690747380256653e-02 4.820639640092849731e-02 3.811636567115783691e-02 3.754516318440437317e-02 3.653665632009506226e-02 3.200729936361312866e-02 5.523013323545455933e-02 3.380678221583366394e-02 6.796143949031829834e-02 7.706493884325027466e-02 1.072309315204620361e-01 3.119833022356033325e-02 2.462884411215782166e-02 2.628285437822341919e-02 4.508608207106590271e-02 5.603773519396781921e-02 3.218029439449310303e-02 2.792336605489253998e-02 6.850366294384002686e-02 3.137511014938354492e-02 4.666580259799957275e-02 3.673012182116508484e-02 2.899685688316822052e-02 3.897716104984283447e-02 3.069961629807949066e-02 2.284167334437370300e-02 3.840934485197067261e-02 3.780641779303550720e-02 2.916356548666954041e-02 5.190977826714515686e-02 2.206487394869327545e-02 4.726579785346984863e-02 2.986161783337593079e-02 3.522198274731636047e-02 2.706102840602397919e-02 2.536724507808685303e-02 3.180616348981857300e-02 2.469750680029392242e-02 1.778433844447135925e-02 1.747330278158187866e-02 8.751422166824340820e-03 1.176228467375040054e-02 8.765348196029663086e-01 9.104963541030883789e-01 9.771010279655456543e-01 8.502798676490783691e-01 8.102870583534240723e-01 5.924176573753356934e-01 4.755954742431640625e-01 7.930861413478851318e-02 7.004027813673019409e-02 2.525025606155395508e-02 4.230866208672523499e-02 5.715933442115783691e-02 3.187055140733718872e-02 3.201194852590560913e-02
1.125915944576263428e-01 2.882749438285827637e-01 1.618997454643249512e-01 1.336909979581832886e-01 2.739128470420837402e-01 5.334960296750068665e-02 4.520542547106742859e-02 6.819214671850204468e-02 7.880748063325881958e-02 3.218093514442443848e-02 5.114267021417617798e-02 2.561187371611595154e-02 1.797930523753166199e-02 2.032059803605079651e-02 2.424825541675090790e-02 3.659448400139808655e-02 5.678599327802658081e-02 4.772391915321350098e-02 1.089414134621620178e-01 1.329208463430404663e-01 3.098284006118774414e-01 1.463911086320877075e-01 7.093425095081329346e-02 5.272010341286659241e-02 1.091336533427238464e-01 1.785566061735153198e-01 1.760448217391967773e-01 6.366313248872756958e-02 4.574752971529960632e-02 4.257533326745033264e-02 2.180947922170162201e-02 2.705215848982334137e-02 4.550926759839057922e-02 6.241346895694732666e-02 4.129856079816818237e-02 4.545677825808525085e-02 1.645013503730297089e-02 3.604005277156829834e-02 1.620729640126228333e-02 2.659911289811134338e-02 1.906273141503334045e-02 2.423916943371295929e-02 3.326893970370292664e-02 3.758171200752258301e-02 1.394626647233963013e-01 5.566010251641273499e-02 2.405579574406147003e-02 5.521891266107559204e-02 3.153641149401664734e-02 3.744563832879066467e-02 4.291067644953727722e-02 2.863816916942596436e-02 2.755114622414112091e-02 4.120584577322006226e-02 1.605950146913528442e-01 7.966128736734390259e-02 2.783262729644775391e-02 4.133991152048110962e-02 6.578405946493148804e-02 5.604797601699829102e-02 8.791514486074447632e-02 5.072983726859092712e-02 7.341448217630386353e-02 4.094770550727844238e-02 2.370735071599483490e-02 5.735492706298828125e-02 1.009268220514059067e-02 1.396658085286617279e-02 2.818311378359794617e-02 6.028191186487674713e-03 1.942542381584644318e-02 1.844210363924503326e-02 2.369059622287750244e-02 2.845804020762443542e-02 2.490041963756084442e-02 1.232863124459981918e-02 1.738166622817516327e-02 3.413149714469909668e-02 2.515908144414424896e-02 2.711804583668708801e-02 2.352805435657501221e-02 3.265685588121414185e-02 2.566664107143878937e-02 8.233293890953063965e-03 7.182911504060029984e-03 7.730646524578332901e-03 8.277776651084423065e-03 1.261667162179946899e-02 1.817960850894451141e-02 2.359682321548461914e-02 3.780303299427032471e-01 3.545354604721069336e-01 3.244231939315795898e-01 3.261933624744415283e-01 4.623151123523712158e-01 1.446481198072433472e-01 7.256864011287689209e-02 4.623259231448173523e-02 3.892173990607261658e-02 2.572423592209815979e-02 5.827464535832405090e-02 9.787292033433914185e-02 7.092760503292083740e-02 2.186855673789978027e-02
3.697625547647476196e-02 1.796307116746902466e-01 1.727094501256942749e-01 3.152307868003845215e-01 2.221455723047256470e-01 1.200993210077285767e-01 9.339927136898040771e-02 1.927423328161239624e-01 9.932179749011993408e-02 1.631582081317901611e-01 1.356463134288787842e-01 6.740383803844451904e-02 2.716212533414363861e-02 3.905516490340232849e-02 3.602164983749389648e-02 3.552786633372306824e-02 4.628419503569602966e-02 6.786835938692092896e-02 2.369435429573059082e-01 2.471966445446014404e-01 4.963613450527191162e-01 3.412236571311950684e-01 1.592665761709213257e-01 4.437243193387985229e-02 1.119235455989837646e-01 2.537395954132080078e-01 4.282028675079345703e-01 2.720274329185485840e-01 2.283971309661865234e-01 1.826226115226745605e-01 9.400742501020431519e-02 9.266889095306396484e-02 1.472342461347579956e-01 2.481334209442138672e-01 1.680588573217391968e-01 1.794660091400146484e-01 8.523099124431610107e-02 3.405263647437095642e-02 5.744126066565513611e-02 2.489307709038257599e-02 5.098191648721694946e-02 4.893674701452255249e-02 2.383299358189105988e-02 2.648457698523998260e-02 7.116655260324478149e-02 5.118485912680625916e-02 4.455226287245750427e-02 3.732542321085929871e-02 3.977802768349647522e-02 3.919122740626335144e-02 1.688621006906032562e-02 2.008693106472492218e-02 4.641329124569892883e-02 3.522061929106712341e-02 3.186792507767677307e-02 3.484461084008216858e-02 2.193262800574302673e-02 2.111478708684444427e-02 2.053952589631080627e-02 6.838645786046981812e-03 9.399319067597389221e-03 8.782662451267242432e-03 1.371626090258359909e-02 5.454277619719505310e-03 2.595345256850123405e-03 4.058445338159799576e-03 3.851936897262930870e-03 2.277372032403945923e-02 1.354033686220645905e-02 2.952242037281394005e-03 6.823774427175521851e-03 2.373955212533473969e-03 5.349996499717235565e-03 1.318354625254869461e-03 3.102217335253953934e-03 2.576590515673160553e-03 5.227407906204462051e-03 3.516728803515434265e-02 1.557275839149951935e-02 1.548430789262056351e-02 6.701837293803691864e-03 1.546493265777826309e-02 1.444593630731105804e-02 6.030957680195569992e-03 4.383978433907032013e-03 6.148322485387325287e-03 8.968510664999485016e-03 1.314904913306236267e-02 8.594687096774578094e-03 1.687307469546794891e-02 6.925585269927978516e-01 5.926516056060791016e-01 8.124260902404785156e-01 6.334843039512634277e-01 6.501513719558715820e-01 1.967517435550689697e-01 1.854656189680099487e-01 7.094673067331314087e-02 1.716519333422183990e-02 7.132867351174354553e-03 1.767482049763202667e-02 2.462569624185562134e-02 1.285816542804241180e-02 6.288281176239252090e-03
1.704457253217697144e-01 3.342370986938476562e-01 3.043679296970367432e-01 2.633773684501647949e-01 4.835721850395202637e-01 8.030040562152862549e-02 8.694750815629959106e-02 7.187166810035705566e-02 7.989758998155593872e-02 3.853509575128555298e-02 2.215158566832542419e-02 3.342907503247261047e-02 2.333416044712066650e-02 1.592415012419223785e-02 1.997349038720130920e-02 3.591732680797576904e-02 9.837371855974197388e-02 7.318184524774551392e-02 1.007431596517562866e-01 8.093135058879852295e-02 1.336364895105361938e-01 1.336314976215362549e-01 7.390464097261428833e-02 6.425520032644271851e-02 8.075419068336486816e-02 1.969753503799438477e-01 2.501113712787628174e-01 1.337878555059432983e-01 7.328175008296966553e-02 5.934475362300872803e-02 7.798431813716888428e-02 8.266074210405349731e-02 8.786864578723907471e-02 1.409581452608108521e-01 5.650294572114944458e-02 4.872039705514907837e-02 3.217575699090957642e-02 1.163693051785230637e-02 1.100569497793912888e-02 1.906848885118961334e-02 3.236292675137519836e-02 2.864051423966884613e-02 2.308098413050174713e-02 6.932561844587326050e-02 6.563982367515563965e-02 3.103337064385414124e-02 4.277238249778747559e-02 3.197859600186347961e-02 3.209812194108963013e-02 2.717189118266105652e-02 5.597275495529174805e-02 2.698346041142940521e-02 2.281779237091541290e-02 3.120182454586029053e-02 2.259464375674724579e-02 2.916233614087104797e-02 1.947185024619102478e-02 1.564204134047031403e-02 1.891248673200607300e-02 4.815007094293832779e-03 3.455511853098869324e-02 2.606077119708061218e-02 4.363230615854263306e-02 2.461508475244045258e-02 3.153606876730918884e-02 3.797509521245956421e-02 1.346199214458465576e-02 1.799427717924118042e-02 1.367269549518823624e-02 8.257750421762466431e-03 1.071563828736543655e-02 1.038997713476419449e-02 2.247340977191925049e-02 3.682774305343627930e-02 3.692545369267463684e-02 7.503842562437057495e-02 2.533636055886745453e-02 1.129032522439956665e-01 4.068928584456443787e-02 3.526881709694862366e-02 1.314973551779985428e-02 2.208974584937095642e-02 2.464709430932998657e-02 1.394957024604082108e-02 1.354361046105623245e-02 2.413776144385337830e-02 2.697591856122016907e-02 2.479928545653820038e-02 2.314910292625427246e-02 3.301320225000381470e-02 3.337941765785217285e-01 6.135595440864562988e-01 5.664352774620056152e-01 3.779247105121612549e-01 4.586387872695922852e-01 2.675338387489318848e-01 1.436146646738052368e-01 1.280059665441513062e-01 3.743049129843711853e-02 3.594427555799484253e-02 4.810394346714019775e-02 1.773218363523483276e-01 9.245061874389648438e-02 7.474838942289352417e-02
6.430242210626602173e-02 3.654347658157348633e-01 3.097662329673767090e-01 2.839296460151672363e-01 2.259149998426437378e-01 5.645506829023361206e-02 5.941612273454666138e-02 9.484401345252990723e-02 5.474337190389633179e-02 5.954470112919807434e-02 5.082502961158752441e-02 4.660841822624206543e-02 3.188743069767951965e-02 3.460456430912017822e-02 2.759609185159206390e-02 3.646277636289596558e-02 7.131896913051605225e-02 1.517998725175857544e-01 1.627560257911682129e-01 3.366576135158538818e-01 6.551703214645385742e-01 2.577413022518157959e-01 2.398162633180618286e-01 1.145964041352272034e-01 1.227232292294502258e-01 4.218597114086151123e-01 2.615838646888732910e-01 1.061135828495025635e-01 1.759441941976547241e-01 7.886371761560440063e-02 1.325703114271163940e-01 1.293441206216812134e-01 1.588592678308486938e-01 3.316716253757476807e-01 1.791057139635086060e-01 1.198156476020812988e-01 1.020929962396621704e-01 5.164152011275291443e-02 8.500792831182479858e-02 5.643484368920326233e-02 6.957299262285232544e-02 1.048296317458152771e-01 9.326124191284179688e-02 6.194257363677024841e-02 7.733637839555740356e-02 7.229995727539062500e-02 3.932043164968490601e-02 4.555518552660942078e-02 4.342921078205108643e-02 9.321580082178115845e-02 3.228382766246795654e-02 5.931764096021652222e-02 1.523845940828323364e-01 5.167949199676513672e-02 7.698170095682144165e-02 5.379266291856765747e-02 4.255445301532745361e-02 8.496984094381332397e-02 6.120662763714790344e-02 1.717007718980312347e-02 3.792946413159370422e-02 4.042018204927444458e-02 5.290131270885467529e-02 3.309167549014091492e-02 6.637317687273025513e-02 6.033768132328987122e-02 3.256875649094581604e-02 3.480218723416328430e-02 1.868378743529319763e-02 5.138555541634559631e-03 1.134536787867546082e-02 4.311400931328535080e-03 7.696327753365039825e-03 1.446811296045780182e-02 1.168922428041696548e-02 1.443698629736900330e-02 7.842380553483963013e-03 3.157383203506469727e-02 1.863504014909267426e-02 1.702440530061721802e-02 4.933250136673450470e-03 2.697195671498775482e-02 2.976421080529689789e-02 6.894973572343587875e-03 1.226050779223442078e-02 1.489744056016206741e-02 1.939162798225879669e-02 3.100011684000492096e-02 1.842989027500152588e-02 2.628935314714908600e-02 3.550186455249786377e-01 5.016263723373413086e-01 6.615139842033386230e-01 6.820214390754699707e-01 4.842036962509155273e-01 2.678802609443664551e-01 2.790979146957397461e-01 1.799714565277099609e-01 6.468779593706130981e-02 1.050105504691600800e-02 2.851905301213264465e-02 5.260055512189865112e-02 4.415101557970046997e-02 1.019855123013257980e-02
1.124986931681632996e-01 2.848576307296752930e-01 3.033215403556823730e-01 3.611535727977752686e-01 4.729098975658416748e-01 1.896980255842208862e-01 1.584293246269226074e-01 1.588273197412490845e-01 1.527551859617233276e-01 1.177371516823768616e-01 1.203061193227767944e-01 9.186646342277526855e-02 7.264785468578338623e-02 4.313315451145172119e-02 5.978100374341011047e-02 5.260482802987098694e-02 9.194226562976837158e-02 5.224332213401794434e-02 1.619965136051177979e-01 2.306313663721084595e-01 3.987866640090942383e-01 2.685014009475708008e-01 1.353218853473663330e-01 1.110739558935165405e-01 7.483475655317306519e-02 3.005826473236083984e-01 2.168983519077301025e-01 1.773063838481903076e-01 1.639023572206497192e-01 1.315093785524368286e-01 9.697233885526657104e-02 7.254638522863388062e-02 5.291424691677093506e-02 8.197009563446044922e-02 8.743557333946228027e-02 6.202675774693489075e-02 1.051203981041908264e-01 4.171590134501457214e-02 7.281713932752609253e-02 1.402978785336017609e-02 2.573277428746223450e-02 2.625241130590438843e-02 2.644224464893341064e-02 6.521350890398025513e-02 1.046648472547531128e-01 6.460744142532348633e-02 5.165537819266319275e-02 4.371669888496398926e-02 6.086503341794013977e-02 4.955615475773811340e-02 4.237712547183036804e-02 5.460855364799499512e-02 2.671058289706707001e-02 3.376218676567077637e-02 7.727986574172973633e-02 4.735033959150314331e-02 2.805632911622524261e-02 3.542200103402137756e-02 5.528676137328147888e-02 1.328509021550416946e-02 2.294620871543884277e-02 4.497102275490760803e-02 8.265714347362518311e-02 7.437340915203094482e-02 4.172964021563529968e-02 3.451493382453918457e-02 5.668849870562553406e-02 5.754219368100166321e-02 2.888558991253376007e-02 1.782842911779880524e-02 1.801904477179050446e-02 2.412083372473716736e-02 1.564952544867992401e-02 3.310958668589591980e-02 5.206091701984405518e-02 3.980689868330955505e-02 6.118562445044517517e-02 4.669872298836708069e-02 1.967317052185535431e-02 2.995269000530242920e-02 2.446752786636352539e-02 3.400736674666404724e-02 2.900516986846923828e-02 2.218137122690677643e-02 1.747094653546810150e-02 1.881359145045280457e-02 1.882240176200866699e-02 1.716922409832477570e-02 1.313367579132318497e-02 1.199821196496486664e-02 8.539851307868957520e-01 9.003304839134216309e-01 9.724615812301635742e-01 8.900936245918273926e-01 8.775813579559326172e-01 5.608591437339782715e-01 4.204983115196228027e-01 7.642073929309844971e-02 4.699257761240005493e-02 3.425490111112594604e-02 5.843276157975196838e-02 6.830027699470520020e-02 2.521651424467563629e-02 3.636773303151130676e-02
6.002549454569816589e-02 2.619325518608093262e-01 1.476875692605972290e-01 4.051440954208374023e-01 3.419510722160339355e-01 5.383513122797012329e-02 4.801061004400253296e-02 6.262902170419692993e-02 5.091218650341033936e-02 3.005178458988666534e-02 4.403938353061676025e-02 2.788351476192474365e-02 2.410072833299636841e-02 2.536753192543983459e-02 2.904910221695899963e-02 4.568551853299140930e-02 6.431201845407485962e-02 1.201630011200904846e-01 1.227583140134811401e-01 1.589082628488540649e-01 3.021165430545806885e-01 2.432194799184799194e-01 1.548675596714019775e-01 6.592897325754165649e-02 1.274141073226928711e-01 8.125787228345870972e-02 1.178551912307739258e-01 3.523409739136695862e-02 4.314926639199256897e-02 2.996946685016155243e-02 2.804690040647983551e-02 4.050449281930923462e-02 5.481051281094551086e-02 1.376974433660507202e-01 6.994252651929855347e-02 7.659012824296951294e-02 5.193410813808441162e-02 3.115265257656574249e-02 3.661514818668365479e-02 2.500088885426521301e-02 3.197913989424705505e-02 3.879443183541297913e-02 3.042047470808029175e-02 2.578143216669559479e-02 9.473650902509689331e-02 5.198720470070838928e-02 2.362162061035633087e-02 2.807690948247909546e-02 4.292141646146774292e-02 4.216618835926055908e-02 3.921341150999069214e-02 3.791501373052597046e-02 4.620161652565002441e-02 7.207880169153213501e-02 8.491514623165130615e-02 3.182558342814445496e-02 3.436360880732536316e-02 5.452632904052734375e-02 5.402253568172454834e-02 3.898469731211662292e-02 7.146321237087249756e-02 7.872304320335388184e-02 7.574739307165145874e-02 5.705878511071205139e-02 6.413696706295013428e-02 3.519187867641448975e-02 5.523671582341194153e-02 2.654907852411270142e-02 3.124748915433883667e-02 2.433441765606403351e-02 3.342679515480995178e-02 6.865563988685607910e-02 2.671394310891628265e-02 4.289567470550537109e-02 2.169097401201725006e-02 1.329224277287721634e-02 2.072739414870738983e-02 2.941522002220153809e-02 1.793656125664710999e-02 2.512278780341148376e-02 2.451278455555438995e-02 1.999911107122898102e-02 1.633041352033615112e-02 5.256654229015111923e-03 4.098812118172645569e-03 4.751124419271945953e-03 6.040335167199373245e-03 6.409952882677316666e-03 1.313228532671928406e-02 1.458607334643602371e-02 2.046684026718139648e-01 3.698496818542480469e-01 3.770663142204284668e-01 1.881786733865737915e-01 4.630728960037231445e-01 1.451874822378158569e-01 5.257757380604743958e-02 8.235358446836471558e-02 4.425739496946334839e-02 1.238913368433713913e-02 6.385758519172668457e-02 7.333156466484069824e-02 6.342479586601257324e-02 1.571583747863769531e-02
5.595368519425392151e-02 1.557183265686035156e-01 1.493092328310012817e-01 1.880405098199844360e-01 1.879952251911163330e-01 1.006521731615066528e-01 1.147940605878829956e-01 1.302947849035263062e-01 1.114252284169197083e-01 1.000414341688156128e-01 9.053479880094528198e-02 5.633591488003730774e-02 2.033023536205291748e-02 2.632292173802852631e-02 1.844825595617294312e-02 2.835030108690261841e-02 4.278733208775520325e-02 6.166537851095199585e-02 2.340190112590789795e-01 2.572936415672302246e-01 5.554317235946655273e-01 2.737447619438171387e-01 1.321748495101928711e-01 5.126841738820075989e-02 1.166713982820510864e-01 2.727430760860443115e-01 3.950694203376770020e-01 3.214927613735198975e-01 2.220672219991683960e-01 2.081119120121002197e-01 1.162543371319770813e-01 7.938141375780105591e-02 1.474033743143081665e-01 3.195811212062835693e-01 2.046637237071990967e-01 2.125220894813537598e-01 1.114176511764526367e-01 5.867710337042808533e-02 9.540932625532150269e-02 3.770612925291061401e-02 5.001182854175567627e-02 6.762634962797164917e-02 3.703130409121513367e-02 2.538760006427764893e-02 1.482935994863510132e-01 7.239557802677154541e-02 4.447335004806518555e-02 4.416330903768539429e-02 3.403671085834503174e-02 3.312174603343009949e-02 1.951466873288154602e-02 2.277991548180580139e-02 4.390897229313850403e-02 2.721300534904003143e-02 4.196757450699806213e-02 3.267554566264152527e-02 2.423545159399509430e-02 1.527023129165172577e-02 3.596475347876548767e-02 1.165541168302297592e-02 9.931597858667373657e-03 1.048626471310853958e-02 9.594057686626911163e-03 5.872627254575490952e-03 2.930995775386691093e-03 2.529458841308951378e-03 5.759512074291706085e-03 2.969674021005630493e-02 2.224051207304000854e-02 9.127315133810043335e-03 9.970217943191528320e-03 1.317525375634431839e-02 1.336510386317968369e-02 2.801105612888932228e-03 7.426167838275432587e-03 3.701485926285386086e-03 5.476248450577259064e-03 4.663429781794548035e-02 2.747231535613536835e-02 1.107473019510507584e-02 5.706110037863254547e-03 1.781549304723739624e-02 1.116889528930187225e-02 8.797497488558292389e-03 6.470447406172752380e-03 4.784123040735721588e-03 1.118267048150300980e-02 1.205376163125038147e-02 8.316380903124809265e-03 1.686128415167331696e-02 6.784049868583679199e-01 6.607615351676940918e-01 8.426066040992736816e-01 7.090134620666503906e-01 6.502961516380310059e-01 2.465577870607376099e-01 2.634021937847137451e-01 5.359846726059913635e-02 2.405573055148124695e-02 8.155400864779949188e-03 2.485829778015613556e-02 1.625771261751651764e-02 1.411007065325975418e-02 9.398573078215122223e-03
7.950445264577865601e-02 4.563202261924743652e-01 3.139202892780303955e-01 4.183649122714996338e-01 2.010562270879745483e-01 3.724786639213562012e-02 4.330585896968841553e-02 5.694991722702980042e-02 3.399034217000007629e-02 4.279000684618949890e-02 4.407079145312309265e-02 3.145901486277580261e-02 2.306272834539413452e-02 2.035093493759632111e-02 2.644764631986618042e-02 2.772261947393417358e-02 7.391595095396041870e-02 1.157090514898300171e-01 2.012486308813095093e-01 1.274843662977218628e-01 2.068955898284912109e-01 1.991128325462341309e-01 4.678011685609817505e-02 5.685738101601600647e-02 9.382827579975128174e-02 1.485324800014495850e-01 2.358245849609375000e-01 1.105238273739814758e-01 5.649448186159133911e-02 5.206351727247238159e-02 3.050069324672222137e-02 3.171444311738014221e-02 4.049589857459068298e-02 6.476392596960067749e-02 2.696278132498264313e-02 1.888550445437431335e-02 1.957150362432003021e-02 9.429459460079669952e-03 9.739704430103302002e-03 1.298418268561363220e-02 1.076634507626295090e-02 2.121946960687637329e-02 3.245065733790397644e-02 6.181626766920089722e-02 1.102351844310760498e-01 3.471256047487258911e-02 2.775893546640872955e-02 3.364977613091468811e-02 3.654505684971809387e-02 1.716422848403453827e-02 3.008722513914108276e-02 2.630046755075454712e-02 1.749005354940891266e-02 2.911812067031860352e-02 3.055965341627597809e-02 1.428427733480930328e-02 1.648437790572643280e-02 9.819483384490013123e-03 1.979768089950084686e-02 7.268042769283056259e-03 3.570704162120819092e-02 2.957991324365139008e-02 2.980973757803440094e-02 2.527726627886295319e-02 3.739322721958160400e-02 3.420405462384223938e-02 1.807690225541591644e-02 4.274972900748252869e-02 3.226681426167488098e-02 1.884287782013416290e-02 2.461205236613750458e-02 5.124308541417121887e-02 2.127537876367568970e-02 6.314933300018310547e-02 1.749496906995773315e-01 1.406940817832946777e-01 3.445762768387794495e-02 1.013623997569084167e-01 5.534042045474052429e-02 5.237875133752822876e-02 1.342884916812181473e-02 3.576379641890525818e-02 3.438690677285194397e-02 1.983615569770336151e-02 1.403178088366985321e-02 1.832575164735317230e-02 2.182896435260772705e-02 2.874495647847652435e-02 2.871512249112129211e-02 3.492110967636108398e-02 3.372107446193695068e-01 6.366643309593200684e-01 4.148603677749633789e-01 4.778383076190948486e-01 4.264928698539733887e-01 2.060474753379821777e-01 2.044471353292465210e-01 1.030448749661445618e-01 1.032580509781837463e-01 3.908696025609970093e-02 6.986071169376373291e-02 2.056104689836502075e-01 7.836502790451049805e-02 5.303740501403808594e-02
