9.047017097473144531e-01 9.083896875381469727e-01 9.294865727424621582e-01 9.360696673393249512e-01 9.335038065910339355e-01 9.862480759620666504e-01 9.812799692153930664e-01 9.578146934509277344e-01 8.334225416183471680e-01 8.627438545227050781e-01 9.644843935966491699e-01 8.141729831695556641e-01 6.421485543251037598e-01 7.767938971519470215e-01 6.898930668830871582e-01 8.664001226425170898e-01 8.266541957855224609e-01 9.235329031944274902e-01 9.586546421051025391e-01 8.544104695320129395e-01 9.372624754905700684e-01 9.721738100051879883e-01 9.695101380348205566e-01 9.662974476814270020e-01 9.263019561767578125e-01 9.938973784446716309e-01 9.986720085144042969e-01 9.924668669700622559e-01 9.867967367172241211e-01 9.962724447250366211e-01 9.929013848304748535e-01 9.936561584472656250e-01 9.961550831794738770e-01 9.947699904441833496e-01 9.935767054557800293e-01 9.802890419960021973e-01 9.653097987174987793e-01 8.973608016967773438e-01 9.686494469642639160e-01 9.912697076797485352e-01 9.654782414436340332e-01 9.961166381835937500e-01 9.979125857353210449e-01 9.930328130722045898e-01 9.971555471420288086e-01 9.881452322006225586e-01 9.964556694030761719e-01
9.013216495513916016e-01 9.656952023506164551e-01 8.794187307357788086e-01 9.160712361335754395e-01 9.801805615425109863e-01 9.949629306793212891e-01 9.971597194671630859e-01 9.980818033218383789e-01 9.895634055137634277e-01 9.516537785530090332e-01 9.944380521774291992e-01 9.404815435409545898e-01 8.238363862037658691e-01 9.130283594131469727e-01 9.158967733383178711e-01 9.155375361442565918e-01 7.538050413131713867e-01 8.483899831771850586e-01 9.426232576370239258e-01 9.314990043640136719e-01 8.200424909591674805e-01 9.483645558357238770e-01 9.461496472358703613e-01 9.859595298767089844e-01 9.214803576469421387e-01 9.837478995323181152e-01 9.898556470870971680e-01 9.751234650611877441e-01 9.041940569877624512e-01 9.802632927894592285e-01 9.245762228965759277e-01 9.480593204498291016e-01 9.813070297241210938e-01 9.739618897438049316e-01 9.829612374305725098e-01 9.749218821525573730e-01 9.653749465942382812e-01 9.236372113227844238e-01 9.615723490715026855e-01 9.826768040657043457e-01 9.065495133399963379e-01 9.962139725685119629e-01 9.986560344696044922e-01 9.987673759460449219e-01 9.978133440017700195e-01 9.949697852134704590e-01 9.951390027999877930e-01
9.468780755996704102e-01 9.755604267120361328e-01 9.589782953262329102e-01 9.125826954841613770e-01 9.483281970024108887e-01 9.858365058898925781e-01 9.848985075950622559e-01 9.886747002601623535e-01 9.662731885910034180e-01 9.468671679496765137e-01 9.945899248123168945e-01 9.430567026138305664e-01 9.046411514282226562e-01 9.359134435653686523e-01 8.192560076713562012e-01 9.482924342155456543e-01 8.180757761001586914e-01 8.863604068756103516e-01 9.656841754913330078e-01 9.599588513374328613e-01 8.987384438514709473e-01 9.586338400840759277e-01 9.456256031990051270e-01 9.269485473632812500e-01 7.749884724617004395e-01 9.638631343841552734e-01 9.873127341270446777e-01 9.875106811523437500e-01 9.632026553153991699e-01 9.861842989921569824e-01 9.939702749252319336e-01 9.777482748031616211e-01 9.810693264007568359e-01 9.477829337120056152e-01 9.735356569290161133e-01 9.647722840309143066e-01 9.648866653442382812e-01 9.073675274848937988e-01 9.565138220787048340e-01 9.872150421142578125e-01 9.230731129646301270e-01 9.979035854339599609e-01 9.993755221366882324e-01 9.981563687324523926e-01 9.980586171150207520e-01 9.937345385551452637e-01 9.981156587600708008e-01
9.169845581054687500e-01 9.884958267211914062e-01 8.815498352050781250e-01 9.442972540855407715e-01 9.681042432785034180e-01 9.943578839302062988e-01 9.960141181945800781e-01 9.893617033958435059e-01 9.344248771667480469e-01 8.024923205375671387e-01 9.731326699256896973e-01 8.939984440803527832e-01 7.574406862258911133e-01 9.487774372100830078e-01 9.292963147163391113e-01 9.212143421173095703e-01 8.687613010406494141e-01 9.468785524368286133e-01 9.832006692886352539e-01 9.504331946372985840e-01 9.091103076934814453e-01 9.808713793754577637e-01 9.759681224822998047e-01 9.777736663818359375e-01 9.940921664237976074e-01 9.969226717948913574e-01 9.955781102180480957e-01 9.948539137840270996e-01 9.518401026725769043e-01 9.938423633575439453e-01 9.735217094421386719e-01 9.924995303153991699e-01 9.963338375091552734e-01 9.944965243339538574e-01 9.977837204933166504e-01 9.780323505401611328e-01 9.750832319259643555e-01 9.515514373779296875e-01 9.599761962890625000e-01 9.727095365524291992e-01 9.122548103332519531e-01 9.893107414245605469e-01 9.767930507659912109e-01 9.462214708328247070e-01 9.785875678062438965e-01 9.807466864585876465e-01 9.975380897521972656e-01
8.927432298660278320e-01 9.417495727539062500e-01 9.033514261245727539e-01 9.301469326019287109e-01 9.051738381385803223e-01 9.618365168571472168e-01 9.711550474166870117e-01 9.884491562843322754e-01 9.385393261909484863e-01 9.486390352249145508e-01 9.871867895126342773e-01 9.639114141464233398e-01 8.131471276283264160e-01 8.072751164436340332e-01 8.622224330902099609e-01 9.237522482872009277e-01 8.484929800033569336e-01 9.524066448211669922e-01 9.452332854270935059e-01 8.645084500312805176e-01 8.126542568206787109e-01 9.257578253746032715e-01 9.098660945892333984e-01 9.001104235649108887e-01 8.144486546516418457e-01 9.196074604988098145e-01 9.492669105529785156e-01 9.579541087150573730e-01 8.580923676490783691e-01 9.570261836051940918e-01 8.669531941413879395e-01 8.543750643730163574e-01 9.108633399009704590e-01 7.913165092468261719e-01 9.537234306335449219e-01 8.722929358482360840e-01 9.266243577003479004e-01 9.170697927474975586e-01 9.631425738334655762e-01 9.558109641075134277e-01 9.473093152046203613e-01 9.962977766990661621e-01 9.980199337005615234e-01 9.983539581298828125e-01 9.980869293212890625e-01 9.906823635101318359e-01 9.949156045913696289e-01
9.509118795394897461e-01 8.984674811363220215e-01 9.343715310096740723e-01 9.488671422004699707e-01 9.115725755691528320e-01 9.862506389617919922e-01 9.793842434883117676e-01 9.502880573272705078e-01 8.255428075790405273e-01 8.379978537559509277e-01 9.662488102912902832e-01 8.645725846290588379e-01 6.233467459678649902e-01 8.387100696563720703e-01 6.663400530815124512e-01 9.426521658897399902e-01 8.803145289421081543e-01 9.348649978637695312e-01 9.641748070716857910e-01 8.711527585983276367e-01 9.666493535041809082e-01 9.675912857055664062e-01 9.486408233642578125e-01 9.445056319236755371e-01 9.354736208915710449e-01 9.917125701904296875e-01 9.975392818450927734e-01 9.935061931610107422e-01 9.769337773323059082e-01 9.953356385231018066e-01 9.910174608230590820e-01 9.941887855529785156e-01 9.936813116073608398e-01 9.950534701347351074e-01 9.941965341567993164e-01 9.805903434753417969e-01 9.534510374069213867e-01 9.143754243850708008e-01 9.749055504798889160e-01 9.925211071968078613e-01 9.608076810836791992e-01 9.977989792823791504e-01 9.917572140693664551e-01 9.855360388755798340e-01 9.938388466835021973e-01 9.841214418411254883e-01 9.965799450874328613e-01
8.683447241783142090e-01 9.682899713516235352e-01 9.420635700225830078e-01 9.379049539566040039e-01 9.789770841598510742e-01 9.903053045272827148e-01 9.963316321372985840e-01 9.973132014274597168e-01 9.947621226310729980e-01 9.722823500633239746e-01 9.934918284416198730e-01 9.690662622451782227e-01 8.880702853202819824e-01 9.239026904106140137e-01 9.204446673393249512e-01 9.067252874374389648e-01 6.387594342231750488e-01 8.495895266532897949e-01 9.301990866661071777e-01 9.602717757225036621e-01 8.367277979850769043e-01 9.516882896423339844e-01 8.554462194442749023e-01 9.660347104072570801e-01 9.585359096527099609e-01 9.920978546142578125e-01 9.864116907119750977e-01 9.662967920303344727e-01 9.020009636878967285e-01 9.758514165878295898e-01 9.525216817855834961e-01 9.522970914840698242e-01 9.861066341400146484e-01 9.611024856567382812e-01 9.813389778137207031e-01 9.460686445236206055e-01 9.422401785850524902e-01 8.800784945487976074e-01 9.772766828536987305e-01 9.674797058105468750e-01 9.309049844741821289e-01 9.977192282676696777e-01 9.992958307266235352e-01 9.992940425872802734e-01 9.982796907424926758e-01 9.940183162689208984e-01 9.946100711822509766e-01
9.691316485404968262e-01 9.720596075057983398e-01 9.686844944953918457e-01 9.263545274734497070e-01 9.437469244003295898e-01 9.803531169891357422e-01 9.872300028800964355e-01 9.931188821792602539e-01 9.830736517906188965e-01 9.620556831359863281e-01 9.924724102020263672e-01 9.602487087249755859e-01 8.816864490509033203e-01 9.094425439834594727e-01 8.127862215042114258e-01 9.341837763786315918e-01 8.581102490425109863e-01 9.190668463706970215e-01 9.537038207054138184e-01 9.572659730911254883e-01 9.172695279121398926e-01 9.645572900772094727e-01 9.710379838943481445e-01 9.385187029838562012e-01 7.353483438491821289e-01 9.659163951873779297e-01 9.764567613601684570e-01 9.795964956283569336e-01 9.480363726615905762e-01 9.915019273757934570e-01 9.814847707748413086e-01 9.768498539924621582e-01 9.828122258186340332e-01 9.729384183883666992e-01 9.878653883934020996e-01 9.719088077545166016e-01 9.715965390205383301e-01 9.062674045562744141e-01 9.858145117759704590e-01 9.917810559272766113e-01 9.486975669860839844e-01 9.983306527137756348e-01 9.987797141075134277e-01 9.972867965698242188e-01 9.981332421302795410e-01 9.917635917663574219e-01 9.961751699447631836e-01
9.588606953620910645e-01 9.875055551528930664e-01 8.428549766540527344e-01 9.139651656150817871e-01 9.459459781646728516e-01 9.966378211975097656e-01 9.955782294273376465e-01 9.971914887428283691e-01 9.655579328536987305e-01 8.432644009590148926e-01 9.815390706062316895e-01 9.207260608673095703e-01 8.120876550674438477e-01 9.220284223556518555e-01 9.086853861808776855e-01 9.110462665557861328e-01 8.943918943405151367e-01 9.561898708343505859e-01 9.760677218437194824e-01 9.450357556343078613e-01 9.368467330932617188e-01 9.583072662353515625e-01 9.777177572250366211e-01 9.619758129119873047e-01 9.852253794670104980e-01 9.967964291572570801e-01 9.965701103210449219e-01 9.916852712631225586e-01 9.363270998001098633e-01 9.908180236816406250e-01 9.790918231010437012e-01 9.884068369865417480e-01 9.947813153266906738e-01 9.880743622779846191e-01 9.968559741973876953e-01 9.759891033172607422e-01 9.586331844329833984e-01 9.558325409889221191e-01 9.764343500137329102e-01 9.812759160995483398e-01 8.821743130683898926e-01 9.859195947647094727e-01 9.618598818778991699e-01 9.603597521781921387e-01 9.805173277854919434e-01 9.768309593200683594e-01 9.927414655685424805e-01
8.456517457962036133e-01 8.987029194831848145e-01 9.396333694458007812e-01 9.281283617019653320e-01 9.352994561195373535e-01 9.698615670204162598e-01 9.713495969772338867e-01 9.903268218040466309e-01 9.604408144950866699e-01 9.423599839210510254e-01 9.825860261917114258e-01 9.808442592620849609e-01 7.843943834304809570e-01 8.429484963417053223e-01 8.858355879783630371e-01 9.265133142471313477e-01 8.483330607414245605e-01 9.379693865776062012e-01 9.533813595771789551e-01 9.059227108955383301e-01 8.843535184860229492e-01 9.274879097938537598e-01 9.032804965972900391e-01 8.737149238586425781e-01 8.420363068580627441e-01 9.527982473373413086e-01 9.482031464576721191e-01 9.670807123184204102e-01 9.158043861389160156e-01 9.652773737907409668e-01 8.751937747001647949e-01 9.254965186119079590e-01 9.402692317962646484e-01 8.166496157646179199e-01 9.647652506828308105e-01 8.949152231216430664e-01 9.221728444099426270e-01 8.273422122001647949e-01 9.539996981620788574e-01 9.643688797950744629e-01 9.372841715812683105e-01 9.974836707115173340e-01 9.968103766441345215e-01 9.985038042068481445e-01 9.987512826919555664e-01 9.877855777740478516e-01 9.964314699172973633e-01
