0.0115799708292, 0.0
0.0082716923207, 0.0
0.0373847410083, 0.0
0.0521467812359, 1.0
0.138359218836, 1.0
0.0860433131456, 1.0
0.0937899872661, 1.0
0.282761454582, 1.0
0.366952747107, 1.0
0.411026299, 1.0
0.949712812901, 1.0
0.754112184048, 1.0
0.597970306873, 1.0
0.769167482853, 1.0
0.794605433941, 1.0
0.857007741928, 1.0
0.815081119537, 1.0
0.820430457592, 1.0
0.648313641548, 1.0
0.641619086266, 1.0
0.758087396622, 1.0
0.189971253276, 1.0
0.180098280311, 1.0
0.565383255482, 1.0
0.325164794922, 1.0
0.121972858906, 1.0
0.096215352416, 1.0
0.172504454851, 1.0
0.0440018475056, 1.0
0.0372980237007, 1.0
0.315350413322, 1.0
0.492631316185, 1.0
0.199920699, 1.0
0.144334092736, 1.0
0.189818695188, 1.0
0.175979316235, 1.0
0.165754511952, 1.0
0.102283403277, 1.0
0.107152275741, 1.0
0.111960068345, 1.0
0.171343922615, 1.0
0.154872685671, 1.0
0.193246468902, 1.0
0.179026737809, 1.0
0.202939882874, 1.0
0.471443861723, 1.0
0.472944647074, 1.0
0.629788517952, 1.0
0.825339913368, 1.0
0.970169007778, 1.0
0.978465378284, 1.0
0.991318643093, 1.0
0.981467783451, 1.0
0.984919309616, 1.0
0.983108818531, 1.0
0.913150310516, 1.0
0.892410159111, 1.0
0.904840528965, 1.0
0.797346711159, 1.0
0.809577405453, 1.0
