1.573498547077178955e-01 1.847419887781143188e-01 1.944219172000885010e-01 1.446710228919982910e-01 2.005999833345413208e-01 1.761411726474761963e-01 2.374898493289947510e-01 4.244739115238189697e-01 6.991513371467590332e-01 5.278538167476654053e-02 1.126875355839729309e-01 3.521821647882461548e-02 1.448520421981811523e-01 4.114840328693389893e-01 1.659699976444244385e-01 3.816783055663108826e-02 1.292712688446044922e-01 1.796102225780487061e-01 1.013217642903327942e-01 7.387844920158386230e-01 6.558546423912048340e-01 7.887567877769470215e-01 8.440914750099182129e-01 8.182158470153808594e-01 6.990817189216613770e-01 6.358721852302551270e-01 8.152243494987487793e-01 6.646789312362670898e-01 4.727458953857421875e-02 3.697057813405990601e-02 8.630125224590301514e-02 3.430971130728721619e-02 2.889103256165981293e-02 2.934565208852291107e-02 9.428421407938003540e-02
1.732813417911529541e-01 2.396330982446670532e-01 2.616314589977264404e-01 2.731350660324096680e-01 2.187202572822570801e-01 2.300294935703277588e-01 3.936759531497955322e-01 4.186466038227081299e-01 3.948459923267364502e-01 3.191265463829040527e-01 1.305850446224212646e-01 1.983179599046707153e-01 4.567700326442718506e-01 4.197688102722167969e-01 1.562969088554382324e-01 4.876601323485374451e-02 1.504615098237991333e-01 9.354344755411148071e-02 2.664104849100112915e-02 2.188277393579483032e-01 2.473614960908889771e-01 3.630496263504028320e-01 9.229936003684997559e-01 8.354859352111816406e-01 4.725081324577331543e-01 8.566546440124511719e-01 8.586596250534057617e-01 3.150429129600524902e-01 8.312023431062698364e-02 3.526329621672630310e-02 8.605115115642547607e-02 3.661398962140083313e-02 6.825656443834304810e-02 7.386393845081329346e-02 2.399738132953643799e-02
3.025432527065277100e-01 3.719717264175415039e-01 4.539542496204376221e-01 2.779560983180999756e-01 2.522993981838226318e-01 2.506184577941894531e-01 2.654058337211608887e-01 5.899223685264587402e-01 6.145099401473999023e-01 2.690127789974212646e-01 1.661510169506072998e-01 2.928093671798706055e-01 1.866751164197921753e-01 3.642643988132476807e-01 2.029747366905212402e-01 5.956859514117240906e-02 5.890729650855064392e-02 2.455477416515350342e-01 8.179364353418350220e-02 4.451359808444976807e-01 4.871844053268432617e-01 5.572460293769836426e-01 7.954326272010803223e-01 6.240016818046569824e-01 5.315791368484497070e-01 6.034473776817321777e-01 5.343381762504577637e-01 6.093375086784362793e-01 3.829420730471611023e-02 5.928444117307662964e-02 6.648588925600051880e-02 1.229073256254196167e-01 5.518246442079544067e-02 4.212851077318191528e-02 3.044393286108970642e-02
4.505750536918640137e-01 4.130837321281433105e-01 4.597964286804199219e-01 2.606420814990997314e-01 1.444798260927200317e-01 1.602715253829956055e-01 3.559542894363403320e-01 4.363622963428497314e-01 2.952613830566406250e-01 1.025462821125984192e-01 7.412525266408920288e-02 1.785436868667602539e-01 1.997261047363281250e-01 6.758301258087158203e-01 2.676062881946563721e-01 7.129080593585968018e-02 1.896300762891769409e-01 8.023191243410110474e-02 5.483811348676681519e-02 5.768316984176635742e-01 6.245304346084594727e-01 5.866247415542602539e-01 8.166955113410949707e-01 8.883970975875854492e-01 7.055970430374145508e-01 8.911535143852233887e-01 9.615989923477172852e-01 7.334369421005249023e-01 1.228025108575820923e-01 4.627482965588569641e-02 1.383037865161895752e-01 1.070565506815910339e-01 9.959407150745391846e-02 5.453740805387496948e-02 4.555065929889678955e-02
1.503869146108627319e-01 2.109398394823074341e-01 2.654467821121215820e-01 1.649868339300155640e-01 1.108996570110321045e-01 2.173808366060256958e-01 1.700724512338638306e-01 5.226267576217651367e-01 5.973799228668212891e-01 4.481934010982513428e-01 3.362655937671661377e-01 3.908574581146240234e-01 4.760093390941619873e-01 4.620648920536041260e-01 5.423610284924507141e-02 2.446313761174678802e-02 1.694905608892440796e-01 9.979559481143951416e-02 9.363421052694320679e-02 2.693948149681091309e-01 7.184242606163024902e-01 7.313940525054931641e-01 7.732045054435729980e-01 9.020822644233703613e-01 7.520560622215270996e-01 6.104901432991027832e-01 3.057777583599090576e-01 4.305942952632904053e-01 1.065424829721450806e-01 4.030758142471313477e-02 1.154741048812866211e-01 4.605783894658088684e-02 3.036828339099884033e-02 2.162730135023593903e-02 5.465583875775337219e-02
2.026754766702651978e-01 1.713268458843231201e-01 2.961962819099426270e-01 1.178396418690681458e-01 1.309558153152465820e-01 1.375227719545364380e-01 2.366925179958343506e-01 4.338515698909759521e-01 5.837149024009704590e-01 5.084073916077613831e-02 4.253350198268890381e-02 3.916852921247482300e-02 9.984106570482254028e-02 3.938466012477874756e-01 1.405256688594818115e-01 4.564978182315826416e-02 1.288750022649765015e-01 1.287215352058410645e-01 8.057749271392822266e-02 7.548849582672119141e-01 7.187839746475219727e-01 7.549042701721191406e-01 8.257657289505004883e-01 7.481225132942199707e-01 7.075629830360412598e-01 7.260830402374267578e-01 8.633937835693359375e-01 5.879253745079040527e-01 5.414143949747085571e-02 3.121570497751235962e-02 9.324713051319122314e-02 3.502187505364418030e-02 2.279273606836795807e-02 2.680659480392932892e-02 9.889227151870727539e-02
1.822586506605148315e-01 3.154887557029724121e-01 3.926566243171691895e-01 2.383367270231246948e-01 2.742332816123962402e-01 3.072908520698547363e-01 4.786010980606079102e-01 3.817831575870513916e-01 5.343360900878906250e-01 5.345836877822875977e-01 1.312599778175354004e-01 2.863055169582366943e-01 2.561553418636322021e-01 5.723256468772888184e-01 1.681702733039855957e-01 6.577898561954498291e-02 1.265865564346313477e-01 8.436416834592819214e-02 2.348745428025722504e-02 1.550199240446090698e-01 1.470757871866226196e-01 4.061071574687957764e-01 7.961257100105285645e-01 8.717505335807800293e-01 4.633028507232666016e-01 7.464918494224548340e-01 7.720156908035278320e-01 2.616395950317382812e-01 6.557945162057876587e-02 3.838435560464859009e-02 6.841092556715011597e-02 3.936394676566123962e-02 6.414346396923065186e-02 4.583191871643066406e-02 3.466327860951423645e-02
4.360322058200836182e-01 3.757167458534240723e-01 3.486115634441375732e-01 2.660962939262390137e-01 2.533019781112670898e-01 1.901383101940155029e-01 3.746585249900817871e-01 4.973580539226531982e-01 6.014215946197509766e-01 1.895122230052947998e-01 1.021601706743240356e-01 1.529210358858108521e-01 1.796011775732040405e-01 3.988414704799652100e-01 2.151719182729721069e-01 6.006237864494323730e-02 5.696200579404830933e-02 1.701100766658782959e-01 5.065517127513885498e-02 2.762117683887481689e-01 4.516081213951110840e-01 5.495800971984863281e-01 7.218396663665771484e-01 6.811396479606628418e-01 6.320713162422180176e-01 6.449367403984069824e-01 6.240263581275939941e-01 5.947564244270324707e-01 3.936798498034477234e-02 4.596799612045288086e-02 9.194527566432952881e-02 6.715605407953262329e-02 4.742622748017311096e-02 4.695951566100120544e-02 3.136363625526428223e-02
3.143658638000488281e-01 3.961515128612518311e-01 3.763590455055236816e-01 2.331190407276153564e-01 1.735082715749740601e-01 1.171825304627418518e-01 2.884005308151245117e-01 4.742774665355682373e-01 2.412577420473098755e-01 1.155431345105171204e-01 9.382651001214981079e-02 2.508124113082885742e-01 3.281281888484954834e-01 5.784827470779418945e-01 2.527468204498291016e-01 5.434370413422584534e-02 2.680378258228302002e-01 6.800129264593124390e-02 5.244829505681991577e-02 5.118931531906127930e-01 5.382972359657287598e-01 5.752936601638793945e-01 8.420569896697998047e-01 8.672620654106140137e-01 7.481330037117004395e-01 8.904375433921813965e-01 9.516281485557556152e-01 7.159865498542785645e-01 1.024576053023338318e-01 5.734341591596603394e-02 1.556805372238159180e-01 1.252299398183822632e-01 9.125329554080963135e-02 5.775430053472518921e-02 5.642417818307876587e-02
2.184055745601654053e-01 2.114847749471664429e-01 2.736427485942840576e-01 1.625795364379882812e-01 1.288036257028579712e-01 2.789795100688934326e-01 1.763062924146652222e-01 5.613192319869995117e-01 6.255008578300476074e-01 3.786153197288513184e-01 2.717657089233398438e-01 3.521712124347686768e-01 3.652482330799102783e-01 3.465116024017333984e-01 1.406497657299041748e-01 2.574800327420234680e-02 1.303495764732360840e-01 8.216905593872070312e-02 1.013626977801322937e-01 2.963120341300964355e-01 6.759879589080810547e-01 7.563863992691040039e-01 8.550351858139038086e-01 8.540800213813781738e-01 6.799868345260620117e-01 5.289283394813537598e-01 2.993333935737609863e-01 3.450092673301696777e-01 9.575304388999938965e-02 3.095089271664619446e-02 1.044792830944061279e-01 4.908407479524612427e-02 4.265527054667472839e-02 2.056740596890449524e-02 6.071776524186134338e-02
