4.838215559720993042e-02 4.863196611404418945e-02 2.708173915743827820e-02 5.164482071995735168e-02 9.078043699264526367e-02 6.875017285346984863e-02 1.580332219600677490e-01 1.855033636093139648e-01 8.552906662225723267e-02 2.848335206508636475e-01 3.566478192806243896e-01 1.364734768867492676e-01 1.778029948472976685e-01 1.088403612375259399e-01 1.124635934829711914e-01 1.455685198307037354e-01 6.513249278068542480e-01 5.305579304695129395e-01 2.971160411834716797e-01 7.495060563087463379e-01 6.273327469825744629e-01 5.385074019432067871e-01 3.037610054016113281e-01 3.841323852539062500e-01 3.760337233543395996e-01 4.575016200542449951e-01 4.501615464687347412e-01 4.109998941421508789e-01 3.887329399585723877e-01 3.261387050151824951e-01
7.236476987600326538e-02 8.716663718223571777e-02 8.833712339401245117e-02 7.078045606613159180e-02 5.709649622440338135e-02 9.282329678535461426e-02 9.229852259159088135e-02 1.166065484285354614e-01 1.505790948867797852e-01 2.392514646053314209e-01 5.141424536705017090e-01 3.543162643909454346e-01 1.587843745946884155e-01 6.473599374294281006e-02 8.182768523693084717e-02 1.165856793522834778e-01 9.131567180156707764e-02 3.004170060157775879e-01 3.569112420082092285e-01 6.715248227119445801e-01 4.930322170257568359e-01 1.735303252935409546e-01 1.636990904808044434e-01 1.181062087416648865e-01 3.746800720691680908e-01 3.786868751049041748e-01 4.768255650997161865e-01 2.975105047225952148e-01 1.653262227773666382e-01 3.050517737865447998e-01
3.308162093162536621e-02 2.435219660401344299e-02 3.519542515277862549e-02 2.866510674357414246e-02 3.279957920312881470e-02 5.641155317425727844e-02 8.356048166751861572e-02 1.810850650072097778e-01 2.224888205528259277e-01 3.888621628284454346e-01 2.933675348758697510e-01 1.227048188447952271e-01 1.101272180676460266e-01 4.584588855504989624e-02 7.100494951009750366e-02 7.101467996835708618e-02 9.889923781156539917e-02 3.625735938549041748e-01 4.200392067432403564e-01 6.032641530036926270e-01 3.848084211349487305e-01 4.269495010375976562e-01 4.456662237644195557e-01 4.044886231422424316e-01 4.162987172603607178e-01 6.288820505142211914e-01 8.864610791206359863e-01 3.199115991592407227e-01 3.210830688476562500e-01 3.203681111335754395e-01
9.106757491827011108e-02 1.030379831790924072e-01 4.933430626988410950e-02 7.527098804712295532e-02 1.401962488889694214e-01 1.225424334406852722e-01 1.647910773754119873e-01 1.897765994071960449e-01 7.806146889925003052e-02 1.109062507748603821e-01 2.997754812240600586e-01 1.889031082391738892e-01 2.234121710062026978e-01 9.138327091932296753e-02 8.198836445808410645e-02 7.073970884084701538e-02 2.973103225231170654e-01 4.014215171337127686e-01 3.299982249736785889e-01 5.419061779975891113e-01 4.043510854244232178e-01 5.100854039192199707e-01 4.820616245269775391e-01 2.572945654392242432e-01 5.061889290809631348e-01 7.607848644256591797e-01 8.985556960105895996e-01 6.084435582160949707e-01 3.699089288711547852e-01 5.543037056922912598e-01
6.239372864365577698e-02 5.971534922719001770e-02 1.088340729475021362e-01 4.102849215269088745e-02 8.029504865407943726e-02 8.145840466022491455e-02 1.021954789757728577e-01 1.060953736305236816e-01 8.942870050668716431e-02 1.886786818504333496e-01 3.803225755691528320e-01 2.598801553249359131e-01 1.344976425170898438e-01 4.890498891472816467e-02 3.872429206967353821e-02 5.187432467937469482e-02 1.380958706140518188e-01 3.106309175491333008e-01 3.840293586254119873e-01 5.633773803710937500e-01 2.272629886865615845e-01 4.904633164405822754e-01 4.509654343128204346e-01 2.623649239540100098e-01 3.245061635971069336e-01 3.329293131828308105e-01 5.503293871879577637e-01 2.869763672351837158e-01 2.556696236133575439e-01 5.782769322395324707e-01
5.645788833498954773e-02 4.002894088625907898e-02 4.127909243106842041e-02 6.095979362726211548e-02 8.715432137250900269e-02 8.159159868955612183e-02 1.687403172254562378e-01 1.606583446264266968e-01 1.275466531515121460e-01 3.056623637676239014e-01 3.206163644790649414e-01 2.167872786521911621e-01 2.400254160165786743e-01 1.223356127738952637e-01 1.053207889199256897e-01 1.380452364683151245e-01 6.749357581138610840e-01 5.211241245269775391e-01 2.942799329757690430e-01 8.040209412574768066e-01 4.983392953872680664e-01 4.876251816749572754e-01 3.276540338993072510e-01 4.014776945114135742e-01 3.747038841247558594e-01 5.132524371147155762e-01 5.488504171371459961e-01 4.263651371002197266e-01 3.637693822383880615e-01 3.920729160308837891e-01
9.791933745145797729e-02 9.463392198085784912e-02 1.149117574095726013e-01 8.017861843109130859e-02 6.355515867471694946e-02 8.205022662878036499e-02 9.670431166887283325e-02 1.150385364890098572e-01 1.779144853353500366e-01 2.419593334197998047e-01 4.472205936908721924e-01 3.542552888393402100e-01 1.273385584354400635e-01 4.666988551616668701e-02 6.132083758711814880e-02 1.081151068210601807e-01 7.348741590976715088e-02 2.818461656570434570e-01 4.262431263923645020e-01 6.707020998001098633e-01 4.586894512176513672e-01 2.338647842407226562e-01 2.103413790464401245e-01 1.461392045021057129e-01 3.452423810958862305e-01 3.014439940452575684e-01 3.884803652763366699e-01 1.711159944534301758e-01 1.146535053849220276e-01 3.459122776985168457e-01
2.688192576169967651e-02 2.174242399632930756e-02 2.521827816963195801e-02 2.762483246624469757e-02 2.621738426387310028e-02 4.702343046665191650e-02 7.532621920108795166e-02 1.736759394407272339e-01 2.439609169960021973e-01 4.000474512577056885e-01 3.453499376773834229e-01 1.286194175481796265e-01 6.829804927110671997e-02 3.536536917090415955e-02 5.785185471177101135e-02 7.666829228401184082e-02 9.821372479200363159e-02 3.664996922016143799e-01 3.578996360301971436e-01 5.762968659400939941e-01 4.511451721191406250e-01 4.369848370552062988e-01 4.437955617904663086e-01 3.872372508049011230e-01 4.315671026706695557e-01 7.435811758041381836e-01 8.480976819992065430e-01 4.023550450801849365e-01 2.412927150726318359e-01 2.589414715766906738e-01
8.813202381134033203e-02 1.560225337743759155e-01 7.458892464637756348e-02 8.471513539552688599e-02 1.374369710683822632e-01 1.055181324481964111e-01 2.142235338687896729e-01 1.931305974721908569e-01 9.683141112327575684e-02 1.673989146947860718e-01 3.220475912094116211e-01 1.533277928829193115e-01 2.004264742136001587e-01 9.816633909940719604e-02 1.005765795707702637e-01 7.526425272226333618e-02 2.174473851919174194e-01 4.120178818702697754e-01 3.456943035125732422e-01 5.039861798286437988e-01 3.948008418083190918e-01 4.653762578964233398e-01 4.685879945755004883e-01 2.905680537223815918e-01 5.277431011199951172e-01 7.034630179405212402e-01 8.658015131950378418e-01 5.545302629470825195e-01 3.734813928604125977e-01 5.483001470565795898e-01
4.681933671236038208e-02 7.668201625347137451e-02 9.856621921062469482e-02 4.034601897001266479e-02 6.766062229871749878e-02 8.995135873556137085e-02 8.562617748975753784e-02 1.085200533270835876e-01 1.181719675660133362e-01 2.217839211225509644e-01 2.748979628086090088e-01 1.348674595355987549e-01 2.343191802501678467e-01 5.171916261315345764e-02 4.873646795749664307e-02 6.026778370141983032e-02 1.934127509593963623e-01 4.162424504756927490e-01 4.466855823993682861e-01 6.441646814346313477e-01 2.807774245738983154e-01 5.801376104354858398e-01 4.857482910156250000e-01 2.323311567306518555e-01 3.505468368530273438e-01 3.673708736896514893e-01 5.390509963035583496e-01 3.796256482601165771e-01 2.457785010337829590e-01 5.942211151123046875e-01
