model_id, fold, beta_1, lr, recurrent_dropout, lstm_units, epoch, loss, acc, f1, val_loss, val_acc, val_f1, time
1, 3, 0.9614758586674379, 0.00018576276297056736, 0, 60.0, 51, 0.6674301624298096, 0.7212108373641968, 0.46314817667007446, 0.6639218330383301, 0.738806426525116, 0.5408252477645874, 58.68166756629944
1, 5, 0.9614758586674379, 0.00018576276297056736, 0, 60.0, 69, 0.6391993761062622, 0.7181336879730225, 0.4052170217037201, 0.6074609756469727, 0.8385578989982605, 0.6324938535690308, 36.0029821395874
1, 9, 0.9614758586674379, 0.00018576276297056736, 0, 60.0, 71, 0.60783451795578, 0.7172964215278625, 0.366576611995697, 0.6322643756866455, 0.7509325742721558, 0.49722185730934143, 38.27699828147888
2, 3, 0.8842275885658176, 0.00012984517862189772, 0.3, 38.0, 154, 0.5728886127471924, 0.6891627311706543, 0.34691837430000305, 0.5403754711151123, 0.6865675449371338, 0.2216469794511795, 34.47199988365173
2, 5, 0.8842275885658176, 0.00012984517862189772, 0.3, 38.0, 169, 0.5403695702552795, 0.7400189638137817, 0.2774493098258972, 0.5658614635467529, 0.8056425452232361, 0.33883970975875854, 33.05298066139221
2, 9, 0.8842275885658176, 0.00012984517862189772, 0.3, 38.0, 78, 0.6601828932762146, 0.6333776712417603, 0.3307459354400635, 0.673277735710144, 0.6902983784675598, 0.4922144412994385, 35.275999307632446
3, 3, 0.952189415359633, 0.0020595527497561635, 0, 30.0, 200, 0.5742735862731934, 0.721992552280426, 0.43074139952659607, 0.5742487907409668, 0.7251247763633728, 0.5220896005630493, 33.32399940490723
3, 5, 0.952189415359633, 0.0020595527497561635, 0, 30.0, 182, 0.4169340133666992, 0.8001434206962585, 0.47468802332878113, 0.49674955010414124, 0.7774293422698975, 0.585379958152771, 32.542001485824585
3, 9, 0.952189415359633, 0.0020595527497561635, 0, 30.0, 178, 0.3759833574295044, 0.844929575920105, 0.43609440326690674, 0.3856424391269684, 0.8451485633850098, 0.5754320025444031, 33.73098111152649
4, 3, 0.8892413803021955, 0.003440621694144931, 0.1, 22.0, 131, 0.46913838386535645, 0.7574278116226196, 0.4327716827392578, 0.45979633927345276, 0.7997517585754395, 0.4559779167175293, 33.04899978637695
4, 5, 0.8892413803021955, 0.003440621694144931, 0.1, 22.0, 114, 0.4194944202899933, 0.8027889132499695, 0.4541512429714203, 0.48525378108024597, 0.8213165402412415, 0.6505718231201172, 30.929001092910767
4, 9, 0.8892413803021955, 0.003440621694144931, 0.1, 22.0, 189, 0.3121688663959503, 0.8714134693145752, 0.5079028010368347, 0.4270380437374115, 0.8451485633850098, 0.5859615206718445, 32.48598027229309
5, 3, 0.8898991592315518, 0.00014338448154844718, 0.2, 50.0, 55, 0.6712204217910767, 0.744400143623352, 0.4998801052570343, 0.6677815914154053, 0.781095027923584, 0.6010527610778809, 36.88299894332886
5, 5, 0.8898991592315518, 0.00014338448154844718, 0.2, 50.0, 79, 0.6401946544647217, 0.7287155389785767, 0.4032997488975525, 0.6179460287094116, 0.830720841884613, 0.6174235343933105, 34.892991065979004
5, 9, 0.8898991592315518, 0.00014338448154844718, 0.2, 50.0, 68, 0.6281774640083313, 0.7536719441413879, 0.3881029784679413, 0.6419123411178589, 0.7835816740989685, 0.5413777828216553, 37.36700129508972
6, 3, 0.7813735228978608, 0.005350258496285501, 0.1, 48.0, 62, 0.5525388121604919, 0.728506326675415, 0.30776581168174744, 0.5434213876724243, 0.7611945271492004, 0.4106811285018921, 37.08669710159302
6, 5, 0.7813735228978608, 0.005350258496285501, 0.1, 48.0, 138, 0.5800447463989258, 0.7732076644897461, 0.39012768864631653, 0.47776710987091064, 0.8056424856185913, 0.6658027172088623, 34.60899758338928
6, 9, 0.7813735228978608, 0.005350258496285501, 0.1, 48.0, 94, 0.3730882704257965, 0.8433341383934021, 0.5118703842163086, 0.3769504427909851, 0.8348874449729919, 0.5879147052764893, 37.11789798736572
7, 3, 0.8658396096708116, 0.0007477645711211013, 0.3, 50.0, 137, 0.460923433303833, 0.7558645009994507, 0.43431130051612854, 0.4835485517978668, 0.7611945271492004, 0.46691304445266724, 36.5079984664917
7, 5, 0.8658396096708116, 0.0007477645711211013, 0.3, 50.0, 173, 0.42167899012565613, 0.801345944404602, 0.43619659543037415, 0.5036879181861877, 0.7931033372879028, 0.46672892570495605, 34.76699900627136
7, 9, 0.8658396096708116, 0.0007477645711211013, 0.3, 50.0, 100, 0.4166335463523865, 0.8194029331207275, 0.3902908265590668, 0.42357680201530457, 0.8003726005554199, 0.5270131826400757, 36.559000968933105
8, 3, 0.8331239835679196, 0.0010004805709232832, 0, 30.0, 90, 0.4935247600078583, 0.7245980501174927, 0.39016488194465637, 0.46666648983955383, 0.784826397895813, 0.4602125883102417, 33.536999225616455
8, 5, 0.8331239835679196, 0.0010004805709232832, 0, 30.0, 185, 0.3853943347930908, 0.8217881917953491, 0.4834359586238861, 0.4686639606952667, 0.8103446960449219, 0.5518500804901123, 32.15200066566467
8, 9, 0.8331239835679196, 0.0010004805709232832, 0, 30.0, 95, 0.41747695207595825, 0.817488431930542, 0.3825515806674957, 0.41550323367118835, 0.8031711578369141, 0.513648271560669, 33.47800159454346
9, 3, 0.911236844571327, 0.0009812229977127366, 0.1, 28.0, 103, 0.4975118935108185, 0.7331963181495667, 0.4172303378582001, 0.45874422788619995, 0.7611945271492004, 0.3520314693450928, 33.96500015258789
9, 5, 0.911236844571327, 0.0009812229977127366, 0.1, 28.0, 189, 0.41688072681427, 0.7994219064712524, 0.4826020896434784, 0.48233550786972046, 0.8040751218795776, 0.4729180335998535, 32.10400032997131
