0.784438, 1.000000
0.248210, 1.000000
0.742527, 1.000000
0.855540, 1.000000
0.917293, 1.000000
0.804251, 1.000000
0.930140, 1.000000
0.944385, 1.000000
0.965580, 1.000000
0.984614, 1.000000
0.688667, 1.000000
0.724098, 1.000000
0.913911, 1.000000
0.962500, 1.000000
0.966819, 1.000000
0.973511, 1.000000
0.686365, 1.000000
0.071124, 0.000000
0.022905, 0.000000
0.017783, 0.000000
0.013971, 0.000000
0.015663, 0.000000
0.041175, 0.000000
0.018215, 0.000000
0.025297, 0.000000
0.024911, 0.000000
0.017437, 0.000000
0.028343, 0.000000
0.026921, 0.000000
0.024568, 0.000000
0.028220, 0.000000
0.021372, 0.000000
0.025200, 0.000000
0.008936, 0.000000
0.053808, 0.000000
0.089766, 0.000000
0.050636, 0.000000
0.074128, 0.000000
0.062558, 0.000000
0.030010, 0.000000
0.023173, 0.000000
0.017450, 0.000000
0.011707, 0.000000
0.019990, 0.000000
0.028999, 0.000000
0.021178, 0.000000
0.022462, 0.000000
0.012820, 0.000000
0.015794, 0.000000
0.012140, 0.000000
0.016384, 0.000000
0.016450, 0.000000
0.017658, 0.000000
0.017788, 0.000000
0.025644, 0.000000
0.010528, 0.000000
0.022019, 0.000000
0.028976, 0.000000
0.024839, 0.000000
0.023305, 0.000000
0.026633, 0.000000
0.012550, 0.000000
0.022786, 0.000000
0.028802, 0.000000
0.013295, 0.000000
0.019333, 0.000000
0.016497, 0.000000
0.022851, 0.000000
0.028546, 0.000000
0.139443, 0.000000
0.056732, 0.000000
0.105217, 0.000000
0.049542, 0.000000
0.031564, 0.000000
0.050460, 0.000000
0.020501, 0.000000
0.034794, 0.000000
0.040720, 0.000000
0.045532, 0.000000
0.057031, 1.000000
0.016418, 0.000000
0.034098, 0.000000
0.030049, 0.000000
0.090836, 0.000000
0.131049, 0.000000
0.026141, 0.000000
0.186732, 0.000000
0.157123, 0.000000
0.196412, 0.000000
0.141444, 0.000000
0.047593, 0.000000
0.170755, 0.000000
0.249838, 0.000000
0.265846, 0.000000
0.098980, 0.000000
0.310180, 0.000000
0.075477, 0.000000
0.219652, 0.000000
0.338663, 0.000000
0.245877, 0.000000
0.178735, 0.000000
0.125791, 0.000000
0.128215, 0.000000
0.156593, 0.000000
0.310729, 0.000000
0.069152, 0.000000
0.074134, 0.000000
0.188039, 0.000000
0.187563, 0.000000
0.362396, 0.000000
0.827216, 1.000000
0.270738, 1.000000
0.098631, 0.000000
0.031034, 0.000000
0.078112, 0.000000
0.118696, 0.000000
0.096138, 0.000000
0.266186, 0.000000
0.312543, 0.000000
0.914616, 1.000000
0.461003, 1.000000
0.529342, 1.000000
0.792635, 1.000000
0.741005, 1.000000
0.763807, 1.000000
0.718481, 1.000000
0.830508, 1.000000
0.594842, 1.000000
0.843457, 1.000000
0.942413, 1.000000
0.945021, 1.000000
0.980608, 1.000000
0.971811, 1.000000
0.955810, 1.000000
0.970966, 1.000000
0.972411, 1.000000
0.954535, 1.000000
0.957310, 1.000000
0.679562, 1.000000
0.743827, 1.000000
0.714139, 1.000000
0.632719, 1.000000
0.474297, 1.000000
0.349827, 1.000000
0.387772, 1.000000
0.330555, 1.000000
0.123594, 1.000000
0.132622, 1.000000
0.276506, 1.000000
0.150249, 0.000000
0.195606, 0.000000
0.208893, 0.000000
0.139886, 0.000000
0.114556, 0.000000
0.276945, 0.000000
0.319916, 0.000000
0.573699, 1.000000
0.630100, 1.000000
0.140017, 1.000000
0.162294, 1.000000
0.220184, 1.000000
0.050220, 1.000000
0.094771, 1.000000
0.093510, 1.000000
0.057130, 1.000000
0.128760, 1.000000
0.178968, 1.000000
0.175952, 1.000000
0.206913, 1.000000
0.259520, 1.000000
0.168533, 1.000000
0.493123, 1.000000
0.502239, 1.000000
0.537172, 1.000000
0.354280, 1.000000
0.604197, 1.000000
0.522579, 1.000000
0.578429, 1.000000
0.565916, 1.000000
0.533165, 1.000000
0.492793, 1.000000
0.750327, 1.000000
0.696871, 1.000000
0.752722, 1.000000
0.566647, 1.000000
0.688342, 1.000000
0.685944, 1.000000
0.655653, 1.000000
0.587975, 1.000000
0.693217, 1.000000
0.642097, 1.000000
0.498841, 1.000000
0.172212, 0.000000
0.104957, 0.000000
0.161511, 0.000000
0.137589, 0.000000
0.210706, 0.000000
0.220911, 0.000000
0.040322, 0.000000
0.041315, 0.000000
0.042690, 0.000000
0.017685, 0.000000
0.019523, 0.000000
0.182917, 0.000000
0.107659, 0.000000
0.100369, 0.000000
0.123431, 0.000000
0.049865, 0.000000
0.118641, 0.000000
0.045231, 0.000000
0.010465, 0.000000
0.080244, 0.000000
0.051066, 0.000000
0.103978, 0.000000
0.026400, 0.000000
0.108348, 0.000000
0.015986, 0.000000
0.069554, 0.000000
0.180668, 0.000000
0.129088, 0.000000
0.053528, 0.000000
0.349836, 0.000000
0.311536, 0.000000
0.200463, 0.000000
0.459462, 0.000000
0.417302, 0.000000
0.298563, 1.000000
0.442505, 1.000000
0.240629, 0.000000
0.335064, 0.000000
0.287734, 0.000000
0.270046, 0.000000
0.316933, 0.000000
