3.732113912701606750e-02 4.972517862915992737e-02 3.943190723657608032e-02 3.745862469077110291e-02 2.361365966498851776e-02 2.333922870457172394e-02 2.234767936170101166e-02 2.014388889074325562e-02 2.801342494785785675e-02 3.415213152766227722e-02 3.432793170213699341e-02 3.009232506155967712e-02 5.008911341428756714e-02 5.509030818939208984e-02 9.147268533706665039e-02 7.693597674369812012e-02 4.920564964413642883e-02 8.703240007162094116e-02 9.330987930297851562e-02 6.231320649385452271e-02 6.554102897644042969e-02 3.738422691822052002e-02 2.707155607640743256e-02 1.125878375023603439e-02 3.011207282543182373e-02 4.314634948968887329e-02 1.179604884237051010e-02 1.334440708160400391e-02 1.608980819582939148e-02 1.196008920669555664e-02 1.522460952401161194e-02 2.209816686809062958e-02 2.512989751994609833e-02 4.344822466373443604e-02 4.216486811637878418e-01 3.319955766201019287e-01 2.040296941995620728e-01 2.140135616064071655e-01 1.976619660854339600e-01 1.786363273859024048e-01 1.072057709097862244e-01 2.640906162559986115e-02 2.344545722007751465e-02 3.334027528762817383e-02 5.123212933540344238e-02 3.120437264442443848e-02 9.502802975475788116e-03 3.090395033359527588e-02 1.375569310039281845e-02 4.874539747834205627e-02 1.223806384950876236e-02 1.532937493175268173e-02 1.505634095519781113e-02 2.078556641936302185e-02 1.024876628071069717e-02 9.033366106450557709e-03 1.253063417971134186e-02 8.867410942912101746e-03 6.561746355146169662e-03 1.108680013567209244e-02 9.797304868698120117e-03 1.238065212965011597e-02 1.387453824281692505e-02 1.393797248601913452e-02 1.570935733616352081e-02 1.020054426044225693e-02 1.682597212493419647e-02 1.325664203613996506e-02 1.457315403968095779e-02 8.982309140264987946e-03 8.297867141664028168e-03 1.132301706820726395e-02 1.103880070149898529e-02 1.196138560771942139e-02 1.133867353200912476e-02 9.906338527798652649e-03 1.038834359496831894e-02 1.022075023502111435e-02 8.029404096305370331e-03 8.601305074989795685e-03 1.752216182649135590e-02 7.548216264694929123e-03 4.895360674709081650e-03 7.931417785584926605e-03 4.658248275518417358e-03 5.310545209795236588e-03 9.593160822987556458e-03 1.000160351395606995e-02 1.326425373554229736e-02 5.811806768178939819e-03 1.005465164780616760e-02 6.067138630896806717e-03 9.245828725397586823e-03 1.584444008767604828e-02 8.673556894063949585e-02 5.510430037975311279e-02 2.184173464775085449e-02 4.725943878293037415e-02 2.568145990371704102e-01 1.786225736141204834e-01 2.794584333896636963e-01 1.926875710487365723e-01 1.045144051313400269e-01 6.582523137331008911e-02 1.209319457411766052e-01 1.105618476867675781e-01 1.256865113973617554e-01
4.391726106405258179e-02 6.173369660973548889e-02 5.293499678373336792e-02 5.053967610001564026e-02 3.877246752381324768e-02 2.632955275475978851e-02 3.554815798997879028e-02 3.022437728941440582e-02 2.898196689784526825e-02 2.344815246760845184e-02 3.524040430784225464e-02 4.372180998325347900e-02 6.025361642241477966e-02 5.537206307053565979e-02 9.590152651071548462e-02 8.025471866130828857e-02 6.762826442718505859e-02 6.552606076002120972e-02 9.026829153299331665e-02 2.782463468611240387e-02 3.822396695613861084e-02 4.590245336294174194e-02 4.639206454157829285e-02 3.988037630915641785e-02 1.904378086328506470e-02 2.890381217002868652e-02 2.638546936213970184e-02 1.316255144774913788e-02 1.142940577119588852e-02 1.828467659652233124e-02 9.421196766197681427e-03 2.951751649379730225e-02 3.230164200067520142e-02 5.023686960339546204e-02 4.379037320613861084e-01 2.870754897594451904e-01 1.033237874507904053e-01 2.211308181285858154e-01 2.717134654521942139e-01 1.219768822193145752e-01 3.118949569761753082e-02 2.288917452096939087e-02 1.066010259091854095e-02 1.866901665925979614e-02 3.178418427705764771e-02 1.564441248774528503e-02 9.073168039321899414e-03 1.604401506483554840e-02 7.582317106425762177e-03 1.346432883292436600e-02 1.115190330892801285e-02 1.081815268844366074e-02 7.756064645946025848e-03 9.824120439589023590e-03 8.358421735465526581e-03 6.308629177510738373e-03 9.132547304034233093e-03 5.128405988216400146e-03 6.712902337312698364e-03 9.916516020894050598e-03 5.911373998969793320e-03 5.874729715287685394e-03 1.042932644486427307e-02 8.359272032976150513e-03 1.075557991862297058e-02 7.014116737991571426e-03 8.243953809142112732e-03 8.031158708035945892e-03 1.121877692639827728e-02 6.582802161574363708e-03 3.436243394389748573e-03 5.001738667488098145e-03 8.599694818258285522e-03 6.227811332792043686e-03 7.709408178925514221e-03 5.330291111022233963e-03 6.306742783635854721e-03 1.855628378689289093e-02 8.753995411098003387e-03 9.771903976798057556e-03 1.543004158884286880e-02 1.325178332626819611e-02 8.636270649731159210e-03 1.230294816195964813e-02 1.676719449460506439e-02 1.905355602502822876e-02 4.217943549156188965e-02 2.533531561493873596e-02 2.899596467614173889e-02 1.349094416946172714e-02 1.201227307319641113e-02 6.552636157721281052e-03 1.630407012999057770e-02 2.130363881587982178e-02 5.853119120001792908e-02 7.155892252922058105e-02 3.658415377140045166e-02 4.259658977389335632e-02 9.261996299028396606e-02 3.130055963993072510e-01 1.601270437240600586e-01 1.449561268091201782e-01 1.018169298768043518e-01 1.255601048469543457e-01 1.545159220695495605e-01 1.721999794244766235e-01 1.701316386461257935e-01
3.356851637363433838e-02 5.390571802854537964e-02 2.928202599287033081e-02 3.291514143347740173e-02 1.674222946166992188e-02 2.584908530116081238e-02 8.472186513245105743e-03 1.345961168408393860e-02 1.060708239674568176e-02 9.737974964082241058e-03 1.283825747668743134e-02 2.348599955439567566e-02 3.440978005528450012e-02 3.533085435628890991e-02 1.118957325816154480e-01 1.136866435408592224e-01 4.703719541430473328e-02 1.086002588272094727e-01 7.755072414875030518e-02 1.108426600694656372e-01 6.864329427480697632e-02 3.864011168479919434e-02 4.028908535838127136e-02 3.275682777166366577e-02 6.321560591459274292e-02 9.097865223884582520e-02 3.342316672205924988e-02 1.528371032327413559e-02 1.140357926487922668e-02 1.582810468971729279e-02 1.406338158994913101e-02 2.777778916060924530e-02 3.957605361938476562e-02 6.673210114240646362e-02 6.411343216896057129e-01 4.076114296913146973e-01 1.667289733886718750e-01 2.854724824428558350e-01 3.086875975131988525e-01 9.744472056627273560e-02 6.381021440029144287e-02 2.366403304040431976e-02 1.371699012815952301e-02 5.155403539538383484e-02 7.043246179819107056e-02 3.890166059136390686e-02 7.853157818317413330e-03 2.987960912287235260e-02 8.219495415687561035e-03 1.554535515606403351e-02 1.347029767930507660e-02 2.382295578718185425e-02 1.835521124303340912e-02 2.960768714547157288e-02 1.038606464862823486e-02 1.370175369083881378e-02 1.242034509778022766e-02 6.154619622975587845e-03 5.724984221160411835e-03 6.102994550019502640e-03 3.642654046416282654e-03 4.474854096770286560e-03 4.551706369966268539e-03 4.239090718328952789e-03 5.829486064612865448e-03 4.849697463214397430e-03 4.489827435463666916e-03 9.339220821857452393e-03 9.562573395669460297e-03 7.114749401807785034e-03 6.751042325049638748e-03 6.609319243580102921e-03 6.667559966444969177e-03 8.294672705233097076e-03 4.280786961317062378e-03 4.799955058842897415e-03 7.066631689667701721e-03 9.369172155857086182e-03 8.986308239400386810e-03 5.232863593846559525e-03 8.370773866772651672e-03 1.117817871272563934e-02 3.893200773745775223e-03 1.162626873701810837e-02 7.676582783460617065e-03 6.984547246247529984e-03 1.377560477703809738e-02 1.596164517104625702e-02 6.574571598321199417e-03 3.887985600158572197e-03 6.170147098600864410e-03 4.617707338184118271e-03 4.607107490301132202e-03 8.972716517746448517e-03 3.614537045359611511e-02 1.413353160023689270e-02 9.833680465817451477e-03 2.459271624684333801e-02 1.640330702066421509e-01 1.972767561674118042e-01 9.524884074926376343e-02 5.337944999337196350e-02 4.165842011570930481e-02 7.751090079545974731e-02 2.319850176572799683e-01 2.055069953203201294e-01 2.241385579109191895e-01
3.339112550020217896e-02 4.497716203331947327e-02 5.928543955087661743e-02 1.907089166343212128e-02 9.608086198568344116e-03 1.167974807322025299e-02 1.141003705561161041e-02 1.225495990365743637e-02 8.904429152607917786e-03 1.292436569929122925e-02 2.418769337236881256e-02 3.772668913006782532e-02 4.663487151265144348e-02 4.777622595429420471e-02 6.485401839017868042e-02 5.906631797552108765e-02 5.850859731435775757e-02 6.695567816495895386e-02 3.875550627708435059e-02 3.207229450345039368e-02 3.311245515942573547e-02 2.662305906414985657e-02 3.501400724053382874e-02 4.021450877189636230e-02 2.357821166515350342e-02 5.938056483864784241e-02 1.232620980590581894e-02 6.231581326574087143e-03 5.747378803789615631e-03 6.314256694167852402e-03 5.573023576289415359e-03 2.546326629817485809e-02 2.240357175469398499e-02 2.426205202937126160e-02 5.171333551406860352e-01 2.829777896404266357e-01 1.524592787027359009e-01 1.992693543434143066e-01 1.714389771223068237e-01 1.021902114152908325e-01 4.875503107905387878e-02 2.718603797256946564e-02 1.102004479616880417e-02 1.331411022692918777e-02 2.401163987815380096e-02 1.217624917626380920e-02 6.357166916131973267e-03 9.041010402143001556e-03 7.009087130427360535e-03 7.252605166286230087e-03 9.652035310864448547e-03 9.392341598868370056e-03 9.085965342819690704e-03 1.162011083215475082e-02 1.784258894622325897e-02 2.493507601320743561e-02 1.684439368546009064e-02 9.347960352897644043e-03 5.839545745402574539e-03 4.482090938836336136e-03 3.465812187641859055e-03 6.107560358941555023e-03 8.523633703589439392e-03 7.453669328242540359e-03 9.679852053523063660e-03 8.660063147544860840e-03 9.396042674779891968e-03 5.727457348257303238e-03 8.388096466660499573e-03 7.335538510233163834e-03 3.584094578400254250e-03 5.557498894631862640e-03 4.861219786107540131e-03 3.127731382846832275e-03 3.028834005817770958e-03 3.237838856875896454e-03 4.562131594866514206e-03 3.346543759107589722e-03 4.058660939335823059e-03 3.879422554746270180e-03 1.200888864696025848e-02 3.720599925145506859e-03 8.058126084506511688e-03 7.227322086691856384e-03 9.630636312067508698e-03 1.697952300310134888e-02 2.924783900380134583e-02 2.393332868814468384e-02 1.970025524497032166e-02 1.656613685190677643e-02 1.398716960102319717e-02 8.757388219237327576e-03 8.991626091301441193e-03 1.179638225585222244e-02 4.304615780711174011e-02 4.838537797331809998e-02 4.441887140274047852e-02 6.027292832732200623e-02 1.933297663927078247e-01 3.457868695259094238e-01 4.273045659065246582e-01 8.405157178640365601e-02 6.671670079231262207e-02 4.984102398157119751e-02 4.896384105086326599e-02 5.704553052783012390e-02 7.647752016782760620e-02
6.676324456930160522e-02 9.640768170356750488e-02 1.016712933778762817e-01 6.366311758756637573e-02 2.916615828871726990e-02 3.276837989687919617e-02 2.806987240910530090e-02 1.686057262122631073e-02 1.940658129751682281e-02 1.337933447211980820e-02 1.662279479205608368e-02 1.955826394259929657e-02 3.337803110480308533e-02 3.380872309207916260e-02 3.613729402422904968e-02 4.532985761761665344e-02 2.997828461229801178e-02 6.710717827081680298e-02 5.345040187239646912e-02 4.215874150395393372e-02 6.485702097415924072e-02 4.231393337249755859e-02 2.811147831380367279e-02 2.196612954139709473e-02 2.387964725494384766e-02 4.289570450782775879e-02 2.399507351219654083e-02 1.042154897004365921e-02 9.637552313506603241e-03 1.039713621139526367e-02 1.688506267964839935e-02 3.554586321115493774e-02 2.927286364138126373e-02 3.553093969821929932e-02 7.170249819755554199e-01 3.756906092166900635e-01 1.868734657764434814e-01 4.594353735446929932e-01 3.630485236644744873e-01 1.295431107282638550e-01 5.826963856816291809e-02 1.832895725965499878e-02 9.204459376633167267e-03 4.477976262569427490e-02 3.049446269869804382e-02 2.164695039391517639e-02 6.575072649866342545e-03 1.929724402725696564e-02 1.120686065405607224e-02 1.536704320460557938e-02 1.268207374960184097e-02 8.699253201484680176e-03 9.250516071915626526e-03 1.033070310950279236e-02 2.037578634917736053e-02 1.038313843309879303e-02 1.255478337407112122e-02 5.184572655707597733e-03 3.948042634874582291e-03 4.849823657423257828e-03 3.704763483256101608e-03 3.780059283599257469e-03 4.748860839754343033e-03 3.888528561219573021e-03 3.811358707025647163e-03 3.820285666733980179e-03 5.551059264689683914e-03 4.415595903992652893e-03 4.690581001341342926e-03 3.798930207267403603e-03 3.693133592605590820e-03 3.604441881179809570e-03 4.650861024856567383e-03 4.957935772836208344e-03 4.269334953278303146e-03 4.141346085816621780e-03 3.258497919887304306e-03 4.596487153321504593e-03 6.833660416305065155e-03 4.715199582278728485e-03 5.804477259516716003e-03 9.971657767891883850e-03 4.295370541512966156e-03 8.528575301170349121e-03 8.903621695935726166e-03 1.121977157890796661e-02 2.509119547903537750e-02 1.856992766261100769e-02 1.254181377589702606e-02 5.550887901335954666e-03 5.096374545246362686e-03 4.836225882172584534e-03 7.002243772149085999e-03 7.100669667124748230e-03 1.780238933861255646e-02 1.274670660495758057e-02 1.073123421519994736e-02 1.155928242951631546e-02 5.593411996960639954e-02 1.435000896453857422e-01 2.310198545455932617e-01 1.100134924054145813e-01 6.164925172924995422e-02 6.561695039272308350e-02 1.411238908767700195e-01 1.142391487956047058e-01 1.056564450263977051e-01
3.694967553019523621e-02 5.481157451868057251e-02 4.411876574158668518e-02 4.237455502152442932e-02 2.202113531529903412e-02 2.843704819679260254e-02 2.636851370334625244e-02 2.311242185533046722e-02 3.511827439069747925e-02 3.466418385505676270e-02 3.065665252506732941e-02 2.802783437073230743e-02 4.030843079090118408e-02 4.697086289525032043e-02 7.904500514268875122e-02 6.712436676025390625e-02 4.314100742340087891e-02 9.717072546482086182e-02 8.578828722238540649e-02 5.632094293832778931e-02 5.152951553463935852e-02 3.837956860661506653e-02 2.805369347333908081e-02 1.165508665144443512e-02 2.301086857914924622e-02 3.608226776123046875e-02 9.377731010317802429e-03 8.546100929379463196e-03 1.326204463839530945e-02 9.861839003860950470e-03 1.283136941492557526e-02 1.945150829851627350e-02 1.561235543340444565e-02 5.016593635082244873e-02 4.906114041805267334e-01 3.098449707031250000e-01 1.821466684341430664e-01 1.601853966712951660e-01 1.807171702384948730e-01 1.556266397237777710e-01 8.602315932512283325e-02 2.385436370968818665e-02 1.898327469825744629e-02 3.889495879411697388e-02 4.445377737283706665e-02 2.364865690469741821e-02 1.019116025418043137e-02 2.788248658180236816e-02 1.517425570636987686e-02 2.975786291062831879e-02 1.224636752158403397e-02 1.795103959739208221e-02 9.724305942654609680e-03 1.837486773729324341e-02 1.744907349348068237e-02 1.441510859876871109e-02 1.541418582201004028e-02 1.069913152605295181e-02 7.544927299022674561e-03 1.030989177525043488e-02 1.213606912642717361e-02 1.128436997532844543e-02 1.186626404523849487e-02 1.631542295217514038e-02 2.041104808449745178e-02 1.478405948728322983e-02 1.650196872651576996e-02 2.083666250109672546e-02 1.438332255929708481e-02 9.675939567387104034e-03 7.105233147740364075e-03 9.848829358816146851e-03 1.332911010831594467e-02 1.243028603494167328e-02 1.054848264902830124e-02 1.065634191036224365e-02 1.120872609317302704e-02 1.143933366984128952e-02 9.684625081717967987e-03 7.363277021795511246e-03 1.478119846433401108e-02 7.676281500607728958e-03 5.946349352598190308e-03 6.883056834340095520e-03 5.449282471090555191e-03 6.768766790628433228e-03 1.054042857140302658e-02 9.879169985651969910e-03 2.074014022946357727e-02 6.703970953822135925e-03 8.951176889240741730e-03 6.769747938960790634e-03 1.063953340053558350e-02 1.733944192528724670e-02 6.544800102710723877e-02 3.795741870999336243e-02 2.053500339388847351e-02 5.568969994783401489e-02 2.446597516536712646e-01 2.141203880310058594e-01 3.096185326576232910e-01 2.748322188854217529e-01 1.413548886775970459e-01 8.349727839231491089e-02 1.454411447048187256e-01 1.300828903913497925e-01 1.223192065954208374e-01
4.680331051349639893e-02 5.675284937024116516e-02 6.195946782827377319e-02 4.572932794690132141e-02 4.423164576292037964e-02 2.537833340466022491e-02 4.735154658555984497e-02 3.737882897257804871e-02 4.629986733198165894e-02 4.270220547914505005e-02 5.275373533368110657e-02 5.735784024000167847e-02 7.249207794666290283e-02 6.276057660579681396e-02 1.029443889856338501e-01 9.119776636362075806e-02 6.566672772169113159e-02 8.579508960247039795e-02 8.877225965261459351e-02 3.000085987150669098e-02 3.655151277780532837e-02 3.647959232330322266e-02 4.900971055030822754e-02 5.272808298468589783e-02 2.283408120274543762e-02 3.805467113852500916e-02 3.218461573123931885e-02 1.221448834985494614e-02 1.298720203340053558e-02 1.620690897107124329e-02 1.007893308997154236e-02 2.406852319836616516e-02 2.424006350338459015e-02 5.120118334889411926e-02 4.970002770423889160e-01 4.060135185718536377e-01 2.091900855302810669e-01 2.920651137828826904e-01 3.757594525814056396e-01 1.870568543672561646e-01 5.805889889597892761e-02 3.059620410203933716e-02 1.246322039514780045e-02 1.982425525784492493e-02 2.081383578479290009e-02 1.294730696827173233e-02 7.430159021168947220e-03 1.495949644595384598e-02 8.666095323860645294e-03 1.448520831763744354e-02 1.237150840461254120e-02 7.685850374400615692e-03 7.059224881231784821e-03 5.767047405242919922e-03 1.428931392729282379e-02 7.637792266905307770e-03 1.337268296629190445e-02 6.726285442709922791e-03 7.878096774220466614e-03 7.579310331493616104e-03 4.848309792578220367e-03 5.254966206848621368e-03 8.081963285803794861e-03 7.978493347764015198e-03 1.117667742073535919e-02 8.229261264204978943e-03 6.563070695847272873e-03 8.757252246141433716e-03 1.031319051980972290e-02 7.768108043819665909e-03 3.871587803587317467e-03 4.351179115474224091e-03 7.538688834756612778e-03 7.928420789539813995e-03 7.859417237341403961e-03 5.295609124004840851e-03 6.227315403521060944e-03 1.395112462341785431e-02 9.254628792405128479e-03 9.819599799811840057e-03 1.901293732225894928e-02 1.190231833606958389e-02 1.065547112375497818e-02 1.476113684475421906e-02 2.246266044676303864e-02 2.301656641066074371e-02 5.349787324666976929e-02 3.609378635883331299e-02 2.555349282920360565e-02 1.034260448068380356e-02 1.227481849491596222e-02 6.778872106224298477e-03 1.832246594130992889e-02 2.205007150769233704e-02 3.667436912655830383e-02 7.517614960670471191e-02 4.428319633007049561e-02 2.979939617216587067e-02 1.073932200670242310e-01 3.255273997783660889e-01 1.565885692834854126e-01 1.432725489139556885e-01 1.343159675598144531e-01 1.193565279245376587e-01 1.489105075597763062e-01 1.850528419017791748e-01 1.906848996877670288e-01
3.943557292222976685e-02 5.240892991423606873e-02 3.560296446084976196e-02 4.112490266561508179e-02 1.614983379840850830e-02 3.594495356082916260e-02 9.671741165220737457e-03 1.390755735337734222e-02 1.069641672074794769e-02 9.644540958106517792e-03 1.782750338315963745e-02 2.438874542713165283e-02 4.306542500853538513e-02 4.088608920574188232e-02 1.372500211000442505e-01 1.109802573919296265e-01 4.767372459173202515e-02 1.009705141186714172e-01 9.485858678817749023e-02 1.049465537071228027e-01 6.359966099262237549e-02 3.925428166985511780e-02 3.490439429879188538e-02 2.817434631288051605e-02 4.918987676501274109e-02 5.853498727083206177e-02 2.518638037145137787e-02 1.491631008684635162e-02 1.325894985347986221e-02 1.544220279902219772e-02 2.118282765150070190e-02 2.813152037560939789e-02 3.597855940461158752e-02 6.898611783981323242e-02 6.131278276443481445e-01 3.338389694690704346e-01 1.688197702169418335e-01 1.459573060274124146e-01 1.712801009416580200e-01 1.192018240690231323e-01 1.008117422461509705e-01 3.276275843381881714e-02 1.347775571048259735e-02 6.916739791631698608e-02 5.691802874207496643e-02 3.926488757133483887e-02 6.903256289660930634e-03 4.185361042618751526e-02 7.767166942358016968e-03 1.766044832766056061e-02 1.661867089569568634e-02 1.772555336356163025e-02 1.761525310575962067e-02 1.793238706886768341e-02 9.443704970180988312e-03 1.053666509687900543e-02 1.460583321750164032e-02 7.227612659335136414e-03 6.890414282679557800e-03 6.224046461284160614e-03 4.241186194121837616e-03 5.066034384071826935e-03 4.624833818525075912e-03 5.247646011412143707e-03 7.602227851748466492e-03 6.894820369780063629e-03 7.765087299048900604e-03 9.991443715989589691e-03 1.041200850158929825e-02 9.027669206261634827e-03 9.265908040106296539e-03 7.563340943306684494e-03 7.527689915150403976e-03 7.800675928592681885e-03 4.665771499276161194e-03 5.071555729955434799e-03 9.967827238142490387e-03 1.147045660763978958e-02 6.046453025192022324e-03 5.522449035197496414e-03 1.030759420245885849e-02 1.255178637802600861e-02 3.947519231587648392e-03 1.132058352231979370e-02 6.013497710227966309e-03 5.496768746525049210e-03 9.484978392720222473e-03 1.406367309391498566e-02 6.010198034346103668e-03 4.397634416818618774e-03 6.647643633186817169e-03 5.102202296257019043e-03 6.052130367606878281e-03 7.837869226932525635e-03 3.971369192004203796e-02 1.602929085493087769e-02 1.152208168059587479e-02 3.334996476769447327e-02 1.157088428735733032e-01 1.799862831830978394e-01 6.862910836935043335e-02 6.503843516111373901e-02 4.913247376680374146e-02 6.385999172925949097e-02 2.350266277790069580e-01 2.447786927223205566e-01 2.115381956100463867e-01
3.736763447523117065e-02 8.369901776313781738e-02 6.334137171506881714e-02 2.332700416445732117e-02 9.289321489632129669e-03 1.027539372444152832e-02 1.252361480146646500e-02 1.279671117663383484e-02 1.070603355765342712e-02 1.071996055543422699e-02 2.171068266034126282e-02 3.017316386103630066e-02 5.708649754524230957e-02 5.548607558012008667e-02 7.621636986732482910e-02 6.957118213176727295e-02 5.552573129534721375e-02 4.928937181830406189e-02 4.794612899422645569e-02 2.458935044705867767e-02 2.169126085937023163e-02 1.930436305701732635e-02 2.322825603187084198e-02 3.113461658358573914e-02 2.385073341429233551e-02 5.344750359654426575e-02 1.762937754392623901e-02 4.778842907398939133e-03 5.022629629820585251e-03 5.010809749364852905e-03 6.930176168680191040e-03 2.373399585485458374e-02 2.203419618308544159e-02 2.793528698384761810e-02 5.111939311027526855e-01 2.993597388267517090e-01 1.526438295841217041e-01 2.747939229011535645e-01 2.731596827507019043e-01 9.025082737207412720e-02 7.117448002099990845e-02 2.027658931910991669e-02 1.075538620352745056e-02 1.873315870761871338e-02 2.115144208073616028e-02 1.243013981729745865e-02 5.127410404384136200e-03 8.107346482574939728e-03 6.343662738800048828e-03 8.790560998022556305e-03 9.462135843932628632e-03 9.236533194780349731e-03 9.749376215040683746e-03 1.456150226294994354e-02 1.674708910286426544e-02 2.297775074839591980e-02 2.028733305633068085e-02 8.100597187876701355e-03 4.418087191879749298e-03 3.626603400334715843e-03 4.374556243419647217e-03 5.799031350761651993e-03 9.105217643082141876e-03 6.558300461620092392e-03 1.037796586751937866e-02 7.822510786354541779e-03 9.127707220613956451e-03 5.772458389401435852e-03 1.049911696463823318e-02 7.492372766137123108e-03 4.035886377096176147e-03 6.002483423799276352e-03 6.668482441455125809e-03 4.319039173424243927e-03 3.912608139216899872e-03 4.008387215435504913e-03 3.884098259732127190e-03 4.290625918656587601e-03 4.439871292561292648e-03 3.964288160204887390e-03 1.313510444015264511e-02 3.884293837472796440e-03 8.889179676771163940e-03 6.062465254217386246e-03 9.836833924055099487e-03 1.504034083336591721e-02 2.767645008862018585e-02 1.906623691320419312e-02 1.656651869416236877e-02 1.155908592045307159e-02 1.090596430003643036e-02 7.515402510762214661e-03 9.696321561932563782e-03 1.166315842419862747e-02 2.230810001492500305e-02 5.386418849229812622e-02 4.846829548478126526e-02 5.313156545162200928e-02 1.492266356945037842e-01 2.895976603031158447e-01 3.452189266681671143e-01 8.436331897974014282e-02 8.398834615945816040e-02 8.373717218637466431e-02 4.698471724987030029e-02 6.236036121845245361e-02 6.708975136280059814e-02
5.065272748470306396e-02 7.476615160703659058e-02 5.736643821001052856e-02 6.404330581426620483e-02 2.967423759400844574e-02 4.056291654706001282e-02 1.676934957504272461e-02 1.188539434224367142e-02 1.284552272409200668e-02 1.191037520766258240e-02 1.568167097866535187e-02 1.927420683205127716e-02 3.093406558036804199e-02 3.017249330878257751e-02 3.819523006677627563e-02 4.141952842473983765e-02 2.819858118891716003e-02 5.850115418434143066e-02 4.369820281863212585e-02 5.253193527460098267e-02 5.073144659399986267e-02 2.771824598312377930e-02 2.150790579617023468e-02 2.626351080834865570e-02 2.565279789268970490e-02 4.276988282799720764e-02 2.912454493343830109e-02 1.382751390337944031e-02 1.011675968766212463e-02 1.174222677946090698e-02 1.623692177236080170e-02 3.836816549301147461e-02 3.248734399676322937e-02 3.431299701333045959e-02 6.464130282402038574e-01 4.863715767860412598e-01 2.080552577972412109e-01 4.337508678436279297e-01 2.825207114219665527e-01 1.333647519350051880e-01 6.994460523128509521e-02 1.558094285428524017e-02 8.819287642836570740e-03 3.667490556836128235e-02 2.801220118999481201e-02 2.395951934158802032e-02 8.073057979345321655e-03 1.765163987874984741e-02 1.017643325030803680e-02 1.625562272965908051e-02 1.157255657017230988e-02 1.150193996727466583e-02 1.620201207697391510e-02 1.274770870804786682e-02 1.977403834462165833e-02 1.243867725133895874e-02 1.048208028078079224e-02 5.843350663781166077e-03 3.782655345275998116e-03 4.066239111125469208e-03 3.943934105336666107e-03 4.041030071675777435e-03 3.734800964593887329e-03 4.048210568726062775e-03 4.401017911732196808e-03 3.455573692917823792e-03 4.688475746661424637e-03 4.063465166836977005e-03 5.480724852532148361e-03 4.060247447341680527e-03 5.472426768392324448e-03 3.891741856932640076e-03 4.177568014711141586e-03 4.730903543531894684e-03 3.717570332810282707e-03 3.802575636655092239e-03 3.528025466948747635e-03 5.216417834162712097e-03 6.519270595163106918e-03 6.339789368212223053e-03 5.894012749195098877e-03 1.099114492535591125e-02 4.875223618000745773e-03 9.201663546264171600e-03 8.155342191457748413e-03 1.407698262482881546e-02 1.640929654240608215e-02 1.951470971107482910e-02 9.907517582178115845e-03 5.727123469114303589e-03 5.657123401761054993e-03 4.484257195144891739e-03 5.545126739889383316e-03 7.427532225847244263e-03 2.223258092999458313e-02 1.055245473980903625e-02 1.081908680498600006e-02 1.559499837458133698e-02 5.263299122452735901e-02 1.297058910131454468e-01 2.769311368465423584e-01 7.807148993015289307e-02 5.574103817343711853e-02 6.706085801124572754e-02 1.491957008838653564e-01 1.146908253431320190e-01 1.154793426394462585e-01
