6.356254220008850098e-03 1.050182245671749115e-02 1.315782591700553894e-02 1.385458279401063919e-02 1.036165188997983932e-02 9.074929170310497284e-03 8.726513944566249847e-03 8.091456256806850433e-03 6.962466519325971603e-03 7.459570188075304031e-03 9.193450212478637695e-03 1.054193545132875443e-02 8.879597298800945282e-03 1.074050553143024445e-02 5.954853259027004242e-03 4.927244968712329865e-03 5.582320969551801682e-03 7.053091656416654587e-03 9.073226712644100189e-03 7.103534415364265442e-03 8.965273387730121613e-03 7.273967377841472626e-03 5.642264150083065033e-03 7.948049344122409821e-03 7.178835570812225342e-03 6.855380721390247345e-03 8.434338495135307312e-03 5.157756153494119644e-03 8.509806357324123383e-03 6.328721065074205399e-03 6.821011658757925034e-03 1.518404297530651093e-02 8.947708643972873688e-03 1.705586723983287811e-02 2.857420593500137329e-02 1.785035245120525360e-02 1.281648408621549606e-02 1.078651566058397293e-02 1.037981733679771423e-02 1.272920891642570496e-02 1.603391580283641815e-02 3.454044461250305176e-02 1.721419580280780792e-02 9.984069503843784332e-03 8.658004924654960632e-03 7.891749963164329529e-03 7.472025696188211441e-03 1.301354914903640747e-02 7.847274653613567352e-03 1.270188204944133759e-02 7.370638195425271988e-03 8.363783359527587891e-03 9.520066902041435242e-03 9.536568075418472290e-03 7.147772237658500671e-03 9.700534865260124207e-03 1.049936003983020782e-02 7.787703536450862885e-03 6.029814947396516800e-03 6.723004858940839767e-03 5.766804330050945282e-03 1.076832599937915802e-02 1.606340333819389343e-02 1.173697598278522491e-02 9.237327612936496735e-03 1.204203628003597260e-02 1.212300173938274384e-02 2.408391050994396210e-02 1.235994882881641388e-02 2.162001840770244598e-02 6.624662317335605621e-03 4.839363973587751389e-03 4.199672490358352661e-03 8.347153663635253906e-03 9.842896834015846252e-03 8.522049523890018463e-03 6.545413751155138016e-03 5.343514494597911835e-03 5.798121448606252670e-03 8.178281597793102264e-03 6.158006377518177032e-03 4.931731149554252625e-03 1.297613047063350677e-02 4.771158564835786819e-03 5.167351104319095612e-03 3.684199880808591843e-03 5.428439006209373474e-03 5.027970299124717712e-03 1.088394504040479660e-02 5.985196679830551147e-03
6.517325993627309799e-03 1.017471775412559509e-02 1.333209499716758728e-02 1.165860332548618317e-02 7.657579611986875534e-03 7.339150179177522659e-03 7.352143526077270508e-03 6.583231966942548752e-03 5.125722382217645645e-03 4.917850717902183533e-03 8.457714691758155823e-03 1.396685559302568436e-02 1.114734634757041931e-02 8.784924633800983429e-03 5.462455097585916519e-03 4.847992211580276489e-03 4.682409111410379410e-03 4.992342554032802582e-03 4.982170648872852325e-03 9.233919903635978699e-03 1.513025257736444473e-02 1.174194924533367157e-02 8.890607394278049469e-03 6.063013803213834763e-03 5.323543213307857513e-03 5.131294485181570053e-03 7.521731778979301453e-03 1.276698894798755646e-03 1.723255380056798458e-03 9.748092852532863617e-04 1.018343842588365078e-03 1.150559168308973312e-03 5.203445442020893097e-03 5.790685303509235382e-03 6.373984273523092270e-03 5.090995226055383682e-03 1.123982761055231094e-02 1.553257647901773453e-02 2.239448204636573792e-02 1.631940156221389771e-02 1.584800146520137787e-02 1.638328842818737030e-02 4.519423842430114746e-02 2.124904282391071320e-02 2.482603304088115692e-02 2.149713039398193359e-02 1.758118160068988800e-02 3.263200819492340088e-02 1.626849174499511719e-02 5.741725210100412369e-03 8.484011515974998474e-03 8.735473267734050751e-03 9.413852356374263763e-03 8.463371545076370239e-03 8.213009685277938843e-03 8.114079944789409637e-03 1.213180553168058395e-02 1.094981748610734940e-02 8.307144045829772949e-03 7.000082172453403473e-03 8.648208342492580414e-03 9.675282053649425507e-03 1.124671380966901779e-02 9.012188762426376343e-03 9.039497934281826019e-03 7.840195670723915100e-03 1.076699048280715942e-02 1.090928167104721069e-02 9.404305368661880493e-03 1.058900728821754456e-02 6.415467243641614914e-03 8.402613922953605652e-03 8.427708409726619720e-03 9.501182474195957184e-03 9.242906235158443451e-03 1.066920347511768341e-02 1.006226148456335068e-02 1.274042483419179916e-02 8.942339569330215454e-03 8.073244243860244751e-03 6.175906863063573837e-03 6.860590074211359024e-03 2.272206544876098633e-02 8.224696852266788483e-03 7.156982086598873138e-03 5.855584982782602310e-03 7.208020426332950592e-03 8.627448230981826782e-03 8.463783189654350281e-03 9.371809661388397217e-03
7.522241212427616119e-03 7.817671634256839752e-03 9.366104379296302795e-03 1.030009705573320389e-02 5.926387384533882141e-03 5.319499410688877106e-03 6.189361214637756348e-03 5.527707282453775406e-03 4.921956919133663177e-03 4.991139750927686691e-03 6.088714115321636200e-03 7.947868667542934418e-03 8.852763101458549500e-03 5.613274406641721725e-03 5.082751158624887466e-03 4.635175690054893494e-03 4.954054020345211029e-03 5.341930314898490906e-03 7.934562861919403076e-03 6.513091269880533218e-03 6.912356708198785782e-03 6.980120204389095306e-03 5.827383138239383698e-03 6.160324439406394958e-03 8.473472669720649719e-03 6.703920196741819382e-03 5.509895738214254379e-03 3.677572356536984444e-03 1.132176257669925690e-02 8.272400125861167908e-03 5.557617172598838806e-03 6.564429495483636856e-03 4.111008718609809875e-03 8.467601612210273743e-03 2.032933756709098816e-02 6.986780557781457901e-03 8.583404123783111572e-03 1.539270766079425812e-02 1.029990799725055695e-02 9.875206276774406433e-03 1.257040351629257202e-02 1.147603243589401245e-02 1.951532810926437378e-02 3.180612996220588684e-02 2.712408453226089478e-02 4.126831889152526855e-02 2.374449931085109711e-02 3.900413215160369873e-02 1.065847370773553848e-02 9.439583867788314819e-03 8.788591250777244568e-03 9.084449149668216705e-03 1.121307630091905594e-02 1.197700574994087219e-02 1.303935237228870392e-02 8.423454128205776215e-03 7.073996588587760925e-03 8.439268916845321655e-03 8.332030847668647766e-03 7.212663069367408752e-03 8.383231237530708313e-03 1.291687879711389542e-02 1.298452448099851608e-02 1.215188577771186829e-02 8.472254499793052673e-03 1.097544562071561813e-02 1.033470500260591507e-02 1.589724421501159668e-02 1.000422984361648560e-02 1.434610411524772644e-02 7.810576353222131729e-03 8.156198076903820038e-03 7.554023060947656631e-03 8.804860524833202362e-03 9.180386550724506378e-03 1.043237280100584030e-02 1.015393622219562531e-02 1.308354735374450684e-02 1.144627574831247330e-02 1.076405588537454605e-02 6.709138862788677216e-03 7.264147046953439713e-03 2.421999722719192505e-02 6.940303836017847061e-03 7.697285618633031845e-03 3.538930322974920273e-03 6.727429572492837906e-03 7.687807548791170120e-03 1.169748511165380478e-02 1.002900674939155579e-02
7.762515451759099960e-03 8.899196051061153412e-03 9.941209107637405396e-03 9.992241859436035156e-03 1.207219064235687256e-02 9.242173284292221069e-03 1.079906523227691650e-02 8.160581812262535095e-03 6.533972453325986862e-03 6.715386640280485153e-03 6.539986468851566315e-03 7.808881811797618866e-03 9.017772972583770752e-03 6.272110156714916229e-03 5.633589811623096466e-03 5.419086199253797531e-03 6.013839971274137497e-03 6.360677070915699005e-03 6.539162248373031616e-03 8.161724545061588287e-03 1.166878826916217804e-02 8.779271505773067474e-03 7.097987923771142960e-03 6.818321533501148224e-03 7.923756726086139679e-03 8.307360112667083740e-03 1.484042312949895859e-02 1.207205466926097870e-02 1.178342755883932114e-02 8.576451800763607025e-03 1.009695231914520264e-02 1.563267596065998077e-02 1.271418761461973190e-02 1.082678977400064468e-02 2.026890031993389130e-02 1.830380409955978394e-02 3.057813830673694611e-02 4.502830281853675842e-02 7.021565735340118408e-02 4.361269250512123108e-02 3.236395493149757385e-02 6.232491135597229004e-02 4.088963940739631653e-02 9.132068604230880737e-03 1.036953181028366089e-02 6.757325027137994766e-03 5.897841881960630417e-03 9.045693092048168182e-03 4.082275088876485825e-03 5.485577043145895004e-03 1.285791676491498947e-02 9.733529761433601379e-03 1.114923320710659027e-02 1.188736688345670700e-02 1.136353518813848495e-02 9.579665027558803558e-03 9.452304802834987640e-03 7.029350847005844116e-03 7.327119819819927216e-03 7.935189642012119293e-03 8.447927422821521759e-03 7.432916201651096344e-03 7.177615538239479065e-03 7.513976190239191055e-03 8.588757365942001343e-03 1.026178151369094849e-02 8.967948146164417267e-03 1.138373371213674545e-02 5.642684642225503922e-03 1.181693468242883682e-02 1.022319681942462921e-02 8.456910960376262665e-03 8.664776571094989777e-03 1.329363137483596802e-02 1.286539528518915176e-02 1.119498815387487411e-02 1.378316059708595276e-02 1.510315388441085815e-02 1.120652258396148682e-02 9.802885353565216064e-03 1.277067139744758606e-02 9.078651666641235352e-03 2.014362439513206482e-02 5.554108880460262299e-03 3.104686969891190529e-03 3.101265057921409607e-03 6.030674558132886887e-03 9.002880193293094635e-03 6.009998731315135956e-03 5.936692003160715103e-03
5.314892157912254333e-03 7.783533539623022079e-03 9.603826329112052917e-03 8.892469108104705811e-03 6.529031787067651749e-03 6.153420079499483109e-03 5.964643787592649460e-03 4.823704715818166733e-03 3.759647719562053680e-03 5.498875398188829422e-03 7.782234344631433487e-03 1.093155238777399063e-02 9.067060425877571106e-03 6.964949425309896469e-03 5.946921184659004211e-03 6.564208306372165680e-03 6.101161241531372070e-03 7.021207362413406372e-03 7.091769482940435410e-03 8.313702419400215149e-03 6.023958325386047363e-03 6.822732742875814438e-03 7.906966842710971832e-03 6.593599915504455566e-03 4.718237090855836868e-03 4.197354428470134735e-03 5.875913426280021667e-03 5.624333396553993225e-03 5.447551142424345016e-03 3.896565875038504601e-03 4.427963867783546448e-03 7.796625141054391861e-03 8.246799930930137634e-03 1.468998286873102188e-02 1.606941781938076019e-02 7.755984552204608917e-03 1.282335631549358368e-02 1.207238435745239258e-02 1.966392248868942261e-02 1.939149200916290283e-02 9.556775912642478943e-03 1.356802042573690414e-02 1.593424193561077118e-02 6.228534504771232605e-03 7.320300675928592682e-03 9.627916850149631500e-03 7.127192802727222443e-03 1.184081751853227615e-02 7.493726909160614014e-03 3.709009382873773575e-03 5.724356975406408310e-03 5.706196650862693787e-03 6.124249659478664398e-03 5.816148128360509872e-03 5.434347782284021378e-03 7.521471939980983734e-03 6.376889999955892563e-03 6.969898939132690430e-03 5.906155798584222794e-03 5.129196215420961380e-03 4.241637419909238815e-03 3.710849443450570107e-03 5.764486268162727356e-03 7.213977631181478500e-03 3.849893575534224510e-03 6.053208373486995697e-03 7.198121398687362671e-03 3.964922856539487839e-03 3.375808475539088249e-03 6.197047419846057892e-03 6.099096499383449554e-03 9.134761057794094086e-03 1.077690348029136658e-02 9.876865893602371216e-03 9.380458854138851166e-03 7.509913295507431030e-03 7.385682780295610428e-03 7.068492937833070755e-03 7.482111454010009766e-03 1.057957485318183899e-02 5.931971594691276550e-03 5.187008064240217209e-03 1.379008498042821884e-02 3.571286099031567574e-03 4.621261265128850937e-03 3.332425607368350029e-03 3.243392799049615860e-03 3.535518189892172813e-03 2.949156099930405617e-03 3.310707164928317070e-03
6.675213575363159180e-03 9.839369915425777435e-03 1.226095203310251236e-02 1.085729803889989853e-02 8.358355611562728882e-03 7.757408544421195984e-03 8.161875419318675995e-03 8.255060762166976929e-03 6.636685226112604141e-03 7.434443105012178421e-03 9.275130927562713623e-03 1.083034928888082504e-02 1.001438871026039124e-02 9.014829993247985840e-03 5.558995995670557022e-03 4.740267992019653320e-03 4.945340566337108612e-03 6.332794670015573502e-03 8.615808561444282532e-03 5.796178244054317474e-03 6.899876520037651062e-03 6.590323988348245621e-03 4.877370782196521759e-03 7.850732654333114624e-03 7.946248166263103485e-03 7.030655164271593094e-03 1.004782412201166153e-02 3.872312372550368309e-03 7.997351698577404022e-03 5.858672317117452621e-03 7.654199842363595963e-03 1.446092780679464340e-02 1.066463813185691833e-02 2.216756716370582581e-02 2.932087332010269165e-02 2.131809107959270477e-02 1.784195937216281891e-02 1.291336026042699814e-02 1.770844869315624237e-02 1.205428503453731537e-02 1.371841598302125931e-02 2.979594655334949493e-02 1.928432844579219818e-02 1.117104943841695786e-02 8.712459355592727661e-03 8.476979099214076996e-03 7.812795229256153107e-03 1.066983211785554886e-02 7.263527717441320419e-03 1.254925597459077835e-02 8.179348893463611603e-03 8.432986214756965637e-03 8.844035677611827850e-03 8.881229907274246216e-03 8.421634323894977570e-03 1.065235398709774017e-02 1.038575079292058945e-02 7.888289168477058411e-03 6.841791328042745590e-03 8.170615881681442261e-03 7.316178642213344574e-03 1.170604396611452103e-02 1.273525692522525787e-02 8.429191075265407562e-03 9.914114139974117279e-03 1.043997704982757568e-02 1.037666294723749161e-02 2.471115626394748688e-02 9.796108119189739227e-03 1.949479058384895325e-02 6.341078784316778183e-03 4.976819269359111786e-03 4.556304309517145157e-03 8.218131028115749359e-03 8.926034905016422272e-03 8.404632098972797394e-03 7.545583881437778473e-03 6.196565460413694382e-03 5.672411527484655380e-03 8.515468798577785492e-03 7.938819937407970428e-03 5.310366395860910416e-03 1.219814177602529526e-02 6.186958868056535721e-03 6.101126316934823990e-03 4.141279030591249466e-03 5.752542521804571152e-03 4.507040604948997498e-03 7.507524918764829636e-03 4.884195514023303986e-03
7.735622581094503403e-03 1.136888377368450165e-02 1.464978605508804321e-02 1.110503915697336197e-02 6.838687695562839508e-03 7.729249075055122375e-03 7.027622777968645096e-03 7.153591141104698181e-03 5.770887713879346848e-03 5.070234648883342743e-03 7.831771858036518097e-03 1.246526930481195450e-02 1.118729542940855026e-02 1.019198726862668991e-02 5.812539719045162201e-03 5.015274044126272202e-03 4.994148388504981995e-03 5.620470736175775528e-03 5.248183384537696838e-03 9.012193419039249420e-03 1.410345826297998428e-02 1.415057107806205750e-02 1.070452760905027390e-02 8.073492906987667084e-03 5.538580473512411118e-03 4.402760881930589676e-03 8.231763727962970734e-03 8.883749251253902912e-04 8.761841454543173313e-04 6.871153600513935089e-04 7.360394811257719994e-04 1.296180882491171360e-03 5.974612664431333542e-03 8.778465911746025085e-03 4.832269158214330673e-03 5.657936446368694305e-03 6.942621432244777679e-03 1.639218255877494812e-02 2.016007900238037109e-02 1.103256549686193466e-02 1.214453298598527908e-02 1.175658218562602997e-02 4.358273744583129883e-02 1.954241469502449036e-02 2.129740826785564423e-02 2.337798476219177246e-02 2.157636545598506927e-02 2.108063362538814545e-02 1.788386330008506775e-02 3.731610486283898354e-03 7.749344687908887863e-03 9.003901854157447815e-03 8.337441831827163696e-03 7.879110984504222870e-03 8.069045841693878174e-03 8.589492179453372955e-03 1.002222485840320587e-02 1.177236158400774002e-02 7.923962548375129700e-03 6.124794948846101761e-03 9.016035124659538269e-03 9.188157506287097931e-03 1.115676853805780411e-02 9.004845283925533295e-03 1.118682138621807098e-02 1.039220299571752548e-02 1.188293099403381348e-02 9.828128851950168610e-03 7.274861913174390793e-03 1.169185806065797806e-02 5.664238706231117249e-03 8.579107932746410370e-03 8.293418213725090027e-03 9.571488015353679657e-03 8.823957294225692749e-03 1.096292678266763687e-02 1.266066916286945343e-02 1.137581001967191696e-02 9.753981605172157288e-03 1.183523423969745636e-02 6.553688552230596542e-03 7.312491070479154587e-03 2.408486977219581604e-02 7.985206320881843567e-03 6.998945027589797974e-03 5.644742399454116821e-03 6.156854331493377686e-03 8.041513152420520782e-03 9.604634717106819153e-03 8.980882354080677032e-03
8.379375562071800232e-03 8.454772643744945526e-03 1.244319509714841843e-02 1.146941725164651871e-02 6.542700342833995819e-03 5.459947977215051651e-03 5.841204430907964706e-03 6.228324957191944122e-03 5.550140514969825745e-03 4.593336489051580429e-03 6.455505266785621643e-03 8.102696388959884644e-03 8.301896974444389343e-03 6.306178402155637741e-03 5.209017079323530197e-03 4.804113879799842834e-03 5.314279347658157349e-03 5.546081811189651489e-03 6.159436888992786407e-03 7.167038042098283768e-03 6.372413598001003265e-03 7.922567427158355713e-03 7.585665211081504822e-03 7.070668041706085205e-03 7.499936036765575409e-03 5.911859218031167984e-03 6.524396594613790512e-03 5.299642216414213181e-03 1.254808623343706131e-02 9.839477017521858215e-03 1.017549633979797363e-02 8.069655857980251312e-03 5.539833568036556244e-03 1.127563323825597763e-02 2.235765196382999420e-02 6.312163081020116806e-03 6.523923948407173157e-03 1.702814176678657532e-02 9.365923702716827393e-03 1.189463306218385696e-02 1.370699517428874969e-02 1.342211477458477020e-02 2.579294890165328979e-02 3.909282758831977844e-02 3.158917278051376343e-02 3.524385765194892883e-02 2.428347989916801453e-02 5.023138597607612610e-02 1.331171859055757523e-02 1.802473142743110657e-02 8.238852024078369141e-03 9.103502146899700165e-03 1.151400338858366013e-02 1.269527524709701538e-02 1.279318146407604218e-02 8.082066662609577179e-03 8.062464185059070587e-03 7.934649474918842316e-03 8.969658985733985901e-03 9.244500659406185150e-03 1.092418283224105835e-02 1.297642011195421219e-02 1.367458049207925797e-02 1.044927071779966354e-02 9.877463802695274353e-03 1.247018296271562576e-02 1.163625624030828476e-02 1.952917128801345825e-02 1.256513223052024841e-02 1.874637417495250702e-02 7.117044180631637573e-03 9.736840613186359406e-03 8.085388690233230591e-03 1.090705953538417816e-02 1.125463843345642090e-02 1.169216632843017578e-02 1.307747885584831238e-02 1.421671081334352493e-02 1.413250155746936798e-02 1.073405891656875610e-02 7.557648699730634689e-03 7.441230118274688721e-03 2.546039782464504242e-02 7.998373359441757202e-03 9.211376309394836426e-03 3.799776546657085419e-03 6.818534340709447861e-03 9.964335709810256958e-03 8.812566287815570831e-03 9.450263343751430511e-03
7.894688285887241364e-03 8.170175366103649139e-03 1.082074549049139023e-02 1.068582478910684586e-02 1.388425752520561218e-02 1.000649668276309967e-02 1.147984154522418976e-02 1.050368603318929672e-02 6.532907485961914062e-03 7.609981112182140350e-03 6.250543519854545593e-03 6.711249239742755890e-03 6.889421958476305008e-03 5.561295431107282639e-03 6.085053551942110062e-03 4.994202405214309692e-03 4.913801327347755432e-03 5.390704609453678131e-03 6.176623981446027756e-03 7.551139686256647110e-03 1.099386718124151230e-02 7.949861697852611542e-03 8.370513096451759338e-03 8.471810258924961090e-03 7.809819653630256653e-03 8.245279081165790558e-03 1.052815187722444534e-02 1.059357356280088425e-02 7.880967110395431519e-03 6.082605570554733276e-03 6.803882773965597153e-03 1.067763753235340118e-02 9.650892578065395355e-03 1.102854963392019272e-02 1.806765235960483551e-02 2.249209955334663391e-02 3.064830973744392395e-02 4.496387392282485962e-02 4.775870218873023987e-02 3.023051843047142029e-02 2.322812750935554504e-02 4.229608550667762756e-02 4.534738138318061829e-02 9.449402801692485809e-03 9.553871117532253265e-03 9.708366356790065765e-03 9.655414149165153503e-03 6.906067952513694763e-03 4.608183167874813080e-03 3.784525906667113304e-03 1.006774976849555969e-02 9.277422912418842316e-03 1.093185134232044220e-02 9.286004118621349335e-03 1.320929639041423798e-02 8.572559803724288940e-03 1.082060206681489944e-02 6.869608070701360703e-03 6.341171916574239731e-03 5.923544988036155701e-03 7.620337419211864471e-03 8.054962381720542908e-03 6.112352944910526276e-03 6.781264673918485641e-03 6.745203398168087006e-03 7.385075092315673828e-03 7.863880135118961334e-03 9.961376897990703583e-03 5.065371282398700714e-03 1.055003609508275986e-02 8.168327622115612030e-03 6.781059317290782928e-03 7.458454463630914688e-03 1.320962607860565186e-02 1.255374215543270111e-02 1.119803357869386673e-02 1.060768216848373413e-02 1.110282354056835175e-02 8.456463925540447235e-03 1.085081696510314941e-02 1.231105066835880280e-02 9.272077120840549469e-03 2.588134258985519409e-02 4.978770390152931213e-03 3.144158283248543739e-03 3.615315770730376244e-03 5.408569239079952240e-03 7.167340721935033798e-03 7.323329336941242218e-03 6.738600321114063263e-03
4.815203603357076645e-03 8.209009654819965363e-03 1.003520656377077103e-02 9.061076678335666656e-03 7.107248064130544662e-03 7.815282791852951050e-03 6.270240992307662964e-03 5.392029415816068649e-03 4.244253039360046387e-03 5.433680489659309387e-03 9.492597542703151703e-03 9.892326779663562775e-03 9.192269295454025269e-03 7.790308445692062378e-03 6.969858892261981964e-03 6.685871165245771408e-03 6.111565046012401581e-03 7.037378847599029541e-03 7.226507179439067841e-03 8.633674122393131256e-03 4.696604330092668533e-03 6.278119981288909912e-03 7.857491262257099152e-03 7.706618867814540863e-03 5.176261533051729202e-03 4.378838464617729187e-03 5.306531675159931183e-03 7.851758040487766266e-03 7.419297005981206894e-03 5.289325956255197525e-03 5.707809235900640488e-03 6.962878629565238953e-03 9.874981828033924103e-03 1.924593001604080200e-02 2.258686348795890808e-02 8.305749855935573578e-03 8.721807971596717834e-03 1.443506591022014618e-02 1.282769721001386642e-02 1.065488811582326889e-02 7.151843979954719543e-03 8.839321322739124298e-03 1.756092347204685211e-02 6.372447125613689423e-03 8.255099877715110779e-03 8.271726779639720917e-03 7.272351998835802078e-03 1.075851731002330780e-02 8.597389794886112213e-03 3.381863236427307129e-03 7.018701173365116119e-03 6.854299455881118774e-03 6.348855793476104736e-03 6.276647560298442841e-03 6.127323955297470093e-03 7.397774141281843185e-03 5.553191993385553360e-03 5.341745913028717041e-03 6.532017141580581665e-03 5.986541043967008591e-03 4.376542288810014725e-03 3.577350405976176262e-03 5.866033956408500671e-03 6.287371739745140076e-03 4.838946275413036346e-03 5.582778248935937881e-03 7.214824203401803970e-03 4.220959730446338654e-03 3.891900880262255669e-03 6.394201423972845078e-03 6.763552781194448471e-03 6.361342966556549072e-03 8.035577833652496338e-03 7.727764081209897995e-03 6.919643841683864594e-03 6.162578240036964417e-03 7.389977108687162399e-03 5.708756390959024429e-03 7.868397980928421021e-03 8.912226185202598572e-03 5.696295760571956635e-03 5.254907067865133286e-03 1.750684157013893127e-02 3.123074071481823921e-03 4.698706790804862976e-03 2.765076467767357826e-03 2.896885387599468231e-03 4.074852913618087769e-03 3.153796307742595673e-03 4.010567441582679749e-03
