4.918462783098220825e-02 6.261710822582244873e-02 1.544006615877151489e-01 7.750828862190246582e-01 3.896978497505187988e-01 9.824723750352859497e-02 9.979157894849777222e-02 1.210449114441871643e-01 2.676096856594085693e-01 3.568889200687408447e-01 2.098046541213989258e-01 1.371363252401351929e-01 8.655608445405960083e-02 1.209393143653869629e-01 1.983144581317901611e-01 1.404286324977874756e-01 3.336400911211967468e-02 6.034884974360466003e-02 3.511940315365791321e-02 3.905886039137840271e-02 1.269119419157505035e-02 1.041717361658811569e-02 3.626829013228416443e-02 4.516523331403732300e-02 1.753229461610317230e-02 2.491940185427665710e-02 1.194427721202373505e-02 6.122592836618423462e-03 3.771801479160785675e-03 5.288841668516397476e-03 3.167798975482583046e-03 1.250146888196468353e-03 3.766352019738405943e-04 8.536201203241944313e-04 3.024089382961392403e-04 1.254886883543804288e-04 1.062178867869079113e-03 7.661069976165890694e-04 9.625271195545792580e-04 1.057489076629281044e-03 1.322336494922637939e-03 1.230671186931431293e-03 5.797084304504096508e-04 3.822441503871232271e-04 1.157995895482599735e-03 1.076090615242719650e-03 3.051853971555829048e-03 1.927824225276708603e-03 1.519650802947580814e-03 7.384112104773521423e-04 1.013421802781522274e-03 1.500104786828160286e-03 2.757571404799818993e-03 8.145975298248231411e-04 5.888071027584373951e-04 7.881209021434187889e-04 5.398322828114032745e-04 4.769017104990780354e-04 1.035656547173857689e-03 9.641300421208143234e-04 1.370239886455237865e-03 1.328821992501616478e-03 1.460642437450587749e-03 3.052978543564677238e-03 1.964879455044865608e-03 3.283738158643245697e-03 5.011409055441617966e-03 2.439459040760993958e-02 6.973344366997480392e-03 6.389443762600421906e-03 1.118099316954612732e-02 1.304120011627674103e-02 5.285328030586242676e-01 6.226454377174377441e-01 2.896947860717773438e-01 4.903360307216644287e-01 3.486762344837188721e-01 7.610659301280975342e-02 4.009675607085227966e-02 2.275441586971282959e-02 5.674902815371751785e-03 1.198479533195495605e-02 3.247210383415222168e-02 2.193142846226692200e-02 5.832249764353036880e-03 8.809939026832580566e-03 7.304046303033828735e-03 5.757120437920093536e-03 6.169041618704795837e-03 1.806149818003177643e-02 1.386758591979742050e-02 1.906770467758178711e-02 1.433311589062213898e-02 1.648311130702495575e-02 2.120248787105083466e-02 1.472226157784461975e-02 2.041406370699405670e-02 5.081638693809509277e-02 5.063980817794799805e-02 2.767853997647762299e-02 2.248031459748744965e-02 3.601929172873497009e-02 4.232884570956230164e-02
4.582373425364494324e-02 4.080347716808319092e-02 9.081758558750152588e-02 5.862325429916381836e-01 2.187804132699966431e-01 2.010686844587326050e-01 2.700726985931396484e-01 2.424826920032501221e-01 4.478446245193481445e-01 4.005160331726074219e-01 3.691660463809967041e-01 3.170949220657348633e-01 1.993992775678634644e-01 3.070301115512847900e-01 3.496217429637908936e-01 4.477158784866333008e-01 1.130272448062896729e-01 2.969964034855365753e-02 3.400736674666404724e-02 2.797194756567478180e-02 8.193092420697212219e-03 1.062294747680425644e-02 6.580516695976257324e-02 5.409386754035949707e-02 2.514403313398361206e-02 2.133765444159507751e-02 2.053004130721092224e-02 6.659621838480234146e-03 2.008372452110052109e-03 1.881938893347978592e-03 3.753193188458681107e-03 1.762473606504499912e-03 9.050148655660450459e-04 1.004981109872460365e-03 7.368711521849036217e-04 7.564137340523302555e-04 1.157579594291746616e-03 6.704025436192750931e-04 1.444294233806431293e-03 1.489357906393706799e-03 2.689593937247991562e-03 1.492158626206219196e-03 8.946862653829157352e-04 6.045877817086875439e-04 8.232578402385115623e-04 5.745030357502400875e-04 3.122741356492042542e-03 1.668567070737481117e-03 2.678499324247241020e-03 1.312516978941857815e-03 7.807219517417252064e-04 1.755215809680521488e-03 4.009063355624675751e-03 9.774151258170604706e-04 9.638825431466102600e-04 1.256156712770462036e-03 3.395862586330622435e-04 4.943972453474998474e-04 1.175907091237604618e-03 1.576352398842573166e-03 1.350141246803104877e-03 1.749465474858880043e-03 2.536674262955784798e-03 1.924216630868613720e-03 1.847888459451496601e-03 3.210980677977204323e-03 3.151633776724338531e-03 1.477785035967826843e-02 1.174254715442657471e-02 7.480815052986145020e-03 1.145392935723066330e-02 1.276134978979825974e-02 2.154121696949005127e-01 2.020148187875747681e-01 1.661821752786636353e-01 2.507522702217102051e-01 1.897973418235778809e-01 2.912493236362934113e-02 1.203040685504674911e-02 1.423507370054721832e-02 4.407369531691074371e-03 7.079451810568571091e-03 2.846075966954231262e-02 2.433039247989654541e-02 1.058472599834203720e-02 7.887247949838638306e-03 5.345116369426250458e-03 4.917381796985864639e-03 1.107310131192207336e-02 5.534340627491474152e-03 6.172802299261093140e-03 8.262012153863906860e-03 8.033776655793190002e-03 8.454987779259681702e-03 6.522032897919416428e-03 9.084818884730339050e-03 1.205103192478418350e-02 3.269430622458457947e-02 3.495382517576217651e-02 2.549739554524421692e-02 2.266125753521919250e-02 5.729058757424354553e-02 6.669757515192031860e-02
5.434361472725868225e-02 4.416665062308311462e-02 1.282370388507843018e-01 6.715742945671081543e-01 3.664382398128509521e-01 1.926202476024627686e-01 1.488677263259887695e-01 3.365150392055511475e-01 3.261712491512298584e-01 2.976862192153930664e-01 2.848679721355438232e-01 2.715207040309906006e-01 1.807319074869155884e-01 2.130918353796005249e-01 2.629601061344146729e-01 3.799550533294677734e-01 3.314502537250518799e-02 7.451360672712326050e-02 3.410670906305313110e-02 3.882614895701408386e-02 1.025195978581905365e-02 1.233268529176712036e-02 7.193180918693542480e-02 2.303800545632839203e-02 5.230709444731473923e-03 1.331947557628154755e-02 2.073223888874053955e-02 9.303541854023933411e-03 3.990937955677509308e-03 4.632360301911830902e-03 4.308935254812240601e-03 1.920138252899050713e-03 5.912647466175258160e-04 6.505309138447046280e-04 7.821099134162068367e-04 1.038852729834616184e-03 2.850406803190708160e-03 1.243391656316816807e-03 8.797608898021280766e-04 1.172798569314181805e-03 1.509910216554999352e-03 8.015411440283060074e-04 6.927393842488527298e-04 6.384610896930098534e-04 5.572503432631492615e-04 5.917763919569551945e-04 3.237049095332622528e-03 7.510808645747601986e-04 5.339166964404284954e-04 5.624383338727056980e-04 6.810039631091058254e-04 8.169798529706895351e-04 9.590398985892534256e-04 7.768398500047624111e-04 4.708459600806236267e-04 4.043652443215250969e-04 3.097180742770433426e-04 3.257450007367879152e-04 7.645801524631679058e-04 1.113063655793666840e-03 8.719972684048116207e-04 1.109966542571783066e-03 1.123918220400810242e-03 1.111314049921929836e-03 9.321327088400721550e-04 2.249763347208499908e-03 2.783274278044700623e-03 4.194748122245073318e-03 2.052608411759138107e-03 2.805238822475075722e-03 4.703626036643981934e-03 1.124247256666421890e-02 6.582532525062561035e-01 6.016583442687988281e-01 5.191010832786560059e-01 5.980133414268493652e-01 5.726369023323059082e-01 5.007547885179519653e-02 2.998083829879760742e-02 8.923149667680263519e-03 7.547587156295776367e-03 9.760030545294284821e-03 2.366703934967517853e-02 4.055243358016014099e-02 8.456171490252017975e-03 5.012657027691602707e-03 4.905661568045616150e-03 3.671664744615554810e-03 4.726502578705549240e-03 1.184501405805349350e-02 8.210803382098674774e-03 1.748489215970039368e-02 1.483371853828430176e-02 1.416905410587787628e-02 1.365815196186304092e-02 1.205397862941026688e-02 1.439007651060819626e-02 2.003614231944084167e-02 3.933761268854141235e-02 4.645598307251930237e-02 4.324425756931304932e-02 4.615397378802299500e-02 4.454441741108894348e-02
4.366894811391830444e-02 3.401190787553787231e-02 6.903648376464843750e-02 7.488909959793090820e-01 2.971974611282348633e-01 2.986577153205871582e-01 2.038714736700057983e-01 2.574982345104217529e-01 4.620243310928344727e-01 4.864157438278198242e-01 3.056139051914215088e-01 2.537329792976379395e-01 2.589294314384460449e-01 2.267903089523315430e-01 4.092669486999511719e-01 2.735654711723327637e-01 5.307186767458915710e-02 5.799518898129463196e-02 3.609944507479667664e-02 2.922733873128890991e-02 6.394477095454931259e-03 4.850256722420454025e-03 4.442431405186653137e-02 2.669584006071090698e-02 1.032483857125043869e-02 1.581172645092010498e-02 1.735337264835834503e-02 9.091079235076904297e-03 3.420673077926039696e-03 3.160704160109162331e-03 7.390382699668407440e-03 2.496351487934589386e-03 6.544021889567375183e-04 8.886369178071618080e-04 6.246822304092347622e-04 3.532376431394368410e-04 4.044445697218179703e-03 1.300684991292655468e-03 2.190474420785903931e-03 2.027200069278478622e-03 1.864203717559576035e-03 1.149818999692797661e-03 9.465835173614323139e-04 3.742578846868127584e-04 7.564400439150631428e-04 9.124602656811475754e-04 2.927163150161504745e-03 8.046554285101592541e-04 5.846839048899710178e-04 6.623096996918320656e-04 1.122394693084061146e-03 2.296064049005508423e-03 2.171553904190659523e-03 6.635331665165722370e-04 3.225936379749327898e-04 4.945681430399417877e-04 6.800593109801411629e-04 5.358855123631656170e-04 1.062465249560773373e-03 6.272687460295855999e-04 9.199401829391717911e-04 8.012314792722463608e-04 1.025356003083288670e-03 3.174124751240015030e-03 2.377699594944715500e-03 2.925119595602154732e-03 2.278230153024196625e-03 1.529605709947645664e-03 2.328708302229642868e-03 2.706419676542282104e-03 3.813249524682760239e-03 5.947395227849483490e-03 3.161410391330718994e-01 4.015436768531799316e-01 1.875177025794982910e-01 2.932887673377990723e-01 4.282494187355041504e-01 8.747250586748123169e-02 2.253455668687820435e-02 1.993050239980220795e-02 1.359104551374912262e-02 1.760558597743511200e-02 2.840378880500793457e-02 4.889176785945892334e-02 8.592708967626094818e-03 9.899316355586051941e-03 1.063934154808521271e-02 7.733986712992191315e-03 8.153079077601432800e-03 2.027467638254165649e-02 1.562259718775749207e-02 2.012455649673938751e-02 1.217109896242618561e-02 1.599554903805255890e-02 1.507848966866731644e-02 1.926048472523689270e-02 1.982842013239860535e-02 2.302242815494537354e-02 3.042015619575977325e-02 3.465760871767997742e-02 3.674515336751937866e-02 4.796484112739562988e-02 3.182608261704444885e-02
5.108202248811721802e-02 3.187245130538940430e-02 9.842033684253692627e-02 8.210575580596923828e-01 3.666086792945861816e-01 2.463359385728836060e-01 2.947378754615783691e-01 2.317809760570526123e-01 4.555072188377380371e-01 5.891263484954833984e-01 4.181562066078186035e-01 2.285549342632293701e-01 1.781243085861206055e-01 1.769869774580001831e-01 2.484279870986938477e-01 2.514962255954742432e-01 1.202060654759407043e-01 1.011368557810783386e-01 1.996579580008983612e-02 3.306574374437332153e-02 1.233469508588314056e-02 2.066473476588726044e-02 4.564159736037254333e-02 4.851737245917320251e-02 2.029186487197875977e-02 1.888701505959033966e-02 3.188467025756835938e-02 1.676933281123638153e-02 8.801299147307872772e-03 8.848112076520919800e-03 1.537515502423048019e-02 4.458434414118528366e-03 2.781348070129752159e-03 1.646472839638590813e-03 1.018731854856014252e-03 1.382046262733638287e-03 2.307473216205835342e-03 1.281128497794270515e-03 3.150320379063487053e-03 2.608257578685879707e-03 2.751843072474002838e-03 3.541715675964951515e-03 5.082700867205858231e-03 4.611783660948276520e-04 6.879767170175909996e-04 5.332522559911012650e-04 3.928609192371368408e-03 6.256754277274012566e-04 6.933569093234837055e-04 7.345514604821801186e-04 5.504791624844074249e-04 1.091624144464731216e-03 1.787877990864217281e-03 8.116594399325549603e-04 6.384912412613630295e-04 3.345715813338756561e-04 4.218500689603388309e-04 5.168325733393430710e-04 1.506908214651048183e-03 7.860991754569113255e-04 8.142731385305523872e-04 1.285517122596502304e-03 1.369149424135684967e-03 1.716618542559444904e-03 2.025963738560676575e-03 2.326646586880087852e-03 3.823123173788189888e-03 7.279260549694299698e-03 2.182088326662778854e-03 1.782625680789351463e-03 2.507842844352126122e-03 6.960017606616020203e-03 5.721666216850280762e-01 7.067418098449707031e-01 3.020989298820495605e-01 4.975435435771942139e-01 7.798891663551330566e-01 6.707447022199630737e-02 6.004792079329490662e-02 6.813177466392517090e-02 2.361706830561161041e-02 2.209968306124210358e-02 3.360051289200782776e-02 1.961199566721916199e-02 1.404577959328889847e-02 1.346915494650602341e-02 1.144401542842388153e-02 8.813561871647834778e-03 8.246473036706447601e-03 1.968897320330142975e-02 1.185413729399442673e-02 1.580759510397911072e-02 1.243215985596179962e-02 1.214527059346437454e-02 1.183880399912595749e-02 1.133893057703971863e-02 1.104303263127803802e-02 1.229314785450696945e-02 3.013485670089721680e-02 4.918850213289260864e-02 4.198892787098884583e-02 5.289567261934280396e-02 4.322089254856109619e-02
6.262981891632080078e-02 6.436342746019363403e-02 1.607561111450195312e-01 8.419551253318786621e-01 4.939616620540618896e-01 1.238910853862762451e-01 1.103104427456855774e-01 9.280361980199813843e-02 3.289753794670104980e-01 4.540998339653015137e-01 2.638933062553405762e-01 1.418149471282958984e-01 1.307598650455474854e-01 1.512207090854644775e-01 1.529016047716140747e-01 2.082596272230148315e-01 7.286029309034347534e-02 7.884629815816879272e-02 3.908901661634445190e-02 4.107266664505004883e-02 1.070603914558887482e-02 8.342955261468887329e-03 2.743877843022346497e-02 3.923711180686950684e-02 1.690151728689670563e-02 2.401393093168735504e-02 1.235415227711200714e-02 5.431954283267259598e-03 3.855057526379823685e-03 4.732814151793718338e-03 3.238563658669590950e-03 1.540567725896835327e-03 3.028209321200847626e-04 9.510769741609692574e-04 4.019014886580407619e-04 2.707090461626648903e-04 1.598365139216184616e-03 8.780072676017880440e-04 1.222935505211353302e-03 1.156381564214825630e-03 1.869086641818284988e-03 1.439576153643429279e-03 6.396551616489887238e-04 2.981767174787819386e-04 9.991161059588193893e-04 8.967978646978735924e-04 2.577217062935233116e-03 1.326409983448684216e-03 1.681694062426686287e-03 9.214524761773645878e-04 1.275574672035872936e-03 2.150787506252527237e-03 4.546869546175003052e-03 1.726426184177398682e-03 6.095558637753129005e-04 1.265802886337041855e-03 1.246880274266004562e-03 6.185453385114669800e-04 1.767005305737257004e-03 1.250244560651481152e-03 2.239647554233670235e-03 1.452963799238204956e-03 2.064144704490900040e-03 2.745550591498613358e-03 2.225500298663973808e-03 3.026736667379736900e-03 5.457439459860324860e-03 2.072140388190746307e-02 5.955480039119720459e-03 6.626375485211610794e-03 7.698600646108388901e-03 9.888130240142345428e-03 3.844766020774841309e-01 4.253807663917541504e-01 2.427033483982086182e-01 3.868959248065948486e-01 3.514256179332733154e-01 8.313571661710739136e-02 4.846197366714477539e-02 2.017492987215518951e-02 9.103610180318355560e-03 2.686337381601333618e-02 2.345791645348072052e-02 2.488998137414455414e-02 7.428130134940147400e-03 1.046156045049428940e-02 9.090572595596313477e-03 5.762420129030942917e-03 7.489440962672233582e-03 2.397296205163002014e-02 2.300924435257911682e-02 2.309151180088520050e-02 1.963604986667633057e-02 2.176778018474578857e-02 1.765604689717292786e-02 1.874268427491188049e-02 1.548948418349027634e-02 4.618415981531143188e-02 4.290750250220298767e-02 4.328170418739318848e-02 2.237661182880401611e-02 4.197016358375549316e-02 5.257802084088325500e-02
5.408536270260810852e-02 4.246729239821434021e-02 1.451156139373779297e-01 6.072545051574707031e-01 2.344068139791488647e-01 2.355100214481353760e-01 3.440053761005401611e-01 2.533633410930633545e-01 4.258413612842559814e-01 3.148248493671417236e-01 1.915313452482223511e-01 2.210664004087448120e-01 2.101261913776397705e-01 2.510677576065063477e-01 2.637952864170074463e-01 3.810780644416809082e-01 1.987335681915283203e-01 3.953629732131958008e-02 2.530539035797119141e-02 2.743174880743026733e-02 1.107909157872200012e-02 7.112590596079826355e-03 4.629549011588096619e-02 5.816237628459930420e-02 2.106719277799129486e-02 1.795141771435737610e-02 1.350650750100612640e-02 4.121100530028343201e-03 1.504533807747066021e-03 1.700800843536853790e-03 3.096238011494278908e-03 1.508130575530230999e-03 8.647709037177264690e-04 7.314343238249421120e-04 5.409365985542535782e-04 6.684086401946842670e-04 1.631927327252924442e-03 1.028544036671519279e-03 1.848777756094932556e-03 1.501157297752797604e-03 3.353829029947519302e-03 2.348921261727809906e-03 1.679823384620249271e-03 6.741921533830463886e-04 1.055300119332969189e-03 6.951383547857403755e-04 4.410791676491498947e-03 1.698596170172095299e-03 2.827802207320928574e-03 1.105942646972835064e-03 1.201377832330763340e-03 2.282710047438740730e-03 3.879593918099999428e-03 7.505464018322527409e-04 9.252922609448432922e-04 1.310489024035632610e-03 3.453571989666670561e-04 5.000271485187113285e-04 1.162215485237538815e-03 9.478813153691589832e-04 1.038509886711835861e-03 1.491610193625092506e-03 2.593874465674161911e-03 1.747677801176905632e-03 1.469426788389682770e-03 3.102599643170833588e-03 4.487440921366214752e-03 2.048374153673648834e-02 5.129028111696243286e-03 4.474592860788106918e-03 7.659268099814653397e-03 7.809634320437908173e-03 2.513624131679534912e-01 1.970191150903701782e-01 1.380407661199569702e-01 2.102285176515579224e-01 1.990474909543991089e-01 2.480724826455116272e-02 1.614880375564098358e-02 1.139011513441801071e-02 4.730357788503170013e-03 6.678610108792781830e-03 2.208594977855682373e-02 2.008216828107833862e-02 6.835760548710823059e-03 6.433339789509773254e-03 4.483256954699754715e-03 5.129692144691944122e-03 6.646094378083944321e-03 5.766240879893302917e-03 7.641020230948925018e-03 1.178266108036041260e-02 8.302415721118450165e-03 9.570264257490634918e-03 6.100377999246120453e-03 6.138877477496862411e-03 8.137022145092487335e-03 1.922448351979255676e-02 1.962807774543762207e-02 3.597357496619224548e-02 2.054010704159736633e-02 4.893650114536285400e-02 4.105867072939872742e-02
7.497926056385040283e-02 6.047425046563148499e-02 1.283595710992813110e-01 5.451267957687377930e-01 3.050844967365264893e-01 2.344881743192672729e-01 1.148386746644973755e-01 3.709673285484313965e-01 2.782541513442993164e-01 2.536192834377288818e-01 1.593003571033477783e-01 1.707489788532257080e-01 1.375136375427246094e-01 2.157233059406280518e-01 2.131484299898147583e-01 3.197455108165740967e-01 3.649059683084487915e-02 7.498486340045928955e-02 2.688614465296268463e-02 3.253798931837081909e-02 1.069816201925277710e-02 1.379130408167839050e-02 7.594284415245056152e-02 3.925456851720809937e-02 5.929005797952413559e-03 1.586566679179668427e-02 1.584588922560214996e-02 7.713258266448974609e-03 2.878391649574041367e-03 3.119439352303743362e-03 3.650524653494358063e-03 1.801703707315027714e-03 3.911736421287059784e-04 7.807334768585860729e-04 6.949359667487442493e-04 5.137654952704906464e-04 2.212871564552187920e-03 1.031446154229342937e-03 1.517489785328507423e-03 1.496154582127928734e-03 1.866323640570044518e-03 9.045721380971372128e-04 5.078398971818387508e-04 1.014024019241333008e-03 9.437087574042379856e-04 8.880912791937589645e-04 2.757365349680185318e-03 7.806259673088788986e-04 8.638806757517158985e-04 5.951346829533576965e-04 5.779477069154381752e-04 8.350907010026276112e-04 1.027838326990604401e-03 7.590689347125589848e-04 5.539981648325920105e-04 5.797995836474001408e-04 5.546815809793770313e-04 4.716850817203521729e-04 1.052710460498929024e-03 1.052398118190467358e-03 7.740635774098336697e-04 1.049030222930014133e-03 8.922545821405947208e-04 1.712183235213160515e-03 1.311522908508777618e-03 2.426285063847899437e-03 2.648644614964723587e-03 5.766404792666435242e-03 3.432682249695062637e-03 4.380418919026851654e-03 7.189120631664991379e-03 1.358485314995050430e-02 6.787879467010498047e-01 7.931358218193054199e-01 5.787639617919921875e-01 6.474367976188659668e-01 6.514370441436767578e-01 6.050544232130050659e-02 2.524064108729362488e-02 1.034472789615392685e-02 6.652859505265951157e-03 9.437614120543003082e-03 2.924126945436000824e-02 2.643023431301116943e-02 5.535558331757783890e-03 3.543589496985077858e-03 4.307301249355077744e-03 4.569385666400194168e-03 4.147135652601718903e-03 1.887510530650615692e-02 1.679804734885692596e-02 1.997185871005058289e-02 1.716914400458335876e-02 1.415926776826381683e-02 1.468083448708057404e-02 1.155396085232496262e-02 1.733257621526718140e-02 1.990852318704128265e-02 3.708073869347572327e-02 4.017894715070724487e-02 3.794223070144653320e-02 3.385233879089355469e-02 4.010967910289764404e-02
4.517325758934020996e-02 3.280083462595939636e-02 4.200985282659530640e-02 6.514695286750793457e-01 2.464331835508346558e-01 1.849348545074462891e-01 2.435921728610992432e-01 2.455104738473892212e-01 4.356773197650909424e-01 4.198764860630035400e-01 2.632669210433959961e-01 2.922139167785644531e-01 2.143635451793670654e-01 2.417001575231552124e-01 3.727288842201232910e-01 2.783639132976531982e-01 4.579628258943557739e-02 6.929681450128555298e-02 3.775710240006446838e-02 4.699303582310676575e-02 5.748177412897348404e-03 3.912628628313541412e-03 4.153864458203315735e-02 3.019515052437782288e-02 1.493286155164241791e-02 1.570300199091434479e-02 2.346176840364933014e-02 1.059224549680948257e-02 4.504576325416564941e-03 4.203596618026494980e-03 6.615872494876384735e-03 2.631896873936057091e-03 1.007060869596898556e-03 9.759459062479436398e-04 8.157662814483046532e-04 3.101669135503470898e-04 4.138994496315717697e-03 9.553626878187060356e-04 1.747638569213449955e-03 1.760588726028800011e-03 2.057153265923261642e-03 1.316066365689039230e-03 9.443769813515245914e-04 2.367514825891703367e-04 6.619096966460347176e-04 3.734759520739316940e-04 2.429918618872761726e-03 6.845293682999908924e-04 3.058599832002073526e-04 5.193019169382750988e-04 1.167548471130430698e-03 1.708676456473767757e-03 1.424702932126820087e-03 7.039874908514320850e-04 3.606472455430775881e-04 4.106844426132738590e-04 8.011265308596193790e-04 6.150082917883992195e-04 8.962404681369662285e-04 1.296154921874403954e-03 1.402974594384431839e-03 1.482473220676183701e-03 8.513213833793997765e-04 2.047527581453323364e-03 2.230413490906357765e-03 2.013482386246323586e-03 1.622891286388039589e-03 1.880415715277194977e-03 3.094741376116871834e-03 3.040971932932734489e-03 4.261995200067758560e-03 5.939567927271127701e-03 3.535697460174560547e-01 3.723309040069580078e-01 2.090117037296295166e-01 2.988815605640411377e-01 5.027853250503540039e-01 9.158147126436233521e-02 2.064311131834983826e-02 1.967298798263072968e-02 1.104290224611759186e-02 1.457893289625644684e-02 2.450632117688655853e-02 5.589216947555541992e-02 1.360493618994951248e-02 1.302585378289222717e-02 1.187427900731563568e-02 8.052886463701725006e-03 9.001892991364002228e-03 2.122758701443672180e-02 1.371401455253362656e-02 1.821583323180675507e-02 1.535149477422237396e-02 2.043668739497661591e-02 1.996703259646892548e-02 2.149215154349803925e-02 2.259212732315063477e-02 2.196095883846282959e-02 3.977180644869804382e-02 3.780206665396690369e-02 2.428540587425231934e-02 5.683071911334991455e-02 3.255487233400344849e-02
5.399655178189277649e-02 4.554677382111549377e-02 1.132044568657875061e-01 7.868422865867614746e-01 4.012845456600189209e-01 2.456863373517990112e-01 3.405301570892333984e-01 2.608187794685363770e-01 5.274963974952697754e-01 6.557865738868713379e-01 6.805660128593444824e-01 2.707351446151733398e-01 1.926926672458648682e-01 2.596837282180786133e-01 3.162070214748382568e-01 2.259407788515090942e-01 6.274421513080596924e-02 4.261004552245140076e-02 2.701292932033538818e-02 5.655053630471229553e-02 1.632320694625377655e-02 1.761241443455219269e-02 3.093207627534866333e-02 4.676023870706558228e-02 1.747883856296539307e-02 2.347617968916893005e-02 3.616215661168098450e-02 2.112240158021450043e-02 9.114231914281845093e-03 1.064443401992321014e-02 1.415566634386777878e-02 4.415255971252918243e-03 2.426562830805778503e-03 1.452722353860735893e-03 9.645549580454826355e-04 2.050937851890921593e-03 2.596011850982904434e-03 9.303000406362116337e-04 2.108966233208775520e-03 2.490028273314237595e-03 2.315020421519875526e-03 3.726851660758256912e-03 3.948089201003313065e-03 8.617467829026281834e-04 6.640474894084036350e-04 4.011736309621483088e-04 3.437032457441091537e-03 4.978976212441921234e-04 3.863494785036891699e-04 4.941216320730745792e-04 3.554470895323902369e-04 8.796317852102220058e-04 1.110192388296127319e-03 4.834599676541984081e-04 3.208774433005601168e-04 2.032139163929969072e-04 2.537491382099688053e-04 3.750570467673242092e-04 6.682471139356493950e-04 1.036048750393092632e-03 9.120360482484102249e-04 1.807367312721908092e-03 1.118578831665217876e-03 1.550754648633301258e-03 2.268349286168813705e-03 2.866009715944528580e-03 4.656166303902864456e-03 3.486381843686103821e-03 1.329492195509374142e-03 1.868962077423930168e-03 2.296337159350514412e-03 6.893782876431941986e-03 5.567919611930847168e-01 5.903050899505615234e-01 2.402802407741546631e-01 4.029553830623626709e-01 6.567859053611755371e-01 7.706511765718460083e-02 5.761341378092765808e-02 4.635846242308616638e-02 2.753015048801898956e-02 3.566933795809745789e-02 4.586653038859367371e-02 3.641621768474578857e-02 2.065127901732921600e-02 1.503738202154636383e-02 1.122958771884441376e-02 7.807022891938686371e-03 9.203398600220680237e-03 2.216565795242786407e-02 1.125784404575824738e-02 1.208930369466543198e-02 1.415309216827154160e-02 1.325756590813398361e-02 1.117942854762077332e-02 1.432505436241626740e-02 1.489668339490890503e-02 1.893156766891479492e-02 3.575282171368598938e-02 5.414978787302970886e-02 4.986348003149032593e-02 5.750717222690582275e-02 3.862669691443443298e-02
