2.331482991576194763e-02 9.312643669545650482e-03 3.624798031523823738e-03 1.461481442674994469e-03 8.814041502773761749e-04 4.517871129792183638e-04 9.913094108924269676e-04 4.046807007398456335e-04 5.481679691001772881e-04 8.495806832797825336e-04 7.554895128123462200e-04 5.670491955243051052e-04 5.684147472493350506e-04 2.180723240599036217e-03 4.877168312668800354e-02 7.076653093099594116e-02 6.985032558441162109e-01 6.647846698760986328e-01 1.018429920077323914e-02 1.011728495359420776e-02 2.184907719492912292e-02 4.470198228955268860e-02 8.289497345685958862e-03 4.096112772822380066e-02 1.050835568457841873e-02 8.652910590171813965e-03 6.410423666238784790e-03 1.437869947403669357e-02 2.131400629878044128e-02 3.101783804595470428e-02 1.021516136825084686e-02 3.861004253849387169e-03 4.410576075315475464e-03 1.375442370772361755e-02 1.840161718428134918e-02 1.377093605697154999e-02 3.934374824166297913e-02 5.944401025772094727e-01 3.398321568965911865e-01 1.141331344842910767e-01 2.642374634742736816e-01 4.554120451211929321e-02 9.532767347991466522e-03 9.933027438819408417e-03 8.371099084615707397e-02 7.287349551916122437e-02 4.441512748599052429e-02 1.380628068000078201e-02 6.267142482101917267e-03 2.819688292220234871e-03 3.130119992420077324e-03 4.842168651521205902e-03 1.755798235535621643e-03 5.587216932326555252e-03 3.846535691991448402e-03 2.532180212438106537e-02 5.266199633479118347e-02 6.019879132509231567e-02 1.377968043088912964e-01 3.328180406242609024e-03 5.559172481298446655e-03 4.690518602728843689e-02 1.161687448620796204e-01 6.747701764106750488e-02 5.178351402282714844e-01 8.441365957260131836e-01 2.279106341302394867e-02 7.616087794303894043e-02 3.511783108115196228e-02 2.437069863080978394e-01 1.147075369954109192e-01 2.471620291471481323e-01 2.045080438256263733e-02 3.291003406047821045e-02 1.936336234211921692e-02 3.822722434997558594e-01 5.060080885887145996e-01 5.604295134544372559e-01 5.621823072433471680e-01 6.496273279190063477e-01 5.520579814910888672e-01 9.337019324302673340e-01 5.639373064041137695e-01 4.474533349275588989e-02 2.428714372217655182e-02 1.123536191880702972e-02 1.322595868259668350e-02 2.050632424652576447e-02 2.123129367828369141e-02 1.728313602507114410e-02 2.023931592702865601e-02 1.828521676361560822e-02 1.269801333546638489e-02 4.875999689102172852e-02 2.507601678371429443e-02 1.255558580160140991e-01 1.942108124494552612e-01
1.112091727554798126e-02 1.221828069537878036e-02 5.247068591415882111e-03 2.430467633530497551e-03 2.045625587925314903e-03 1.141346641816198826e-03 1.068294513970613480e-03 7.074875757098197937e-04 5.821657250635325909e-04 7.580532110296189785e-04 7.247528992593288422e-04 5.021935794502496719e-04 1.542266807518899441e-03 7.106622797437012196e-04 8.851775899529457092e-03 2.688077092170715332e-02 8.427677154541015625e-01 5.420647263526916504e-01 5.369970109313726425e-03 4.421256948262453079e-03 1.032789889723062515e-02 1.634357683360576630e-02 6.557719781994819641e-03 1.393076591193675995e-02 2.992680761963129044e-03 5.490521900355815887e-03 4.643944092094898224e-03 6.458078045397996902e-03 8.128536865115165710e-03 1.079449150711297989e-02 4.805085249245166779e-03 3.307074541226029396e-03 1.598128466866910458e-03 2.527766861021518707e-03 2.777671208605170250e-03 2.086097374558448792e-02 1.549174543470144272e-02 4.354630112648010254e-01 2.565073668956756592e-01 1.684786006808280945e-02 4.323899000883102417e-02 6.453860085457563400e-03 5.255515221506357193e-03 1.120265573263168335e-02 6.394039094448089600e-02 3.254349157214164734e-02 1.159481052309274673e-02 6.249116268008947372e-03 6.615230347961187363e-03 6.918083876371383667e-03 2.466825768351554871e-03 3.451847936958074570e-03 2.528148004785180092e-03 1.750675146467983723e-03 1.561010372824966908e-03 3.599210409447550774e-03 1.491996739059686661e-02 3.972232341766357422e-02 5.681705474853515625e-02 1.154314540326595306e-02 7.428035605698823929e-03 2.256241254508495331e-02 1.221923157572746277e-01 7.354790717363357544e-02 5.839021205902099609e-01 6.385092139244079590e-01 2.226954698562622070e-02 2.213197499513626099e-01 4.075080528855323792e-02 2.036039680242538452e-01 3.087267279624938965e-01 3.066401481628417969e-01 2.446447499096393585e-02 5.704675614833831787e-02 1.394029147922992706e-02 6.247877478599548340e-01 3.727487623691558838e-01 5.070323348045349121e-01 4.400111138820648193e-01 5.043171048164367676e-01 6.001486778259277344e-01 8.192062377929687500e-01 3.081250190734863281e-01 3.779773041605949402e-02 1.403389871120452881e-02 7.200724910944700241e-03 5.043157842010259628e-03 8.803952485322952271e-03 1.245449110865592957e-02 1.371261570602655411e-02 6.490264553576707840e-03 1.300812326371669769e-02 8.072045631706714630e-03 1.464036572724580765e-02 1.540650147944688797e-02 1.391725093126296997e-01 2.241941094398498535e-01
3.169779852032661438e-02 1.343132462352514267e-02 6.788942031562328339e-03 4.426776431500911713e-03 1.383672817610204220e-03 2.115529263392090797e-03 2.527278615161776543e-03 1.064527546986937523e-03 1.794411917217075825e-03 1.552455243654549122e-03 1.997865736484527588e-03 8.821615483611822128e-04 3.815388190560042858e-04 4.886464448645710945e-04 9.502367116510868073e-03 1.552502345293760300e-02 6.625388264656066895e-01 3.938099145889282227e-01 4.183451645076274872e-03 1.569355651736259460e-02 3.267019288614392281e-03 9.945161640644073486e-03 2.269291784614324570e-03 7.806387729942798615e-03 2.828368451446294785e-03 1.091458369046449661e-03 1.645198906771838665e-03 2.837622538208961487e-03 5.042801145464181900e-03 9.962336160242557526e-03 2.815018408000469208e-03 2.057100413367152214e-03 2.269895048812031746e-03 1.536712399683892727e-03 5.262586753815412521e-03 1.734523475170135498e-02 5.623913183808326721e-02 7.536904215812683105e-01 8.156833052635192871e-01 1.425169259309768677e-01 1.423200219869613647e-01 2.110867202281951904e-02 1.944574643857777119e-03 2.283876528963446617e-03 1.467391662299633026e-02 8.761599659919738770e-03 7.144242990761995316e-03 4.498497117310762405e-03 3.177015343680977821e-03 3.693355014547705650e-03 1.203385647386312485e-03 1.555809983983635902e-03 1.628187717869877815e-03 4.757489077746868134e-03 3.385222516953945160e-03 1.280106045305728912e-02 1.348406523466110229e-01 5.692299455404281616e-02 8.168086409568786621e-02 7.364385761320590973e-03 1.195193920284509659e-02 2.127859555184841156e-02 4.850035905838012695e-02 3.340850397944450378e-02 1.592782288789749146e-01 2.961903512477874756e-01 2.525713667273521423e-02 2.389486692845821381e-02 2.128569222986698151e-02 5.565630272030830383e-02 4.055733233690261841e-02 1.592023074626922607e-01 3.282480686902999878e-02 7.514638453722000122e-02 3.046476468443870544e-02 1.224814280867576599e-01 3.076033890247344971e-01 4.036031961441040039e-01 3.378244340419769287e-01 4.904454350471496582e-01 5.066613554954528809e-01 8.553563356399536133e-01 2.727758884429931641e-01 1.346871908754110336e-02 8.334832265973091125e-03 8.104770444333553314e-03 1.274184044450521469e-02 2.454727515578269958e-02 1.275406032800674438e-02 1.415268611162900925e-02 1.027834694832563400e-02 9.847155772149562836e-03 1.083771791309118271e-02 6.489251554012298584e-02 4.304637759923934937e-02 2.009464204311370850e-01 1.599776893854141235e-01
5.972574464976787567e-03 5.327490624040365219e-03 3.883018856868147850e-03 1.438485924154520035e-03 2.989337779581546783e-03 1.399522996507585049e-03 9.859486017376184464e-04 1.657657790929079056e-03 1.453963806852698326e-03 2.613689051941037178e-03 1.935061998665332794e-03 1.584891113452613354e-03 3.977259621024131775e-03 2.005107467994093895e-03 3.590134531259536743e-02 2.207287959754467010e-02 8.177097439765930176e-01 4.805350303649902344e-01 1.187202427536249161e-02 2.166541293263435364e-03 1.396509725600481033e-02 1.210190821439027786e-02 6.066534202545881271e-03 6.686146836727857590e-03 1.598765514791011810e-02 5.962334573268890381e-03 1.597021007910370827e-03 1.510213315486907959e-02 1.111273560672998428e-02 1.646688580513000488e-02 4.603450186550617218e-03 2.950116759166121483e-03 2.547212177887558937e-03 3.465501125901937485e-03 2.030328102409839630e-02 6.492853164672851562e-02 1.517245471477508545e-01 5.805388689041137695e-01 1.462180763483047485e-01 9.576499462127685547e-02 3.474754989147186279e-01 3.378545120358467102e-02 8.403308689594268799e-03 1.074097771197557449e-02 5.884483456611633301e-02 2.124307863414287567e-02 1.774920523166656494e-02 2.258099243044853210e-02 1.496455539017915726e-02 7.234058808535337448e-03 5.112247075885534286e-03 6.828183308243751526e-03 3.340967698022723198e-03 6.393989548087120056e-03 1.179165393114089966e-02 2.067655697464942932e-02 1.823960542678833008e-01 1.842435300350189209e-01 2.033763974905014038e-01 1.313129719346761703e-02 8.447163738310337067e-03 5.797086656093597412e-02 1.573605984449386597e-01 2.917203009128570557e-01 8.964103460311889648e-01 8.944599032402038574e-01 8.731258101761341095e-03 2.160718142986297607e-01 2.454271912574768066e-02 4.221256673336029053e-01 1.874413788318634033e-01 4.011357724666595459e-01 1.336919236928224564e-02 2.695672586560249329e-02 1.027667894959449768e-02 3.546057045459747314e-01 3.826592564582824707e-01 4.495894908905029297e-01 3.436487019062042236e-01 3.796788454055786133e-01 6.793099641799926758e-01 9.097513556480407715e-01 2.575779557228088379e-01 2.247355692088603973e-02 7.174657192081212997e-03 4.683644976466894150e-03 4.324216395616531372e-03 1.153623312711715698e-02 5.756509024649858475e-03 5.145766772329807281e-03 6.201451178640127182e-03 6.098264362663030624e-03 4.284796770662069321e-03 3.155022487044334412e-02 3.038066811859607697e-02 2.061495482921600342e-01 1.793191432952880859e-01
2.694443985819816589e-02 6.581220775842666626e-03 3.780506784096360207e-03 3.386233234778046608e-03 1.853002118878066540e-03 2.427232684567570686e-03 1.332105137407779694e-03 2.053261036053299904e-03 1.894769957289099693e-03 3.686076495796442032e-03 3.962185699492692947e-03 1.495955162681639194e-03 1.965543488040566444e-03 4.659299273043870926e-03 2.656640484929084778e-02 2.740934118628501892e-02 7.488426566123962402e-01 2.848967909812927246e-01 2.441875170916318893e-03 7.785993628203868866e-03 7.342548109591007233e-03 1.166258193552494049e-02 6.119123194366693497e-03 2.382256276905536652e-02 2.609803574159741402e-03 3.855720628052949905e-03 5.970072001218795776e-03 1.037558633834123611e-02 1.350753754377365112e-02 6.526195909827947617e-03 3.522004000842571259e-03 2.448211191222071648e-03 1.675724633969366550e-03 9.164398652501404285e-04 1.405882299877703190e-03 1.365844253450632095e-02 2.003919892013072968e-02 5.532334446907043457e-01 3.236969113349914551e-01 4.384804517030715942e-02 2.146131247282028198e-01 1.654172316193580627e-02 3.744658781215548515e-03 5.794612225145101547e-03 2.019681781530380249e-02 2.418906055390834808e-02 1.772441528737545013e-02 1.027010381221771240e-02 8.923216722905635834e-03 4.662896040827035904e-03 4.054189659655094147e-03 8.231320418417453766e-03 2.394640818238258362e-03 3.024251433089375496e-03 5.192853044718503952e-03 7.989985868334770203e-03 7.066214084625244141e-02 7.163542509078979492e-02 2.837566137313842773e-01 8.505976758897304535e-03 9.796852245926856995e-03 7.709323614835739136e-02 4.426997601985931396e-01 9.700281918048858643e-02 3.193972408771514893e-01 7.251008152961730957e-01 4.820504784584045410e-02 1.773663759231567383e-01 5.841325595974922180e-02 3.746332526206970215e-01 2.085085958242416382e-01 2.443058490753173828e-01 7.321579009294509888e-02 5.210547894239425659e-02 1.269550900906324387e-02 4.653224647045135498e-01 2.161745131015777588e-01 4.040387868881225586e-01 2.403904050588607788e-01 3.389403820037841797e-01 5.019494295120239258e-01 8.131131529808044434e-01 3.509510159492492676e-01 2.422933280467987061e-02 1.231858506798744202e-02 1.017158292233943939e-02 1.224049646407365799e-02 2.429683133959770203e-02 9.370720013976097107e-03 1.583698950707912445e-02 1.891642995178699493e-02 2.291444689035415649e-02 1.512827072292566299e-02 4.331873357295989990e-02 3.701655939221382141e-02 1.534450203180313110e-01 1.278069019317626953e-01
1.942503824830055237e-02 7.047536317259073257e-03 2.519218483939766884e-03 1.553024398162961006e-03 7.532390882261097431e-04 3.372357750777155161e-04 1.110711717046797276e-03 4.410172405187040567e-04 5.940871196798980236e-04 8.531408384442329407e-04 8.446471765637397766e-04 6.354010547511279583e-04 8.318328764289617538e-04 2.641042228788137436e-03 3.692867606878280640e-02 8.016102015972137451e-02 7.272777557373046875e-01 7.779833674430847168e-01 1.115353405475616455e-02 6.444761529564857483e-03 2.537304535508155823e-02 3.619442880153656006e-02 1.014142576605081558e-02 7.175704091787338257e-02 1.575085334479808807e-02 1.603677496314048767e-02 9.272182360291481018e-03 1.247593387961387634e-02 3.072099760174751282e-02 3.485233336687088013e-02 1.459916960448026657e-02 4.361068829894065857e-03 4.166541155427694321e-03 1.158628147095441818e-02 3.275258094072341919e-02 2.094480022788047791e-02 5.081982538104057312e-02 5.594893693923950195e-01 3.548716604709625244e-01 1.149253696203231812e-01 3.119960725307464600e-01 6.107179075479507446e-02 1.068998966366052628e-02 1.162324380129575729e-02 9.312119334936141968e-02 8.580534160137176514e-02 5.859656259417533875e-02 2.583991736173629761e-02 1.003818120807409286e-02 4.828069824725389481e-03 4.252197686582803726e-03 5.386043805629014969e-03 2.421141602098941803e-03 7.808075752109289169e-03 4.863206297159194946e-03 3.136093541979789734e-02 1.085395663976669312e-01 7.511915266513824463e-02 9.810265153646469116e-02 1.976467203348875046e-03 7.865795865654945374e-03 5.639751628041267395e-02 1.435177773237228394e-01 5.104624480009078979e-02 4.187646508216857910e-01 8.448168635368347168e-01 1.960079185664653778e-02 6.854224205017089844e-02 3.055902943015098572e-02 2.276582121849060059e-01 1.061380505561828613e-01 2.926942408084869385e-01 1.572760753333568573e-02 3.450580686330795288e-02 9.120158851146697998e-03 2.990824282169342041e-01 4.997850358486175537e-01 5.970800518989562988e-01 5.617517828941345215e-01 6.429122686386108398e-01 7.179273962974548340e-01 9.160314202308654785e-01 5.671362280845642090e-01 5.398906394839286804e-02 2.345797792077064514e-02 1.250443514436483383e-02 1.130773965269327164e-02 2.152670361101627350e-02 1.033633947372436523e-02 1.224171370267868042e-02 1.340879313647747040e-02 1.358533184975385666e-02 1.577395759522914886e-02 4.403965547680854797e-02 2.789105102419853210e-02 1.314884722232818604e-01 2.092192023992538452e-01
1.415112242102622986e-02 9.270698763430118561e-03 4.041747655719518661e-03 1.799935358576476574e-03 1.663012080825865269e-03 1.005317200906574726e-03 1.065491931512951851e-03 5.994781968183815479e-04 7.159528904594480991e-04 6.239185458980500698e-04 6.138189928606152534e-04 4.789161030203104019e-04 1.460086205042898655e-03 6.649952847510576248e-04 1.394310407340526581e-02 2.152250707149505615e-02 6.559408903121948242e-01 7.055347561836242676e-01 6.584251765161752701e-03 3.518869401887059212e-03 6.698667071759700775e-03 1.542101893573999405e-02 7.316437549889087677e-03 1.465366873890161514e-02 2.144673373550176620e-03 4.716269206255674362e-03 4.241182468831539154e-03 7.302543148398399353e-03 8.016475476324558258e-03 1.000300142914056778e-02 6.462651304900646210e-03 2.880278043448925018e-03 1.663556089624762535e-03 2.304034307599067688e-03 1.611352781765162945e-03 1.008166000247001648e-02 1.776756159961223602e-02 3.299599885940551758e-01 2.893353700637817383e-01 2.499574795365333557e-02 3.523480519652366638e-02 6.372733972966670990e-03 4.408400971442461014e-03 7.124935742467641830e-03 4.134249687194824219e-02 4.183647409081459045e-02 1.193064916878938675e-02 9.841846302151679993e-03 6.744807120412588120e-03 6.438123993575572968e-03 1.997584244236350060e-03 1.919932779856026173e-03 1.682597328908741474e-03 1.771091017872095108e-03 1.758556696586310863e-03 3.060663118958473206e-03 1.765179447829723358e-02 3.435506671667098999e-02 1.086398214101791382e-01 1.047899946570396423e-02 6.605262868106365204e-03 3.020435944199562073e-02 1.481882780790328979e-01 1.239088624715805054e-01 4.565974175930023193e-01 6.355645656585693359e-01 3.327386453747749329e-02 1.858324855566024780e-01 3.693605959415435791e-02 1.913540661334991455e-01 1.632182151079177856e-01 2.534452080726623535e-01 2.616181224584579468e-02 8.680289238691329956e-02 1.779401861131191254e-02 6.560032963752746582e-01 4.225803017616271973e-01 6.530116200447082520e-01 5.143414735794067383e-01 5.017297863960266113e-01 6.691300868988037109e-01 7.976872920989990234e-01 3.401014506816864014e-01 5.336428061127662659e-02 1.573070697486400604e-02 6.821456830948591232e-03 5.994135979562997818e-03 9.707720018923282623e-03 1.404272951185703278e-02 2.234422601759433746e-02 7.298409007489681244e-03 1.362883299589157104e-02 8.990465663373470306e-03 1.477186195552349091e-02 1.649174094200134277e-02 1.467353105545043945e-01 2.015124410390853882e-01
2.508738450706005096e-02 7.263334468007087708e-03 5.471835378557443619e-03 1.906298799440264702e-03 1.242090831510722637e-03 1.561936689540743828e-03 1.571818604134023190e-03 8.017004001885652542e-04 1.249826047569513321e-03 9.127028752118349075e-04 1.425031805410981178e-03 7.298255804926156998e-04 3.077295841649174690e-04 2.880349929910153151e-04 1.981399208307266235e-02 1.441971585154533386e-02 6.758478283882141113e-01 4.164114296436309814e-01 7.034727372229099274e-03 1.255630794912576675e-02 4.227868281304836273e-03 1.666932180523872375e-02 2.469583414494991302e-03 6.688373629003763199e-03 2.472101012244820595e-03 2.262618625536561012e-03 1.934814383275806904e-03 4.411771893501281738e-03 8.894057944416999817e-03 1.736019365489482880e-02 7.109304424375295639e-03 2.572883851826190948e-03 2.714572241529822350e-03 2.142863813787698746e-03 4.811193328350782394e-03 1.099690608680248260e-02 9.111489355564117432e-02 7.455330491065979004e-01 6.772919297218322754e-01 1.193687021732330322e-01 1.674353927373886108e-01 1.421818137168884277e-02 2.336175879463553429e-03 3.470957744866609573e-03 1.050481107085943222e-02 8.574846200644969940e-03 9.148008190095424652e-03 4.220112226903438568e-03 3.307266160845756531e-03 5.364153534173965454e-03 1.267518964596092701e-03 1.550330198369920254e-03 2.396385418251156807e-03 5.275392904877662659e-03 2.386301057413220406e-03 1.421438530087471008e-02 1.575883328914642334e-01 3.903603926301002502e-02 1.233479380607604980e-01 7.388413883745670319e-03 8.602024056017398834e-03 2.008314430713653564e-02 3.760925680398941040e-02 4.230085387825965881e-02 2.042786478996276855e-01 2.518786489963531494e-01 1.800964027643203735e-02 2.161335200071334839e-02 1.504918653517961502e-02 7.874622941017150879e-02 2.636901661753654480e-02 2.036449462175369263e-01 1.939128339290618896e-02 5.881771072745323181e-02 2.379599586129188538e-02 2.181640416383743286e-01 3.386579155921936035e-01 3.376726210117340088e-01 2.792549133300781250e-01 4.349858462810516357e-01 5.724664330482482910e-01 8.281211256980895996e-01 3.411365449428558350e-01 1.515765488147735596e-02 7.328819017857313156e-03 6.594658363610506058e-03 1.148563344031572342e-02 1.953591965138912201e-02 1.715811714529991150e-02 1.407360751181840897e-02 9.025592356920242310e-03 1.360106654465198517e-02 1.006267499178647995e-02 5.701542273163795471e-02 5.053974688053131104e-02 2.122369110584259033e-01 1.465909630060195923e-01
5.150201264768838882e-03 5.868950858712196350e-03 3.757491009309887886e-03 1.586120808497071266e-03 2.266256604343652725e-03 1.207367982715368271e-03 1.283005462028086185e-03 1.400945242494344711e-03 1.098296837881207466e-03 2.164402278140187263e-03 1.687051029875874519e-03 1.103866146877408028e-03 3.255001269280910492e-03 2.118231728672981262e-03 2.643232606351375580e-02 1.780422404408454895e-02 6.931461095809936523e-01 5.171448588371276855e-01 1.253032777458429337e-02 2.658433513715863228e-03 1.356373261660337448e-02 1.220425684005022049e-02 8.005284704267978668e-03 6.503826007246971130e-03 9.005169384181499481e-03 5.643350537866353989e-03 2.626797417178750038e-03 6.772043649107217789e-03 1.789624616503715515e-02 1.018400117754936218e-02 3.510429291054606438e-03 3.469228046014904976e-03 1.604678225703537464e-03 4.150508437305688858e-03 2.645014412701129913e-02 7.447757571935653687e-02 7.875385135412216187e-02 5.791574716567993164e-01 1.156439408659934998e-01 4.084344580769538879e-02 1.642598658800125122e-01 2.312229014933109283e-02 9.503885172307491302e-03 1.102379243820905685e-02 8.584466576576232910e-02 4.885266348719596863e-02 1.656762138009071350e-02 2.084355242550373077e-02 1.166252698749303818e-02 6.628774106502532959e-03 3.540820674970746040e-03 5.032659973949193954e-03 3.749695140868425369e-03 6.034168880432844162e-03 7.944771088659763336e-03 1.457848027348518372e-02 1.464587599039077759e-01 1.706395596265792847e-01 1.868527829647064209e-01 2.771981060504913330e-02 9.591370820999145508e-03 5.288050696253776550e-02 1.005498617887496948e-01 1.896799504756927490e-01 8.069369792938232422e-01 8.768307566642761230e-01 9.098432026803493500e-03 2.683234810829162598e-01 2.712397836148738861e-02 3.372482657432556152e-01 1.883380413055419922e-01 5.013288855552673340e-01 1.141184475272893906e-02 3.804154694080352783e-02 9.639504365622997284e-03 4.522277712821960449e-01 2.984843254089355469e-01 3.826061785221099854e-01 3.651729822158813477e-01 4.300486445426940918e-01 7.578685283660888672e-01 9.214352369308471680e-01 3.176788389682769775e-01 2.171998098492622375e-02 7.623211946338415146e-03 5.489998497068881989e-03 3.801999380812048912e-03 1.251296326518058777e-02 5.888410843908786774e-03 4.347221460193395615e-03 3.830494591966271400e-03 3.576684277504682541e-03 2.371812704950571060e-03 3.875624015927314758e-02 2.750158123672008514e-02 2.055947482585906982e-01 2.466897219419479370e-01
2.897169999778270721e-02 7.707154378294944763e-03 4.790695384144783020e-03 2.774295862764120102e-03 1.990955090150237083e-03 1.918508554808795452e-03 1.602120115421712399e-03 1.929104677401483059e-03 2.715461654588580132e-03 3.167568705976009369e-03 2.842002781108021736e-03 1.840561744756996632e-03 1.531797926872968674e-03 3.717035287991166115e-03 2.525227144360542297e-02 2.255303412675857544e-02 6.835726499557495117e-01 2.454217076301574707e-01 2.752502448856830597e-03 8.509379811584949493e-03 6.980692967772483826e-03 3.120750375092029572e-02 3.713683225214481354e-03 1.970668882131576538e-02 3.219363046810030937e-03 3.456235630437731743e-03 3.570588771253824234e-03 5.726183764636516571e-03 8.955581113696098328e-03 8.767656050622463226e-03 3.782198531553149223e-03 2.044700086116790771e-03 1.635034568607807159e-03 8.274402352981269360e-04 1.629717648029327393e-03 1.390090864151716232e-02 1.217955723404884338e-02 6.090155839920043945e-01 2.946110069751739502e-01 5.202230438590049744e-02 2.623050808906555176e-01 2.449099346995353699e-02 4.334347322583198547e-03 3.933727275580167770e-03 1.914367079734802246e-02 1.806893758475780487e-02 1.274986937642097473e-02 9.139437228441238403e-03 8.348700590431690216e-03 4.116005729883909225e-03 2.781047951430082321e-03 2.970995614305138588e-03 1.819411409087479115e-03 3.445141250267624855e-03 4.118326585739850998e-03 9.334810078144073486e-03 1.451475769281387329e-01 5.993550643324851990e-02 2.716515660285949707e-01 8.943962864577770233e-03 1.132970768958330154e-02 7.724963128566741943e-02 2.291324883699417114e-01 9.645263105630874634e-02 4.139395654201507568e-01 6.108370423316955566e-01 3.236058354377746582e-02 9.924658387899398804e-02 4.839727282524108887e-02 2.129882276058197021e-01 1.297218501567840576e-01 2.568576633930206299e-01 5.809768289327621460e-02 5.048735439777374268e-02 1.564784906804561615e-02 3.794812262058258057e-01 2.226649075746536255e-01 4.021163880825042725e-01 3.088688552379608154e-01 4.356132447719573975e-01 4.873667955398559570e-01 8.114939928054809570e-01 4.153207540512084961e-01 2.087597548961639404e-02 1.624716073274612427e-02 1.302194874733686447e-02 1.161115523427724838e-02 1.908028870820999146e-02 1.180611923336982727e-02 1.568302698433399200e-02 1.891703717410564423e-02 1.877709291875362396e-02 1.242547668516635895e-02 2.936952374875545502e-02 4.490934684872627258e-02 1.891279369592666626e-01 1.339209824800491333e-01
