5.608038306236267090e-01 3.861083090305328369e-02 9.732110425829887390e-03 1.235667802393436432e-02 1.782134175300598145e-02 1.687611080706119537e-02 1.021468359977006912e-02 4.323460906744003296e-02 1.807264424860477448e-02 6.145831570029258728e-02 1.828293129801750183e-02 7.898109965026378632e-03 8.997657336294651031e-03 5.585447419434785843e-03 3.087628632783889771e-02 3.225382044911384583e-02 8.200330138206481934e-01 2.396361380815505981e-01 4.715555906295776367e-01 4.207463935017585754e-02 6.641136109828948975e-02 1.561673078685998917e-02 3.739457204937934875e-02 1.319487858563661575e-02 4.787548258900642395e-02 1.291812490671873093e-02 6.034975405782461166e-03 6.848887540400028229e-03 4.257086664438247681e-03 3.732959507033228874e-03 2.696673851460218430e-03 3.026754129678010941e-03 3.976013045758008957e-03 2.179227955639362335e-02 1.453197281807661057e-02 9.136278182268142700e-02 2.260395735502243042e-01 3.569199144840240479e-02 6.305661797523498535e-02 2.716593630611896515e-02 9.890873730182647705e-02 3.572928905487060547e-02 2.319357097148895264e-01 2.911827266216278076e-01 2.055439352989196777e-01 1.192870661616325378e-01 4.461286067962646484e-01 2.686263024806976318e-01 5.312309861183166504e-01 2.153930962085723877e-01 1.878133788704872131e-02 1.249011140316724777e-02 4.296000599861145020e-01 3.123804926872253418e-01 4.391557276248931885e-01 6.261671781539916992e-01 6.244052052497863770e-01 3.257530033588409424e-01 2.240492962300777435e-02 9.322960861027240753e-03 9.059745818376541138e-03 1.187660638242959976e-02 1.248430833220481873e-02 1.216279994696378708e-02 1.366671640425920486e-02 1.016488671302795410e-02 1.676579751074314117e-02 4.311455786228179932e-02 3.698730096220970154e-02 3.067441284656524658e-02 2.844682335853576660e-02 2.621337212622165680e-02 1.515420246869325638e-02 1.457972079515457153e-02 8.727615699172019958e-03 1.015436649322509766e-02 9.012465365231037140e-03 8.198798634111881256e-03 6.300766021013259888e-03 1.095600612461566925e-02 2.443051487207412720e-01 2.866551578044891357e-01 3.710269629955291748e-01
1.893152296543121338e-01 3.036210313439369202e-02 3.381133079528808594e-02 5.000342801213264465e-02 3.783790394663810730e-02 2.112972177565097809e-02 2.404782734811306000e-02 4.945788905024528503e-02 9.608089178800582886e-02 1.293971240520477295e-01 1.107316464185714722e-01 1.477495767176151276e-02 2.025980688631534576e-02 1.455863658338785172e-02 2.453922666609287262e-02 2.310766838490962982e-02 3.515591621398925781e-01 2.379699945449829102e-01 3.400964140892028809e-01 4.843439534306526184e-02 5.493400990962982178e-02 2.920891530811786652e-02 9.349902719259262085e-02 1.620003767311573029e-02 9.948948770761489868e-02 2.107724361121654510e-02 1.027066167443990707e-02 1.886709220707416534e-02 7.892268709838390350e-03 5.004064645618200302e-03 5.455012433230876923e-03 7.857286371290683746e-03 1.577286049723625183e-02 8.189969509840011597e-02 2.288162522017955780e-02 1.313658207654953003e-01 2.030550688505172729e-01 4.260155931115150452e-02 1.846991330385208130e-01 2.622788399457931519e-02 1.072714030742645264e-01 8.516787737607955933e-02 1.818284392356872559e-01 4.245264232158660889e-01 2.188096344470977783e-01 2.752211987972259521e-01 3.777930140495300293e-01 2.343643307685852051e-01 4.484165906906127930e-01 4.091402888298034668e-01 5.464702099561691284e-02 3.681086003780364990e-02 7.241810560226440430e-01 6.905009150505065918e-01 8.331810832023620605e-01 9.316201806068420410e-01 8.099843859672546387e-01 6.592273116111755371e-01 1.019572559744119644e-02 9.854717180132865906e-03 1.049439795315265656e-02 1.500071957707405090e-02 1.105624716728925705e-02 1.487833354622125626e-02 1.041512843221426010e-02 1.076435949653387070e-02 1.211017183959484100e-02 1.658410020172595978e-02 1.318157929927110672e-02 1.725691556930541992e-02 2.626234106719493866e-02 1.933258399367332458e-02 1.629973948001861572e-02 8.781341835856437683e-03 5.905663594603538513e-03 8.108831010758876801e-03 6.984692998230457306e-03 6.441244855523109436e-03 5.349247716367244720e-03 5.734600592404603958e-03 2.928169369697570801e-01 4.000445604324340820e-01 3.017985522747039795e-01
1.428298056125640869e-01 3.020006604492664337e-02 3.075585886836051941e-02 3.984566405415534973e-02 2.296881936490535736e-02 2.026048302650451660e-02 1.992006227374076843e-02 4.284535348415374756e-02 2.929895929992198944e-02 6.434030085802078247e-02 8.939544111490249634e-02 1.993214711546897888e-02 1.447805576026439667e-02 1.559370849281549454e-02 3.104761242866516113e-02 3.835969418287277222e-02 6.223802566528320312e-01 2.847550213336944580e-01 2.251277565956115723e-01 6.191432103514671326e-02 1.382035613059997559e-01 6.724533438682556152e-02 1.280434280633926392e-01 1.740173622965812683e-02 7.948175817728042603e-02 3.317292407155036926e-02 1.105844229459762573e-02 2.956313081085681915e-02 1.951407454907894135e-02 7.946982048451900482e-03 8.524556644260883331e-03 8.369472809135913849e-03 6.502609234303236008e-03 3.877623751759529114e-02 2.308861352503299713e-02 1.122067123651504517e-01 1.803513020277023315e-01 6.496348977088928223e-02 1.222460791468620300e-01 8.205641806125640869e-02 1.349622309207916260e-01 2.501876950263977051e-01 2.084065526723861694e-01 3.230490684509277344e-01 2.265558391809463501e-01 2.541682422161102295e-01 7.994263172149658203e-01 3.418673574924468994e-01 6.641528606414794922e-01 3.404406607151031494e-01 6.802941113710403442e-02 6.554880738258361816e-02 6.966559290885925293e-01 5.515402555465698242e-01 6.491373777389526367e-01 8.616091012954711914e-01 6.300857067108154297e-01 4.337801635265350342e-01 2.639563195407390594e-02 1.106856390833854675e-02 6.345950532704591751e-03 6.678870413452386856e-03 6.723552476614713669e-03 1.182629261165857315e-02 1.191991381347179413e-02 7.248637732118368149e-03 7.123566698282957077e-03 2.169533818960189819e-02 3.171685338020324707e-02 1.814204454421997070e-02 2.558794245123863220e-02 1.810814626514911652e-02 7.839791476726531982e-03 5.609246436506509781e-03 5.209266673773527145e-03 5.860130302608013153e-03 6.120242644101381302e-03 7.106383331120014191e-03 8.192902430891990662e-03 7.774170488119125366e-03 2.951566576957702637e-01 2.772984504699707031e-01 2.431999146938323975e-01
1.836250573396682739e-01 3.271350264549255371e-02 4.213793948292732239e-02 4.255875200033187866e-02 2.342040836811065674e-02 1.655341871082782745e-02 3.572516515851020813e-02 4.435925185680389404e-02 1.745980046689510345e-02 3.124206326901912689e-02 4.354286566376686096e-02 1.210858486592769623e-02 8.074202574789524078e-03 6.008902098983526230e-03 2.676061913371086121e-02 1.229303143918514252e-02 5.100650787353515625e-01 3.402364253997802734e-01 4.300154149532318115e-01 4.927148669958114624e-02 5.983536690473556519e-02 1.465656608343124390e-02 3.713592141866683960e-02 1.103494223207235336e-02 2.089414745569229126e-02 1.839271001517772675e-02 8.984902873635292053e-03 1.379431411623954773e-02 9.009493514895439148e-03 2.938245423138141632e-02 2.242717146873474121e-02 1.764451339840888977e-02 1.871140673756599426e-02 1.363041847944259644e-01 5.479652062058448792e-02 2.171910852193832397e-01 1.865233480930328369e-01 1.329459547996520996e-01 1.002772822976112366e-01 7.029655575752258301e-02 1.057897880673408508e-01 1.666806489229202271e-01 2.060666233301162720e-01 2.553865015506744385e-01 4.627704322338104248e-01 7.985559105873107910e-02 5.449832081794738770e-01 1.478533595800399780e-01 4.534456729888916016e-01 4.225107431411743164e-01 9.748212248086929321e-02 3.658444806933403015e-02 7.355648279190063477e-01 6.499537229537963867e-01 7.864238023757934570e-01 8.848121166229248047e-01 5.701450705528259277e-01 1.664484143257141113e-01 1.362025924026966095e-02 9.268192574381828308e-03 8.341587148606777191e-03 8.694789372384548187e-03 7.576309144496917725e-03 1.203088928014039993e-02 1.009842474013566971e-02 9.921353310346603394e-03 1.194099709391593933e-02 2.139911800622940063e-02 2.864491194486618042e-02 1.764332130551338196e-02 3.055378235876560211e-02 1.827421598136425018e-02 1.251715421676635742e-02 9.668495506048202515e-03 6.862077862024307251e-03 9.891523979604244232e-03 1.251964643597602844e-02 8.172852918505668640e-03 7.545991335064172745e-03 1.019655354321002960e-02 1.917420178651809692e-01 2.217117995023727417e-01 2.506983280181884766e-01
1.166302561759948730e-01 2.173644863069057465e-02 3.061959892511367798e-02 3.369254618883132935e-02 2.111859619617462158e-02 1.988034136593341827e-02 2.001143619418144226e-02 2.312694303691387177e-02 5.168040096759796143e-02 3.524858504533767700e-02 2.855553664267063141e-02 7.964850403368473053e-03 1.201239135116338730e-02 7.252261973917484283e-03 2.890680544078350067e-02 3.335272520780563354e-02 5.415898561477661133e-01 3.065309822559356689e-01 3.062529265880584717e-01 4.278964549303054810e-02 1.522137522697448730e-01 2.624584734439849854e-02 1.239879801869392395e-01 1.992305181920528412e-02 3.620541095733642578e-02 3.848336637020111084e-02 9.259741753339767456e-03 1.637722738087177277e-02 1.123497448861598969e-02 5.643607117235660553e-03 7.998305372893810272e-03 9.176014922559261322e-03 6.889462005347013474e-03 4.391515627503395081e-02 2.073711343109607697e-02 1.165925040841102600e-01 1.387231498956680298e-01 5.436170101165771484e-02 2.898441441357135773e-02 9.015135467052459717e-02 1.141950786113739014e-01 8.524567633867263794e-02 1.682319194078445435e-01 3.662439882755279541e-01 2.278387993574142456e-01 1.036186739802360535e-01 4.224233627319335938e-01 1.883824914693832397e-01 3.800785541534423828e-01 3.560290634632110596e-01 4.132794961333274841e-02 2.923040091991424561e-02 7.108223438262939453e-01 5.578243136405944824e-01 6.659103035926818848e-01 7.867852449417114258e-01 5.378979444503784180e-01 2.050862163305282593e-01 2.132791280746459961e-02 9.783145971596240997e-03 1.076744776219129562e-02 1.548146549612283707e-02 1.186417881399393082e-02 2.403464913368225098e-02 1.496135815978050232e-02 1.627113297581672668e-02 2.422752045094966888e-02 3.163827210664749146e-02 4.314715787768363953e-02 1.831749640405178070e-02 5.254258215427398682e-02 2.472823113203048706e-02 1.601501554250717163e-02 9.948237799108028412e-03 7.536030840128660202e-03 7.915293797850608826e-03 7.339695934206247330e-03 7.440222892910242081e-03 6.957668811082839966e-03 7.430932950228452682e-03 3.171569705009460449e-01 2.926459908485412598e-01 2.783179879188537598e-01
4.707054793834686279e-01 4.191907867789268494e-02 1.190729439258575439e-02 1.299865636974573135e-02 1.402807421982288361e-02 1.616548746824264526e-02 1.163531839847564697e-02 4.328588396310806274e-02 2.384223602712154388e-02 7.205829024314880371e-02 2.306344918906688690e-02 9.842562489211559296e-03 9.534393437206745148e-03 6.115134339779615402e-03 4.118483886122703552e-02 2.794363908469676971e-02 6.936746835708618164e-01 3.818987011909484863e-01 5.789896249771118164e-01 3.618082031607627869e-02 4.950005188584327698e-02 1.840367168188095093e-02 4.429425671696662903e-02 1.507881749421358109e-02 5.526288598775863647e-02 1.728252880275249481e-02 6.304759532213211060e-03 6.059049628674983978e-03 3.492875257506966591e-03 3.837128635495901108e-03 2.609340706840157509e-03 4.023450892418622971e-03 3.964126575738191605e-03 2.563786320388317108e-02 1.447902899235486984e-02 5.721967667341232300e-02 1.553776264190673828e-01 3.037064708769321442e-02 6.728907674551010132e-02 4.145195335149765015e-02 7.446306198835372925e-02 4.930886998772621155e-02 1.977234184741973877e-01 3.011404573917388916e-01 2.513122558593750000e-01 9.639304131269454956e-02 4.960021674633026123e-01 2.784153819084167480e-01 5.674481987953186035e-01 2.150873988866806030e-01 2.376628853380680084e-02 1.956875994801521301e-02 3.659574389457702637e-01 5.489474534988403320e-01 5.061476230621337891e-01 8.489140868186950684e-01 7.412302494049072266e-01 3.810879886150360107e-01 1.681743003427982330e-02 1.145897712558507919e-02 1.010230649262666702e-02 8.776719681918621063e-03 1.269738562405109406e-02 1.314280740916728973e-02 1.397865638136863708e-02 1.088392455130815506e-02 1.848281547427177429e-02 3.963699936866760254e-02 3.615737333893775940e-02 3.091081604361534119e-02 3.228080272674560547e-02 2.559859491884708405e-02 1.669598184525966644e-02 1.439539529383182526e-02 8.777333423495292664e-03 1.001563202589750290e-02 8.864963427186012268e-03 8.140374906361103058e-03 6.362418644130229950e-03 9.959422051906585693e-03 2.754825353622436523e-01 2.805334925651550293e-01 3.696485161781311035e-01
1.368359476327896118e-01 2.532063052058219910e-02 3.057103604078292847e-02 3.594187647104263306e-02 2.417771704494953156e-02 1.304834522306919098e-02 2.016153000295162201e-02 4.579222947359085083e-02 9.953591227531433105e-02 1.202581450343132019e-01 6.963781267404556274e-02 1.265335083007812500e-02 1.348492316901683807e-02 9.928025305271148682e-03 2.134614251554012299e-02 1.696284860372543335e-02 3.536294400691986084e-01 3.375222682952880859e-01 4.109436869621276855e-01 3.961382806301116943e-02 6.087357178330421448e-02 3.575076535344123840e-02 6.067770346999168396e-02 1.836726069450378418e-02 7.406476885080337524e-02 2.488917112350463867e-02 1.353445276618003845e-02 2.827453985810279846e-02 7.385584525763988495e-03 4.556905478239059448e-03 3.109669080004096031e-03 5.108406767249107361e-03 1.103382930159568787e-02 8.876213431358337402e-02 3.887408226728439331e-02 2.102040499448776245e-01 2.669828236103057861e-01 6.226242706179618835e-02 1.059730648994445801e-01 2.590437419712543488e-02 1.164594441652297974e-01 8.889760076999664307e-02 2.599229216575622559e-01 3.563287854194641113e-01 2.344229519367218018e-01 2.668656110763549805e-01 5.376874208450317383e-01 2.320095598697662354e-01 5.972198247909545898e-01 3.295770883560180664e-01 4.257018119096755981e-02 3.621599450707435608e-02 6.894689798355102539e-01 8.079184889793395996e-01 8.576841354370117188e-01 9.497525691986083984e-01 8.151648044586181641e-01 6.842944025993347168e-01 1.399319432675838470e-02 1.015825383365154266e-02 1.217241212725639343e-02 1.619278080761432648e-02 1.316582877188920975e-02 2.114558964967727661e-02 1.171567942947149277e-02 9.752047248184680939e-03 1.159541029483079910e-02 2.333996817469596863e-02 2.191081829369068146e-02 2.480648085474967957e-02 2.804211527109146118e-02 1.850370131433010101e-02 1.400000508874654770e-02 8.118589408695697784e-03 7.152781356126070023e-03 6.456484086811542511e-03 6.045404355973005295e-03 6.051869131624698639e-03 5.133738275617361069e-03 5.323687102645635605e-03 3.363943994045257568e-01 4.619713127613067627e-01 2.868976294994354248e-01
1.216636598110198975e-01 4.322946071624755859e-02 3.828054666519165039e-02 4.149664565920829773e-02 2.560876868665218353e-02 1.938418112695217133e-02 1.576301828026771545e-02 5.119558051228523254e-02 4.071828722953796387e-02 8.734611421823501587e-02 5.904882773756980896e-02 1.414654031395912170e-02 1.215234398841857910e-02 1.357629336416721344e-02 3.748387843370437622e-02 2.954371087253093719e-02 5.346883535385131836e-01 3.577246367931365967e-01 1.666786670684814453e-01 5.629108473658561707e-02 9.238168597221374512e-02 3.022726252675056458e-02 6.560697406530380249e-02 1.158029958605766296e-02 6.030708923935890198e-02 2.342438884079456329e-02 1.039559580385684967e-02 1.640323363244533539e-02 1.328928582370281219e-02 7.049905601888895035e-03 7.598103024065494537e-03 7.942445576190948486e-03 1.248157955706119537e-02 4.904910922050476074e-02 2.148793824017047882e-02 8.530464768409729004e-02 1.147625744342803955e-01 7.945416122674942017e-02 9.549757838249206543e-02 5.574959889054298401e-02 1.472478210926055908e-01 2.518300414085388184e-01 2.606330215930938721e-01 2.790634334087371826e-01 2.018921226263046265e-01 1.974851042032241821e-01 7.560572624206542969e-01 2.807891368865966797e-01 7.361383438110351562e-01 3.745302557945251465e-01 4.648916795849800110e-02 1.071320921182632446e-01 5.544033050537109375e-01 5.348933339118957520e-01 6.293430328369140625e-01 7.097166180610656738e-01 4.753298461437225342e-01 3.724828958511352539e-01 1.889620162546634674e-02 8.990525268018245697e-03 5.881907884031534195e-03 7.166964001953601837e-03 5.430354736745357513e-03 1.141593884676694870e-02 1.234367769211530685e-02 7.103393319994211197e-03 8.328753523528575897e-03 2.388808876276016235e-02 3.182663396000862122e-02 1.950133778154850006e-02 2.745574526488780975e-02 1.397938467562198639e-02 7.166906725615262985e-03 5.135589744895696640e-03 5.997066386044025421e-03 6.226480472832918167e-03 6.016622297465801239e-03 6.899811327457427979e-03 7.268063724040985107e-03 7.822325453162193298e-03 2.520443201065063477e-01 2.557652294635772705e-01 2.207715511322021484e-01
1.997101455926895142e-01 4.355865344405174255e-02 4.384504631161689758e-02 3.000098280608654022e-02 1.318235415965318680e-02 1.339236367493867874e-02 3.185087814927101135e-02 4.743742942810058594e-02 2.426291443407535553e-02 4.924644157290458679e-02 4.845061525702476501e-02 1.399807073175907135e-02 8.729587309062480927e-03 7.217758800834417343e-03 2.527669444680213928e-02 1.891073770821094513e-02 5.618035793304443359e-01 1.904778033494949341e-01 3.442543447017669678e-01 4.324112832546234131e-02 6.005837768316268921e-02 1.310213096439838409e-02 5.675381049513816833e-02 1.153062749654054642e-02 3.762096911668777466e-02 1.531489379703998566e-02 8.125846274197101593e-03 7.549652829766273499e-03 1.074047107249498367e-02 2.032871171832084656e-02 2.704060636460781097e-02 2.242783643305301666e-02 2.439905516803264618e-02 1.661286652088165283e-01 7.906731218099594116e-02 2.856516242027282715e-01 2.346292883157730103e-01 1.352314800024032593e-01 1.057931482791900635e-01 5.280537530779838562e-02 8.761372417211532593e-02 9.913437068462371826e-02 1.392844617366790771e-01 1.674686521291732788e-01 5.105050802230834961e-01 1.110926494002342224e-01 5.283125042915344238e-01 1.164415180683135986e-01 6.010499596595764160e-01 5.259923338890075684e-01 1.153986155986785889e-01 5.015246942639350891e-02 5.906570553779602051e-01 7.664245367050170898e-01 7.599165439605712891e-01 8.797941207885742188e-01 5.503183603286743164e-01 1.453616917133331299e-01 1.519142370671033859e-02 6.732813548296689987e-03 8.514132350683212280e-03 9.147999808192253113e-03 7.235955912619829178e-03 1.313020940870046616e-02 1.263666525483131409e-02 9.711507707834243774e-03 1.244571991264820099e-02 2.534122020006179810e-02 2.702694386243820190e-02 2.278898097574710846e-02 4.097118228673934937e-02 1.967937126755714417e-02 1.343356166034936905e-02 1.101735234260559082e-02 7.560406345874071121e-03 1.041844580322504044e-02 1.278410200029611588e-02 8.652427233755588531e-03 7.060716394335031509e-03 1.089663710445165634e-02 2.082971781492233276e-01 2.469595074653625488e-01 2.227354198694229126e-01
1.428360044956207275e-01 1.904243230819702148e-02 1.983798108994960785e-02 3.169111162424087524e-02 2.595900930464267731e-02 1.300284173339605331e-02 3.361083194613456726e-02 2.741147018969058990e-02 3.765665367245674133e-02 3.852621093392372131e-02 3.399872034788131714e-02 1.064350828528404236e-02 1.366568915545940399e-02 8.850086480379104614e-03 2.886494621634483337e-02 3.861092776060104370e-02 6.213194727897644043e-01 3.899344801902770996e-01 3.235183358192443848e-01 7.542773336172103882e-02 1.159874796867370605e-01 4.288660362362861633e-02 1.066305041313171387e-01 2.267808467149734497e-02 1.217258572578430176e-01 2.966095507144927979e-02 1.088230777531862259e-02 2.621941640973091125e-02 1.611700840294361115e-02 3.676232649013400078e-03 8.254260756075382233e-03 1.178464852273464203e-02 8.488260209560394287e-03 5.543733015656471252e-02 1.933518424630165100e-02 1.384759098291397095e-01 1.444839835166931152e-01 6.429120898246765137e-02 3.787260502576828003e-02 1.138537153601646423e-01 1.306641250848770142e-01 8.832879364490509033e-02 2.177684307098388672e-01 3.891449272632598877e-01 2.774862647056579590e-01 1.442221254110336304e-01 5.225345492362976074e-01 2.449238896369934082e-01 5.043401122093200684e-01 3.641905486583709717e-01 3.842565789818763733e-02 3.297249227762222290e-02 5.233050584793090820e-01 4.682817459106445312e-01 5.162040591239929199e-01 7.347874045372009277e-01 5.779148936271667480e-01 1.880466192960739136e-01 2.059898152947425842e-02 1.319295447319746017e-02 1.037323661148548126e-02 1.303339563310146332e-02 1.039744541049003601e-02 2.029682323336601257e-02 1.870381459593772888e-02 1.627656072378158569e-02 1.707535795867443085e-02 2.476450428366661072e-02 3.038620762526988983e-02 1.636735163629055023e-02 4.359247907996177673e-02 1.618436537683010101e-02 1.391001045703887939e-02 1.033355481922626495e-02 8.718387223780155182e-03 1.045607775449752808e-02 1.015386823564767838e-02 7.022726349532604218e-03 7.317057345062494278e-03 7.453365717083215714e-03 2.430162280797958374e-01 2.408863753080368042e-01 3.104217052459716797e-01
