8.810160160064697266e-01 7.140737771987915039e-01 9.051895737648010254e-01 9.355754256248474121e-01 9.051365256309509277e-01 9.741327762603759766e-01 9.771101474761962891e-01 9.216586351394653320e-01 8.077636957168579102e-01 6.821489334106445312e-01 8.465930819511413574e-01 7.684134840965270996e-01 8.010688424110412598e-01 7.835707664489746094e-01 8.962475061416625977e-01 9.860803484916687012e-01 9.982687234878540039e-01 9.996173381805419922e-01 9.990383386611938477e-01 9.838848114013671875e-01 9.927741289138793945e-01 9.915843009948730469e-01 9.206506609916687012e-01 7.614275813102722168e-01 8.493384718894958496e-01 9.129796624183654785e-01 9.418319463729858398e-01 7.688025832176208496e-01 8.100725412368774414e-01 7.898887991905212402e-01 5.295220017433166504e-01 4.884052276611328125e-01 4.092475175857543945e-01 4.597212076187133789e-01 3.058413863182067871e-01 3.567124009132385254e-01 4.419030249118804932e-01 3.762426972389221191e-01 4.376886785030364990e-01 4.355014562606811523e-01 7.157790064811706543e-01 4.065838158130645752e-01 6.934897899627685547e-01 5.074451565742492676e-01 7.302106022834777832e-01 5.708033442497253418e-01 2.852066457271575928e-01 3.013680279254913330e-01 2.246501892805099487e-01 1.642668992280960083e-01 5.454557538032531738e-01 7.782950997352600098e-01 9.866733551025390625e-01 9.721720218658447266e-01 9.597083330154418945e-01 9.288523793220520020e-01 9.195728898048400879e-01 9.440029263496398926e-01 6.968300342559814453e-01 6.926227807998657227e-01 4.830404520034790039e-01 7.211637496948242188e-01 2.008098065853118896e-01 2.455276101827621460e-01 2.274183332920074463e-01 3.167828321456909180e-01 2.126153558492660522e-01 6.038107275962829590e-01 1.430425643920898438e-01 4.104676842689514160e-01 5.774487853050231934e-01 6.952177286148071289e-01 3.206027150154113770e-01 5.398285984992980957e-01 6.015049219131469727e-01 6.820389032363891602e-01 8.045744895935058594e-01 8.785119056701660156e-01 9.177606105804443359e-01 7.546160817146301270e-01 7.890611290931701660e-01 8.151956796646118164e-01 7.950837016105651855e-01 8.154994249343872070e-01 8.427937626838684082e-01 6.553117632865905762e-01 4.303465783596038818e-01 4.043704569339752197e-01
9.563212394714355469e-01 9.429893493652343750e-01 9.407342076301574707e-01 9.884704351425170898e-01 8.843486905097961426e-01 9.847472906112670898e-01 9.778195023536682129e-01 9.660744667053222656e-01 7.952780723571777344e-01 7.871970534324645996e-01 8.659756183624267578e-01 9.009026288986206055e-01 9.153465032577514648e-01 9.717512726783752441e-01 9.427710175514221191e-01 9.860478639602661133e-01 8.806826472282409668e-01 9.951601624488830566e-01 9.945161938667297363e-01 9.873472452163696289e-01 9.903889298439025879e-01 9.763251543045043945e-01 9.043363928794860840e-01 6.602181196212768555e-01 9.230443835258483887e-01 8.648412227630615234e-01 9.238045215606689453e-01 8.248804211616516113e-01 2.332905679941177368e-01 9.808314591646194458e-02 5.014216154813766479e-02 1.064121201634407043e-01 1.016547009348869324e-01 1.130561605095863342e-01 1.386338025331497192e-01 2.368993312120437622e-01 1.895203888416290283e-01 3.334392309188842773e-01 7.033190131187438965e-01 7.787150144577026367e-01 8.811366558074951172e-01 6.568756103515625000e-01 2.317486107349395752e-01 3.391081690788269043e-01 2.945121228694915771e-01 5.531741380691528320e-01 8.909063786268234253e-02 6.109008193016052246e-01 8.912740349769592285e-01 7.753388285636901855e-01 7.318437695503234863e-01 4.771117269992828369e-01 8.945743441581726074e-01 7.359298467636108398e-01 7.604259252548217773e-01 5.925094485282897949e-01 4.851582944393157959e-01 6.452707052230834961e-01 6.216388344764709473e-01 4.029204249382019043e-01 4.858522415161132812e-01 3.654801845550537109e-01 4.142251908779144287e-01 3.415624797344207764e-01 5.514321327209472656e-01 6.117362380027770996e-01 6.862090826034545898e-01 8.261792063713073730e-01 2.934594750404357910e-01 1.643981635570526123e-01 1.653747111558914185e-01 2.055200636386871338e-01 3.869553282856941223e-02 9.466108679771423340e-02 9.025358408689498901e-02 2.261568307876586914e-01 4.570484161376953125e-01 4.356665611267089844e-01 6.335061192512512207e-01 4.642921686172485352e-01 4.943317472934722900e-01 4.432944357395172119e-01 3.246785700321197510e-01 3.297317326068878174e-01 2.936026751995086670e-01 2.377097010612487793e-01 1.731539666652679443e-01 8.130694925785064697e-02
8.667023181915283203e-01 3.050397932529449463e-01 8.575331568717956543e-01 9.061792492866516113e-01 6.135181784629821777e-01 9.583799839019775391e-01 9.537703990936279297e-01 7.894574999809265137e-01 7.860401868820190430e-01 6.212113499641418457e-01 8.098348379135131836e-01 9.431855082511901855e-01 9.790167212486267090e-01 9.738905429840087891e-01 9.436645507812500000e-01 9.771052598953247070e-01 9.760547876358032227e-01 9.952477812767028809e-01 9.945114850997924805e-01 9.703769683837890625e-01 9.836305379867553711e-01 9.582064747810363770e-01 9.458941221237182617e-01 8.011383414268493652e-01 9.470953345298767090e-01 9.663569331169128418e-01 8.846839666366577148e-01 6.653476953506469727e-01 5.075652599334716797e-01 4.256266653537750244e-01 4.501816928386688232e-01 3.185842335224151611e-01 3.162969350814819336e-01 6.768881082534790039e-01 6.110141873359680176e-01 6.584845185279846191e-01 6.835444569587707520e-01 7.051344513893127441e-01 8.214032649993896484e-01 7.840305566787719727e-01 9.429720640182495117e-01 5.329801440238952637e-01 7.278488278388977051e-01 6.122927069664001465e-01 6.414402723312377930e-01 2.190833389759063721e-01 5.239296332001686096e-02 5.020250380039215088e-02 2.512902617454528809e-01 1.915619969367980957e-01 2.878637611865997314e-01 7.483760714530944824e-01 9.376124739646911621e-01 9.400285482406616211e-01 9.224501848220825195e-01 9.604594707489013672e-01 9.347967505455017090e-01 8.917289376258850098e-01 8.431687355041503906e-01 7.094181180000305176e-01 6.732865571975708008e-01 7.612316608428955078e-01 7.276707887649536133e-01 6.107780933380126953e-01 5.004131197929382324e-01 6.503801345825195312e-01 7.756773829460144043e-01 7.329834699630737305e-01 5.429988503456115723e-01 6.153110265731811523e-01 5.873788595199584961e-01 3.743833303451538086e-01 3.688452839851379395e-01 6.190137267112731934e-01 3.812438845634460449e-01 5.375736951828002930e-01 6.287318468093872070e-01 6.084653735160827637e-01 8.076639175415039062e-01 4.806288182735443115e-01 6.363052725791931152e-01 5.594595670700073242e-01 4.955648183822631836e-01 5.057150125503540039e-01 6.287601590156555176e-01 5.643788576126098633e-01 4.962396621704101562e-01 7.198170423507690430e-01
9.178058505058288574e-01 6.890304684638977051e-01 9.545989632606506348e-01 9.448407292366027832e-01 8.624863624572753906e-01 9.900726079940795898e-01 9.822850227355957031e-01 9.465293884277343750e-01 8.635989427566528320e-01 8.529770374298095703e-01 9.254961013793945312e-01 9.315167069435119629e-01 9.596927165985107422e-01 9.886751174926757812e-01 9.520647525787353516e-01 9.597448706626892090e-01 9.077402353286743164e-01 9.911620616912841797e-01 9.812479019165039062e-01 9.576036334037780762e-01 9.680267572402954102e-01 9.759475588798522949e-01 9.215200543403625488e-01 7.591336369514465332e-01 8.895550370216369629e-01 9.059153199195861816e-01 9.330691695213317871e-01 6.471678614616394043e-01 6.323282122611999512e-01 4.745272994041442871e-01 1.626031547784805298e-01 2.922858595848083496e-01 2.868132591247558594e-01 4.106409549713134766e-01 3.969517350196838379e-01 4.907412827014923096e-01 3.185652792453765869e-01 5.040302872657775879e-01 6.309364438056945801e-01 7.480101585388183594e-01 8.564600348472595215e-01 6.121419072151184082e-01 6.407115459442138672e-01 4.223963916301727295e-01 6.743090748786926270e-01 5.011135339736938477e-01 6.064943075180053711e-01 7.728920578956604004e-01 7.979422211647033691e-01 6.740972995758056641e-01 8.059600591659545898e-01 7.568767666816711426e-01 9.086917638778686523e-01 8.451774716377258301e-01 8.885549306869506836e-01 8.861663937568664551e-01 5.724883079528808594e-01 8.707700967788696289e-01 6.814522147178649902e-01 8.749479651451110840e-01 6.145261526107788086e-01 5.461482405662536621e-01 4.499076008796691895e-01 6.548319458961486816e-01 7.942354679107666016e-01 6.276554465293884277e-01 7.830606698989868164e-01 9.627951383590698242e-01 6.966966390609741211e-01 7.533680200576782227e-01 6.918013691902160645e-01 7.605020999908447266e-01 2.711115479469299316e-01 3.221057951450347900e-01 5.535784363746643066e-01 5.345137715339660645e-01 6.699734926223754883e-01 7.315351366996765137e-01 8.757573962211608887e-01 7.636762857437133789e-01 8.494803309440612793e-01 7.176437973976135254e-01 6.233686208724975586e-01 6.254475116729736328e-01 6.102655529975891113e-01 4.254802167415618896e-01 2.724069058895111084e-01 1.769183278083801270e-01
8.140931725502014160e-01 4.796079695224761963e-01 8.786361217498779297e-01 8.329805135726928711e-01 6.174398064613342285e-01 9.727438092231750488e-01 9.657437801361083984e-01 9.130530953407287598e-01 7.787244319915771484e-01 7.766209840774536133e-01 9.351074695587158203e-01 9.147321581840515137e-01 9.303993582725524902e-01 9.053172469139099121e-01 9.026478528976440430e-01 9.673027396202087402e-01 9.371913075447082520e-01 9.900649189949035645e-01 9.925116300582885742e-01 9.880974888801574707e-01 9.846440553665161133e-01 9.830749630928039551e-01 9.823864698410034180e-01 9.372984170913696289e-01 9.516596794128417969e-01 9.396090507507324219e-01 8.868106603622436523e-01 5.867547392845153809e-01 2.544815838336944580e-01 1.195828393101692200e-01 1.623604297637939453e-01 8.888901025056838989e-02 1.473401337862014771e-01 2.796206772327423096e-01 2.825912833213806152e-01 2.741322517395019531e-01 1.582716256380081177e-01 3.361201882362365723e-01 6.293830275535583496e-01 6.806861758232116699e-01 6.353304982185363770e-01 7.880370020866394043e-01 6.412031650543212891e-01 5.294589400291442871e-01 4.890940785408020020e-01 5.243615508079528809e-01 3.365054428577423096e-01 5.699568986892700195e-01 3.219293653964996338e-01 4.018065333366394043e-01 4.274676442146301270e-01 5.673862099647521973e-01 8.145443201065063477e-01 8.672600388526916504e-01 8.306741118431091309e-01 9.121264219284057617e-01 8.444941043853759766e-01 8.613223433494567871e-01 7.815822362899780273e-01 4.326636791229248047e-01 4.381201267242431641e-01 7.947684526443481445e-01 6.348416209220886230e-01 7.614032626152038574e-01 7.245908379554748535e-01 7.675170302391052246e-01 7.769786715507507324e-01 9.243769645690917969e-01 5.035653710365295410e-01 1.046268120408058167e-01 8.538951724767684937e-02 4.681606888771057129e-01 1.503220051527023315e-01 6.536661386489868164e-01 3.368066847324371338e-01 3.795691728591918945e-01 5.188958644866943359e-01 5.041972398757934570e-01 6.706721186637878418e-01 4.522128105163574219e-01 5.345900058746337891e-01 5.660770535469055176e-01 4.321555793285369873e-01 3.932371735572814941e-01 4.477177858352661133e-01 3.758320510387420654e-01 3.802402615547180176e-01 4.953059852123260498e-01
8.946495056152343750e-01 6.850040555000305176e-01 8.797745108604431152e-01 8.616691231727600098e-01 9.218080639839172363e-01 9.623996019363403320e-01 9.721177220344543457e-01 8.818932175636291504e-01 7.916831374168395996e-01 6.767782568931579590e-01 8.001360297203063965e-01 7.273451685905456543e-01 8.354794383049011230e-01 8.545434474945068359e-01 9.615041017532348633e-01 9.907643795013427734e-01 9.974082112312316895e-01 9.995392560958862305e-01 9.985502362251281738e-01 9.889333248138427734e-01 9.899463057518005371e-01 9.785480499267578125e-01 9.195604324340820312e-01 7.797264456748962402e-01 8.678001761436462402e-01 8.687985539436340332e-01 9.234777688980102539e-01 8.257572650909423828e-01 6.985713243484497070e-01 8.190870285034179688e-01 5.938248038291931152e-01 5.780709385871887207e-01 4.247570335865020752e-01 3.997964859008789062e-01 3.463470339775085449e-01 4.335165619850158691e-01 4.765191078186035156e-01 4.863902926445007324e-01 3.616605699062347412e-01 3.419215083122253418e-01 7.970673441886901855e-01 4.622338414192199707e-01 6.253370046615600586e-01 5.879978537559509277e-01 5.616872310638427734e-01 4.966560900211334229e-01 3.684061467647552490e-01 4.970427155494689941e-01 4.119891226291656494e-01 5.203968286514282227e-01 5.420323610305786133e-01 7.434933781623840332e-01 9.906428456306457520e-01 9.862819314002990723e-01 9.623832702636718750e-01 9.708249568939208984e-01 8.657383322715759277e-01 9.466420412063598633e-01 6.688299775123596191e-01 6.669163107872009277e-01 5.186431407928466797e-01 6.292300224304199219e-01 1.641740798950195312e-01 2.588666379451751709e-01 4.287191033363342285e-01 5.781478285789489746e-01 3.366868197917938232e-01 8.026546835899353027e-01 4.142789542675018311e-01 4.932095110416412354e-01 5.249038934707641602e-01 6.963388919830322266e-01 3.167531192302703857e-01 5.254328250885009766e-01 7.308958768844604492e-01 7.497028112411499023e-01 8.687146902084350586e-01 8.793371319770812988e-01 9.332215189933776855e-01 8.391101956367492676e-01 8.325755000114440918e-01 8.514285087585449219e-01 8.387825489044189453e-01 7.916477322578430176e-01 8.040465712547302246e-01 6.557230949401855469e-01 3.595850169658660889e-01 3.313166499137878418e-01
9.158530831336975098e-01 9.411964416503906250e-01 9.131001234054565430e-01 9.614308476448059082e-01 9.063205718994140625e-01 9.783947467803955078e-01 9.911025762557983398e-01 9.414966702461242676e-01 8.744660615921020508e-01 8.230649232864379883e-01 8.625743389129638672e-01 8.327934145927429199e-01 9.658297300338745117e-01 9.692096114158630371e-01 8.677124381065368652e-01 9.781784415245056152e-01 9.644625782966613770e-01 9.952872991561889648e-01 9.968108534812927246e-01 9.912714362144470215e-01 9.917588829994201660e-01 9.861732721328735352e-01 9.430654644966125488e-01 7.911711335182189941e-01 9.429822564125061035e-01 9.071078896522521973e-01 9.659862518310546875e-01 7.633299827575683594e-01 3.997723162174224854e-01 5.383643880486488342e-02 7.280629128217697144e-02 1.295833289623260498e-01 9.979166835546493530e-02 1.714554876089096069e-01 1.042975559830665588e-01 2.461396306753158569e-01 1.487800776958465576e-01 1.567977666854858398e-01 6.553265452384948730e-01 5.871366858482360840e-01 8.742342591285705566e-01 6.138762831687927246e-01 9.525562077760696411e-02 1.330505311489105225e-01 1.002976000308990479e-01 3.816887140274047852e-01 1.168206259608268738e-01 8.353703618049621582e-01 5.064920186996459961e-01 6.294026374816894531e-01 4.808469712734222412e-01 4.432075023651123047e-01 8.908996582031250000e-01 6.609460115432739258e-01 7.099154591560363770e-01 5.679555535316467285e-01 4.616616368293762207e-01 5.011167526245117188e-01 4.538391232490539551e-01 3.629087507724761963e-01 5.544575452804565430e-01 5.045031905174255371e-01 5.356112122535705566e-01 3.714354038238525391e-01 6.372902393341064453e-01 8.031923174858093262e-01 5.206552147865295410e-01 6.041552424430847168e-01 3.362577259540557861e-01 1.391942799091339111e-01 1.545906513929367065e-01 2.123407572507858276e-01 5.268602445721626282e-02 1.411765813827514648e-01 2.147570103406906128e-01 2.422181665897369385e-01 5.468319654464721680e-01 5.566186904907226562e-01 6.711997985839843750e-01 5.540039539337158203e-01 5.303968191146850586e-01 4.548623561859130859e-01 3.159555196762084961e-01 2.752042412757873535e-01 2.568840980529785156e-01 1.678930073976516724e-01 1.620970666408538818e-01 1.345801800489425659e-01
8.665868043899536133e-01 4.948582351207733154e-01 8.951822519302368164e-01 9.208171963691711426e-01 7.550485134124755859e-01 9.651420116424560547e-01 9.357620477676391602e-01 7.974936962127685547e-01 8.085212111473083496e-01 7.273023724555969238e-01 9.301334023475646973e-01 9.366751909255981445e-01 9.669504165649414062e-01 9.612363576889038086e-01 9.272613525390625000e-01 9.482023715972900391e-01 9.463205933570861816e-01 9.926181435585021973e-01 9.961842894554138184e-01 9.520294070243835449e-01 9.631976485252380371e-01 9.685893058776855469e-01 9.719987511634826660e-01 9.102225899696350098e-01 9.420889616012573242e-01 9.724705815315246582e-01 9.570974707603454590e-01 8.563296794891357422e-01 4.882069528102874756e-01 3.918599784374237061e-01 4.440349042415618896e-01 2.681430578231811523e-01 2.650358378887176514e-01 5.161632299423217773e-01 6.069509983062744141e-01 6.386312246322631836e-01 6.617895960807800293e-01 6.611933708190917969e-01 7.028337717056274414e-01 7.431809306144714355e-01 8.683109283447265625e-01 3.854329288005828857e-01 6.026065945625305176e-01 2.073497772216796875e-01 3.017188906669616699e-01 1.935355514287948608e-01 1.053557544946670532e-01 6.690597534179687500e-02 8.075521886348724365e-02 1.438307166099548340e-01 3.692984879016876221e-01 8.917835950851440430e-01 9.629302024841308594e-01 9.623256325721740723e-01 9.240913391113281250e-01 9.659810066223144531e-01 9.033176898956298828e-01 9.396065473556518555e-01 7.004991173744201660e-01 7.073462009429931641e-01 6.827863454818725586e-01 6.923252344131469727e-01 5.125898718833923340e-01 4.876080453395843506e-01 2.881669402122497559e-01 2.811466753482818604e-01 6.159520149230957031e-01 7.843514084815979004e-01 3.809076249599456787e-01 6.010278463363647461e-01 8.122128248214721680e-01 7.651945352554321289e-01 5.010977387428283691e-01 7.141647338867187500e-01 4.771609604358673096e-01 5.565732717514038086e-01 6.616112589836120605e-01 5.670260190963745117e-01 7.170835137367248535e-01 4.288376271724700928e-01 4.472511112689971924e-01 6.748325824737548828e-01 5.895640254020690918e-01 7.156521081924438477e-01 6.826493740081787109e-01 6.610577106475830078e-01 5.425495505332946777e-01 6.949846744537353516e-01
9.705011248588562012e-01 7.428238987922668457e-01 9.857382774353027344e-01 9.785778522491455078e-01 9.073002934455871582e-01 9.913212656974792480e-01 9.912770986557006836e-01 9.194597005844116211e-01 8.691410422325134277e-01 8.155750632286071777e-01 9.301113486289978027e-01 9.164097905158996582e-01 9.774492383003234863e-01 9.789932966232299805e-01 9.430141448974609375e-01 9.663891792297363281e-01 9.735745191574096680e-01 9.935362339019775391e-01 9.913418889045715332e-01 9.770383238792419434e-01 9.851594567298889160e-01 9.689117074012756348e-01 9.536653161048889160e-01 8.305236101150512695e-01 7.692837119102478027e-01 8.495284318923950195e-01 9.605246186256408691e-01 7.686018347740173340e-01 6.674667000770568848e-01 4.196333289146423340e-01 1.529964655637741089e-01 1.734164804220199585e-01 2.149497866630554199e-01 2.480046302080154419e-01 2.533886730670928955e-01 3.003138601779937744e-01 3.056059181690216064e-01 4.115800857543945312e-01 5.615615844726562500e-01 7.826982140541076660e-01 9.320911765098571777e-01 6.757535934448242188e-01 5.221256017684936523e-01 4.191345274448394775e-01 4.984556734561920166e-01 4.900069832801818848e-01 6.068662405014038086e-01 9.139653444290161133e-01 7.936560511589050293e-01 6.077269315719604492e-01 5.282395482063293457e-01 8.432483077049255371e-01 9.539793133735656738e-01 9.383627176284790039e-01 9.060657024383544922e-01 9.089942574501037598e-01 6.209409236907958984e-01 9.357404112815856934e-01 7.400566339492797852e-01 6.976834535598754883e-01 4.466182887554168701e-01 5.690987110137939453e-01 4.410710334777832031e-01 5.104417800903320312e-01 7.355476021766662598e-01 6.799436211585998535e-01 7.612800002098083496e-01 9.052128791809082031e-01 6.132648587226867676e-01 7.429518103599548340e-01 6.085300445556640625e-01 6.580883860588073730e-01 1.871029585599899292e-01 3.095510601997375488e-01 3.850829303264617920e-01 5.417612195014953613e-01 6.125437021255493164e-01 6.503481268882751465e-01 8.568919301033020020e-01 7.374013662338256836e-01 7.237765789031982422e-01 6.642495989799499512e-01 5.785033106803894043e-01 5.989761948585510254e-01 5.748032927513122559e-01 3.601525425910949707e-01 1.799953579902648926e-01 1.260887235403060913e-01
8.688749670982360840e-01 4.740168452262878418e-01 9.217642545700073242e-01 9.169212579727172852e-01 7.057024836540222168e-01 9.843197464942932129e-01 9.722259044647216797e-01 8.711190223693847656e-01 8.221040368080139160e-01 7.939532995223999023e-01 9.020976424217224121e-01 9.269940257072448730e-01 9.659458398818969727e-01 9.651859998703002930e-01 9.264264702796936035e-01 9.794726371765136719e-01 9.010832905769348145e-01 9.902883768081665039e-01 9.928222298622131348e-01 9.884104728698730469e-01 9.854063987731933594e-01 9.881832003593444824e-01 9.884455204010009766e-01 9.336018562316894531e-01 9.727905392646789551e-01 9.649118781089782715e-01 9.617922902107238770e-01 5.340502858161926270e-01 2.574407756328582764e-01 2.153742462396621704e-01 3.070014715194702148e-01 1.490295678377151489e-01 1.757979989051818848e-01 2.483960241079330444e-01 2.995082437992095947e-01 3.969739079475402832e-01 3.678497672080993652e-01 4.362621009349822998e-01 6.443041563034057617e-01 8.002153635025024414e-01 7.667262554168701172e-01 7.223141789436340332e-01 7.132264971733093262e-01 4.792479872703552246e-01 6.891362071037292480e-01 7.941254973411560059e-01 3.773486316204071045e-01 5.963004231452941895e-01 2.814210653305053711e-01 2.579335272312164307e-01 3.520691394805908203e-01 6.571671962738037109e-01 8.997704982757568359e-01 8.801736235618591309e-01 8.826809525489807129e-01 9.545680880546569824e-01 9.125993847846984863e-01 9.314997792243957520e-01 8.374531269073486328e-01 6.546246409416198730e-01 4.258965253829956055e-01 6.616010665893554688e-01 5.920754671096801758e-01 6.443822383880615234e-01 6.281498074531555176e-01 7.369222044944763184e-01 7.595744729042053223e-01 9.404464960098266602e-01 6.898148655891418457e-01 2.580730319023132324e-01 1.585665941238403320e-01 4.333277344703674316e-01 1.393122375011444092e-01 4.581159949302673340e-01 3.797786831855773926e-01 2.709426879882812500e-01 5.061589479446411133e-01 4.524890780448913574e-01 6.975184679031372070e-01 5.168772339820861816e-01 6.068256497383117676e-01 6.793545484542846680e-01 3.707318007946014404e-01 4.378961324691772461e-01 5.263122916221618652e-01 4.474208652973175049e-01 1.896175295114517212e-01 5.398344993591308594e-01
