5.195193886756896973e-01 9.933903217315673828e-01 3.179967105388641357e-01 9.806633591651916504e-01 9.945760965347290039e-01 9.943435192108154297e-01 9.993821382522583008e-01 9.988064765930175781e-01 9.967987537384033203e-01 9.986701011657714844e-01 9.964423775672912598e-01 5.713486298918724060e-02 1.133761033415794373e-01
8.464316129684448242e-01 9.843330383300781250e-01 4.722020030021667480e-01 9.919424057006835938e-01 9.993441700935363770e-01 9.953627586364746094e-01 9.997023940086364746e-01 9.963397979736328125e-01 9.996192455291748047e-01 9.974480867385864258e-01 9.976341724395751953e-01 8.194883912801742554e-02 1.101730167865753174e-01
5.879902839660644531e-01 9.870895743370056152e-01 4.372432529926300049e-01 9.948742985725402832e-01 9.971829652786254883e-01 9.943489432334899902e-01 9.983466863632202148e-01 9.978685379028320312e-01 9.990895986557006836e-01 9.850929379463195801e-01 9.916757345199584961e-01 3.978497534990310669e-02 9.203413873910903931e-02
9.017044901847839355e-01 9.971524477005004883e-01 4.396546781063079834e-01 9.869355559349060059e-01 9.985040426254272461e-01 9.931985735893249512e-01 9.996023774147033691e-01 9.964821338653564453e-01 9.992921352386474609e-01 9.991950392723083496e-01 9.991230368614196777e-01 8.754656463861465454e-02 1.481397300958633423e-01
1.832249313592910767e-01 9.376218318939208984e-01 2.834814488887786865e-01 9.692051410675048828e-01 9.854991436004638672e-01 9.841123223304748535e-01 9.835888147354125977e-01 9.924787282943725586e-01 9.938099980354309082e-01 9.353638887405395508e-01 9.873881936073303223e-01 8.791013807058334351e-02 1.047475337982177734e-01
5.545464158058166504e-01 9.907043576240539551e-01 3.233623504638671875e-01 9.745113253593444824e-01 9.948608279228210449e-01 9.932658672332763672e-01 9.994089603424072266e-01 9.989842772483825684e-01 9.972013235092163086e-01 9.984540939331054688e-01 9.946010112762451172e-01 5.851290747523307800e-02 1.454116404056549072e-01
7.949255704879760742e-01 9.824724197387695312e-01 6.205251812934875488e-01 9.860682487487792969e-01 9.979078769683837891e-01 9.961194992065429688e-01 9.993077516555786133e-01 9.960298538208007812e-01 9.988870024681091309e-01 9.953061938285827637e-01 9.983533620834350586e-01 7.319600135087966919e-02 1.269705593585968018e-01
5.034660100936889648e-01 9.835826754570007324e-01 5.581457614898681641e-01 9.961931705474853516e-01 9.957858920097351074e-01 9.911409020423889160e-01 9.980934262275695801e-01 9.943714737892150879e-01 9.985081553459167480e-01 9.858381152153015137e-01 9.823411703109741211e-01 3.137367591261863708e-02 1.353916525840759277e-01
9.260258674621582031e-01 9.900141954421997070e-01 4.284247159957885742e-01 9.784883260726928711e-01 9.989778995513916016e-01 9.975370168685913086e-01 9.990743398666381836e-01 9.983324408531188965e-01 9.993299245834350586e-01 9.992930889129638672e-01 9.995551705360412598e-01 8.608236908912658691e-02 1.402639299631118774e-01
1.751782596111297607e-01 9.235426187515258789e-01 4.110938310623168945e-01 9.843936562538146973e-01 9.876384735107421875e-01 9.850535988807678223e-01 9.929147958755493164e-01 9.933866858482360840e-01 9.958978295326232910e-01 9.669635295867919922e-01 9.935454130172729492e-01 9.433667361736297607e-02 7.569225877523422241e-02
6.904642581939697266e-01 9.906909465789794922e-01 4.648999273777008057e-01 9.939314126968383789e-01 9.978255033493041992e-01 9.974185228347778320e-01 9.996119141578674316e-01 9.988821148872375488e-01 9.987127780914306641e-01 9.980319142341613770e-01 9.966284632682800293e-01 6.893876194953918457e-02 1.195809319615364075e-01
6.627496480941772461e-01 9.826893806457519531e-01 4.654361605644226074e-01 9.890776872634887695e-01 9.986937642097473145e-01 9.960145950317382812e-01 9.992522597312927246e-01 9.976617097854614258e-01 9.990430474281311035e-01 9.964329004287719727e-01 9.965427517890930176e-01 7.384695112705230713e-02 1.201384663581848145e-01
5.522856116294860840e-01 9.914391040802001953e-01 7.339354157447814941e-01 9.970167875289916992e-01 9.973818659782409668e-01 9.940781593322753906e-01 9.986696243286132812e-01 9.975154399871826172e-01 9.972848892211914062e-01 9.930790066719055176e-01 9.904434084892272949e-01 2.629595249891281128e-02 1.371834427118301392e-01
8.897061944007873535e-01 9.834904670715332031e-01 4.253132343292236328e-01 9.837936758995056152e-01 9.989348053932189941e-01 9.969375133514404297e-01 9.993569254875183105e-01 9.980112314224243164e-01 9.996968507766723633e-01 9.994053840637207031e-01 9.993263483047485352e-01 8.511755615472793579e-02 1.370325982570648193e-01
1.075270697474479675e-01 9.627723097801208496e-01 4.667814075946807861e-01 9.908002018928527832e-01 9.821340441703796387e-01 9.791877269744873047e-01 9.944123625755310059e-01 9.929249286651611328e-01 9.952189326286315918e-01 9.741675257682800293e-01 9.944118857383728027e-01 7.900009304285049438e-02 9.324885904788970947e-02
7.896233797073364258e-01 9.942823648452758789e-01 2.864855825901031494e-01 9.871528744697570801e-01 9.972794651985168457e-01 9.944201111793518066e-01 9.997283816337585449e-01 9.984467625617980957e-01 9.989188909530639648e-01 9.980295300483703613e-01 9.960983991622924805e-01 6.542679667472839355e-02 1.220038533210754395e-01
6.029083132743835449e-01 9.771745800971984863e-01 4.022121131420135498e-01 9.756386876106262207e-01 9.987806677818298340e-01 9.971093535423278809e-01 9.989709854125976562e-01 9.973879456520080566e-01 9.993620514869689941e-01 9.965193271636962891e-01 9.977345466613769531e-01 6.608912348747253418e-02 1.054912209510803223e-01
6.405332088470458984e-01 9.942296743392944336e-01 5.524739027023315430e-01 9.935181736946105957e-01 9.974732995033264160e-01 9.953527450561523438e-01 9.985958933830261230e-01 9.988588094711303711e-01 9.980502128601074219e-01 9.962384700775146484e-01 9.941530823707580566e-01 2.283327467739582062e-02 1.307452619075775146e-01
7.904991507530212402e-01 9.812214970588684082e-01 4.468133449554443359e-01 9.805384874343872070e-01 9.988924860954284668e-01 9.954121708869934082e-01 9.996765851974487305e-01 9.971682429313659668e-01 9.994959831237792969e-01 9.992469549179077148e-01 9.990854263305664062e-01 8.629406988620758057e-02 1.195140779018402100e-01
1.442406475543975830e-01 9.565966129302978516e-01 3.383164703845977783e-01 9.812967181205749512e-01 9.891328215599060059e-01 9.771679639816284180e-01 9.969293475151062012e-01 9.967383742332458496e-01 9.968565702438354492e-01 9.856967926025390625e-01 9.966157078742980957e-01 7.217637449502944946e-02 8.343060314655303955e-02
8.965505957603454590e-01 9.919771552085876465e-01 3.475466966629028320e-01 9.837445020675659180e-01 9.976752400398254395e-01 9.948182702064514160e-01 9.996885061264038086e-01 9.942458271980285645e-01 9.992545247077941895e-01 9.986525177955627441e-01 9.981922507286071777e-01 5.896483361721038818e-02 1.234304532408714294e-01
2.610546648502349854e-01 9.333737492561340332e-01 3.679819405078887939e-01 9.853222370147705078e-01 9.990873336791992188e-01 9.976245760917663574e-01 9.982727766036987305e-01 9.969484210014343262e-01 9.994143247604370117e-01 9.903407692909240723e-01 9.983350634574890137e-01 8.757778257131576538e-02 1.053657606244087219e-01
5.929946303367614746e-01 9.957374334335327148e-01 5.620729327201843262e-01 9.920036196708679199e-01 9.968938827514648438e-01 9.956751465797424316e-01 9.982359409332275391e-01 9.992381334304809570e-01 9.969872832298278809e-01 9.970730543136596680e-01 9.966358542442321777e-01 3.007059544324874878e-02 1.617728024721145630e-01
7.082399725914001465e-01 9.785975813865661621e-01 3.345853090286254883e-01 9.742434024810791016e-01 9.957595467567443848e-01 9.937124848365783691e-01 9.991108775138854980e-01 9.964853525161743164e-01 9.989666938781738281e-01 9.980142116546630859e-01 9.989997744560241699e-01 8.092436194419860840e-02 1.094348058104515076e-01
2.680020630359649658e-01 9.546679258346557617e-01 4.435630738735198975e-01 9.873518943786621094e-01 9.899572730064392090e-01 9.936875700950622559e-01 9.958949089050292969e-01 9.984701275825500488e-01 9.969564676284790039e-01 9.908264279365539551e-01 9.978533387184143066e-01 7.188749313354492188e-02 7.162297517061233521e-02
8.556833863258361816e-01 9.836109280586242676e-01 3.110456168651580811e-01 9.922583699226379395e-01 9.985929131507873535e-01 9.917409420013427734e-01 9.989674091339111328e-01 9.958712458610534668e-01 9.993528723716735840e-01 9.985919594764709473e-01 9.962605834007263184e-01 8.124578744173049927e-02 1.468521058559417725e-01
3.611622452735900879e-01 9.569964408874511719e-01 5.142260193824768066e-01 9.764893651008605957e-01 9.981946349143981934e-01 9.972578883171081543e-01 9.980266690254211426e-01 9.969012737274169922e-01 9.990147352218627930e-01 9.884784817695617676e-01 9.961787462234497070e-01 5.638968944549560547e-02 1.111833751201629639e-01
8.057461380958557129e-01 9.961906671524047852e-01 4.712174832820892334e-01 9.945352077484130859e-01 9.973601698875427246e-01 9.941170215606689453e-01 9.981960654258728027e-01 9.993156194686889648e-01 9.980769157409667969e-01 9.980710148811340332e-01 9.956087470054626465e-01 2.955060452222824097e-02 1.591550856828689575e-01
5.949836373329162598e-01 9.664021134376525879e-01 3.062909245491027832e-01 9.788390994071960449e-01 9.985280036926269531e-01 9.923328161239624023e-01 9.983040094375610352e-01 9.911494255065917969e-01 9.992603659629821777e-01 9.967398047447204590e-01 9.968054294586181641e-01 7.673736661672592163e-02 1.107528284192085266e-01
1.925359368324279785e-01 9.792345762252807617e-01 5.671548247337341309e-01 9.944947361946105957e-01 9.935717582702636719e-01 9.808025360107421875e-01 9.969289898872375488e-01 9.961826205253601074e-01 9.978511333465576172e-01 9.937424063682556152e-01 9.958239793777465820e-01 7.169931381940841675e-02 7.259398698806762695e-02
9.501107931137084961e-01 9.852699637413024902e-01 2.955231666564941406e-01 9.834799766540527344e-01 9.985519051551818848e-01 9.931755661964416504e-01 9.993044137954711914e-01 9.946513772010803223e-01 9.987377524375915527e-01 9.989991784095764160e-01 9.961332082748413086e-01 7.424852997064590454e-02 1.224792823195457458e-01
3.310180604457855225e-01 9.200706481933593750e-01 4.305275976657867432e-01 9.816568493843078613e-01 9.958434700965881348e-01 9.910180568695068359e-01 9.979575872421264648e-01 9.956365227699279785e-01 9.976800084114074707e-01 9.866483807563781738e-01 9.965748786926269531e-01 5.259378626942634583e-02 1.257410496473312378e-01
8.645709156990051270e-01 9.945119619369506836e-01 3.951295316219329834e-01 9.959999322891235352e-01 9.963932633399963379e-01 9.948899745941162109e-01 9.991732239723205566e-01 9.987367987632751465e-01 9.975207448005676270e-01 9.965065121650695801e-01 9.960432052612304688e-01 3.387293592095375061e-02 1.160166859626770020e-01
4.630122482776641846e-01 9.551073908805847168e-01 2.387955784797668457e-01 9.685109257698059082e-01 9.966018199920654297e-01 9.908341765403747559e-01 9.979560375213623047e-01 9.896342754364013672e-01 9.980921149253845215e-01 9.918016791343688965e-01 9.916951060295104980e-01 9.098800271749496460e-02 1.212318837642669678e-01
3.880351781845092773e-01 9.810995459556579590e-01 4.914700984954833984e-01 9.898880124092102051e-01 9.933531284332275391e-01 9.921391606330871582e-01 9.957148432731628418e-01 9.986445307731628418e-01 9.967827796936035156e-01 9.930419921875000000e-01 9.953637123107910156e-01 5.957116931676864624e-02 6.974216550588607788e-02
9.321478009223937988e-01 9.792481660842895508e-01 2.738721668720245361e-01 9.925168156623840332e-01 9.974760413169860840e-01 9.948735833168029785e-01 9.991050362586975098e-01 9.949176311492919922e-01 9.988377690315246582e-01 9.981451034545898438e-01 9.983485937118530273e-01 7.504620403051376343e-02 1.253527104854583740e-01
2.937414348125457764e-01 8.997455835342407227e-01 4.405208528041839600e-01 9.851533174514770508e-01 9.953025579452514648e-01 9.870073199272155762e-01 9.984656572341918945e-01 9.938234090805053711e-01 9.982317090034484863e-01 9.600045680999755859e-01 9.978942275047302246e-01 6.033722311258316040e-02 9.837088733911514282e-02
8.528662323951721191e-01 9.970107078552246094e-01 2.267845422029495239e-01 9.954397678375244141e-01 9.946520328521728516e-01 9.947040677070617676e-01 9.995396137237548828e-01 9.986450076103210449e-01 9.970589876174926758e-01 9.980965256690979004e-01 9.980664849281311035e-01 4.729445651173591614e-02 1.268919855356216431e-01
2.949539124965667725e-01 9.735839962959289551e-01 2.385889738798141479e-01 9.410006999969482422e-01 9.946735501289367676e-01 9.870548248291015625e-01 9.977568984031677246e-01 9.932284951210021973e-01 9.972660541534423828e-01 9.810023307800292969e-01 9.952321648597717285e-01 9.110527485609054565e-02 1.232694908976554871e-01
5.564227104187011719e-01 9.871015548706054688e-01 4.917907714843750000e-01 9.938546419143676758e-01 9.968349337577819824e-01 9.932324886322021484e-01 9.973648190498352051e-01 9.986604452133178711e-01 9.978072047233581543e-01 9.942195415496826172e-01 9.947070479393005371e-01 5.302850902080535889e-02 6.690279394388198853e-02
9.451092481613159180e-01 9.848143458366394043e-01 2.651900649070739746e-01 9.868588447570800781e-01 9.990633130073547363e-01 9.989424347877502441e-01 9.992623925209045410e-01 9.964529275894165039e-01 9.993626475334167480e-01 9.993713498115539551e-01 9.983133077621459961e-01 7.573565840721130371e-02 1.214414238929748535e-01
2.648780345916748047e-01 9.389547109603881836e-01 6.207882761955261230e-01 9.931333661079406738e-01 9.918544292449951172e-01 9.855120778083801270e-01 9.972198009490966797e-01 9.946089982986450195e-01 9.980249404907226562e-01 9.689682126045227051e-01 9.956820011138916016e-01 5.286959558725357056e-02 9.661058336496353149e-02
8.921259641647338867e-01 9.963215589523315430e-01 3.327861130237579346e-01 9.882035851478576660e-01 9.943407773971557617e-01 9.947928786277770996e-01 9.997476935386657715e-01 9.989991784095764160e-01 9.981519579887390137e-01 9.990938901901245117e-01 9.975305199623107910e-01 4.964418709278106689e-02 1.393169760704040527e-01
2.075576633214950562e-01 9.454662799835205078e-01 2.517306804656982422e-01 9.419910311698913574e-01 9.928889274597167969e-01 9.767228960990905762e-01 9.958811998367309570e-01 9.900689721107482910e-01 9.957356452941894531e-01 9.513967633247375488e-01 9.946409463882446289e-01 8.478218317031860352e-02 1.089897975325584412e-01
6.626466512680053711e-01 9.930813908576965332e-01 3.407847285270690918e-01 9.834485054016113281e-01 9.928931593894958496e-01 9.922096729278564453e-01 9.993627667427062988e-01 9.991586208343505859e-01 9.973366856575012207e-01 9.991251826286315918e-01 9.957675933837890625e-01 5.588449537754058838e-02 8.864855766296386719e-02
9.453044533729553223e-01 9.719229936599731445e-01 5.475079417228698730e-01 9.870547056198120117e-01 9.988597631454467773e-01 9.965490102767944336e-01 9.995284080505371094e-01 9.982134103775024414e-01 9.996782541275024414e-01 9.985412359237670898e-01 9.986736774444580078e-01 8.672123402357101440e-02 1.335575431585311890e-01
4.358495175838470459e-01 9.852900505065917969e-01 4.298636317253112793e-01 9.926686286926269531e-01 9.954637885093688965e-01 9.932492971420288086e-01 9.962151646614074707e-01 9.992622733116149902e-01 9.982550740242004395e-01 9.832557439804077148e-01 9.951876401901245117e-01 4.127167537808418274e-02 8.784486353397369385e-02
9.266487956047058105e-01 9.926357865333557129e-01 5.008993148803710938e-01 9.767264127731323242e-01 9.977160692214965820e-01 9.945827126502990723e-01 9.996703863143920898e-01 9.944539666175842285e-01 9.985290765762329102e-01 9.994632601737976074e-01 9.986633062362670898e-01 8.278569579124450684e-02 1.489182114601135254e-01
2.314942181110382080e-01 9.510097503662109375e-01 2.002239078283309937e-01 9.638653397560119629e-01 9.866386651992797852e-01 9.697292447090148926e-01 9.913616776466369629e-01 9.929134249687194824e-01 9.900723695755004883e-01 9.411721229553222656e-01 9.925131797790527344e-01 8.947629481554031372e-02 1.350588947534561157e-01
3.541399240493774414e-01 9.915987253189086914e-01 2.982710003852844238e-01 9.879682064056396484e-01 9.951713681221008301e-01 9.941281080245971680e-01 9.993802309036254883e-01 9.992288351058959961e-01 9.964606165885925293e-01 9.978018403053283691e-01 9.925330877304077148e-01 5.940832942724227905e-02 1.214413121342658997e-01
8.257502913475036621e-01 9.912106990814208984e-01 4.806982874870300293e-01 9.858593344688415527e-01 9.986977577209472656e-01 9.938071370124816895e-01 9.995127916336059570e-01 9.969641566276550293e-01 9.993313550949096680e-01 9.981042146682739258e-01 9.980260729789733887e-01 7.885837554931640625e-02 1.195220351219177246e-01
5.316763520240783691e-01 9.888269901275634766e-01 5.036426186561584473e-01 9.927821159362792969e-01 9.970550537109375000e-01 9.932200908660888672e-01 9.983386993408203125e-01 9.979058504104614258e-01 9.980856180191040039e-01 9.837267398834228516e-01 9.905514717102050781e-01 4.112709686160087585e-02 1.275742799043655396e-01
9.197077155113220215e-01 9.927524328231811523e-01 4.306457936763763428e-01 9.769611954689025879e-01 9.973000884056091309e-01 9.926665425300598145e-01 9.995104074478149414e-01 9.969785213470458984e-01 9.986022114753723145e-01 9.990894794464111328e-01 9.991827607154846191e-01 8.045652508735656738e-02 1.299434602260589600e-01
2.694837749004364014e-01 9.397304058074951172e-01 4.078376293182373047e-01 9.807326197624206543e-01 9.878687262535095215e-01 9.793364405632019043e-01 9.921882152557373047e-01 9.912024736404418945e-01 9.950137734413146973e-01 9.587462544441223145e-01 9.855536818504333496e-01 8.301890641450881958e-02 8.799500763416290283e-02
6.888287663459777832e-01 9.923042654991149902e-01 3.484076559543609619e-01 9.764264822006225586e-01 9.964848756790161133e-01 9.960955977439880371e-01 9.996149539947509766e-01 9.991226792335510254e-01 9.978517293930053711e-01 9.989350438117980957e-01 9.926514029502868652e-01 6.796289235353469849e-02 1.228844821453094482e-01
8.473366498947143555e-01 9.828445911407470703e-01 5.465671420097351074e-01 9.920808672904968262e-01 9.987051486968994141e-01 9.969154596328735352e-01 9.994727969169616699e-01 9.972993731498718262e-01 9.993470311164855957e-01 9.958617687225341797e-01 9.940481185913085938e-01 7.489335536956787109e-02 1.078523471951484680e-01
5.096295475959777832e-01 9.838608503341674805e-01 5.888801813125610352e-01 9.925843477249145508e-01 9.964782595634460449e-01 9.959697723388671875e-01 9.983047246932983398e-01 9.962007403373718262e-01 9.975832700729370117e-01 9.865115880966186523e-01 9.835541248321533203e-01 3.336248919367790222e-02 1.142159998416900635e-01
9.182965755462646484e-01 9.891707301139831543e-01 3.756402134895324707e-01 9.742510914802551270e-01 9.982199072837829590e-01 9.957874417304992676e-01 9.980726242065429688e-01 9.978390336036682129e-01 9.989074468612670898e-01 9.992885589599609375e-01 9.991388320922851562e-01 9.285017102956771851e-02 1.256913095712661743e-01
1.116592362523078918e-01 9.265454411506652832e-01 3.915309906005859375e-01 9.875596165657043457e-01 9.846226572990417480e-01 9.797133207321166992e-01 9.946793913841247559e-01 9.952170848846435547e-01 9.966111779212951660e-01 9.671517610549926758e-01 9.941382408142089844e-01 8.874001353979110718e-02 7.237110286951065063e-02
6.288498640060424805e-01 9.908573031425476074e-01 4.265800416469573975e-01 9.914581179618835449e-01 9.984020590782165527e-01 9.975793957710266113e-01 9.996930360794067383e-01 9.984496831893920898e-01 9.991675615310668945e-01 9.978440999984741211e-01 9.961280226707458496e-01 6.825760006904602051e-02 1.298575103282928467e-01
6.185495853424072266e-01 9.747683405876159668e-01 4.333337545394897461e-01 9.845665097236633301e-01 9.984421133995056152e-01 9.958273768424987793e-01 9.992553591728210449e-01 9.976804256439208984e-01 9.991106390953063965e-01 9.962789416313171387e-01 9.945235252380371094e-01 7.416848093271255493e-02 1.208499968051910400e-01
