1.775829344987869263e-01 4.487356245517730713e-01 2.364619225263595581e-01 7.482822537422180176e-01 3.456033170223236084e-01 7.317925691604614258e-01 3.517403304576873779e-01 2.653825581073760986e-01 4.924759268760681152e-02 2.057097405195236206e-01 9.488455206155776978e-02 1.065135970711708069e-01 4.563849270343780518e-01 6.705957651138305664e-01 9.207752943038940430e-01 8.815762400627136230e-01 2.473923712968826294e-01 1.779601573944091797e-01 1.374173015356063843e-01 4.153481125831604004e-01 3.998762071132659912e-01 2.374237328767776489e-01 1.624151021242141724e-01 1.244210451841354370e-01 7.538582384586334229e-02 1.102087646722793579e-01 8.549852669239044189e-02 7.037450373172760010e-02 1.103090643882751465e-01 8.205822110176086426e-02 8.885516971349716187e-02 3.946950659155845642e-02 5.264029279351234436e-02 4.259835928678512573e-02 5.623098090291023254e-02 4.698816686868667603e-02 7.150874286890029907e-02
1.139575093984603882e-01 3.611598610877990723e-01 2.591409087181091309e-01 7.539541721343994141e-01 5.444989800453186035e-01 7.994660735130310059e-01 7.674976587295532227e-01 7.435919046401977539e-01 7.203831076622009277e-01 3.126191794872283936e-01 4.097463786602020264e-01 5.532715916633605957e-01 7.521206736564636230e-01 8.143593072891235352e-01 9.643906354904174805e-01 9.514145851135253906e-01 8.465729355812072754e-01 5.314514040946960449e-01 4.611231386661529541e-01 8.253998756408691406e-01 7.338431477546691895e-01 7.286270856857299805e-01 5.117707252502441406e-01 2.963989675045013428e-01 2.314769476652145386e-01 1.731995046138763428e-01 1.261922866106033325e-01 1.508300453424453735e-01 1.819523721933364868e-01 1.617842614650726318e-01 1.395273059606552124e-01 1.638647317886352539e-01 1.657344251871109009e-01 1.852544546127319336e-01 1.760760694742202759e-01 2.626647949218750000e-01 2.476972490549087524e-01
1.692801713943481445e-01 2.596879303455352783e-01 1.626140475273132324e-01 7.462555766105651855e-01 2.559677064418792725e-01 6.409535408020019531e-01 4.135866165161132812e-01 5.118743181228637695e-01 1.035444661974906921e-01 4.368196800351142883e-02 6.910552084445953369e-02 1.153217554092407227e-01 3.312644064426422119e-01 5.963594317436218262e-01 9.207561612129211426e-01 8.775163888931274414e-01 3.255747258663177490e-01 2.386788874864578247e-01 1.657810211181640625e-01 5.018294453620910645e-01 4.727902710437774658e-01 4.536227583885192871e-01 3.024389445781707764e-01 2.714085280895233154e-01 2.371133714914321899e-01 2.424664497375488281e-01 1.067654862999916077e-01 9.759064763784408569e-02 1.405339092016220093e-01 7.781822234392166138e-02 8.486216515302658081e-02 9.222741425037384033e-02 8.401627838611602783e-02 6.474718451499938965e-02 9.667328745126724243e-02 9.566050022840499878e-02 1.076113283634185791e-01
1.099486425518989563e-01 4.157631695270538330e-01 1.473862528800964355e-01 8.146394491195678711e-01 2.863239049911499023e-01 4.332787692546844482e-01 3.742662072181701660e-01 3.637196123600006104e-01 5.206608772277832031e-01 1.706566661596298218e-01 2.362858802080154419e-01 3.724202513694763184e-01 6.528453230857849121e-01 8.371285200119018555e-01 9.284583330154418945e-01 9.208113551139831543e-01 4.923532903194427490e-01 6.120541691780090332e-01 4.774766564369201660e-01 5.716211795806884766e-01 4.051728844642639160e-01 4.987644851207733154e-01 2.330475002527236938e-01 1.392796933650970459e-01 1.637790054082870483e-01 1.796582490205764771e-01 1.308451741933822632e-01 8.804947882890701294e-02 1.043930426239967346e-01 1.058665588498115540e-01 1.459552943706512451e-01 1.023057773709297180e-01 1.455744802951812744e-01 1.145161464810371399e-01 8.499405533075332642e-02 1.191672086715698242e-01 8.141656219959259033e-02
9.053016453981399536e-02 3.187229037284851074e-01 7.378080487251281738e-02 2.299328297376632690e-01 4.582191109657287598e-01 4.209795296192169189e-01 4.938097596168518066e-01 5.963103175163269043e-01 5.304173231124877930e-01 1.176340579986572266e-01 5.257139354944229126e-02 6.662569940090179443e-02 3.756078481674194336e-01 7.344948649406433105e-01 9.688547849655151367e-01 6.870835423469543457e-01 7.674919962882995605e-01 4.054612815380096436e-01 2.880232334136962891e-01 4.693626165390014648e-01 5.184193849563598633e-01 6.894935965538024902e-01 2.215895652770996094e-01 2.180782556533813477e-01 1.056545823812484741e-01 1.246432289481163025e-01 1.476320773363113403e-01 1.103703826665878296e-01 1.625467538833618164e-01 6.410121917724609375e-02 1.181979924440383911e-01 5.617054551839828491e-02 5.922141298651695251e-02 5.283271148800849915e-02 5.531562119722366333e-02 2.603605017066001892e-02 2.912925370037555695e-02
1.770202964544296265e-01 4.118150770664215088e-01 2.293578684329986572e-01 8.288447856903076172e-01 3.838385939598083496e-01 7.813329696655273438e-01 3.419143259525299072e-01 2.555408179759979248e-01 1.043977811932563782e-01 2.598694264888763428e-01 1.283136159181594849e-01 1.666516810655593872e-01 3.302873373031616211e-01 7.477294802665710449e-01 9.580589532852172852e-01 8.749993443489074707e-01 2.851114571094512939e-01 2.340632230043411255e-01 2.475359141826629639e-01 6.210247874259948730e-01 4.842514097690582275e-01 3.557036817073822021e-01 2.183158844709396362e-01 1.701170057058334351e-01 9.921401739120483398e-02 1.227441728115081787e-01 9.352287650108337402e-02 9.701296687126159668e-02 1.106186062097549438e-01 8.215531706809997559e-02 9.689821302890777588e-02 4.362333565950393677e-02 5.547205358743667603e-02 5.793432146310806274e-02 5.414419621229171753e-02 6.083950772881507874e-02 8.282417804002761841e-02
1.600664705038070679e-01 4.124519228935241699e-01 2.119600623846054077e-01 5.594332218170166016e-01 5.240570306777954102e-01 8.339590430259704590e-01 7.748015522956848145e-01 7.829176783561706543e-01 6.698705554008483887e-01 4.010672867298126221e-01 3.120272755622863770e-01 4.697206616401672363e-01 7.157742381095886230e-01 8.893619775772094727e-01 9.766142964363098145e-01 9.500166177749633789e-01 8.502494692802429199e-01 4.893176853656768799e-01 5.133785605430603027e-01 8.554039001464843750e-01 7.560126781463623047e-01 7.140029668807983398e-01 5.757681727409362793e-01 3.164898455142974854e-01 1.766211539506912231e-01 1.120683252811431885e-01 7.931796461343765259e-02 1.020477861166000366e-01 1.471010595560073853e-01 1.445147991180419922e-01 1.374453008174896240e-01 1.474309265613555908e-01 1.329294890165328979e-01 1.461391746997833252e-01 1.432749181985855103e-01 1.972310841083526611e-01 1.749996244907379150e-01
6.144170835614204407e-02 1.923205554485321045e-01 1.495568305253982544e-01 7.805085182189941406e-01 2.919119298458099365e-01 7.050579786300659180e-01 5.132995247840881348e-01 4.289989173412322998e-01 1.043803766369819641e-01 9.287616610527038574e-02 8.992639183998107910e-02 8.606623858213424683e-02 3.394158482551574707e-01 9.040889143943786621e-01 9.637000560760498047e-01 9.551802873611450195e-01 3.160918354988098145e-01 3.270512819290161133e-01 1.676925420761108398e-01 5.977573990821838379e-01 4.779739975929260254e-01 4.327815473079681396e-01 3.444011509418487549e-01 2.240634560585021973e-01 2.228145599365234375e-01 2.530881464481353760e-01 1.389524191617965698e-01 1.004476919770240784e-01 1.419996172189712524e-01 1.096875742077827454e-01 8.662638813257217407e-02 8.238499611616134644e-02 5.575003474950790405e-02 5.921162292361259460e-02 8.967576175928115845e-02 7.757845520973205566e-02 8.197445422410964966e-02
9.847154468297958374e-02 4.659101665019989014e-01 2.007044851779937744e-01 8.436009287834167480e-01 4.678075015544891357e-01 5.609966516494750977e-01 4.566524028778076172e-01 4.574354588985443115e-01 4.920489490032196045e-01 1.949732303619384766e-01 1.804623156785964966e-01 2.662837505340576172e-01 6.551278829574584961e-01 8.068894147872924805e-01 9.311347603797912598e-01 8.795226216316223145e-01 5.412445664405822754e-01 6.049503684043884277e-01 3.973730206489562988e-01 6.549410223960876465e-01 5.850324630737304688e-01 5.887206196784973145e-01 4.389828145503997803e-01 1.534187495708465576e-01 2.059800773859024048e-01 2.142677456140518188e-01 1.406074315309524536e-01 1.314596235752105713e-01 1.456804275512695312e-01 1.056558936834335327e-01 1.364926397800445557e-01 9.214113652706146240e-02 1.269492506980895996e-01 8.588936924934387207e-02 1.033699437975883484e-01 1.317495107650756836e-01 8.517230302095413208e-02
8.283872157335281372e-02 2.693175673484802246e-01 9.741843491792678833e-02 1.558384746313095093e-01 4.382865428924560547e-01 4.038172066211700439e-01 3.166701793670654297e-01 5.184484124183654785e-01 3.357348740100860596e-01 1.072441563010215759e-01 6.589196622371673584e-02 8.144001662731170654e-02 2.327741533517837524e-01 8.642663359642028809e-01 9.734079837799072266e-01 8.986647129058837891e-01 6.587284207344055176e-01 4.437135457992553711e-01 2.007050663232803345e-01 6.242474913597106934e-01 5.806617736816406250e-01 5.777855515480041504e-01 9.084426611661911011e-02 2.421976327896118164e-01 8.129864931106567383e-02 1.123565658926963806e-01 1.421784311532974243e-01 9.200152754783630371e-02 1.687204837799072266e-01 7.859999686479568481e-02 9.921263158321380615e-02 4.594604671001434326e-02 5.392940342426300049e-02 5.716150254011154175e-02 7.107693701982498169e-02 2.998994477093219757e-02 4.003189131617546082e-02
