1.018509641289710999e-02 3.906876780092716217e-03 5.159432068467140198e-03 5.306196864694356918e-03 2.104023844003677368e-02 4.471579939126968384e-02 2.415760420262813568e-02 8.446621894836425781e-02 3.850498497486114502e-01 6.812247037887573242e-01 7.309110164642333984e-01 6.344776749610900879e-01 5.941761732101440430e-01 6.295897960662841797e-01 4.983940720558166504e-01 8.172732591629028320e-01 7.025646567344665527e-01 6.673482656478881836e-01 7.063424587249755859e-01 6.159089803695678711e-01 6.822088360786437988e-01 5.320693254470825195e-01 7.692087292671203613e-01 8.234056234359741211e-01 7.529335618019104004e-01 8.023164272308349609e-01 7.000245451927185059e-01 5.715620517730712891e-01 4.823936820030212402e-01 7.181813120841979980e-01 4.349723160266876221e-01 4.342299103736877441e-01 5.415528416633605957e-01 5.652155876159667969e-01 5.021792054176330566e-01 7.630236744880676270e-01 3.240842223167419434e-01 4.383972287178039551e-01 2.963767051696777344e-01 1.581278294324874878e-01 1.984243839979171753e-01 2.885535061359405518e-01 1.943659484386444092e-01 4.723098874092102051e-01 9.516321867704391479e-02 4.926941543817520142e-02 2.278880476951599121e-01 3.626705110073089600e-01 2.607144117355346680e-01 3.516632616519927979e-01 2.550298869609832764e-01 3.591675758361816406e-01 5.504068136215209961e-01 8.453352451324462891e-01 6.390839815139770508e-01 6.320207715034484863e-01 7.608826756477355957e-01 5.234334468841552734e-01 3.057571947574615479e-01
8.676810190081596375e-03 1.017519365996122360e-02 2.696394361555576324e-02 2.106241323053836823e-02 9.551560133695602417e-02 5.154900550842285156e-01 3.466035127639770508e-01 4.281648397445678711e-01 5.771604180335998535e-01 8.535579442977905273e-01 8.221995234489440918e-01 7.843139767646789551e-01 7.707755565643310547e-01 8.524318337440490723e-01 7.114935517311096191e-01 8.018158078193664551e-01 5.524123311042785645e-01 3.985060453414916992e-01 3.804888129234313965e-01 4.774239957332611084e-01 6.818404197692871094e-01 4.255208671092987061e-01 6.549802422523498535e-01 3.725154399871826172e-01 7.243135571479797363e-01 3.548110127449035645e-01 4.007895290851593018e-01 4.447168111801147461e-01 3.709218502044677734e-01 1.820970326662063599e-01 3.180917799472808838e-01 4.893435537815093994e-01 4.485617876052856445e-01 5.424068570137023926e-01 5.870606899261474609e-01 7.725276947021484375e-01 5.674198865890502930e-01 4.922740757465362549e-01 3.251879811286926270e-01 1.308272331953048706e-01 1.800883412361145020e-01 1.274023056030273438e-01 9.001121670007705688e-02 3.388883471488952637e-01 2.715550065040588379e-01 6.076662540435791016e-01 4.803586602210998535e-01 6.566702723503112793e-01 5.151134133338928223e-01 2.923862636089324951e-01 5.241079926490783691e-01 5.672235488891601562e-01 7.026181817054748535e-01 8.750325441360473633e-01 7.265902757644653320e-01 6.002789735794067383e-01 5.980561375617980957e-01 2.093903273344039917e-01 9.200507402420043945e-02
5.591995548456907272e-03 4.952537827193737030e-03 2.340145036578178406e-02 1.503144949674606323e-02 5.160255357623100281e-02 1.574846059083938599e-01 6.674653291702270508e-02 3.048435151576995850e-01 1.434234380722045898e-01 4.675605297088623047e-01 4.983388781547546387e-01 6.178767681121826172e-01 7.226122021675109863e-01 7.307895421981811523e-01 5.764470696449279785e-01 8.015897870063781738e-01 6.617255210876464844e-01 6.293137669563293457e-01 7.277788519859313965e-01 6.825978755950927734e-01 7.320283055305480957e-01 4.765584170818328857e-01 8.821538090705871582e-01 8.017467260360717773e-01 8.309928774833679199e-01 7.321897745132446289e-01 8.394333720207214355e-01 5.957186222076416016e-01 6.328385472297668457e-01 6.106451153755187988e-01 4.938552677631378174e-01 6.369913816452026367e-01 4.668551385402679443e-01 2.287295013666152954e-01 5.377225875854492188e-01 8.161934018135070801e-01 7.478691339492797852e-01 6.069768071174621582e-01 4.795354604721069336e-01 1.603545099496841431e-01 1.692856997251510620e-01 2.937033474445343018e-01 2.568154036998748779e-01 6.296259760856628418e-01 4.055833518505096436e-01 1.726598888635635376e-01 4.597031474113464355e-01 4.203921854496002197e-01 6.527914404869079590e-01 7.171306014060974121e-01 5.507689714431762695e-01 6.698968410491943359e-01 8.421832323074340820e-01 9.219669699668884277e-01 9.114006161689758301e-01 8.370681405067443848e-01 8.915468454360961914e-01 4.707998931407928467e-01 2.633292675018310547e-01
8.148116990923881531e-03 1.891429349780082703e-02 4.816787317395210266e-02 1.713264361023902893e-02 7.386633753776550293e-02 2.200592607259750366e-01 2.641094624996185303e-01 3.843935430049896240e-01 4.885020554065704346e-01 7.868662476539611816e-01 8.344998955726623535e-01 7.657917737960815430e-01 7.406924962997436523e-01 7.621169090270996094e-01 6.603488326072692871e-01 8.625518083572387695e-01 4.691994786262512207e-01 7.859665751457214355e-01 7.310772538185119629e-01 7.365144491195678711e-01 7.664303779602050781e-01 5.898487567901611328e-01 6.774365305900573730e-01 4.216194152832031250e-01 4.819226562976837158e-01 4.194694161415100098e-01 4.394162893295288086e-01 3.516718149185180664e-01 2.885036468505859375e-01 4.940453767776489258e-01 6.897745728492736816e-01 3.969686329364776611e-01 5.169293880462646484e-01 7.011560797691345215e-01 6.694477200508117676e-01 8.987997770309448242e-01 4.746720194816589355e-01 5.535672307014465332e-01 3.529374003410339355e-01 2.173395603895187378e-01 2.595046758651733398e-01 3.776665031909942627e-01 2.390797883272171021e-01 3.596934378147125244e-01 2.023103982210159302e-01 2.929788529872894287e-01 3.687910437583923340e-01 5.570549964904785156e-01 3.444851636886596680e-01 3.951051235198974609e-01 5.325344800949096680e-01 7.689684629440307617e-01 5.653355121612548828e-01 7.404263615608215332e-01 5.295660495758056641e-01 7.267468571662902832e-01 6.706554889678955078e-01 3.996663391590118408e-01 1.840815842151641846e-01
1.144034229218959808e-02 6.417920812964439392e-03 2.690428867936134338e-02 1.322641875594854355e-02 4.796035587787628174e-02 1.564808040857315063e-01 1.114773750305175781e-01 2.530940473079681396e-01 4.676721394062042236e-01 8.120401501655578613e-01 7.799138426780700684e-01 9.012738466262817383e-01 8.786414861679077148e-01 8.635056018829345703e-01 7.031471729278564453e-01 8.205035924911499023e-01 5.565002560615539551e-01 5.503636598587036133e-01 6.158778667449951172e-01 6.746166944503784180e-01 6.222943663597106934e-01 4.000810086727142334e-01 7.573291063308715820e-01 6.468573212623596191e-01 8.003919124603271484e-01 7.651024460792541504e-01 6.830171942710876465e-01 5.953044891357421875e-01 7.320744395256042480e-01 7.367108464241027832e-01 7.137380242347717285e-01 4.977858662605285645e-01 5.872163772583007812e-01 6.907271742820739746e-01 4.773874878883361816e-01 7.107337713241577148e-01 4.551770091056823730e-01 4.817418754100799561e-01 3.222316801548004150e-01 2.279197871685028076e-01 2.974643707275390625e-01 4.000514745712280273e-01 2.515181601047515869e-01 3.457098007202148438e-01 1.922100335359573364e-01 2.868154942989349365e-01 3.907041847705841064e-01 3.908362090587615967e-01 4.710849523544311523e-01 5.784760713577270508e-01 5.819902420043945312e-01 5.501543879508972168e-01 7.935053110122680664e-01 8.559314012527465820e-01 7.944507002830505371e-01 8.288239240646362305e-01 8.485544919967651367e-01 4.915059506893157959e-01 2.209049612283706665e-01
1.086802221834659576e-02 4.909434355795383453e-03 5.262385122478008270e-03 5.000651814043521881e-03 4.301515594124794006e-02 7.288712263107299805e-02 4.734088480472564697e-02 1.304238140583038330e-01 3.589610755443572998e-01 6.506650447845458984e-01 6.883273124694824219e-01 6.953630447387695312e-01 6.848501563072204590e-01 6.445474624633789062e-01 4.949441254138946533e-01 8.515622019767761230e-01 7.342296838760375977e-01 7.078334689140319824e-01 7.965269088745117188e-01 6.973663568496704102e-01 8.139378428459167480e-01 7.321830987930297852e-01 8.482102155685424805e-01 7.962068915367126465e-01 8.525637984275817871e-01 8.426284193992614746e-01 7.873146533966064453e-01 6.851978898048400879e-01 6.442403197288513184e-01 8.097284436225891113e-01 5.778169035911560059e-01 6.357675790786743164e-01 5.189380645751953125e-01 6.035937070846557617e-01 5.238431692123413086e-01 8.443060517311096191e-01 4.749358296394348145e-01 4.600532948970794678e-01 2.726492285728454590e-01 2.082659751176834106e-01 2.757344245910644531e-01 2.699995040893554688e-01 2.927735149860382080e-01 6.068924069404602051e-01 1.483531147241592407e-01 1.062967181205749512e-01 3.799454867839813232e-01 4.267646074295043945e-01 4.467173218727111816e-01 3.018228709697723389e-01 3.179140388965606689e-01 4.364439547061920166e-01 4.505353569984436035e-01 7.622615694999694824e-01 6.675144433975219727e-01 6.395701766014099121e-01 8.157818317413330078e-01 5.110711455345153809e-01 3.792506754398345947e-01
5.401766393333673477e-03 1.051571127027273178e-02 2.889559604227542877e-02 2.147097699344158173e-02 7.212200015783309937e-02 3.495524227619171143e-01 3.278874754905700684e-01 3.709873855113983154e-01 5.206235647201538086e-01 8.661329746246337891e-01 6.900002956390380859e-01 7.693953514099121094e-01 7.192290425300598145e-01 8.594157099723815918e-01 6.556716561317443848e-01 7.263656258583068848e-01 5.359648466110229492e-01 1.298234313726425171e-01 2.902678847312927246e-01 4.613503515720367432e-01 4.748137295246124268e-01 3.473362326622009277e-01 6.292899250984191895e-01 4.235677123069763184e-01 7.226958274841308594e-01 4.588960111141204834e-01 4.567142128944396973e-01 5.035263299942016602e-01 3.036486208438873291e-01 3.866762220859527588e-01 3.334675431251525879e-01 4.630965590476989746e-01 4.991828501224517822e-01 6.605445146560668945e-01 6.113069057464599609e-01 7.396621704101562500e-01 6.257766485214233398e-01 4.611471593379974365e-01 2.464241683483123779e-01 2.018423825502395630e-01 2.696768939495086670e-01 8.835238963365554810e-02 6.508583575487136841e-02 3.126998543739318848e-01 1.911535412073135376e-01 5.536484718322753906e-01 4.343642294406890869e-01 5.611115097999572754e-01 4.960739314556121826e-01 3.148404359817504883e-01 4.989548027515411377e-01 5.713811516761779785e-01 7.002194523811340332e-01 7.976412773132324219e-01 6.108648777008056641e-01 4.731121063232421875e-01 6.060779690742492676e-01 3.076074123382568359e-01 8.419214934110641479e-02
7.256606128066778183e-03 1.172705274075269699e-02 2.430359274148941040e-02 1.609893888235092163e-02 4.568541422486305237e-02 8.404661715030670166e-02 4.128637537360191345e-02 3.856003582477569580e-01 2.617899477481842041e-01 5.733141899108886719e-01 6.202829480171203613e-01 6.363746523857116699e-01 6.710737347602844238e-01 7.736357450485229492e-01 5.910551548004150391e-01 8.102163076400756836e-01 7.450982332229614258e-01 7.640926241874694824e-01 7.297609448432922363e-01 8.056917786598205566e-01 7.729147076606750488e-01 4.871793091297149658e-01 8.721975088119506836e-01 7.311212420463562012e-01 7.383079528808593750e-01 7.308483123779296875e-01 7.771539688110351562e-01 3.245281279087066650e-01 5.201218128204345703e-01 5.361278653144836426e-01 4.480157792568206787e-01 4.618105590343475342e-01 4.511066675186157227e-01 3.784725964069366455e-01 5.902980566024780273e-01 8.162003159523010254e-01 6.400861740112304688e-01 5.072891712188720703e-01 3.866319954395294189e-01 9.416063874959945679e-02 1.812786459922790527e-01 2.954596281051635742e-01 2.926506400108337402e-01 6.289660334587097168e-01 4.168884754180908203e-01 1.728133857250213623e-01 3.217330574989318848e-01 4.310706853866577148e-01 6.128805279731750488e-01 5.787248015403747559e-01 5.178855061531066895e-01 7.953597307205200195e-01 8.399378657341003418e-01 9.424980878829956055e-01 8.762394189834594727e-01 7.905120253562927246e-01 8.717277050018310547e-01 5.682997703552246094e-01 3.176660835742950439e-01
6.150674074888229370e-03 1.611163280904293060e-02 5.135937407612800598e-02 2.086083777248859406e-02 1.223521307110786438e-01 3.358331322669982910e-01 2.592019140720367432e-01 3.883322179317474365e-01 5.379908084869384766e-01 8.460786938667297363e-01 7.363423109054565430e-01 7.162808179855346680e-01 7.210158705711364746e-01 7.939754724502563477e-01 6.773409843444824219e-01 8.884700536727905273e-01 5.321195721626281738e-01 7.064626216888427734e-01 7.067224383354187012e-01 7.331754565238952637e-01 7.556050419807434082e-01 4.645969271659851074e-01 6.087543368339538574e-01 2.925277948379516602e-01 3.574947118759155273e-01 4.263412058353424072e-01 4.005466997623443604e-01 3.558214008808135986e-01 2.806226611137390137e-01 4.241493642330169678e-01 7.027322649955749512e-01 3.554033935070037842e-01 7.168865203857421875e-01 7.459415197372436523e-01 5.013369917869567871e-01 8.929405808448791504e-01 4.044595062732696533e-01 5.159795284271240234e-01 3.313488364219665527e-01 2.646484971046447754e-01 2.551856935024261475e-01 2.789296507835388184e-01 2.374829649925231934e-01 4.128944575786590576e-01 1.682955324649810791e-01 2.804876565933227539e-01 4.131729304790496826e-01 5.498727560043334961e-01 2.334401160478591919e-01 2.416712939739227295e-01 5.851795077323913574e-01 8.318882584571838379e-01 5.468779802322387695e-01 8.183360099792480469e-01 5.203095078468322754e-01 7.653528451919555664e-01 6.819513440132141113e-01 3.358046114444732666e-01 1.979668736457824707e-01
1.196368969976902008e-02 8.538438938558101654e-03 2.278193645179271698e-02 1.968167535960674286e-02 6.833923608064651489e-02 1.735415309667587280e-01 1.543790251016616821e-01 3.094679415225982666e-01 4.822044372558593750e-01 8.200120329856872559e-01 8.476766347885131836e-01 8.983782529830932617e-01 8.835198879241943359e-01 8.519580960273742676e-01 5.943756699562072754e-01 8.644029498100280762e-01 6.409919857978820801e-01 5.060527920722961426e-01 5.925388336181640625e-01 4.339443743228912354e-01 7.184368968009948730e-01 4.777061045169830322e-01 7.688479423522949219e-01 6.920872330665588379e-01 8.432902693748474121e-01 8.169605135917663574e-01 7.492792010307312012e-01 5.343459844589233398e-01 7.029350399971008301e-01 8.305325508117675781e-01 7.600107192993164062e-01 5.167954564094543457e-01 6.764088273048400879e-01 5.596390962600708008e-01 4.210728704929351807e-01 6.702744364738464355e-01 3.719198703765869141e-01 4.048867821693420410e-01 3.151103556156158447e-01 2.114780545234680176e-01 4.420700371265411377e-01 5.150656700134277344e-01 2.556599974632263184e-01 4.718838930130004883e-01 1.730760335922241211e-01 2.788955271244049072e-01 3.949472308158874512e-01 3.752847611904144287e-01 6.050037145614624023e-01 5.991702675819396973e-01 6.848499774932861328e-01 6.611822247505187988e-01 8.222430944442749023e-01 8.269937634468078613e-01 8.322772383689880371e-01 8.374785184860229492e-01 8.730694055557250977e-01 4.266467094421386719e-01 1.753620952367782593e-01
