3.360970318317413330e-02 2.190651930868625641e-02 4.041385278105735779e-02 1.614070981740951538e-01 1.706016808748245239e-01 3.474298417568206787e-01 6.144893765449523926e-01 4.905485510826110840e-01 7.566116452217102051e-01 4.548132419586181641e-01 2.119507789611816406e-01 1.996406316757202148e-01 2.946837842464447021e-01 4.940472543239593506e-01 2.041902393102645874e-01 2.013716846704483032e-01 2.657252252101898193e-01 3.796151578426361084e-01 4.758409559726715088e-01 3.078743629157543182e-02
4.859175160527229309e-02 2.795448899269104004e-02 4.541079327464103699e-02 1.372661143541336060e-01 3.196283876895904541e-01 5.230478644371032715e-01 6.481994390487670898e-01 5.358092188835144043e-01 7.463995218276977539e-01 2.507943212985992432e-01 1.120501086115837097e-01 1.129786893725395203e-01 2.844425141811370850e-01 6.987085342407226562e-01 3.007274270057678223e-01 2.325909435749053955e-01 3.508878350257873535e-01 6.826472282409667969e-01 6.779927015304565430e-01 2.423734217882156372e-02
3.243461996316909790e-02 5.394664779305458069e-02 9.502261132001876831e-02 1.356473714113235474e-01 3.047105669975280762e-01 4.444557130336761475e-01 3.593505024909973145e-01 3.280777037143707275e-01 4.327672421932220459e-01 3.100191652774810791e-01 1.409132629632949829e-01 3.105953037738800049e-01 3.596529960632324219e-01 7.506626844406127930e-01 2.245464473962783813e-01 2.830219566822052002e-01 2.637917995452880859e-01 4.513774514198303223e-01 6.512315273284912109e-01 3.589312732219696045e-02
4.764110967516899109e-02 2.955885790288448334e-02 3.329495340585708618e-02 1.729634851217269897e-01 1.221751198172569275e-01 1.720735132694244385e-01 4.325298368930816650e-01 2.517608106136322021e-01 3.922286331653594971e-01 1.710857003927230835e-01 1.894727349281311035e-01 1.394329369068145752e-01 2.258349359035491943e-01 6.680352091789245605e-01 4.007163047790527344e-01 3.911145031452178955e-01 4.529705941677093506e-01 6.044601798057556152e-01 5.454316139221191406e-01 6.808161735534667969e-02
1.786825060844421387e-02 1.689925231039524078e-02 4.344336315989494324e-02 8.975543826818466187e-02 3.212466239929199219e-01 4.440614581108093262e-01 7.609886527061462402e-01 3.588875830173492432e-01 5.315052270889282227e-01 1.636494100093841553e-01 1.314567923545837402e-01 1.574240624904632568e-01 1.773104965686798096e-01 4.487434923648834229e-01 1.261177957057952881e-01 1.067532822489738464e-01 1.024148091673851013e-01 2.090283334255218506e-01 6.288568973541259766e-01 7.145754992961883545e-02
3.183869272470474243e-02 2.158803306519985199e-02 4.759146273136138916e-02 1.684344410896301270e-01 2.319061905145645142e-01 4.777766764163970947e-01 6.494060754776000977e-01 6.211652159690856934e-01 8.318798542022705078e-01 4.485140144824981689e-01 2.645924389362335205e-01 2.163679450750350952e-01 2.769325375556945801e-01 5.759111642837524414e-01 2.259887903928756714e-01 2.631202638149261475e-01 3.303781449794769287e-01 4.847204089164733887e-01 4.704222977161407471e-01 4.076828807592391968e-02
3.857097402215003967e-02 2.512803301215171814e-02 3.866789489984512329e-02 1.962592750787734985e-01 3.920658528804779053e-01 4.846973717212677002e-01 6.493725776672363281e-01 5.223967432975769043e-01 7.770922780036926270e-01 2.359595149755477905e-01 1.165212616324424744e-01 1.107120662927627563e-01 2.691720426082611084e-01 6.489632129669189453e-01 2.242646366357803345e-01 2.164892852306365967e-01 2.860516905784606934e-01 6.398378610610961914e-01 7.174904942512512207e-01 2.705724351108074188e-02
3.782523795962333679e-02 3.543514385819435120e-02 8.739759027957916260e-02 1.558050066232681274e-01 2.572718858718872070e-01 4.431345462799072266e-01 3.497893810272216797e-01 2.613842189311981201e-01 4.571089744567871094e-01 3.257062137126922607e-01 1.452666521072387695e-01 2.905440032482147217e-01 3.370122611522674561e-01 8.047777414321899414e-01 2.700862288475036621e-01 2.379952222108840942e-01 2.553224861621856689e-01 4.415872097015380859e-01 5.247501730918884277e-01 3.344149515032768250e-02
3.915057703852653503e-02 2.903893589973449707e-02 3.173571079969406128e-02 1.148190721869468689e-01 1.604342460632324219e-01 2.048537731170654297e-01 3.950570523738861084e-01 3.016898930072784424e-01 4.068420827388763428e-01 1.415011435747146606e-01 1.720791459083557129e-01 1.444924622774124146e-01 2.875396609306335449e-01 6.852995753288269043e-01 3.192535638809204102e-01 3.366385698318481445e-01 4.604080915451049805e-01 5.933644771575927734e-01 5.613144636154174805e-01 4.395415633916854858e-02
1.457242667675018311e-02 1.428044401109218597e-02 3.366340324282646179e-02 7.689067721366882324e-02 3.219008445739746094e-01 5.503194928169250488e-01 7.968524098396301270e-01 3.612844944000244141e-01 6.159922480583190918e-01 2.165449410676956177e-01 1.534614562988281250e-01 1.956608295440673828e-01 1.681610196828842163e-01 4.075107574462890625e-01 1.747303456068038940e-01 1.197099015116691589e-01 1.163518354296684265e-01 2.426751106977462769e-01 4.192386865615844727e-01 8.766487240791320801e-02
2.639178372919559479e-02 3.504654020071029663e-02 4.024865105748176575e-02 2.051062136888504028e-01 2.517539858818054199e-01 4.532505869865417480e-01 6.840690970420837402e-01 7.118115425109863281e-01 8.916012644767761230e-01 3.574418723583221436e-01 2.551116943359375000e-01 2.294300794601440430e-01 2.773273885250091553e-01 6.075277328491210938e-01 2.701982259750366211e-01 3.144681453704833984e-01 3.899677991867065430e-01 5.698484778404235840e-01 4.982016682624816895e-01 4.933749884366989136e-02
4.174647852778434753e-02 2.865449339151382446e-02 4.513785243034362793e-02 1.919497996568679810e-01 3.788406550884246826e-01 5.329385995864868164e-01 6.846424937248229980e-01 4.534603357315063477e-01 7.471641898155212402e-01 2.258536666631698608e-01 1.444229185581207275e-01 1.105685308575630188e-01 2.698428332805633545e-01 7.052937150001525879e-01 1.696132570505142212e-01 1.674906611442565918e-01 2.254660576581954956e-01 6.053808927536010742e-01 6.777969598770141602e-01 4.194108024239540100e-02
2.771270647644996643e-02 3.281234949827194214e-02 7.714554667472839355e-02 1.316994726657867432e-01 2.546656429767608643e-01 4.124360978603363037e-01 3.616978526115417480e-01 2.381167113780975342e-01 4.355151951313018799e-01 3.136216700077056885e-01 1.784237772226333618e-01 2.943673133850097656e-01 3.548992574214935303e-01 7.664927840232849121e-01 2.728821039199829102e-01 2.518253028392791748e-01 1.971830725669860840e-01 4.160405993461608887e-01 5.726875662803649902e-01 2.541163191199302673e-02
3.887802734971046448e-02 2.634896151721477509e-02 2.285741642117500305e-02 9.852046519517898560e-02 1.458734571933746338e-01 2.325640022754669189e-01 4.686715602874755859e-01 2.975883185863494873e-01 4.376357793807983398e-01 2.064439505338668823e-01 1.557358652353286743e-01 1.083668768405914307e-01 2.544359564781188965e-01 7.177288532257080078e-01 3.080307841300964355e-01 3.228414058685302734e-01 4.118816256523132324e-01 5.995229482650756836e-01 4.913528561592102051e-01 3.182112425565719604e-02
1.537544373422861099e-02 1.961342059075832367e-02 4.165524244308471680e-02 7.907731086015701294e-02 3.434841334819793701e-01 5.641525983810424805e-01 7.962015271186828613e-01 4.034143686294555664e-01 6.750094890594482422e-01 2.979842126369476318e-01 1.599690318107604980e-01 2.119919061660766602e-01 1.880921721458435059e-01 4.144831299781799316e-01 1.861060112714767456e-01 1.745127439498901367e-01 1.436425894498825073e-01 3.213909268379211426e-01 3.478467762470245361e-01 6.619329005479812622e-02
2.610225416719913483e-02 2.969823032617568970e-02 4.432743787765502930e-02 2.524923384189605713e-01 2.302625328302383423e-01 3.642011284828186035e-01 7.115470170974731445e-01 7.589116692543029785e-01 8.445312976837158203e-01 3.223640024662017822e-01 2.478656619787216187e-01 2.067106217145919800e-01 3.175499141216278076e-01 6.009957790374755859e-01 2.637082636356353760e-01 3.638763725757598877e-01 4.807334244251251221e-01 6.807684302330017090e-01 5.854349732398986816e-01 8.772313594818115234e-02
