4.385467246174812317e-02 2.980201505124568939e-02 6.526467204093933105e-02 1.445575654506683350e-01 2.165249586105346680e-01 3.160511851310729980e-01 1.987958997488021851e-01 5.094169378280639648e-01 8.389279246330261230e-01 9.607698321342468262e-01 9.838744401931762695e-01 9.382628202438354492e-01 9.031135439872741699e-01 9.310325384140014648e-01 9.049356579780578613e-01 9.276075959205627441e-01 9.335958361625671387e-01 9.877170920372009277e-01 9.823874235153198242e-01 9.358735680580139160e-01 9.812129139900207520e-01 8.997302651405334473e-01 7.198919653892517090e-01 6.785240173339843750e-01 4.451325833797454834e-01 3.186851441860198975e-01 3.218425214290618896e-01 3.001920580863952637e-01 1.587155461311340332e-01 4.171618819236755371e-01 4.358806312084197998e-01 6.624196171760559082e-01 4.247350096702575684e-01 6.671749949455261230e-01 8.675960302352905273e-01 7.322573065757751465e-01 5.541952252388000488e-01 4.201693832874298096e-01 3.528999388217926025e-01 4.127947390079498291e-01 6.000324487686157227e-01 6.487973332405090332e-01 4.400992989540100098e-01 4.814290106296539307e-01 6.413165926933288574e-01 6.072121262550354004e-01 6.414005160331726074e-01 6.591061949729919434e-01 8.183922171592712402e-01 9.619452357292175293e-01 9.804126620292663574e-01 9.992115497589111328e-01 9.988710284233093262e-01 9.919337034225463867e-01 9.892648458480834961e-01 9.609535932540893555e-01 9.610609412193298340e-01 9.299613237380981445e-01 8.598286509513854980e-01 5.132859349250793457e-01
6.750603020191192627e-02 8.609414845705032349e-02 1.747206747531890869e-01 2.837562263011932373e-01 3.936714529991149902e-01 2.553472518920898438e-01 3.449148535728454590e-01 4.943367540836334229e-01 6.931847929954528809e-01 7.535147070884704590e-01 9.544526338577270508e-01 8.837320208549499512e-01 6.884449124336242676e-01 6.729269623756408691e-01 8.397371768951416016e-01 6.863123774528503418e-01 7.405153512954711914e-01 8.320176005363464355e-01 9.463429450988769531e-01 8.677197098731994629e-01 9.736614227294921875e-01 8.156327009201049805e-01 4.639030694961547852e-01 4.661674499511718750e-01 2.837371230125427246e-01 1.851882785558700562e-01 8.918470144271850586e-02 7.407695055007934570e-02 3.997926041483879089e-02 1.328871399164199829e-01 1.080090701580047607e-01 1.676172912120819092e-01 1.570058166980743408e-01 2.255683690309524536e-01 4.072264432907104492e-01 1.726832538843154907e-01 2.010776251554489136e-01 1.338216513395309448e-01 1.396738141775131226e-01 1.237657368183135986e-01 5.808623507618904114e-02 1.401158869266510010e-01 1.564301848411560059e-01 1.825201064348220825e-01 2.682107985019683838e-01 2.219520360231399536e-01 3.169259130954742432e-01 4.756153225898742676e-01 7.558892369270324707e-01 9.508205652236938477e-01 9.305574893951416016e-01 9.976354837417602539e-01 9.925684928894042969e-01 9.914510846138000488e-01 9.901347756385803223e-01 9.659193754196166992e-01 9.294926524162292480e-01 9.685245156288146973e-01 8.936356902122497559e-01 8.356266617774963379e-01
2.049642242491245270e-02 3.473717346787452698e-02 7.727973908185958862e-02 9.352530539035797119e-02 5.117059126496315002e-02 4.354811459779739380e-02 1.320622116327285767e-01 2.373314201831817627e-01 4.667955935001373291e-01 7.974115014076232910e-01 9.336577653884887695e-01 9.214822053909301758e-01 8.737459778785705566e-01 6.700567007064819336e-01 6.419515609741210938e-01 4.549762904644012451e-01 7.081059813499450684e-01 7.154865860939025879e-01 9.457101821899414062e-01 8.993310928344726562e-01 9.744758605957031250e-01 7.278426885604858398e-01 6.845765709877014160e-01 6.214598417282104492e-01 4.369129538536071777e-01 2.840744256973266602e-01 1.980364620685577393e-01 2.454281598329544067e-01 2.124136537313461304e-01 2.138967365026473999e-01 2.532433569431304932e-01 3.460613191127777100e-01 3.067858219146728516e-01 5.113118290901184082e-01 6.380109786987304688e-01 6.010888814926147461e-01 4.681266248226165771e-01 2.723751366138458252e-01 3.754888772964477539e-01 2.818356454372406006e-01 2.158068716526031494e-01 3.942939937114715576e-01 3.647645711898803711e-01 4.994936287403106689e-01 6.229473948478698730e-01 5.224021077156066895e-01 5.455538034439086914e-01 5.853878855705261230e-01 8.009490966796875000e-01 8.888095617294311523e-01 9.227962493896484375e-01 9.903649687767028809e-01 9.892804026603698730e-01 9.824485182762145996e-01 9.817422032356262207e-01 9.090692400932312012e-01 9.374490380287170410e-01 9.446150064468383789e-01 6.974393129348754883e-01 3.184544742107391357e-01
1.017909273505210876e-01 9.209633618593215942e-02 3.528086245059967041e-01 4.771009385585784912e-01 5.236709713935852051e-01 3.561837971210479736e-01 4.822330474853515625e-01 7.718760967254638672e-01 8.907457590103149414e-01 9.860332608222961426e-01 9.883804321289062500e-01 9.728620648384094238e-01 8.959843516349792480e-01 9.440722465515136719e-01 9.894702434539794922e-01 9.395312070846557617e-01 8.280941843986511230e-01 9.826692342758178711e-01 9.781925678253173828e-01 9.122319817543029785e-01 9.876306653022766113e-01 7.861743569374084473e-01 6.448156237602233887e-01 7.118273973464965820e-01 4.199867248535156250e-01 2.252524793148040771e-01 1.263947337865829468e-01 1.061532348394393921e-01 6.042598560452461243e-02 8.775991201400756836e-02 1.481640338897705078e-01 2.313342690467834473e-01 1.003728583455085754e-01 1.567094773054122925e-01 5.431153178215026855e-01 2.663442790508270264e-01 2.779160141944885254e-01 2.033148109912872314e-01 1.168819740414619446e-01 1.241698488593101501e-01 1.156317517161369324e-01 1.445216685533523560e-01 8.486594259738922119e-02 1.067096740007400513e-01 1.373637914657592773e-01 2.060699462890625000e-01 4.743837118148803711e-01 4.930410385131835938e-01 8.150178790092468262e-01 9.440086483955383301e-01 9.362941980361938477e-01 9.979465603828430176e-01 9.984762072563171387e-01 9.655442833900451660e-01 9.907698035240173340e-01 9.754967689514160156e-01 9.676844477653503418e-01 9.722633957862854004e-01 8.987769484519958496e-01 8.445322513580322266e-01
5.542835593223571777e-02 6.828427314758300781e-02 1.124576926231384277e-01 6.742076575756072998e-02 1.322569400072097778e-01 1.497929841279983521e-01 7.227844744920730591e-02 1.913130134344100952e-01 5.276495218276977539e-01 8.983632326126098633e-01 8.546105623245239258e-01 8.696741461753845215e-01 9.552593231201171875e-01 3.163944780826568604e-01 5.231033563613891602e-01 5.044756531715393066e-01 5.762066841125488281e-01 8.404899835586547852e-01 9.128279089927673340e-01 9.201868176460266113e-01 9.823052883148193359e-01 8.851874470710754395e-01 8.005833029747009277e-01 6.563290357589721680e-01 5.851581096649169922e-01 5.276909470558166504e-01 3.368531465530395508e-01 1.802318543195724487e-01 2.083195447921752930e-01 1.921694576740264893e-01 2.228267192840576172e-01 3.063267171382904053e-01 2.929692864418029785e-01 1.654382050037384033e-01 5.351627469062805176e-01 2.708141803741455078e-01 3.173201382160186768e-01 3.167590498924255371e-01 3.137216567993164062e-01 2.152292877435684204e-01 1.835119873285293579e-01 4.206606745719909668e-01 3.773155808448791504e-01 4.506655931472778320e-01 6.823123693466186523e-01 7.858073115348815918e-01 7.494801878929138184e-01 6.073600649833679199e-01 8.032527565956115723e-01 9.641919732093811035e-01 9.356366991996765137e-01 9.977048039436340332e-01 9.971165657043457031e-01 9.872549772262573242e-01 9.315668940544128418e-01 6.872599124908447266e-01 7.345166802406311035e-01 7.392669320106506348e-01 4.566485285758972168e-01 4.942752420902252197e-01
6.996465474367141724e-02 4.375540465116500854e-02 6.668273359537124634e-02 1.681737601757049561e-01 3.667637705802917480e-01 3.768292963504791260e-01 2.335774749517440796e-01 5.683107972145080566e-01 9.338563084602355957e-01 9.742029309272766113e-01 9.833359718322753906e-01 9.180774092674255371e-01 9.106536507606506348e-01 9.510496854782104492e-01 9.372012019157409668e-01 9.322638511657714844e-01 9.467597007751464844e-01 9.843283891677856445e-01 9.892013072967529297e-01 9.404739141464233398e-01 9.785526990890502930e-01 8.398672938346862793e-01 6.448632478713989258e-01 7.052546143531799316e-01 3.853947222232818604e-01 2.667835354804992676e-01 3.425137400627136230e-01 2.609265446662902832e-01 1.615953445434570312e-01 2.289249300956726074e-01 4.532507956027984619e-01 6.610539555549621582e-01 4.491849541664123535e-01 5.573158860206604004e-01 7.836512923240661621e-01 6.744075417518615723e-01 4.857555627822875977e-01 3.103254735469818115e-01 2.118750065565109253e-01 2.879638373851776123e-01 4.287969470024108887e-01 5.147753357887268066e-01 3.898056745529174805e-01 3.572148382663726807e-01 5.537418723106384277e-01 4.516236782073974609e-01 5.528281927108764648e-01 6.869109272956848145e-01 8.323965072631835938e-01 9.718912243843078613e-01 9.731066823005676270e-01 9.990065693855285645e-01 9.991061091423034668e-01 9.906854033470153809e-01 9.820955991744995117e-01 9.651935100555419922e-01 9.538760185241699219e-01 9.382312893867492676e-01 8.636215925216674805e-01 6.082422137260437012e-01
6.247854232788085938e-02 7.920988649129867554e-02 1.270548552274703979e-01 2.440482527017593384e-01 3.308532238006591797e-01 2.047103941440582275e-01 2.522610127925872803e-01 4.069528877735137939e-01 5.762742161750793457e-01 7.915181517601013184e-01 9.348439574241638184e-01 8.983797430992126465e-01 7.540591955184936523e-01 5.039317607879638672e-01 8.165863156318664551e-01 6.746748089790344238e-01 6.916695237159729004e-01 7.592793703079223633e-01 9.638518691062927246e-01 8.101005554199218750e-01 9.603574275970458984e-01 8.070237636566162109e-01 5.376771092414855957e-01 5.051599740982055664e-01 3.244061470031738281e-01 1.850228011608123779e-01 8.692697435617446899e-02 8.497218042612075806e-02 9.466940164566040039e-02 1.681155860424041748e-01 1.303976178169250488e-01 2.129980921745300293e-01 1.832436025142669678e-01 1.876492500305175781e-01 3.084044456481933594e-01 1.673036366701126099e-01 1.257386654615402222e-01 1.124185100197792053e-01 1.425081342458724976e-01 9.205885976552963257e-02 7.084672152996063232e-02 1.611589789390563965e-01 1.681403964757919312e-01 1.283905655145645142e-01 2.086837142705917358e-01 2.823345363140106201e-01 2.740561664104461670e-01 4.421910345554351807e-01 7.729183435440063477e-01 9.216899275779724121e-01 9.421092867851257324e-01 9.961923360824584961e-01 9.923599362373352051e-01 9.917634725570678711e-01 9.857769608497619629e-01 9.523818492889404297e-01 9.401205182075500488e-01 9.533115625381469727e-01 8.248388767242431641e-01 8.638858199119567871e-01
2.504035271704196930e-02 4.080394282937049866e-02 6.211781129240989685e-02 8.406728506088256836e-02 6.203143298625946045e-02 5.270774662494659424e-02 8.198985457420349121e-02 1.205042973160743713e-01 2.792760729789733887e-01 7.848173379898071289e-01 9.317126870155334473e-01 9.277005791664123535e-01 8.610450029373168945e-01 5.958476066589355469e-01 6.262771487236022949e-01 7.181927561759948730e-01 8.209859132766723633e-01 7.617252469062805176e-01 9.552870988845825195e-01 9.322742223739624023e-01 9.755672216415405273e-01 6.613347530364990234e-01 5.481117367744445801e-01 4.124618470668792725e-01 4.004050791263580322e-01 2.703487277030944824e-01 2.262147814035415649e-01 2.739943861961364746e-01 2.047957181930541992e-01 2.033731490373611450e-01 2.344420403242111206e-01 3.497366607189178467e-01 4.342341721057891846e-01 3.990679979324340820e-01 5.791453123092651367e-01 5.390139222145080566e-01 4.436810314655303955e-01 2.401945441961288452e-01 3.169759511947631836e-01 2.512480616569519043e-01 1.943106651306152344e-01 3.264948129653930664e-01 3.541253507137298584e-01 4.777089357376098633e-01 5.200978517532348633e-01 4.771839082241058350e-01 5.848088264465332031e-01 4.621511995792388916e-01 5.839810967445373535e-01 9.142541289329528809e-01 9.392402172088623047e-01 9.905633926391601562e-01 9.925574064254760742e-01 9.886468052864074707e-01 9.891328215599060059e-01 9.145176410675048828e-01 9.786314964294433594e-01 9.699558615684509277e-01 8.376886248588562012e-01 4.398966431617736816e-01
1.008752956986427307e-01 9.808829426765441895e-02 2.589800059795379639e-01 3.968304991722106934e-01 5.592947006225585938e-01 3.868909478187561035e-01 4.798359870910644531e-01 5.361964702606201172e-01 8.071088194847106934e-01 9.869777560234069824e-01 9.847356081008911133e-01 9.235962033271789551e-01 8.773885369300842285e-01 9.000210762023925781e-01 9.721674323081970215e-01 9.354363679885864258e-01 8.168118596076965332e-01 9.470003843307495117e-01 9.640660881996154785e-01 9.315593242645263672e-01 9.821134209632873535e-01 9.244523048400878906e-01 6.466938853263854980e-01 6.740571260452270508e-01 4.108902215957641602e-01 1.970501989126205444e-01 1.014662459492683411e-01 6.345937401056289673e-02 4.171801730990409851e-02 5.920244008302688599e-02 1.082686930894851685e-01 1.299100071191787720e-01 1.190015822649002075e-01 9.761750698089599609e-02 3.971214890480041504e-01 1.505863815546035767e-01 1.854000538587570190e-01 1.540307998657226562e-01 6.586447358131408691e-02 5.275202915072441101e-02 5.453390255570411682e-02 7.123932242393493652e-02 5.635450407862663269e-02 9.768567234277725220e-02 9.111694246530532837e-02 3.165914714336395264e-01 5.082435607910156250e-01 5.594133734703063965e-01 8.534576296806335449e-01 9.727150201797485352e-01 9.535602927207946777e-01 9.987130165100097656e-01 9.979925155639648438e-01 9.688183665275573730e-01 9.875771999359130859e-01 9.770608544349670410e-01 9.704605937004089355e-01 9.791577458381652832e-01 8.664931058883666992e-01 8.576698303222656250e-01
4.531461000442504883e-02 3.908252716064453125e-02 7.868400961160659790e-02 7.587076723575592041e-02 7.700826972723007202e-02 8.300217241048812866e-02 6.858669221401214600e-02 9.218320995569229126e-02 3.616859316825866699e-01 7.890983819961547852e-01 7.194068431854248047e-01 8.302802443504333496e-01 9.437119364738464355e-01 5.477879047393798828e-01 4.952079057693481445e-01 4.723568558692932129e-01 5.880742669105529785e-01 7.581008672714233398e-01 8.947782516479492188e-01 7.758350372314453125e-01 9.711608886718750000e-01 8.722752332687377930e-01 8.101644515991210938e-01 6.525393128395080566e-01 7.648357748985290527e-01 5.176260471343994141e-01 5.068785548210144043e-01 1.908472031354904175e-01 1.805053353309631348e-01 2.385785281658172607e-01 2.463213652372360229e-01 3.611384630203247070e-01 3.513853847980499268e-01 2.079840302467346191e-01 7.313131690025329590e-01 3.904876112937927246e-01 4.328492581844329834e-01 5.158864855766296387e-01 3.374310731887817383e-01 2.664690315723419189e-01 3.174254596233367920e-01 5.439240932464599609e-01 4.237070083618164062e-01 4.503207802772521973e-01 6.393731832504272461e-01 7.525088787078857422e-01 7.441755533218383789e-01 7.120231986045837402e-01 8.188801407814025879e-01 9.799658656120300293e-01 9.705782532691955566e-01 9.964392781257629395e-01 9.944878220558166504e-01 9.891290068626403809e-01 9.676440358161926270e-01 7.824322581291198730e-01 6.309065222740173340e-01 6.572090983390808105e-01 3.443429470062255859e-01 2.939791977405548096e-01
