4.979006946086883545e-02 5.222423747181892395e-02 1.353741884231567383e-01 3.225641846656799316e-01 3.431642055511474609e-01 8.362189531326293945e-01 7.952365875244140625e-01 7.569927573204040527e-01 7.568927407264709473e-01 8.762068152427673340e-01 6.164615750312805176e-01 3.837279975414276123e-01 6.561576128005981445e-01 8.796378970146179199e-01 4.709995388984680176e-01 4.727036356925964355e-01 7.263370752334594727e-01 6.767641305923461914e-01 6.919862031936645508e-01 1.085852459073066711e-01
1.570115387439727783e-01 1.889825016260147095e-01 4.693850874900817871e-01 5.311144590377807617e-01 4.377846121788024902e-01 9.456530213356018066e-01 9.619184732437133789e-01 8.876881599426269531e-01 9.140380620956420898e-01 7.916964292526245117e-01 3.233413696289062500e-01 3.475323319435119629e-01 5.216791033744812012e-01 8.508909344673156738e-01 4.255484342575073242e-01 2.314243763685226440e-01 3.332726657390594482e-01 5.748378634452819824e-01 4.822020530700683594e-01 5.962444469332695007e-02
7.974860817193984985e-02 1.049849241971969604e-01 1.864888668060302734e-01 5.212097167968750000e-01 5.729173421859741211e-01 6.780419349670410156e-01 6.822590231895446777e-01 5.653720498085021973e-01 6.151739358901977539e-01 7.068569064140319824e-01 5.867550969123840332e-01 4.024591743946075439e-01 6.133281588554382324e-01 7.214038372039794922e-01 3.318346142768859863e-01 3.811483085155487061e-01 4.998672306537628174e-01 4.854779839515686035e-01 6.245681047439575195e-01 1.470166146755218506e-01
1.347790807485580444e-01 1.661955416202545166e-01 2.963299453258514404e-01 6.778805255889892578e-01 5.180134773254394531e-01 9.144470691680908203e-01 9.214081764221191406e-01 9.372655153274536133e-01 9.487136602401733398e-01 7.847033739089965820e-01 4.530768990516662598e-01 4.242559671401977539e-01 5.182773470878601074e-01 8.331246376037597656e-01 6.041036844253540039e-01 4.516578018665313721e-01 6.602299213409423828e-01 7.485156655311584473e-01 7.633177638053894043e-01 9.617711603641510010e-02
1.836427748203277588e-01 2.753691971302032471e-01 3.450234532356262207e-01 6.053638458251953125e-01 7.413076758384704590e-01 9.318308830261230469e-01 9.066854119300842285e-01 8.978976607322692871e-01 8.869071602821350098e-01 7.009966373443603516e-01 4.881829619407653809e-01 4.540959894657135010e-01 5.235950350761413574e-01 7.063482999801635742e-01 4.905212521553039551e-01 4.157405495643615723e-01 3.646512925624847412e-01 6.674391031265258789e-01 5.706824064254760742e-01 2.363508045673370361e-01
4.794568195939064026e-02 4.379564896225929260e-02 1.292283833026885986e-01 3.642744123935699463e-01 3.785763978958129883e-01 7.861212491989135742e-01 7.360011339187622070e-01 8.144556283950805664e-01 7.716921567916870117e-01 9.107090830802917480e-01 5.015919804573059082e-01 4.162459969520568848e-01 6.053786277770996094e-01 9.040230512619018555e-01 5.102182626724243164e-01 5.063490867614746094e-01 7.301459312438964844e-01 6.551216840744018555e-01 7.661964297294616699e-01 9.423043578863143921e-02
1.446685194969177246e-01 1.976220607757568359e-01 4.154680669307708740e-01 5.495607256889343262e-01 5.265423059463500977e-01 9.444178938865661621e-01 9.572794437408447266e-01 8.720181584358215332e-01 8.618987798690795898e-01 6.724758744239807129e-01 3.424331545829772949e-01 2.908352315425872803e-01 5.058519840240478516e-01 8.028849959373474121e-01 3.632161617279052734e-01 2.106920927762985229e-01 2.549294531345367432e-01 6.215279698371887207e-01 4.565944373607635498e-01 6.182464957237243652e-02
8.867607265710830688e-02 8.319590985774993896e-02 1.496303677558898926e-01 5.059497952461242676e-01 5.931766629219055176e-01 7.614866495132446289e-01 7.539691329002380371e-01 6.371931433677673340e-01 6.634628772735595703e-01 8.313433527946472168e-01 6.320279836654663086e-01 5.282991528511047363e-01 4.523344635963439941e-01 7.387119531631469727e-01 4.926416873931884766e-01 2.623812854290008545e-01 6.119999289512634277e-01 5.927674770355224609e-01 4.237106740474700928e-01 1.049440354108810425e-01
1.193377003073692322e-01 1.886063963174819946e-01 3.708353042602539062e-01 7.394824624061584473e-01 5.348218679428100586e-01 9.411457180976867676e-01 9.533767700195312500e-01 9.499118328094482422e-01 9.623234272003173828e-01 8.363655209541320801e-01 5.144163966178894043e-01 4.483276307582855225e-01 4.640635848045349121e-01 8.084962964057922363e-01 5.703290700912475586e-01 4.305526912212371826e-01 4.299776554107666016e-01 8.139246106147766113e-01 7.631154060363769531e-01 1.041976884007453918e-01
1.677775084972381592e-01 2.373859286308288574e-01 2.318333536386489868e-01 5.960654616355895996e-01 6.505504250526428223e-01 9.183078408241271973e-01 8.867988586425781250e-01 7.964012026786804199e-01 8.468414545059204102e-01 7.276665568351745605e-01 5.321913361549377441e-01 4.482823014259338379e-01 5.590647459030151367e-01 7.039317488670349121e-01 3.937063515186309814e-01 2.981986105442047119e-01 4.026459753513336182e-01 7.194052934646606445e-01 5.236069560050964355e-01 1.999514251947402954e-01
8.398722112178802490e-02 5.514511093497276306e-02 1.645515263080596924e-01 4.593975245952606201e-01 4.000589847564697266e-01 7.861846685409545898e-01 7.462373971939086914e-01 8.192901015281677246e-01 8.078930974006652832e-01 8.992175459861755371e-01 5.325999259948730469e-01 4.365717768669128418e-01 7.089806199073791504e-01 8.654283881187438965e-01 5.450084805488586426e-01 5.160897970199584961e-01 7.088081836700439453e-01 6.961619257926940918e-01 8.438142538070678711e-01 1.198261678218841553e-01
8.822558075189590454e-02 1.792481392621994019e-01 3.610105812549591064e-01 5.490709543228149414e-01 4.969582855701446533e-01 9.318317174911499023e-01 9.397596716880798340e-01 8.637871146202087402e-01 9.101943969726562500e-01 5.373516082763671875e-01 3.706038594245910645e-01 2.679385244846343994e-01 5.698244571685791016e-01 8.536534905433654785e-01 3.318779468536376953e-01 1.909168958663940430e-01 1.549770832061767578e-01 5.598278045654296875e-01 5.163050889968872070e-01 8.258114755153656006e-02
7.019259780645370483e-02 7.271667569875717163e-02 1.855429410934448242e-01 4.426078796386718750e-01 4.258047938346862793e-01 6.024584174156188965e-01 6.159739494323730469e-01 5.747734904289245605e-01 6.285825967788696289e-01 8.829262256622314453e-01 5.872429609298706055e-01 6.076610088348388672e-01 6.006289720535278320e-01 7.516767978668212891e-01 5.202811360359191895e-01 2.716546356678009033e-01 6.119723916053771973e-01 6.559466719627380371e-01 4.862866401672363281e-01 4.811158403754234314e-02
1.549484878778457642e-01 2.704601287841796875e-01 3.618295192718505859e-01 6.694893836975097656e-01 5.304809808731079102e-01 9.484080076217651367e-01 9.660190343856811523e-01 9.434899687767028809e-01 9.577488303184509277e-01 7.802909612655639648e-01 4.219703674316406250e-01 4.171662032604217529e-01 5.013049244880676270e-01 8.910044431686401367e-01 5.237120389938354492e-01 3.389996290206909180e-01 4.482837319374084473e-01 8.317722082138061523e-01 8.085889816284179688e-01 7.267429679632186890e-02
1.318807899951934814e-01 1.353517472743988037e-01 2.584959864616394043e-01 5.941824913024902344e-01 6.279360651969909668e-01 8.725957274436950684e-01 7.652999162673950195e-01 8.244011998176574707e-01 8.631889224052429199e-01 8.248519301414489746e-01 5.148304104804992676e-01 4.399111270904541016e-01 5.566762685775756836e-01 6.821724772453308105e-01 2.860132455825805664e-01 3.064666986465454102e-01 4.877480566501617432e-01 7.410436272621154785e-01 6.057358384132385254e-01 1.669227182865142822e-01
4.781568050384521484e-02 7.415743917226791382e-02 1.779724508523941040e-01 4.702453017234802246e-01 3.867563605308532715e-01 7.817959785461425781e-01 8.782975673675537109e-01 9.415991306304931641e-01 8.765296339988708496e-01 8.480567932128906250e-01 4.723546206951141357e-01 4.431531429290771484e-01 6.858245134353637695e-01 8.157445788383483887e-01 5.329021811485290527e-01 5.050153732299804688e-01 7.619587182998657227e-01 6.794961094856262207e-01 6.162487864494323730e-01 1.233274638652801514e-01
1.161837354302406311e-01 1.374337971210479736e-01 2.203542590141296387e-01 5.720589756965637207e-01 5.641226172447204590e-01 8.837056756019592285e-01 9.497771859169006348e-01 8.870069384574890137e-01 9.277838468551635742e-01 6.547619700431823730e-01 3.485475182533264160e-01 3.206686973571777344e-01 6.159866452217102051e-01 8.674904108047485352e-01 3.408399224281311035e-01 2.339279800653457642e-01 2.253456711769104004e-01 5.256801247596740723e-01 5.842478871345520020e-01 1.241780370473861694e-01
5.942824855446815491e-02 8.617682009935379028e-02 1.491073966026306152e-01 3.866201639175415039e-01 3.998430371284484863e-01 6.036757826805114746e-01 6.951537728309631348e-01 7.328377366065979004e-01 7.538455128669738770e-01 9.097809791564941406e-01 5.754623413085937500e-01 5.665481090545654297e-01 5.702458024024963379e-01 7.124510407447814941e-01 5.588057041168212891e-01 2.969036996364593506e-01 6.084347367286682129e-01 5.534847974777221680e-01 4.709912240505218506e-01 5.870977044105529785e-02
1.490673124790191650e-01 2.618408203125000000e-01 4.688200652599334717e-01 5.999990105628967285e-01 5.273318886756896973e-01 9.790658950805664062e-01 9.687067270278930664e-01 9.394457340240478516e-01 9.196127057075500488e-01 7.379263639450073242e-01 5.055482387542724609e-01 4.131668210029602051e-01 5.434951782226562500e-01 8.713018298149108887e-01 5.785117149353027344e-01 4.950853884220123291e-01 5.221290588378906250e-01 8.137580752372741699e-01 8.365036249160766602e-01 4.715203493833541870e-02
1.074072793126106262e-01 1.634193658828735352e-01 3.172794282436370850e-01 6.109517216682434082e-01 5.019911527633666992e-01 8.368728160858154297e-01 7.418899536132812500e-01 7.819639444351196289e-01 8.220998048782348633e-01 7.740795016288757324e-01 5.442684292793273926e-01 3.966722190380096436e-01 4.697663784027099609e-01 6.443079710006713867e-01 2.223218232393264771e-01 3.935579657554626465e-01 5.065757632255554199e-01 7.093860507011413574e-01 6.044174432754516602e-01 1.865001767873764038e-01
6.956994533538818359e-02 1.191950216889381409e-01 2.765156924724578857e-01 4.846371710300445557e-01 3.832979500293731689e-01 8.403472304344177246e-01 8.605491518974304199e-01 9.529885053634643555e-01 9.021070003509521484e-01 7.774549722671508789e-01 4.240784347057342529e-01 4.916546046733856201e-01 6.666342616081237793e-01 8.073777556419372559e-01 5.593058466911315918e-01 4.131959378719329834e-01 6.450124979019165039e-01 7.266176939010620117e-01 6.600279211997985840e-01 1.112023591995239258e-01
9.669543802738189697e-02 1.169017553329467773e-01 2.122349590063095093e-01 4.933018684387207031e-01 5.647928118705749512e-01 8.122822642326354980e-01 8.892480134963989258e-01 8.645668625831604004e-01 8.939712643623352051e-01 5.600430369377136230e-01 2.510928213596343994e-01 2.776653170585632324e-01 6.812647581100463867e-01 8.540216684341430664e-01 2.950371503829956055e-01 2.061696201562881470e-01 2.700954377651214600e-01 6.013988256454467773e-01 5.438325405120849609e-01 2.301110476255416870e-01
7.619179040193557739e-02 6.857544183731079102e-02 1.175293996930122375e-01 3.474778234958648682e-01 3.874301314353942871e-01 6.351394653320312500e-01 7.079596519470214844e-01 7.622852921485900879e-01 7.905399799346923828e-01 9.003090262413024902e-01 5.607039332389831543e-01 5.481831431388854980e-01 5.599411725997924805e-01 7.478159070014953613e-01 4.252598583698272705e-01 3.552882373332977295e-01 5.359791517257690430e-01 6.094584465026855469e-01 5.048791170120239258e-01 4.758517071604728699e-02
1.381847709417343140e-01 2.178019732236862183e-01 3.841956257820129395e-01 6.559452414512634277e-01 7.245042920112609863e-01 9.495155215263366699e-01 9.471695423126220703e-01 9.331541657447814941e-01 9.547217488288879395e-01 8.286251425743103027e-01 5.460799932479858398e-01 3.916564583778381348e-01 5.724594593048095703e-01 9.118607044219970703e-01 4.952674210071563721e-01 3.815290629863739014e-01 4.733837544918060303e-01 7.144838571548461914e-01 7.575389146804809570e-01 3.418574854731559753e-02
1.294469088315963745e-01 1.661971658468246460e-01 2.841635942459106445e-01 6.265414953231811523e-01 4.597933590412139893e-01 7.317727804183959961e-01 7.505159974098205566e-01 7.266402840614318848e-01 7.605751752853393555e-01 8.470141291618347168e-01 5.074576735496520996e-01 4.293626844882965088e-01 4.676164388656616211e-01 7.152393460273742676e-01 2.505945265293121338e-01 3.823369443416595459e-01 6.081484556198120117e-01 5.757763981819152832e-01 6.662479639053344727e-01 2.008971422910690308e-01
1.115835458040237427e-01 2.290085256099700928e-01 2.079358100891113281e-01 5.140398740768432617e-01 2.927307486534118652e-01 8.806975483894348145e-01 8.413388729095458984e-01 9.381346702575683594e-01 9.062125086784362793e-01 7.376159429550170898e-01 5.355154871940612793e-01 4.844191074371337891e-01 6.395765542984008789e-01 8.362383842468261719e-01 5.780262351036071777e-01 4.307666718959808350e-01 6.474697589874267578e-01 7.611715197563171387e-01 8.051953911781311035e-01 1.590459346771240234e-01
8.785941451787948608e-02 1.257380098104476929e-01 1.869381964206695557e-01 4.890983402729034424e-01 6.194409132003784180e-01 7.735993266105651855e-01 8.121057152748107910e-01 8.345112204551696777e-01 8.251304626464843750e-01 5.249492526054382324e-01 3.680202960968017578e-01 3.892933130264282227e-01 5.935153365135192871e-01 8.029538393020629883e-01 3.127278685569763184e-01 2.662484645843505859e-01 3.986200392246246338e-01 6.000224351882934570e-01 5.634744763374328613e-01 2.350160330533981323e-01
