9.234194643795490265e-03 8.535129949450492859e-03 7.891618646681308746e-03 7.615578826516866684e-03 2.122286893427371979e-02 3.070733882486820221e-02 2.106309495866298676e-02 3.560789627954363823e-03 2.251080237329006195e-03 6.103949621319770813e-03 5.957798101007938385e-03 1.786168292164802551e-02 3.763010725378990173e-02 3.941308334469795227e-02 6.977760791778564453e-02 4.550487548112869263e-02 6.501104682683944702e-02 3.643195331096649170e-02 8.464102447032928467e-02 1.640505716204643250e-02 1.508429739624261856e-02 1.987684518098831177e-02 1.365828700363636017e-02 6.002887710928916931e-02 4.414433613419532776e-02 6.836632639169692993e-02 2.192574590444564819e-01 6.139905378222465515e-02 1.867100745439529419e-01 1.499574631452560425e-01 1.452252566814422607e-01 3.086617290973663330e-01 1.873442679643630981e-01 1.456906497478485107e-01 5.013019591569900513e-02 7.994993031024932861e-02 3.249553218483924866e-02 6.028367951512336731e-02 2.762227132916450500e-02 5.649501830339431763e-02 5.561237409710884094e-02 1.083395555615425110e-01 1.376232802867889404e-01 1.724844723939895630e-01 5.414708256721496582e-01 7.473336458206176758e-01 7.568858861923217773e-01 9.594624638557434082e-01 9.616476297378540039e-01 9.165528416633605957e-01 8.953214883804321289e-01 8.462768793106079102e-01 6.431168913841247559e-01 2.386733889579772949e-01 8.024509996175765991e-02 6.072217226028442383e-02 8.912114799022674561e-02 1.118709221482276917e-01 6.928019970655441284e-02 5.526714399456977844e-02 9.372915327548980713e-02 1.339937746524810791e-01 3.114581108093261719e-01 3.851286172866821289e-01 7.818912863731384277e-01 2.068264931440353394e-01 2.215213328599929810e-01 8.116439729928970337e-02 4.121254011988639832e-02 1.257481127977371216e-01 1.723874360322952271e-01 3.207072317600250244e-01
1.218273211270570755e-02 1.223431248217821121e-02 1.545334886759519577e-02 1.713193766772747040e-02 4.299727827310562134e-02 4.594619199633598328e-02 3.412007167935371399e-02 2.724029123783111572e-02 1.217850856482982635e-02 2.620023675262928009e-02 2.911665849387645721e-02 1.757469773292541504e-01 3.127129673957824707e-01 4.434373080730438232e-01 4.200424849987030029e-01 3.556098639965057373e-01 3.346613943576812744e-01 2.219154685735702515e-01 3.443065583705902100e-01 6.056753918528556824e-02 3.410903364419937134e-02 5.059367045760154724e-02 1.220695227384567261e-01 1.974215805530548096e-01 2.091812789440155029e-01 4.008476138114929199e-01 5.327243804931640625e-01 6.076163798570632935e-02 1.279241591691970825e-01 3.868454694747924805e-01 3.018052577972412109e-01 3.113823831081390381e-01 1.914133578538894653e-01 1.722885072231292725e-01 3.591597080230712891e-02 4.067378863692283630e-02 4.228754341602325439e-02 5.354536697268486023e-02 1.290216743946075439e-01 1.616790592670440674e-01 1.063309013843536377e-01 1.467914283275604248e-01 1.466900855302810669e-01 2.258533239364624023e-01 4.682311415672302246e-01 4.922373294830322266e-01 6.470177173614501953e-01 8.462864756584167480e-01 7.933353185653686523e-01 7.458989024162292480e-01 8.059288263320922852e-01 6.622040867805480957e-01 5.495644807815551758e-01 2.293587625026702881e-01 1.148938313126564026e-01 1.378681361675262451e-01 1.080371141433715820e-01 1.030969843268394470e-01 4.493439942598342896e-02 4.615592956542968750e-02 5.420104786753654480e-02 5.546171963214874268e-02 8.770415931940078735e-02 9.529982507228851318e-02 3.872068822383880615e-01 8.859017491340637207e-02 2.513394057750701904e-01 2.224110513925552368e-01 1.039684191346168518e-01 1.870380491018295288e-01 2.262912541627883911e-01 1.478070914745330811e-01
7.182614505290985107e-02 4.400624334812164307e-02 7.368971407413482666e-02 4.741768538951873779e-02 1.229126602411270142e-01 1.257620602846145630e-01 1.036305502057075500e-01 9.214165620505809784e-03 4.286408424377441406e-03 5.808379966765642166e-03 9.214993566274642944e-03 4.206823930144309998e-02 5.864812806248664856e-02 8.662111312150955200e-02 1.295786201953887939e-01 7.841440290212631226e-02 9.259151667356491089e-02 6.237389892339706421e-02 1.009870395064353943e-01 9.715378284454345703e-03 1.587363518774509430e-02 1.593912579119205475e-02 1.330426149070262909e-02 1.466654893010854721e-02 1.898786611855030060e-02 2.431289292871952057e-02 4.323561191558837891e-01 7.678110897541046143e-02 2.172227650880813599e-01 2.524628043174743652e-01 2.911751866340637207e-01 2.674938142299652100e-01 3.482041656970977783e-01 1.971901357173919678e-01 1.034151837229728699e-01 7.769836485385894775e-02 5.214273929595947266e-02 4.720711335539817810e-02 2.750830166041851044e-02 4.512042924761772156e-02 6.405695527791976929e-02 1.435167044401168823e-01 1.800250560045242310e-01 2.255636453628540039e-01 5.540349483489990234e-01 3.495228886604309082e-01 3.509972393512725830e-01 7.931852340698242188e-01 6.137237548828125000e-01 6.459918022155761719e-01 5.672617554664611816e-01 3.886576592922210693e-01 2.211599797010421753e-01 1.329916715621948242e-01 9.220841526985168457e-02 8.507061004638671875e-02 7.725649327039718628e-02 1.102796047925949097e-01 8.371542394161224365e-02 9.559965133666992188e-02 1.308056861162185669e-01 1.605097055435180664e-01 2.040633410215377808e-01 2.324750721454620361e-01 5.162284374237060547e-01 1.878843158483505249e-01 2.022169530391693115e-01 1.688672751188278198e-01 9.260355681180953979e-02 1.754341572523117065e-01 2.052473276853561401e-01 2.577195167541503906e-01
5.165282636880874634e-03 3.967009484767913818e-03 9.928455576300621033e-03 1.495275925844907761e-02 2.389925532042980194e-02 1.986150257289409637e-02 1.408074237406253815e-02 9.661086834967136383e-03 1.411556359380483627e-02 3.553714230656623840e-02 3.948497772216796875e-02 4.645321518182754517e-02 6.863554567098617554e-02 9.053877741098403931e-02 1.466282308101654053e-01 7.239974290132522583e-02 1.078158095479011536e-01 6.322834640741348267e-02 4.062096029520034790e-02 1.825392246246337891e-02 2.087385393679141998e-02 8.969549089670181274e-03 1.181143335998058319e-02 5.389798805117607117e-02 3.591357916593551636e-02 5.164284631609916687e-02 1.623350828886032104e-01 1.061576902866363525e-01 2.061560004949569702e-01 3.233292400836944580e-01 2.436078190803527832e-01 2.607885301113128662e-01 2.102477997541427612e-01 2.126619219779968262e-01 1.568052768707275391e-01 2.633970677852630615e-01 6.594567000865936279e-02 9.533756226301193237e-02 6.655245274305343628e-02 7.265146821737289429e-02 1.398298889398574829e-01 3.866872191429138184e-01 2.892888188362121582e-01 3.228600621223449707e-01 3.629833161830902100e-01 3.194850981235504150e-01 3.889483511447906494e-01 7.727482914924621582e-01 8.318659067153930664e-01 7.471732497215270996e-01 7.679162621498107910e-01 5.021879673004150391e-01 5.370133519172668457e-01 2.307727485895156860e-01 4.149359092116355896e-02 4.513020813465118408e-02 8.476915210485458374e-02 8.897152543067932129e-02 4.045404493808746338e-02 5.489652976393699646e-02 6.101704761385917664e-02 9.773150086402893066e-02 1.313695907592773438e-01 2.612331807613372803e-01 7.227032780647277832e-01 2.281897068023681641e-01 2.072542160749435425e-01 1.171933859586715698e-01 4.845689609646797180e-02 7.355792075395584106e-02 1.497190743684768677e-01 4.249700605869293213e-01
2.752066589891910553e-02 3.268017992377281189e-02 6.912805140018463135e-02 6.043922901153564453e-02 1.326207518577575684e-01 1.939424127340316772e-01 1.512217521667480469e-01 4.746943712234497070e-02 3.140941634774208069e-02 3.915977478027343750e-02 3.890627622604370117e-02 3.796325251460075378e-02 7.054545730352401733e-02 6.569847464561462402e-02 2.956808917224407196e-02 3.093446791172027588e-02 5.761281400918960571e-02 6.968063861131668091e-02 1.289415359497070312e-01 3.455969318747520447e-02 3.950378298759460449e-02 5.192661657929420471e-02 6.762265413999557495e-02 7.505123317241668701e-02 7.804273068904876709e-02 9.388857334852218628e-02 4.167765378952026367e-01 8.482532948255538940e-02 1.180709004402160645e-01 3.264895379543304443e-01 3.257136046886444092e-01 4.589480161666870117e-01 1.197107061743736267e-01 1.117951348423957825e-01 6.947004795074462891e-02 1.240434795618057251e-01 4.521460086107254028e-02 4.066488891839981079e-02 5.666127055883407593e-02 1.059799566864967346e-01 1.249167248606681824e-01 3.347033560276031494e-01 5.009030103683471680e-01 4.413082599639892578e-01 9.133413434028625488e-01 7.582703232765197754e-01 7.970721125602722168e-01 9.201080203056335449e-01 9.451267123222351074e-01 8.871514797210693359e-01 7.312939763069152832e-01 5.916577577590942383e-01 4.610885381698608398e-01 2.556960880756378174e-01 1.139362975955009460e-01 1.879753619432449341e-01 1.513562202453613281e-01 1.268624812364578247e-01 7.304354012012481689e-02 7.424961030483245850e-02 1.069935634732246399e-01 9.784607589244842529e-02 1.080764308571815491e-01 1.937281042337417603e-01 3.908557891845703125e-01 2.930074334144592285e-01 6.786461174488067627e-02 6.064087897539138794e-02 7.345748692750930786e-02 1.286430060863494873e-01 1.956123709678649902e-01 2.171234041452407837e-01
3.291897941380739212e-03 2.189714694395661354e-03 3.483172738924622536e-03 5.066087469458580017e-03 1.207088306546211243e-02 3.093886002898216248e-02 2.637504786252975464e-02 4.822178278118371964e-03 2.426831983029842377e-03 7.556507829576730728e-03 9.577914141118526459e-03 3.631740063428878784e-02 1.390482783317565918e-01 1.434056609869003296e-01 1.926569491624832153e-01 8.269448578357696533e-02 1.157265827059745789e-01 6.305397301912307739e-02 7.738578319549560547e-02 1.751250214874744415e-02 1.698825508356094360e-02 3.344476595520973206e-02 1.911272853612899780e-02 3.082052804529666901e-02 3.207840770483016968e-02 7.007721811532974243e-02 1.338514685630798340e-01 8.058351278305053711e-02 2.655044794082641602e-01 1.924228221178054810e-01 1.717316955327987671e-01 4.700646400451660156e-01 2.677553296089172363e-01 1.820515543222427368e-01 5.125623196363449097e-02 9.879611432552337646e-02 3.183464333415031433e-02 6.950253248214721680e-02 4.142803326249122620e-02 5.644599348306655884e-02 6.817575544118881226e-02 1.638304889202117920e-01 2.186038494110107422e-01 2.330188304185867310e-01 6.229847669601440430e-01 6.337918639183044434e-01 7.776585221290588379e-01 9.400832056999206543e-01 9.600076079368591309e-01 8.947845697402954102e-01 8.931888341903686523e-01 8.079699873924255371e-01 7.040693163871765137e-01 2.093784809112548828e-01 6.937266886234283447e-02 5.407254770398139954e-02 5.993038043379783630e-02 9.386222809553146362e-02 4.794143885374069214e-02 6.205616146326065063e-02 7.024656981229782104e-02 1.821943074464797974e-01 2.678324878215789795e-01 4.432256817817687988e-01 7.681325674057006836e-01 2.472748607397079468e-01 2.182895690202713013e-01 1.554739922285079956e-01 8.807029575109481812e-02 1.899014562368392944e-01 1.451827436685562134e-01 3.369563519954681396e-01
7.020988035947084427e-03 9.024649858474731445e-03 9.021464735269546509e-03 1.466962322592735291e-02 4.173465445637702942e-02 3.401947021484375000e-02 3.979525715112686157e-02 3.146822750568389893e-02 1.580563560128211975e-02 3.104283288121223450e-02 5.090437084436416626e-02 3.207524120807647705e-01 3.343325853347778320e-01 6.450505852699279785e-01 3.713256716728210449e-01 2.552250623703002930e-01 2.448209524154663086e-01 1.757304817438125610e-01 2.506669759750366211e-01 7.437898963689804077e-02 3.808498382568359375e-02 3.769363835453987122e-02 1.107319071888923645e-01 2.579328417778015137e-01 2.046177387237548828e-01 4.286736249923706055e-01 4.290429651737213135e-01 4.615252837538719177e-02 1.077736318111419678e-01 3.013997077941894531e-01 3.240254223346710205e-01 2.984612286090850830e-01 1.723851114511489868e-01 1.767796277999877930e-01 4.565777257084846497e-02 4.485990479588508606e-02 2.957231923937797546e-02 5.062089860439300537e-02 8.774966746568679810e-02 1.009634882211685181e-01 1.521659344434738159e-01 1.180113330483436584e-01 1.196980401873588562e-01 2.269615232944488525e-01 4.223988354206085205e-01 4.847970306873321533e-01 6.852951645851135254e-01 8.381922841072082520e-01 8.155182003974914551e-01 5.909976959228515625e-01 7.560101151466369629e-01 6.443532109260559082e-01 5.682680606842041016e-01 2.357114404439926147e-01 9.338065981864929199e-02 1.059997156262397766e-01 9.062541276216506958e-02 7.469022274017333984e-02 3.581476584076881409e-02 4.757390171289443970e-02 5.997234955430030823e-02 5.115333572030067444e-02 7.014334946870803833e-02 7.147701084613800049e-02 2.235157340764999390e-01 1.927014291286468506e-01 1.848108917474746704e-01 1.279155761003494263e-01 9.925562143325805664e-02 1.685734987258911133e-01 2.640450000762939453e-01 2.095516026020050049e-01
4.316383227705955505e-02 3.591039776802062988e-02 6.125112995505332947e-02 2.704409137368202209e-02 8.222771435976028442e-02 1.000838875770568848e-01 6.535183638334274292e-02 6.820833310484886169e-03 4.216352943331003189e-03 6.178508978337049484e-03 1.096443645656108856e-02 4.763371124863624573e-02 5.145573616027832031e-02 8.144846558570861816e-02 1.367444843053817749e-01 5.876993387937545776e-02 7.542249560356140137e-02 5.353921279311180115e-02 6.341207772493362427e-02 8.478802628815174103e-03 1.199102494865655899e-02 1.237789541482925415e-02 1.098683942109346390e-02 2.146140672266483307e-02 1.259738113731145859e-02 2.070540003478527069e-02 4.444710910320281982e-01 1.034156754612922668e-01 3.379441499710083008e-01 3.174186050891876221e-01 3.683611154556274414e-01 4.119685888290405273e-01 2.917539775371551514e-01 2.055287808179855347e-01 8.954533934593200684e-02 9.893366694450378418e-02 3.278985619544982910e-02 3.706632554531097412e-02 2.527326345443725586e-02 4.478382691740989685e-02 6.922498345375061035e-02 1.243024542927742004e-01 1.574694961309432983e-01 2.288533300161361694e-01 5.161923766136169434e-01 3.451250493526458740e-01 4.501241743564605713e-01 8.625510334968566895e-01 7.175371646881103516e-01 6.799938082695007324e-01 4.883382022380828857e-01 4.190189540386199951e-01 2.523935139179229736e-01 1.606496423482894897e-01 7.497902214527130127e-02 6.127832084894180298e-02 4.900870472192764282e-02 8.449228107929229736e-02 5.155971646308898926e-02 9.547813981771469116e-02 8.263489603996276855e-02 1.856069117784500122e-01 2.223654538393020630e-01 1.747804582118988037e-01 5.852594375610351562e-01 3.282517194747924805e-01 1.820320188999176025e-01 1.269289851188659668e-01 7.145039737224578857e-02 1.195891797542572021e-01 2.174854725599288940e-01 3.301413357257843018e-01
8.947155438363552094e-03 7.926475256681442261e-03 1.419674325734376907e-02 1.636358164250850677e-02 2.882486954331398010e-02 2.562435343861579895e-02 1.944912411272525787e-02 1.418853644281625748e-02 1.144366897642612457e-02 2.324290573596954346e-02 2.121157012879848480e-02 4.674182459712028503e-02 8.388353884220123291e-02 1.088032051920890808e-01 1.914995312690734863e-01 1.192107424139976501e-01 9.459628164768218994e-02 8.794124424457550049e-02 3.655252605676651001e-02 1.596993952989578247e-02 1.827570796012878418e-02 1.321682520210742950e-02 2.018468827009201050e-02 6.714969873428344727e-02 2.451941929757595062e-02 1.072510778903961182e-01 2.014764696359634399e-01 8.920609205961227417e-02 1.133975312113761902e-01 3.073734343051910400e-01 2.914904654026031494e-01 3.371553122997283936e-01 3.242322802543640137e-01 2.607172429561614990e-01 1.423381417989730835e-01 2.526632249355316162e-01 9.044645726680755615e-02 1.037173643708229065e-01 6.757697463035583496e-02 8.307334780693054199e-02 1.546457260847091675e-01 2.121039927005767822e-01 2.328175455331802368e-01 2.623731195926666260e-01 4.638941884040832520e-01 3.635123670101165771e-01 4.268376529216766357e-01 8.199036717414855957e-01 8.032468557357788086e-01 8.242200016975402832e-01 7.528555989265441895e-01 5.115234255790710449e-01 5.895549058914184570e-01 2.684450745582580566e-01 6.327736377716064453e-02 6.320425868034362793e-02 5.899147316813468933e-02 9.442431479692459106e-02 4.600459337234497070e-02 8.025509119033813477e-02 1.155414134263992310e-01 7.220050692558288574e-02 1.273887455463409424e-01 2.589596807956695557e-01 6.317177414894104004e-01 1.517590135335922241e-01 2.515879273414611816e-01 1.393440365791320801e-01 6.562687456607818604e-02 1.235654279589653015e-01 1.496133953332901001e-01 3.924415409564971924e-01
9.291091561317443848e-02 6.654658168554306030e-02 1.077101305127143860e-01 1.102133318781852722e-01 1.351487785577774048e-01 1.827692240476608276e-01 2.228641808032989502e-01 3.673732653260231018e-02 2.249083667993545532e-02 2.323950640857219696e-02 2.557671442627906799e-02 2.998157590627670288e-02 6.080600619316101074e-02 6.418728828430175781e-02 6.669492274522781372e-02 4.996012896299362183e-02 7.836471498012542725e-02 6.898880004882812500e-02 1.305666565895080566e-01 2.396693639457225800e-02 2.964993752539157867e-02 3.781310468912124634e-02 3.397520631551742554e-02 2.977317944169044495e-02 2.988300845026969910e-02 4.058672487735748291e-02 5.632955431938171387e-01 6.220806390047073364e-02 9.052313119173049927e-02 2.935470640659332275e-01 2.135468125343322754e-01 4.083422422409057617e-01 1.341651678085327148e-01 9.055209159851074219e-02 6.794198602437973022e-02 8.816117793321609497e-02 4.027421399950981140e-02 4.226740822196006775e-02 5.976285040378570557e-02 9.627617895603179932e-02 1.094489619135856628e-01 2.515875697135925293e-01 4.033797681331634521e-01 4.584752619266510010e-01 8.801023960113525391e-01 6.173883080482482910e-01 6.797640323638916016e-01 9.165342450141906738e-01 9.209886789321899414e-01 9.036296010017395020e-01 6.167249679565429688e-01 5.660760998725891113e-01 3.625511229038238525e-01 2.289003878831863403e-01 1.015169620513916016e-01 2.132672667503356934e-01 1.497170925140380859e-01 1.405919492244720459e-01 1.276925206184387207e-01 1.212709024548530579e-01 1.640969216823577881e-01 7.883814722299575806e-02 1.237348914146423340e-01 2.247726023197174072e-01 5.665467977523803711e-01 3.198587894439697266e-01 7.016411423683166504e-02 5.255984142422676086e-02 1.449894607067108154e-01 2.238833606243133545e-01 2.476736009120941162e-01 2.830161154270172119e-01
